,sensitivity,confidence
$\mathrm{thk}_{1}$,11.115310761270957,7.008173389725438
$\mathrm{thk}_{2}$,11.306168301522646,7.525915652407274
$\mathrm{thk}_{3}$,6.39549992131401,3.70633017507769
$\mathrm{thk}_{4}$,0.8389492770007007,0.5212606472378304
$\mathrm{thk}_{5}$,1.4349314054071216,0.9072715758450415
$\mathrm{thk}_{6}$,1.5051115237805337,1.0070276169087187
$\mathrm{thk}_{7}$,1.0323689758277557,0.6488671175930585
$\mathrm{thk}_{8}$,1.0248828006735045,0.6262974985291062
$\mathrm{thk}_{9}$,1.319039137890379,0.8840662093659607
$\rho_{1}$,16.90269066691648,10.701472257773794
$\rho_{2}$,20.080202783397855,13.765907262141674
$\rho_{3}$,14.038461423920788,9.09896555799924
$\rho_{4}$,2.2825517218995124,1.4290403085930308
$\rho_{5}$,4.678308908369664,3.042887618509353
$\rho_{6}$,3.0300987394441843,1.9640113104508112
$\rho_{7}$,0.9670743685896331,0.5697816109265105
$\rho_{8}$,1.5140343260115223,0.9009603109133658
$\rho_{9}$,1.3343096070538232,0.8123705349550581
$\rho_{10}$,1.253224337590111,0.8151184253147853
