,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.582811490401759e-06,-3.427630084543662e-07,-2.857661772612424e-07,-2.69327153042141e-07,-3.167749822933946e-06,-7.021518041466245e-08,1.396698681834301e-09,6.116358445639192e-10,-1.3828932895428148e-10,-1.105717392200256e-09,-2.9080554993398384e-07,0.00018946089764708879,-4.154581345223008e-05,-3.510237463559787e-05,-3.416296712143689e-05,-0.000256270968359924,0.004412054263248379,0.1310857533684085,0.35400517401870585,0.15502315973280897,0.09708472365444423,0.36317359980866215,0.6362702874562647,-4.771885686398553e-05,3.1907016732407626e-05,3.087633564550204e-05,3.712158531364596e-05,0.0002626940092206249,-0.0014008475379698054
dB/dt tg02,5.6444641110244715e-06,3.751126061216438e-07,3.3577705603005497e-07,3.4984829686484615e-08,-4.242648745635308e-06,-3.6848551583605066e-08,1.5309373708829878e-09,9.952883995285851e-10,7.33713714776711e-10,5.3198674263953116e-09,-2.041771020819776e-07,7.057598446819543e-05,-3.502424140223162e-05,-3.212069403670259e-05,-3.720095647370692e-05,-0.0002967032780860475,0.00307817470712549,0.06681254947664662,0.22867241722199838,0.10178504353125763,0.06458625971447142,0.22329447717203732,0.4473775307298078,-2.5000275880687467e-05,2.177375736669585e-05,2.3423533547128837e-05,3.230897785667946e-05,0.00024659235729690426,-0.0009846065180751954
dB/dt tg03,3.799976235863746e-06,5.352191570159875e-07,4.5885554013682064e-07,7.237018491459843e-08,-3.939354007451785e-06,-1.6652082189714246e-08,1.3312019028198654e-09,9.952473919033707e-10,9.873421841597102e-10,7.002135226606067e-09,-1.3025283541855125e-07,9.263089808010644e-06,-2.5253263695964113e-05,-2.4670656123370183e-05,-3.1284529681391766e-05,-0.00024551680279663,0.001949067875762091,0.028539147612181796,0.11357421539712433,0.055293974952019855,0.03660194214799236,0.10990788397996097,0.2858380834448328,-1.1256440748880694e-05,1.1733039416783176e-05,1.481049249675619e-05,2.311552398039973e-05,0.00018249214848812834,-0.000628888691992282
dB/dt tg04,2.316778103059457e-06,4.1380707418027164e-07,3.295437228979604e-07,1.404412186033565e-09,-2.8784945398188744e-06,-6.93437105020659e-09,9.501157736028526e-10,7.653821569817591e-10,8.391828742351077e-10,5.716388834909634e-09,-7.617909161703707e-08,-1.0607244074606414e-05,-1.5196741914963406e-05,-1.591296009710324e-05,-2.1344333305402407e-05,-0.00015682502289841147,0.001130262550776772,0.010729246826734295,0.029108640921809835,0.02185023242104781,0.01654083968393338,0.03639152560230907,0.167418473353261,-4.6527089917896164e-06,4.228342599100691e-06,7.452738345789843e-06,1.3453588156439597e-05,0.0001072330872807263,-0.0003682875946708499
dB/dt tg05,1.5118371289390024e-06,3.251014554075438e-07,2.3598867941228676e-07,-2.5579528667851293e-08,-2.059086311522305e-06,-3.19356291129489e-09,6.63076097955019e-10,5.666898451918018e-10,6.532223908653546e-10,4.2958705229143134e-09,-4.857763731330481e-08,-1.4275569357317936e-05,-9.177752434485566e-06,-1.0424724493352828e-05,-1.4603315383394914e-05,-0.00010096394192158374,0.0007154138069856528,0.004156112088557462,-0.008034301435008391,0.006385385186557714,0.007054754321473372,0.006754200240079093,0.10687052417419764,-2.11678550630446e-06,1.0955398493735491e-06,3.79777588486077e-06,8.037946622839546e-06,6.468262405615165e-05,-0.00023509196391022612
dB/dt tg06,1.0399350063496437e-06,2.6294111948903683e-07,1.7365210946603612e-07,-3.397168868905886e-08,-1.4908843925749773e-06,-1.5954185747822855e-09,4.647014390814802e-10,4.203718068596186e-10,5.015105223640205e-10,3.1969841155124856e-09,-3.310956381568748e-08,-1.3575263403487908e-05,-5.621356592153398e-06,-7.005564979522576e-06,-1.0204361108671622e-05,-6.685465146186401e-05,0.0004844175872028576,0.0015157567051235538,-0.02267994226095738,-0.0008100931972773334,0.0023767770727809922,-0.00522688977939628,0.0728937954815459,-1.0375282038492896e-06,-9.655594636022672e-08,1.94879895577964e-06,4.952290593885157e-06,4.0407591393969536e-05,-0.00016036666637446286
dB/dt tg07,6.467856989017781e-07,1.969463193297338e-07,1.1401907548144976e-07,-3.654005671151416e-08,-9.646667264739137e-07,-6.983359657218075e-10,2.8274176578580333e-10,2.778718608572205e-10,3.4449015301686683e-10,2.110126311124504e-09,-2.0702152421178148e-08,-1.0824194525294906e-05,-2.838458591472751e-06,-4.105095981290935e-06,-6.300126995292143e-06,-3.8520729913510334e-05,0.0003003491993571037,0.00021207579672986737,-0.026799641821229098,-0.004786875477272973,-0.0006155289787857385,-0.010600292084110154,0.04560654904296554,-4.3644094957411603e-07,-4.783746325831577e-07,7.258076167712945e-07,2.55766109840124e-06,2.1471731658253523e-05,-0.00010036336120735748
dB/dt tg08,3.685313634799901e-07,1.38608803716492e-07,6.946566251350593e-08,-3.139323251014097e-08,-5.63875649036298e-07,-2.8995729537104323e-10,1.4829304078750816e-10,1.6443921133569152e-10,2.1357888369269168e-10,1.2493086348286703e-09,-1.2148144102601935e-08,-7.587414914818134e-06,-1.153003926875079e-06,-2.105251332271709e-06,-3.4653778387420307e-06,-1.962254167605996e-05,0.00017446667781995632,-0.00022101507831908483,-0.022074905491280997,-0.00561615759256592,-0.0018551430092773405,-0.010551364910730492,0.026770897755626296,-1.6768477798855198e-07,-2.94174856139633e-07,1.645087374524625e-07,1.1030572716047548e-06,9.844927389995123e-06,-5.8946285374677646e-05
dB/dt tg09,2.281158456058885e-07,1.0231068513943121e-07,4.734064033544421e-08,-2.377159468381118e-08,-3.5485937853674144e-07,-1.317948266608394e-10,8.244846364340208e-11,1.0329760833419046e-10,1.4026033965663286e-10,7.933989985195322e-10,-7.838301603551107e-09,-5.532991245155355e-06,-5.097269057712424e-07,-1.1740027220833102e-06,-2.0644189050054443e-06,-1.1154064847401312e-05,0.00011156836178200882,-0.00031569928609513056,-0.015634250260664898,-0.00486414539321636,-0.0019558588950530273,-0.008591126979991833,0.017272375456576037,-6.63084408390159e-08,-4.2470834592607024e-08,4.418466941943459e-08,5.348709563254751e-07,5.173996069212689e-06,-3.805668171509232e-05
dB/dt tg10,1.510870278768311e-07,7.752815737776733e-08,3.4480283609984883e-08,-1.778327819087069e-08,-2.377038132930362e-07,-6.586603506133454e-11,4.862757868071247e-11,6.849731442947108e-11,9.691604617111393e-11,5.346929648369093e-10,-5.439025428534798e-09,-4.187553909395344e-06,-2.4798709964150506e-07,-7.054957269130851e-07,-1.3160332301966953e-06,-6.920052715071804e-06,7.680984966314934e-05,-0.00030960174550261093,-0.010678406103506942,-0.0039110893364869255,-0.0017514365727345346,-0.0067115654423531195,0.011981942253167682,-2.581537096332846e-08,1.0110494877458007e-07,3.400548011097715e-08,2.940657706349352e-07,3.068819094817198e-06,-2.641840664056021e-05
dB/dt tg11,8.820143938348695e-08,5.2046220885453864e-08,2.2660417103687602e-08,-1.1797431814933092e-08,-1.4044210063482478e-07,-2.762951076671044e-11,2.3952890024767374e-11,3.953607498546281e-11,5.916144760186525e-11,3.174331190857108e-10,-3.4144897883460776e-09,-2.8846140723243083e-06,-1.0010174741948914e-07,-3.6194037251563273e-07,-7.269263744446393e-07,-3.729692139952287e-06,4.7706892317263035e-05,-0.00025613337362148756,-0.005941933941036134,-0.002702595728689976,-0.0013565062398528877,-0.004594611079756537,0.007516929761711766,-4.3539711015268624e-09,1.655199284819942e-07,5.106558473294153e-08,1.4827410633980154e-07,1.6339030894285057e-06,-1.659152449549749e-05
dB/dt tg12,4.900477648451633e-08,3.246286506053474e-08,1.428833875983436e-08,-7.1788734839390786e-09,-7.890538923769941e-08,-1.0133688397121671e-11,1.0935007475844434e-11,2.140495073341457e-11,3.4118828425053313e-11,1.7891195916913846e-10,-2.0774083214616858e-09,-1.9173025004525286e-06,-4.367264119037731e-08,-1.7664413719705565e-07,-3.799454625366476e-07,-1.93400893851588e-06,2.8673418865662415e-05,-0.00019357654742429225,-0.002842097699391051,-0.0016663520338259029,-0.000936814126814352,-0.0028796383102236613,0.0045683897672471495,3.762000629495097e-09,1.4941435312348578e-07,6.507327270677108e-08,8.799239840069779e-08,9.087062371606317e-07,-1.0097381445928099e-05
dB/dt tg13,3.003789324827748e-08,2.145605416596814e-08,9.73432241438183e-09,-4.53550934290512e-09,-4.884615427967316e-08,-2.1070081626640003e-12,5.752669219354839e-12,1.278412726722862e-11,2.1456891114021404e-11,1.11139482599335e-10,-1.3794894196116104e-09,-1.370984571258531e-06,-2.4579518555351535e-08,-9.935954850365053e-08,-2.2298986643602946e-07,-1.1441209555996613e-06,1.883619943376572e-05,-0.00015229519946780007,-0.0014828361837715327,-0.0010642349266924737,-0.0006541930115958045,-0.0018957408564282585,0.0030301357638026992,6.800409935487216e-09,1.09621348191328e-07,6.355245741897009e-08,6.685534002655905e-08,6.027651971436875e-07,-6.7061902706862796e-06
dB/dt tg14,1.9742637799015857e-08,1.484273640734893e-08,6.972308933217327e-09,-2.975985078944151e-09,-3.237623429127569e-08,1.4965109129426959e-12,3.374960122326059e-12,8.199953731270772e-12,1.4355643651920713e-11,7.390697850409634e-11,-9.730082533560148e-10,-1.0294189297271149e-06,-1.622163159275507e-08,-6.196442593850036e-08,-1.4222676031256585e-07,-7.40426732074528e-07,1.315708734971353e-05,-0.00012276763765884418,-0.0008341095417707768,-0.0007051856790616436,-0.00046720196586020685,-0.0013025597545219488,0.002134809139177678,7.597993499125764e-09,7.696548754574794e-08,5.627637677004404e-08,5.568005744975671e-08,4.404303111570761e-07,-4.730553069313087e-06
