X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
30.000,0.000,0.000,3.941,300.000,0.0,1.0e-06,0.073
30.000,0.000,0.000,2.782,3325.586,0.5,2.3e-05,0.862
30.000,0.000,0.000,2.681,3237.527,0.5,3.9e-05,0.753
30.000,0.000,0.000,2.676,3045.350,0.6,6.9e-05,0.688
30.000,0.000,0.000,5.000,2374.741,0.8,1.0e-04,0.677
30.000,0.000,0.000,0.000,338.713,0.0,1.0e-06,0.030
