X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
30.000,0.000,0.000,3.975,300.000,0.0,1.0e-06,0.073
30.000,0.000,0.000,2.772,3370.563,0.5,2.3e-05,0.847
30.000,0.000,0.000,2.690,3257.458,0.5,4.0e-05,0.748
30.000,0.000,0.000,2.689,3056.169,0.6,7.0e-05,0.689
30.000,0.000,0.000,5.000,2362.033,0.8,9.6e-05,0.687
30.000,0.000,0.000,0.000,338.653,0.0,1.0e-06,0.031
