time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
1.255000e-05,5.383433824e-05,8.073680000e-05,3.336800000e-08,1.130315200e-05,3.186689513e+02,2.433400000e+02
1.456000e-05,1.941843053e-05,3.986960000e-05,3.563840000e-08,5.581744000e-06,4.909536631e+02,3.040200000e+02
1.744000e-05,1.749856162e-06,1.073796000e-05,3.727240000e-08,1.503314400e-06,1.808033661e+03,5.394600000e+02
2.146000e-05,-3.621759621e-06,-3.123520000e-06,3.223280000e-08,4.372928000e-07,-7.878730932e+02,-8.693300000e+02
2.549000e-05,-4.203044604e-06,-5.481640000e-06,2.414880000e-08,7.674296000e-07,-5.355415301e+02,-4.486600000e+02
2.950000e-05,-3.647336362e-06,-4.865880000e-06,1.771600000e-08,6.812232000e-07,-4.614220127e+02,-3.806500000e+02
3.528000e-05,-2.571250547e-06,-3.169960000e-06,1.172352000e-08,4.437944000e-07,-4.323229803e+02,-3.760500000e+02
4.330000e-05,-1.496208520e-06,-1.597708000e-06,8.099480000e-09,2.236791200e-07,-4.408704297e+02,-4.219800000e+02
5.140000e-05,-8.981757579e-07,-8.290400000e-07,7.399440000e-09,1.160656000e-07,-4.655211986e+02,-4.910400000e+02
5.941000e-05,-5.569692572e-07,-4.434160000e-07,7.451040000e-09,6.207824000e-08,-5.028812888e+02,-5.854100000e+02
7.095000e-05,-2.792917306e-07,-2.122480000e-07,5.825640000e-09,2.971472000e-08,-5.926880384e+02,-7.117800000e+02
8.707000e-05,-1.180572133e-07,-7.559400000e-08,5.655360000e-09,1.058316000e-08,-7.480712328e+02,-1.006900000e+03
1.031600e-04,-5.162097276e-08,-3.539760000e-08,5.657080000e-09,4.955664000e-09,-9.788493757e+02,-1.258910000e+03
1.192200e-04,-2.127767785e-08,-2.604080000e-08,5.703520000e-09,3.645712000e-09,-1.388633159e+03,-1.213630000e+03
