X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
30.000,0.000,0.000,3.935,300.000,0.0,1.0e-06,0.075
30.000,0.000,0.000,2.805,3275.708,0.6,2.2e-05,0.875
30.000,0.000,0.000,2.679,3217.498,0.5,3.8e-05,0.755
30.000,0.000,0.000,2.668,3029.947,0.6,6.9e-05,0.685
30.000,0.000,0.000,5.000,2348.282,0.7,1.1e-04,0.664
30.000,0.000,0.000,0.000,336.899,0.0,1.0e-06,0.029
