1.40120e+00,1.26108e+01,1.23146e+01,1.10831e+02,1.00000e-02,1.10000e-02,2.00000e-07,1.80000e-06,2.00000e-02,1.80000e-01
1.77500e+00,1.59750e+01,1.44892e+01,1.30403e+02,4.00000e-02,3.60000e-01,1.60000e-05,1.44000e-04,1.20600e-01,1.00000e+00
1.67280e+00,1.50552e+01,8.81420e+00,7.93278e+01,4.00000e-02,3.60000e-01,1.78000e-05,1.60200e-04,1.06000e-01,9.54000e-01
1.67640e+00,1.50876e+01,7.39720e+00,6.65748e+01,4.00000e-02,3.60000e-01,1.92000e-05,1.72800e-04,1.03600e-01,9.32400e-01
1.64400e+00,1.47960e+01,6.14900e+00,5.53410e+01,6.00000e-02,5.40000e-01,2.00000e-05,1.80000e-04,1.00200e-01,9.01800e-01
0.00000e+00,0.00000e+00,3.99600e+00,3.59640e+01,8.00000e-02,7.20000e-01,2.20000e-05,1.98000e-04,8.72000e-02,7.84800e-01
