,sensitivity,confidence
$\mathrm{thk}_{1}$,8.56336654424144,5.192555378696171
$\mathrm{thk}_{2}$,1.8761709519398273,1.1174835770065386
$\mathrm{thk}_{3}$,1.5406573480609906,0.9330185844360643
$\mathrm{thk}_{4}$,0.8118920761707089,0.5029413550999021
$\mathrm{thk}_{5}$,1.0493889857733272,0.6992920825527799
$\mathrm{thk}_{6}$,1.266446370182973,0.7971375100884364
$\mathrm{thk}_{7}$,1.0129071561453966,0.5902222477984406
$\rho_{1}$,32.437881037431154,20.49232614736701
$\rho_{2}$,15.408413801610283,10.356582378720748
$\rho_{3}$,5.745417491845721,3.5452041113833475
$\rho_{4}$,3.426504407346684,1.997556196812388
$\rho_{5}$,1.0667705695974639,0.6522656273011765
$\rho_{6}$,1.3381323905031943,0.8416832470173974
$\rho_{7}$,1.0141686600307236,0.6082407046785476
$\rho_{8}$,1.4095280731985285,0.8347382475939517
