7.79000e-01,7.01100e+00,8.17060e+00,7.35354e+01
1.07860e+00,9.70740e+00,1.10580e+01,9.95220e+01
1.51860e+00,1.36674e+01,1.31322e+01,1.18190e+02
2.11000e+00,1.89900e+01,7.96860e+00,7.17174e+01
2.87720e+00,2.58948e+01,1.28150e+01,1.15335e+02
4.05400e+00,3.64860e+01,1.67282e+01,1.50554e+02
5.60100e+00,5.04090e+01,1.15288e+01,1.03759e+02
0.00000e+00,0.00000e+00,9.63620e+00,8.67258e+01
