,sensitivity,confidence
$\mathrm{thk}_{1}$,8.811645606982694,5.4481962458387025
$\mathrm{thk}_{2}$,1.2533533240224741,0.8070728409256892
$\mathrm{thk}_{3}$,1.0191221464244606,0.6789607000554388
$\mathrm{thk}_{4}$,0.5490248791996769,0.3440471544825714
$\mathrm{thk}_{5}$,0.919267550207821,0.5947704380824704
$\mathrm{thk}_{6}$,0.9588708365851716,0.66257097041237
$\mathrm{thk}_{7}$,0.8371214484706431,0.48138623558211274
$\rho_{1}$,47.8262923597899,30.499735335689977
$\rho_{2}$,19.466461905216125,12.284901348220293
$\rho_{3}$,4.86141107016914,3.0099293716773854
$\rho_{4}$,2.964054500410619,1.8110396690317092
$\rho_{5}$,0.9339738619936773,0.5973785316755951
$\rho_{6}$,1.3090761690404547,0.895701260810318
$\rho_{7}$,0.9893926608691593,0.6559097141546456
$\rho_{8}$,1.1402622474540924,0.7016742824534633
