,sensitivity,confidence
$\mathrm{thk}_{1}$,5.143948549651527,3.146018955420124
$\mathrm{thk}_{2}$,1.3969077663937512,0.8831554115506816
$\mathrm{thk}_{3}$,1.1055019364767225,0.7261603876635212
$\mathrm{thk}_{4}$,1.1017481047868505,0.6745869317131474
$\mathrm{thk}_{5}$,0.9622248925550236,0.5668983932978314
$\mathrm{thk}_{6}$,0.7187219807630665,0.439620361754646
$\mathrm{thk}_{7}$,0.6956610562954187,0.4238258025448535
$\rho_{1}$,34.69758171248624,20.854471937332352
$\rho_{2}$,20.21090813011882,11.665693299695592
$\rho_{3}$,5.9827896719201545,3.957015040111284
$\rho_{4}$,1.0980168449570271,0.689312232298237
$\rho_{5}$,1.3645638342546837,0.857759166487648
$\rho_{6}$,1.5006111524746601,0.9446150205665962
$\rho_{7}$,1.029643105732295,0.6156590688024434
$\rho_{8}$,0.9925331521558773,0.6424265226636867
