,sensitivity,confidence
$\mathrm{thk}_{1}$,7.866103587977564,4.916677897244824
$\mathrm{thk}_{2}$,0.9805397740441183,0.5779994329254496
$\mathrm{thk}_{3}$,1.262313567289276,0.7994168275322221
$\mathrm{thk}_{4}$,0.9056730131855865,0.5817414469487983
$\mathrm{thk}_{5}$,0.9407778551144645,0.5759808074181838
$\mathrm{thk}_{6}$,0.6367582230228195,0.38898759813951567
$\mathrm{thk}_{7}$,1.0611356517816473,0.6432957306159466
$\rho_{1}$,39.24346049908965,25.33008678348991
$\rho_{2}$,15.002500517625672,9.51921837586987
$\rho_{3}$,5.148117409024651,3.2885605035534735
$\rho_{4}$,3.8304183047246276,2.519415300473064
$\rho_{5}$,1.8149942360997842,1.0843848128518425
$\rho_{6}$,1.0032493299829341,0.5869391120919079
$\rho_{7}$,0.7809880072343003,0.49766382380831337
$\rho_{8}$,1.0387766501876379,0.6524921087164333
