tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20
2.03354e-03,1.30175e-03,8.88763e-04,5.61832e-04,3.30386e-04,2.12177e-04,1.45553e-04,9.17707e-05,5.37336e-05,3.43503e-05,2.34459e-05,1.46528e-05,8.56803e-06,5.48330e-06,3.77301e-06,2.34746e-06,1.41515e-06,9.34086e-07,6.56556e-07,4.19510e-07,2.56569e-07
2.03254e-03,1.29752e-03,8.83044e-04,5.55735e-04,3.25227e-04,2.08315e-04,1.42833e-04,9.02517e-05,5.31819e-05,3.42698e-05,2.35772e-05,1.48866e-05,8.80043e-06,5.67488e-06,3.92408e-06,2.45113e-06,1.47997e-06,9.76248e-07,6.85084e-07,4.36377e-07,2.65726e-07
2.04365e-03,1.32225e-03,9.12229e-04,5.84238e-04,3.48430e-04,2.25959e-04,1.55986e-04,9.88256e-05,5.79598e-05,3.69805e-05,2.51445e-05,1.56006e-05,9.01946e-06,5.70724e-06,3.88637e-06,2.38504e-06,1.41699e-06,9.24740e-07,6.44163e-07,4.07225e-07,2.46406e-07
2.03449e-03,1.30023e-03,8.86115e-04,5.58726e-04,3.27545e-04,2.09894e-04,1.43868e-04,9.08612e-05,5.36452e-05,3.47661e-05,2.41181e-05,1.54189e-05,9.22117e-06,5.94767e-06,4.06709e-06,2.45091e-06,1.37748e-06,8.30022e-07,5.25606e-07,2.81937e-07,1.32773e-07
1.28514e-03,8.27622e-04,5.70548e-04,3.66685e-04,2.20769e-04,1.45099e-04,1.01712e-04,6.59485e-05,3.99654e-05,2.63331e-05,1.84675e-05,1.19586e-05,7.30167e-06,4.85338e-06,3.44998e-06,2.23627e-06,1.40646e-06,9.59151e-07,6.91834e-07,4.55794e-07,2.87400e-07
2.03449e-03,1.30023e-03,8.86114e-04,5.58721e-04,3.27516e-04,2.09803e-04,1.43668e-04,9.04627e-05,5.29791e-05,3.39255e-05,2.32052e-05,1.45354e-05,8.50006e-06,5.42014e-06,3.70707e-06,2.28017e-06,1.35402e-06,8.82340e-07,6.14086e-07,3.88343e-07,2.35737e-07
2.53804e-03,1.51340e-03,9.87251e-04,6.04658e-04,3.50089e-04,2.26049e-04,1.57458e-04,1.01913e-04,6.18749e-05,4.07640e-05,2.84414e-05,1.81390e-05,1.07247e-05,6.85499e-06,4.67902e-06,2.85868e-06,1.67902e-06,1.08202e-06,7.45333e-07,4.64867e-07,2.77903e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04557e-04,3.49819e-04,2.25592e-04,1.56866e-04,1.01243e-04,6.12747e-05,4.03177e-05,2.81525e-05,1.80262e-05,1.07552e-05,6.94981e-06,4.79627e-06,2.97555e-06,1.77635e-06,1.15835e-06,8.04347e-07,5.05299e-07,3.03163e-07
4.13664e-03,2.60015e-03,1.75203e-03,1.09475e-03,6.38201e-04,4.08618e-04,2.80396e-04,1.77373e-04,1.04623e-04,6.74067e-05,4.62940e-05,2.90548e-05,1.69119e-05,1.06576e-05,7.16841e-06,4.27272e-06,2.42296e-06,1.50729e-06,1.00428e-06,5.98922e-07,3.41050e-07
2.53748e-03,1.51177e-03,9.84200e-04,5.99591e-04,3.43041e-04,2.18296e-04,1.49956e-04,9.56392e-05,5.77779e-05,3.85822e-05,2.76815e-05,1.86495e-05,1.20076e-05,8.31426e-06,6.07014e-06,4.00763e-06,2.51652e-06,1.68592e-06,1.18580e-06,7.48668e-07,4.46047e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04556e-04,3.49818e-04,2.25596e-04,1.56886e-04,1.01304e-04,6.14004e-05,4.04839e-05,2.83299e-05,1.81815e-05,1.08540e-05,6.99599e-06,4.80590e-06,2.95434e-06,1.74181e-06,1.12353e-06,7.73619e-07,4.81800e-07,2.87398e-07
2.53813e-03,1.51366e-03,9.87706e-04,6.05309e-04,3.50782e-04,2.26579e-04,1.57780e-04,1.01999e-04,6.18222e-05,4.06931e-05,2.83909e-05,1.81151e-05,1.07125e-05,6.83765e-06,4.65419e-06,2.82625e-06,1.64494e-06,1.05101e-06,7.18869e-07,4.44910e-07,2.64490e-07
2.53804e-03,1.51341e-03,9.87250e-04,6.04608e-04,3.49913e-04,2.25742e-04,1.57085e-04,1.01566e-04,6.17021e-05,4.07710e-05,2.85715e-05,1.83431e-05,1.09219e-05,7.00316e-06,4.77917e-06,2.90535e-06,1.68833e-06,1.07507e-06,7.32310e-07,4.50349e-07,2.65669e-07
2.52570e-03,1.50651e-03,9.83398e-04,6.02989e-04,3.49593e-04,2.25906e-04,1.57426e-04,1.01969e-04,6.20829e-05,4.11062e-05,2.88634e-05,1.85827e-05,1.11063e-05,7.14667e-06,4.89262e-06,2.98652e-06,1.74270e-06,1.11290e-06,7.59501e-07,4.67766e-07,2.76022e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49837e-04,2.25649e-04,1.56988e-04,1.01478e-04,6.16381e-05,4.07326e-05,2.85540e-05,1.83457e-05,1.09380e-05,7.02342e-06,4.79933e-06,2.92260e-06,1.70119e-06,1.08440e-06,7.39089e-07,4.54626e-07,2.68077e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49836e-04,2.25649e-04,1.56988e-04,1.01477e-04,6.16359e-05,4.07283e-05,2.85477e-05,1.83377e-05,1.09304e-05,7.01850e-06,4.79794e-06,2.92614e-06,1.70873e-06,1.09324e-06,7.47506e-07,4.60965e-07,2.71316e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49836e-04,2.25647e-04,1.56985e-04,1.01472e-04,6.16313e-05,4.07272e-05,2.85510e-05,1.83462e-05,1.09415e-05,7.02794e-06,4.80379e-06,2.92614e-06,1.70337e-06,1.08556e-06,7.39561e-07,4.54536e-07,2.67697e-07
2.53802e-03,1.51335e-03,9.87141e-04,6.04409e-04,3.49612e-04,2.25395e-04,1.56742e-04,1.01283e-04,6.15375e-05,4.07137e-05,2.85924e-05,1.84283e-05,1.10361e-05,7.11239e-06,4.87240e-06,2.97182e-06,1.72772e-06,1.09700e-06,7.43546e-07,4.52985e-07,2.63676e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49837e-04,2.25649e-04,1.56988e-04,1.01478e-04,6.16378e-05,4.07319e-05,2.85528e-05,1.83440e-05,1.09358e-05,7.02112e-06,4.79720e-06,2.92095e-06,1.70025e-06,1.08404e-06,7.39131e-07,4.55009e-07,2.68620e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49836e-04,2.25648e-04,1.56986e-04,1.01474e-04,6.16328e-05,4.07267e-05,2.85485e-05,1.83415e-05,1.09357e-05,7.02257e-06,4.79941e-06,2.92341e-06,1.70228e-06,1.08548e-06,7.40046e-07,4.55377e-07,2.68603e-07
2.53265e-03,1.50997e-03,9.85289e-04,6.04030e-04,3.50342e-04,2.26613e-04,1.58122e-04,1.02623e-04,6.26409e-05,4.15623e-05,2.92300e-05,1.88484e-05,1.12770e-05,7.25718e-06,4.96536e-06,3.02550e-06,1.75971e-06,1.11960e-06,7.61212e-07,4.66307e-07,2.73443e-07
2.55187e-03,1.52439e-03,9.95931e-04,6.10909e-04,3.54120e-04,2.28671e-04,1.59206e-04,1.02978e-04,6.25753e-05,4.13559e-05,2.89890e-05,1.86201e-05,1.10947e-05,7.11794e-06,4.85887e-06,2.95328e-06,1.71409e-06,1.08919e-06,7.39940e-07,4.52930e-07,2.65432e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04559e-04,3.49836e-04,2.25649e-04,1.56988e-04,1.01477e-04,6.16353e-05,4.07279e-05,2.85477e-05,1.83385e-05,1.09314e-05,7.01837e-06,4.79602e-06,2.92148e-06,1.70182e-06,1.08586e-06,7.40820e-07,4.56305e-07,2.69417e-07
2.53804e-03,1.51339e-03,9.87224e-04,6.04558e-04,3.49828e-04,2.25626e-04,1.56947e-04,1.01412e-04,6.15591e-05,4.06603e-05,2.84984e-05,1.83161e-05,1.09349e-05,7.03421e-06,4.81593e-06,2.94061e-06,1.71648e-06,1.09625e-06,7.48014e-07,4.60428e-07,2.71399e-07
2.52898e-03,1.51136e-03,9.89219e-04,6.09270e-04,3.55497e-04,2.31049e-04,1.61761e-04,1.05276e-04,6.43201e-05,4.26245e-05,2.99068e-05,1.92011e-05,1.14105e-05,7.29257e-06,4.95685e-06,2.99291e-06,1.72299e-06,1.08716e-06,7.34297e-07,4.46454e-07,2.60076e-07
2.67872e-03,1.59497e-03,1.03641e-03,6.29871e-04,3.60515e-04,2.30160e-04,1.58697e-04,1.01486e-04,6.09105e-05,3.98733e-05,2.77345e-05,1.76494e-05,1.04051e-05,6.61421e-06,4.47876e-06,2.69382e-06,1.54604e-06,9.73909e-07,6.57271e-07,3.99478e-07,2.32785e-07
2.53804e-03,1.51339e-03,9.87225e-04,6.04560e-04,3.49837e-04,2.25651e-04,1.56993e-04,1.01494e-04,6.16800e-05,4.08054e-05,2.86541e-05,1.84709e-05,1.10714e-05,7.14492e-06,4.90120e-06,2.99302e-06,1.73866e-06,1.09984e-06,7.40720e-07,4.45223e-07,2.53298e-07
2.54965e-03,1.51903e-03,9.88970e-04,6.03160e-04,3.46629e-04,2.21966e-04,1.53379e-04,9.83000e-05,5.91420e-05,3.88039e-05,2.70544e-05,1.72813e-05,1.02489e-05,6.55940e-06,4.47401e-06,2.72200e-06,1.58575e-06,1.01298e-06,6.92280e-07,4.27688e-07,2.53573e-07
1.38353e-03,8.81058e-04,6.07402e-04,3.94979e-04,2.43445e-04,1.64115e-04,1.17810e-04,7.86607e-05,4.92228e-05,3.31558e-05,2.35518e-05,1.53319e-05,9.24889e-06,5.98909e-06,4.11986e-06,2.52989e-06,1.48652e-06,9.55332e-07,6.55798e-07,4.07145e-07,2.42461e-07
2.53788e-03,1.51299e-03,9.86553e-04,6.03604e-04,3.48756e-04,2.24679e-04,1.56214e-04,1.00990e-04,6.14541e-05,4.07404e-05,2.86722e-05,1.85351e-05,1.11407e-05,7.20163e-06,4.94608e-06,3.02682e-06,1.76712e-06,1.12694e-06,7.67388e-07,4.70890e-07,2.76654e-07
2.53481e-03,1.50426e-03,9.76470e-04,5.94348e-04,3.41748e-04,2.19537e-04,1.52382e-04,9.83585e-05,5.97478e-05,3.95347e-05,2.77634e-05,1.78874e-05,1.07037e-05,6.89436e-06,4.72310e-06,2.88465e-06,1.68373e-06,1.07532e-06,7.33925e-07,4.52154e-07,2.67021e-07
3.00108e-03,1.95307e-03,1.35217e-03,8.69032e-04,5.21212e-04,3.39988e-04,2.36098e-04,1.50939e-04,8.98080e-05,5.82878e-05,4.04072e-05,2.58311e-05,1.55463e-05,1.01798e-05,7.11342e-06,4.46928e-06,2.67683e-06,1.72778e-06,1.17502e-06,7.05457e-07,3.91510e-07
1.57366e-03,1.01534e-03,7.23790e-04,4.99761e-04,3.32304e-04,2.38021e-04,1.79280e-04,1.26773e-04,8.55332e-05,6.21562e-05,4.75818e-05,3.41982e-05,2.30489e-05,1.61473e-05,1.16796e-05,7.41755e-06,4.31732e-06,2.63409e-06,1.66767e-06,8.82750e-07,4.03207e-07
1.85861e-03,1.20376e-03,8.54679e-04,5.84361e-04,3.84687e-04,2.73552e-04,2.04779e-04,1.43466e-04,9.51928e-05,6.77909e-05,5.08153e-05,3.55516e-05,2.33731e-05,1.62377e-05,1.18056e-05,7.70054e-06,4.73451e-06,3.08992e-06,2.10670e-06,1.25860e-06,6.87484e-07
1.57366e-03,1.01533e-03,7.23788e-04,4.99759e-04,3.32300e-04,2.37996e-04,1.79195e-04,1.26501e-04,8.48269e-05,6.09729e-05,4.60184e-05,3.23653e-05,2.12709e-05,1.46853e-05,1.05864e-05,6.82048e-06,4.16107e-06,2.72795e-06,1.89057e-06,1.17659e-06,6.92446e-07
1.60614e-03,1.01798e-03,7.08481e-04,4.71712e-04,3.00080e-04,2.08539e-04,1.54495e-04,1.08466e-04,7.34439e-05,5.36706e-05,4.11983e-05,2.96750e-05,2.01455e-05,1.43659e-05,1.06713e-05,7.14704e-06,4.51518e-06,3.01178e-06,2.09206e-06,1.28148e-06,7.21728e-07
1.57370e-03,1.01553e-03,7.24309e-04,5.01007e-04,3.34646e-04,2.41066e-04,1.82421e-04,1.29246e-04,8.63462e-05,6.14011e-05,4.57324e-05,3.16401e-05,2.05462e-05,1.41928e-05,1.03148e-05,6.76785e-06,4.21451e-06,2.79088e-06,1.93048e-06,1.17744e-06,6.59709e-07
1.60744e-03,1.03816e-03,7.37523e-04,5.03876e-04,3.28233e-04,2.29919e-04,1.69692e-04,1.17189e-04,7.72173e-05,5.51338e-05,4.16007e-05,2.94336e-05,1.96536e-05,1.38579e-05,1.02146e-05,6.78968e-06,4.26468e-06,2.83533e-06,1.96549e-06,1.20177e-06,6.76052e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26504e-04,8.48366e-05,6.10038e-05,4.60887e-05,3.25200e-05,2.15486e-05,1.50513e-05,1.09865e-05,7.19805e-06,4.44355e-06,2.90836e-06,1.98725e-06,1.19037e-06,6.52135e-07
1.56992e-03,1.01227e-03,7.21306e-04,4.97882e-04,3.30958e-04,2.36995e-04,1.78424e-04,1.25954e-04,8.44796e-05,6.07636e-05,4.59226e-05,3.24196e-05,2.14984e-05,1.50282e-05,1.09787e-05,7.20245e-06,4.45452e-06,2.92130e-06,2.00024e-06,1.20216e-06,6.61772e-07
1.59566e-03,1.00930e-03,7.01306e-04,4.66365e-04,2.96766e-04,2.06718e-04,1.53722e-04,1.08655e-04,7.43219e-05,5.48436e-05,4.24746e-05,3.09504e-05,2.13084e-05,1.53840e-05,1.15522e-05,7.85014e-06,5.04278e-06,3.41427e-06,2.40440e-06,1.50141e-06,8.66023e-07
1.57370e-03,1.01551e-03,7.24275e-04,5.00955e-04,3.34590e-04,2.41014e-04,1.82350e-04,1.29103e-04,8.60633e-05,6.10102e-05,4.52898e-05,3.12081e-05,2.02075e-05,1.39656e-05,1.01801e-05,6.73160e-06,4.24698e-06,2.85306e-06,2.00268e-06,1.24872e-06,7.20211e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26503e-04,8.48355e-05,6.10035e-05,4.60906e-05,3.25268e-05,2.15616e-05,1.50669e-05,1.10003e-05,7.20484e-06,4.44008e-06,2.89804e-06,1.97374e-06,1.17681e-06,6.42028e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26503e-04,8.48351e-05,6.10018e-05,4.60864e-05,3.25176e-05,2.15465e-05,1.50497e-05,1.09854e-05,7.19754e-06,4.44361e-06,2.90872e-06,1.98775e-06,1.19092e-06,6.52621e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32300e-04,2.37994e-04,1.79189e-04,1.26488e-04,8.48117e-05,6.09732e-05,4.60566e-05,3.24912e-05,2.15295e-05,1.50428e-05,1.09867e-05,7.20729e-06,4.45798e-06,2.92344e-06,2.00084e-06,1.20054e-06,6.58052e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26503e-04,8.48351e-05,6.10018e-05,4.60863e-05,3.25173e-05,2.15458e-05,1.50486e-05,1.09839e-05,7.19584e-06,4.44204e-06,2.90757e-06,1.98710e-06,1.19090e-06,6.53104e-07
1.57366e-03,1.01533e-03,7.23774e-04,4.99713e-04,3.32180e-04,2.37789e-04,1.78912e-04,1.26153e-04,8.44812e-05,6.07074e-05,4.58739e-05,3.24163e-05,2.15534e-05,1.51141e-05,1.10740e-05,7.29125e-06,4.52294e-06,2.96988e-06,2.03317e-06,1.21925e-06,6.67313e-07
1.57366e-03,1.01534e-03,7.23789e-04,4.99760e-04,3.32301e-04,2.37998e-04,1.79196e-04,1.26503e-04,8.48349e-05,6.10012e-05,4.60850e-05,3.25145e-05,2.15416e-05,1.50440e-05,1.09802e-05,7.19417e-06,4.44287e-06,2.90976e-06,1.98968e-06,1.19313e-06,6.54401e-07
1.63130e-03,1.05212e-03,7.48644e-04,5.15320e-04,3.41548e-04,2.44013e-04,1.83331e-04,1.29048e-04,8.62101e-05,6.17801e-05,4.65422e-05,3.27294e-05,2.16066e-05,1.50437e-05,1.09497e-05,7.14548e-06,4.38966e-06,2.85958e-06,1.94475e-06,1.15647e-06,6.27043e-07
1.57366e-03,1.01534e-03,7.23794e-04,4.99796e-04,3.32498e-04,2.38529e-04,1.80186e-04,1.28169e-04,8.71626e-05,6.35535e-05,4.85373e-05,3.45261e-05,2.28108e-05,1.56754e-05,1.11597e-05,6.96513e-06,4.00069e-06,2.42877e-06,1.53983e-06,8.24323e-07,3.88137e-07
1.57386e-03,1.01630e-03,7.26378e-04,5.05900e-04,3.43643e-04,2.52613e-04,1.94465e-04,1.39656e-04,9.28408e-05,6.44081e-05,4.63112e-05,3.03028e-05,1.83082e-05,1.19310e-05,8.29826e-06,5.20259e-06,3.12224e-06,2.02075e-06,1.37515e-06,8.22867e-07,4.51291e-07
1.70138e-03,1.06471e-03,7.20840e-04,4.55338e-04,2.68460e-04,1.75310e-04,1.24317e-04,8.41644e-05,5.57316e-05,4.03877e-05,3.08689e-05,2.21608e-05,1.50173e-05,1.07103e-05,7.96206e-06,5.33872e-06,3.37393e-06,2.24860e-06,1.55925e-06,9.51714e-07,5.32852e-07
9.53160e-04,6.85557e-04,5.27125e-04,3.88051e-04,2.70968e-04,1.99234e-04,1.52565e-04,1.09728e-04,7.50362e-05,5.47159e-05,4.17446e-05,2.97322e-05,1.98526e-05,1.39330e-05,1.02019e-05,6.70326e-06,4.14552e-06,2.71445e-06,1.85398e-06,1.10874e-06,6.05268e-07
1.57365e-03,1.01533e-03,7.23780e-04,4.99689e-04,3.31911e-04,2.36948e-04,1.77247e-04,1.23256e-04,8.03993e-05,5.62991e-05,4.17637e-05,2.92605e-05,1.98297e-05,1.44918e-05,1.11478e-05,7.90568e-06,5.34034e-06,3.76353e-06,2.73242e-06,1.76344e-06,1.04503e-06
1.57372e-03,1.01568e-03,7.24725e-04,5.01985e-04,3.36248e-04,2.42698e-04,1.83562e-04,1.29415e-04,8.55970e-05,6.04110e-05,4.48857e-05,3.11487e-05,2.04222e-05,1.42295e-05,1.04023e-05,6.85494e-06,4.27474e-06,2.82823e-06,1.95273e-06,1.18674e-06,6.61246e-07
1.54768e-03,9.76258e-04,6.83404e-04,4.64291e-04,3.05568e-04,2.18267e-04,1.64406e-04,1.16289e-04,7.82399e-05,5.64522e-05,4.28017e-05,3.03609e-05,2.02637e-05,1.42494e-05,1.04644e-05,6.91223e-06,4.30685e-06,2.84164e-06,1.95555e-06,1.18275e-06,6.55526e-07
1.41976e-03,9.33322e-04,6.52110e-04,4.23609e-04,2.56971e-04,1.69233e-04,1.18545e-04,7.66677e-05,4.62444e-05,3.03135e-05,2.11453e-05,1.35805e-05,8.19546e-06,5.38690e-06,3.79191e-06,2.42884e-06,1.51121e-06,1.02389e-06,7.35883e-07,4.83783e-07,3.05238e-07
3.64766e-03,2.17268e-03,1.39799e-03,8.30319e-04,4.60027e-04,2.85225e-04,1.92114e-04,1.19991e-04,7.06530e-05,4.58758e-05,3.18650e-05,2.03677e-05,1.21535e-05,7.83434e-06,5.37700e-06,3.29278e-06,1.92607e-06,1.23095e-06,8.39907e-07,5.16780e-07,3.04517e-07
1.95733e-03,1.30891e-03,9.28389e-04,6.14338e-04,3.81049e-04,2.55462e-04,1.81454e-04,1.19137e-04,7.29921e-05,4.84669e-05,3.42203e-05,2.23501e-05,1.37659e-05,9.18545e-06,6.52097e-06,4.18197e-06,2.56350e-06,1.68893e-06,1.17053e-06,7.21926e-07,4.14706e-07
1.95654e-03,1.30815e-03,9.27710e-04,6.13773e-04,3.80572e-04,2.55036e-04,1.81090e-04,1.18889e-04,7.29154e-05,4.85197e-05,3.43514e-05,2.25264e-05,1.39387e-05,9.32871e-06,6.63321e-06,4.25609e-06,2.60573e-06,1.71285e-06,1.18394e-06,7.27181e-07,4.15568e-07
4.14051e-03,2.62537e-03,1.78295e-03,1.12452e-03,6.62337e-04,4.27222e-04,2.94630e-04,1.87178e-04,1.10728e-04,7.15020e-05,4.92955e-05,3.12557e-05,1.86201e-05,1.21023e-05,8.42055e-06,5.28349e-06,3.17951e-06,2.07187e-06,1.42666e-06,8.75651e-07,5.02431e-07
1.95080e-03,1.30245e-03,9.22732e-04,6.10189e-04,3.78820e-04,2.54599e-04,1.81459e-04,1.19803e-04,7.39543e-05,4.94223e-05,3.50723e-05,2.30336e-05,1.42612e-05,9.55139e-06,6.80015e-06,4.37628e-06,2.69292e-06,1.78017e-06,1.23756e-06,7.66551e-07,4.42621e-07
1.95654e-03,1.30817e-03,9.27770e-04,6.13943e-04,3.80927e-04,2.55524e-04,1.81614e-04,1.19327e-04,7.31107e-05,4.84772e-05,3.41346e-05,2.21758e-05,1.35504e-05,8.98409e-06,6.35472e-06,4.07472e-06,2.51690e-06,1.68083e-06,1.18472e-06,7.51472e-07,4.48648e-07
