,sensitivity,confidence
$\mathrm{thk}_{1}$,20.47918496971885,12.800428254686746
$\mathrm{thk}_{2}$,0.9336682898776207,0.5965551979285155
"$\rho_{0,1}$",10.047269585182397,6.361137345422712
"$\rho_{0,2}$",1.4857631952106374,0.955202957368921
"$\rho_{0,3}$",2.5676373400594477,1.6039229933174601
"$\phi_{\mathrm{max}, 2}$",3.78145073274825,2.4120271973847944
"$\tau_{\phi, 2}$",1.196113319274744,0.7511940545485195
$c_{2}$,1.0822617252431708,0.6796095606930381
