,sensitivity,confidence
$\mathrm{thk}_{1}$,19.47395913473872,11.582528210815738
$\mathrm{thk}_{2}$,1.0617703452319054,0.6387796436546311
"$\rho_{0,1}$",9.342905316669281,6.324774067196169
"$\rho_{0,2}$",2.3357605471148575,1.5315654078981833
"$\rho_{0,3}$",2.748363191911543,1.8192982528410926
"$\phi_{\mathrm{max}, 2}$",2.894505301075527,1.8033146136197433
"$\tau_{\phi, 2}$",1.1594634904895327,0.7136445432991826
$c_{2}$,0.783070095739076,0.5109613961084205
