tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23,tg_24,tg_25,tg_26,tg_27,tg_28,tg_29,tg_30,tg_31
3.10284e-03,1.92320e-03,1.31350e-03,9.49688e-04,6.41663e-04,4.05506e-04,2.73392e-04,1.93314e-04,1.24602e-04,7.32170e-05,4.59869e-05,3.04111e-05,1.78365e-05,9.26334e-06,5.09874e-06,2.93268e-06,1.28982e-06,3.89965e-07,3.32222e-08,-1.11816e-07,-1.77409e-07,-1.73025e-07,-1.44926e-07,-1.16371e-07,-8.37616e-08,-5.27729e-08,-3.43973e-08,-2.31024e-08,-1.37025e-08,-7.19467e-09,-4.12034e-09,-2.54110e-09
4.73144e-03,3.40274e-03,2.58451e-03,2.02985e-03,1.50548e-03,1.05778e-03,7.83232e-04,6.04495e-04,4.39325e-04,3.02785e-04,2.21013e-04,1.68047e-04,1.18637e-04,7.78039e-05,5.33462e-05,3.80100e-05,2.37975e-05,1.36960e-05,8.27470e-06,5.16660e-06,2.64761e-06,1.11178e-06,4.45493e-07,1.42589e-07,-2.79200e-08,-8.46478e-08,-8.02855e-08,-6.46794e-08,-4.38858e-08,-2.51049e-08,-1.48945e-08,-9.32202e-09
2.58605e-03,1.63845e-03,1.13565e-03,8.29787e-04,5.66379e-04,3.61241e-04,2.45140e-04,1.74250e-04,1.13042e-04,6.69517e-05,4.23567e-05,2.82014e-05,1.66988e-05,8.78918e-06,4.90903e-06,2.87132e-06,1.30759e-06,4.35426e-07,8.04544e-08,-6.95742e-08,-1.44310e-07,-1.49737e-07,-1.28341e-07,-1.04295e-07,-7.57539e-08,-4.79971e-08,-3.13245e-08,-2.10154e-08,-1.24117e-08,-6.45735e-09,-3.65659e-09,-2.22776e-09
2.55664e-03,1.61324e-03,1.11451e-03,8.11493e-04,5.50567e-04,3.47533e-04,2.33075e-04,1.63668e-04,1.04363e-04,6.04450e-05,3.74943e-05,2.45541e-05,1.42761e-05,7.41371e-06,4.14960e-06,2.47771e-06,1.22050e-06,5.26078e-07,2.36622e-07,1.04165e-07,2.06813e-08,-1.44980e-08,-2.27502e-08,-2.30667e-08,-2.00095e-08,-1.51572e-08,-1.14876e-08,-8.85424e-09,-6.30267e-09,-4.16117e-09,-2.90918e-09,-2.13036e-09
2.58887e-03,1.64308e-03,1.14101e-03,8.35007e-04,5.70646e-04,3.63929e-04,2.46577e-04,1.74845e-04,1.12935e-04,6.64220e-05,4.16999e-05,2.75374e-05,1.60970e-05,8.30048e-06,4.52052e-06,2.56086e-06,1.08280e-06,2.82562e-07,-2.76940e-08,-1.48671e-07,-1.96349e-07,-1.81778e-07,-1.49363e-07,-1.18775e-07,-8.48619e-08,-5.31840e-08,-3.45743e-08,-2.31874e-08,-1.37387e-08,-7.21012e-09,-4.12916e-09,-2.54696e-09
2.57850e-03,1.63573e-03,1.13559e-03,8.30970e-04,5.68003e-04,3.62593e-04,2.46109e-04,1.74964e-04,1.13590e-04,6.74761e-05,4.29330e-05,2.88347e-05,1.73875e-05,9.50089e-06,5.60260e-06,3.52614e-06,1.88874e-06,9.19076e-07,4.78225e-07,2.56394e-07,9.74240e-08,1.30367e-08,-1.85376e-08,-3.04971e-08,-3.47519e-08,-3.26248e-08,-2.84552e-08,-2.43563e-08,-1.93905e-08,-1.42451e-08,-1.06623e-08,-8.14167e-09
6.19396e-03,4.75032e-03,3.77750e-03,3.06387e-03,2.33236e-03,1.64682e-03,1.18885e-03,8.72288e-04,5.68368e-04,3.17855e-04,1.78868e-04,9.98523e-05,3.79840e-05,-3.78988e-06,-2.44791e-05,-3.39920e-05,-3.62874e-05,-2.89899e-05,-1.98555e-05,-1.27108e-05,-6.21923e-06,-2.42083e-06,-1.02859e-06,-5.03139e-07,-2.42478e-07,-1.23873e-07,-7.66861e-08,-5.11586e-08,-3.09219e-08,-1.70784e-08,-1.03947e-08,-6.81040e-09
5.82272e-03,4.71787e-03,3.94853e-03,3.36597e-03,2.74679e-03,2.13761e-03,1.70698e-03,1.39164e-03,1.06562e-03,7.62613e-04,5.63872e-04,4.28434e-04,2.98784e-04,1.91191e-04,1.27826e-04,8.91283e-05,5.46260e-05,3.16121e-05,2.00900e-05,1.36419e-05,8.10122e-06,4.01710e-06,1.75757e-06,5.10594e-07,-3.26722e-07,-6.76549e-07,-6.83592e-07,-6.02865e-07,-4.69488e-07,-3.23018e-07,-2.26137e-07,-1.63305e-07
2.57133e-03,1.61314e-03,1.10590e-03,8.01139e-04,5.44282e-04,3.49709e-04,2.41535e-04,1.75502e-04,1.17681e-04,7.27746e-05,4.78192e-05,3.29042e-05,2.03071e-05,1.12369e-05,6.57727e-06,4.03231e-06,1.99810e-06,8.01186e-07,2.80877e-07,4.17387e-08,-9.95042e-08,-1.40422e-07,-1.31553e-07,-1.11591e-07,-8.37702e-08,-5.44314e-08,-3.60456e-08,-2.44313e-08,-1.45907e-08,-7.68971e-09,-4.40711e-09,-2.71698e-09
9.77066e-03,6.49840e-03,4.70230e-03,3.55866e-03,2.52914e-03,1.68955e-03,1.19485e-03,8.82699e-04,6.03560e-04,3.83373e-04,2.59524e-04,1.84703e-04,1.20692e-04,7.36171e-05,4.84990e-05,3.39590e-05,2.11523e-05,1.22391e-05,7.42282e-06,4.62448e-06,2.32843e-06,9.17913e-07,3.05279e-07,2.75416e-08,-1.26910e-07,-1.73446e-07,-1.61824e-07,-1.38850e-07,-1.07340e-07,-7.49219e-08,-5.37489e-08,-3.98606e-08
9.79573e-03,6.50859e-03,4.70417e-03,3.55582e-03,2.52299e-03,1.68194e-03,1.18725e-03,8.75643e-04,5.97500e-04,3.78606e-04,2.55791e-04,1.81761e-04,1.18577e-04,7.22313e-05,4.75450e-05,3.32605e-05,2.06756e-05,1.19188e-05,7.19621e-06,4.46083e-06,2.22645e-06,8.62859e-07,2.75442e-07,1.16747e-08,-1.32616e-07,-1.73298e-07,-1.59777e-07,-1.36286e-07,-1.04852e-07,-7.29092e-08,-5.21872e-08,-3.86443e-08
9.77066e-03,6.49840e-03,4.70230e-03,3.55866e-03,2.52914e-03,1.68955e-03,1.19485e-03,8.82699e-04,6.03560e-04,3.83373e-04,2.59525e-04,1.84705e-04,1.20698e-04,7.36274e-05,4.85118e-05,3.39720e-05,2.11632e-05,1.22457e-05,7.42599e-06,4.62533e-06,2.32740e-06,9.16003e-07,3.03248e-07,2.56468e-08,-1.28504e-07,-1.74637e-07,-1.62716e-07,-1.39526e-07,-1.07806e-07,-7.52134e-08,-5.39413e-08,-3.99937e-08
9.59428e-03,6.47864e-03,4.76069e-03,3.65517e-03,2.64526e-03,1.80435e-03,1.29742e-03,9.71146e-04,6.73547e-04,4.33456e-04,2.95544e-04,2.10867e-04,1.37383e-04,8.27231e-05,5.35695e-05,3.68978e-05,2.25097e-05,1.27021e-05,7.45024e-06,4.40628e-06,1.92642e-06,4.52466e-07,-1.34129e-07,-3.57803e-07,-4.31840e-07,-3.86506e-07,-3.12751e-07,-2.47888e-07,-1.78282e-07,-1.16535e-07,-7.98709e-08,-5.72268e-08
9.75608e-03,7.03570e-03,5.42291e-03,4.31321e-03,3.23245e-03,2.27061e-03,1.65815e-03,1.24967e-03,8.67350e-04,5.53235e-04,3.71719e-04,2.60629e-04,1.65065e-04,9.50343e-05,5.86707e-05,3.88249e-05,2.29915e-05,1.31499e-05,7.97635e-06,4.84254e-06,2.11345e-06,4.00312e-07,-2.85081e-07,-5.33313e-07,-5.94888e-07,-5.13010e-07,-4.08265e-07,-3.20543e-07,-2.28782e-07,-1.48815e-07,-1.01836e-07,-7.29718e-08
1.00444e-02,6.34911e-03,4.38595e-03,3.18515e-03,2.15298e-03,1.35871e-03,9.17570e-04,6.52551e-04,4.26771e-04,2.58612e-04,1.69351e-04,1.17851e-04,7.53447e-05,4.47199e-05,2.83702e-05,1.88879e-05,1.06845e-05,5.32439e-06,2.71375e-06,1.36166e-06,4.00840e-07,-7.18356e-08,-2.14971e-07,-2.45433e-07,-2.27657e-07,-1.79061e-07,-1.37509e-07,-1.06357e-07,-7.55228e-08,-4.94388e-08,-3.42367e-08,-2.48547e-08
6.52271e-03,4.61304e-03,3.45344e-03,2.67317e-03,1.94113e-03,1.32264e-03,9.48194e-04,7.07596e-04,4.89114e-04,3.14101e-04,2.14396e-04,1.53639e-04,1.01303e-04,6.25068e-05,4.15816e-05,2.93128e-05,1.83402e-05,1.05812e-05,6.35170e-06,3.89164e-06,1.88354e-06,6.67477e-07,1.53183e-07,-7.02592e-08,-1.83265e-07,-2.02058e-07,-1.77922e-07,-1.48526e-07,-1.12422e-07,-7.72601e-08,-5.49456e-08,-4.05246e-08
9.93782e-03,5.90778e-03,3.89023e-03,2.72282e-03,1.77412e-03,1.08768e-03,7.25264e-04,5.13548e-04,3.35335e-04,2.01978e-04,1.29879e-04,8.75804e-05,5.25077e-05,2.79024e-05,1.56784e-05,9.23558e-06,4.30739e-06,1.58498e-06,4.87082e-07,2.04823e-08,-2.27181e-07,-2.79652e-07,-2.51470e-07,-2.10672e-07,-1.59606e-07,-1.08569e-07,-7.68412e-08,-5.62749e-08,-3.78609e-08,-2.35510e-08,-1.57266e-08,-1.10985e-08
4.32136e-03,2.69876e-03,1.85173e-03,1.34566e-03,9.19467e-04,5.94834e-04,4.12640e-04,3.00543e-04,2.01840e-04,1.24955e-04,8.22160e-05,5.66790e-05,3.50903e-05,1.94779e-05,1.13810e-05,6.89993e-06,3.24906e-06,1.03747e-06,4.61921e-08,-4.16592e-07,-6.79923e-07,-7.18333e-07,-6.42603e-07,-5.41197e-07,-4.05093e-07,-2.56484e-07,-1.59842e-07,-9.84955e-08,-4.84956e-08,-1.76829e-08,-6.37396e-09,-2.28443e-09
4.63378e-03,3.05401e-03,2.16995e-03,1.61326e-03,1.12304e-03,7.36549e-04,5.16805e-04,3.81913e-04,2.63690e-04,1.71183e-04,1.18460e-04,8.57064e-05,5.65361e-05,3.39206e-05,2.13394e-05,1.39837e-05,7.68539e-06,3.65438e-06,1.73246e-06,7.55826e-07,8.02407e-08,-2.29964e-07,-3.04005e-07,-3.00850e-07,-2.59564e-07,-1.95649e-07,-1.46777e-07,-1.11497e-07,-7.73788e-08,-4.91360e-08,-3.30402e-08,-2.33199e-08
4.16820e-03,2.66222e-03,1.84829e-03,1.34975e-03,9.22544e-04,5.95670e-04,4.14311e-04,3.04413e-04,2.08646e-04,1.33866e-04,9.14245e-05,6.53123e-05,4.24423e-05,2.51579e-05,1.57994e-05,1.04377e-05,5.91378e-06,3.03614e-06,1.64872e-06,9.22194e-07,3.86111e-07,9.58549e-08,-1.32565e-08,-5.44938e-08,-6.96041e-08,-6.44932e-08,-5.36374e-08,-4.35869e-08,-3.23638e-08,-2.19411e-08,-1.54609e-08,-1.13061e-08
4.58967e-03,2.98629e-03,2.09724e-03,1.54257e-03,1.05941e-03,6.84090e-04,4.74154e-04,3.47024e-04,2.36931e-04,1.51765e-04,1.03704e-04,7.41262e-05,4.81173e-05,2.83542e-05,1.76272e-05,1.14959e-05,6.36345e-06,3.15251e-06,1.64169e-06,8.72347e-07,3.25501e-07,4.70351e-08,-4.79366e-08,-7.82841e-08,-8.33296e-08,-7.07491e-08,-5.65453e-08,-4.49464e-08,-3.28459e-08,-2.21422e-08,-1.56757e-08,-1.15792e-08
4.63378e-03,3.05401e-03,2.16995e-03,1.61326e-03,1.12305e-03,7.36572e-04,5.16846e-04,3.81970e-04,2.63758e-04,1.71250e-04,1.18517e-04,8.57487e-05,5.65611e-05,3.39290e-05,2.13385e-05,1.39779e-05,7.67663e-06,3.64510e-06,1.72395e-06,7.48375e-07,7.43179e-08,-2.34296e-07,-3.07212e-07,-3.03266e-07,-2.61231e-07,-1.96684e-07,-1.47460e-07,-1.11966e-07,-7.76696e-08,-4.92991e-08,-3.31395e-08,-2.33844e-08
4.63331e-03,3.05372e-03,2.16978e-03,1.61317e-03,1.12302e-03,7.36595e-04,5.16894e-04,3.82030e-04,2.63824e-04,1.71317e-04,1.18581e-04,8.58105e-05,5.66178e-05,3.39786e-05,2.13814e-05,1.40148e-05,7.70598e-06,3.66691e-06,1.74029e-06,7.60743e-07,8.25917e-08,-2.29339e-07,-3.04195e-07,-3.01423e-07,-2.60339e-07,-1.96435e-07,-1.47477e-07,-1.12095e-07,-7.78465e-08,-4.94681e-08,-3.32809e-08,-2.34990e-08
4.09217e-03,2.59303e-03,1.78867e-03,1.29902e-03,8.82106e-04,5.65367e-04,3.90624e-04,2.85062e-04,1.93277e-04,1.21842e-04,8.15531e-05,5.69879e-05,3.57572e-05,2.00575e-05,1.18049e-05,7.23018e-06,3.53834e-06,1.35661e-06,4.11885e-07,-1.74806e-08,-2.64763e-07,-3.28945e-07,-3.05680e-07,-2.64059e-07,-2.07360e-07,-1.46425e-07,-1.06273e-07,-7.91825e-08,-5.41001e-08,-3.39954e-08,-2.27577e-08,-1.60338e-08
3.91837e-03,2.63360e-03,1.89570e-03,1.42321e-03,1.00121e-03,6.63922e-04,4.69895e-04,3.49692e-04,2.43344e-04,1.59162e-04,1.10643e-04,8.02531e-05,5.30164e-05,3.17930e-05,1.99544e-05,1.30278e-05,7.10088e-06,3.31733e-06,1.52269e-06,6.17779e-07,6.36279e-10,-2.72316e-07,-3.28501e-07,-3.15904e-07,-2.67729e-07,-1.99467e-07,-1.48769e-07,-1.12611e-07,-7.79114e-08,-4.93544e-08,-3.31422e-08,-2.33727e-08
4.63378e-03,3.05400e-03,2.16991e-03,1.61311e-03,1.12244e-03,7.34767e-04,5.13647e-04,3.77695e-04,2.58861e-04,1.66892e-04,1.15386e-04,8.38611e-05,5.60389e-05,3.44494e-05,2.22721e-05,1.50084e-05,8.62229e-06,4.38174e-06,2.27285e-06,1.15376e-06,3.33291e-07,-8.81182e-08,-2.22323e-07,-2.52930e-07,-2.36808e-07,-1.88243e-07,-1.45101e-07,-1.12048e-07,-7.88704e-08,-5.06183e-08,-3.42223e-08,-2.42243e-08
2.78480e-03,1.74586e-03,1.19276e-03,8.59286e-04,5.78379e-04,3.67523e-04,2.52325e-04,1.83167e-04,1.23386e-04,7.72526e-05,5.15241e-05,3.60106e-05,2.27529e-05,1.30561e-05,7.98629e-06,5.16796e-06,2.86091e-06,1.44348e-06,7.81220e-07,4.42408e-07,1.96856e-07,6.50295e-08,1.45343e-08,-5.91598e-09,-1.56259e-08,-1.70418e-08,-1.49910e-08,-1.25807e-08,-9.65160e-09,-6.78978e-09,-4.94612e-09,-3.73097e-09
9.74640e-03,5.66122e-03,3.65827e-03,2.52094e-03,1.61301e-03,9.68574e-04,6.35288e-04,4.44873e-04,2.89061e-04,1.76656e-04,1.17615e-04,8.32319e-05,5.42343e-05,3.27528e-05,2.10501e-05,1.41910e-05,8.18910e-06,4.16108e-06,2.10562e-06,9.81028e-07,1.28864e-07,-3.16982e-07,-4.45733e-07,-4.51688e-07,-3.87832e-07,-2.73192e-07,-1.81476e-07,-1.16937e-07,-6.02399e-08,-2.28474e-08,-8.36099e-09,-2.95406e-09
4.38674e-03,2.74746e-03,1.88258e-03,1.36110e-03,9.19727e-04,5.85493e-04,4.01878e-04,2.91978e-04,1.98013e-04,1.26707e-04,8.73081e-05,6.33776e-05,4.23743e-05,2.61408e-05,1.69796e-05,1.14817e-05,6.58209e-06,3.24335e-06,1.52679e-06,5.88851e-07,-1.11800e-07,-4.58438e-07,-5.36394e-07,-5.13006e-07,-4.25102e-07,-2.92660e-07,-1.92126e-07,-1.22858e-07,-6.28180e-08,-2.36635e-08,-8.63501e-09,-3.06332e-09
4.31937e-03,2.69148e-03,1.83719e-03,1.32421e-03,8.91742e-04,5.65679e-04,3.87284e-04,2.80833e-04,1.90039e-04,1.21283e-04,8.33521e-05,6.03466e-05,4.01971e-05,2.46774e-05,1.59573e-05,1.07454e-05,6.12071e-06,2.98563e-06,1.38241e-06,5.11033e-07,-1.35116e-07,-4.49572e-07,-5.15616e-07,-4.89012e-07,-4.02518e-07,-2.75444e-07,-1.80006e-07,-1.14634e-07,-5.82507e-08,-2.16915e-08,-7.75771e-09,-2.63822e-09
4.33690e-03,2.68530e-03,1.81994e-03,1.30174e-03,8.66678e-04,5.40997e-04,3.64583e-04,2.60448e-04,1.72765e-04,1.07488e-04,7.21340e-05,5.10485e-05,3.29394e-05,1.94008e-05,1.20898e-05,7.90331e-06,4.38107e-06,2.16260e-06,1.11330e-06,5.78146e-07,1.99190e-07,9.56974e-09,-5.18921e-08,-6.89029e-08,-6.78687e-08,-5.48380e-08,-4.24511e-08,-3.28789e-08,-2.32700e-08,-1.50934e-08,-1.03339e-08,-7.41220e-09
4.31937e-03,2.69148e-03,1.83719e-03,1.32422e-03,8.91753e-04,5.65722e-04,3.87376e-04,2.80976e-04,1.90238e-04,1.21510e-04,8.35661e-05,6.05277e-05,4.03243e-05,2.47434e-05,1.59825e-05,1.07462e-05,6.10236e-06,2.95838e-06,1.35377e-06,4.83770e-07,-1.58837e-07,-4.68510e-07,-5.30582e-07,-5.00849e-07,-4.11065e-07,-2.80895e-07,-1.83574e-07,-1.17016e-07,-5.96343e-08,-2.23964e-08,-8.16031e-09,-2.89525e-09
4.31489e-03,2.68771e-03,1.83398e-03,1.32148e-03,8.89535e-04,5.64041e-04,3.86085e-04,2.79975e-04,1.89541e-04,1.21105e-04,8.33622e-05,6.04693e-05,4.04154e-05,2.49691e-05,1.62913e-05,1.11038e-05,6.49422e-06,3.35276e-06,1.72558e-06,8.21284e-07,1.19997e-07,-2.65365e-07,-3.91676e-07,-4.12764e-07,-3.74343e-07,-2.85769e-07,-2.06062e-07,-1.44462e-07,-8.43953e-08,-3.85442e-08,-1.72276e-08,-7.63336e-09
4.65173e-03,2.97372e-03,2.06986e-03,1.51591e-03,1.03951e-03,6.72147e-04,4.66656e-04,3.41842e-04,2.33691e-04,1.50582e-04,1.04267e-04,7.59889e-05,5.10243e-05,3.15219e-05,2.03439e-05,1.35300e-05,7.36301e-06,3.11199e-06,9.37885e-07,-2.13696e-07,-9.99632e-07,-1.26850e-06,-1.20094e-06,-1.02902e-06,-7.64599e-07,-4.62609e-07,-2.69071e-07,-1.52185e-07,-6.45503e-08,-1.81501e-08,-4.68965e-09,-1.03153e-09
4.15619e-03,2.85003e-03,2.09697e-03,1.60238e-03,1.14140e-03,7.50733e-04,5.14042e-04,3.63373e-04,2.29669e-04,1.27565e-04,7.34819e-05,4.31868e-05,1.98341e-05,5.43010e-06,-4.04260e-07,-2.69923e-06,-3.64147e-06,-3.39161e-06,-2.80398e-06,-2.24825e-06,-1.60564e-06,-1.05081e-06,-7.14569e-07,-5.04022e-07,-3.24358e-07,-1.88757e-07,-1.19900e-07,-8.08127e-08,-4.96085e-08,-2.80488e-08,-1.74297e-08,-1.16191e-08
3.68531e-03,2.45872e-03,1.75456e-03,1.29657e-03,8.80699e-04,5.45211e-04,3.54086e-04,2.39011e-04,1.42479e-04,7.34872e-05,3.92997e-05,2.12185e-05,8.10357e-06,6.79593e-07,-1.96730e-06,-2.79976e-06,-2.88408e-06,-2.42549e-06,-1.92605e-06,-1.51592e-06,-1.07147e-06,-7.01181e-07,-4.79631e-07,-3.40956e-07,-2.21926e-07,-1.30993e-07,-8.41235e-08,-5.71776e-08,-3.54039e-08,-2.01714e-08,-1.25923e-08,-8.41868e-09
3.79796e-03,2.55141e-03,1.83418e-03,1.36545e-03,9.36267e-04,5.85675e-04,3.83240e-04,2.60022e-04,1.55636e-04,8.02817e-05,4.26561e-05,2.26821e-05,8.19522e-06,5.98039e-08,-2.76058e-06,-3.57551e-06,-3.53332e-06,-2.90073e-06,-2.26826e-06,-1.76393e-06,-1.22857e-06,-7.91436e-07,-5.34594e-07,-3.76158e-07,-2.42071e-07,-1.41225e-07,-8.99808e-08,-6.08178e-08,-3.74566e-08,-2.12468e-08,-1.32314e-08,-8.83356e-09
3.76873e-03,2.54342e-03,1.83968e-03,1.38020e-03,9.59114e-04,6.13510e-04,4.11970e-04,2.87631e-04,1.80220e-04,1.00103e-04,5.81940e-05,3.47143e-05,1.63922e-05,4.71317e-06,-3.15780e-07,-2.48356e-06,-3.58193e-06,-3.57771e-06,-3.12819e-06,-2.62097e-06,-1.96052e-06,-1.32439e-06,-9.05517e-07,-6.30054e-07,-3.88685e-07,-2.07231e-07,-1.19205e-07,-7.26635e-08,-3.89847e-08,-1.88058e-08,-1.03207e-08,-6.24342e-09
3.77504e-03,2.53736e-03,1.82625e-03,1.36209e-03,9.37462e-04,5.90613e-04,3.90051e-04,2.67621e-04,1.63380e-04,8.73968e-05,4.88565e-05,2.79747e-05,1.23498e-05,3.01333e-06,-6.58924e-07,-2.06452e-06,-2.60959e-06,-2.41438e-06,-2.01836e-06,-1.64572e-06,-1.20917e-06,-8.21632e-07,-5.78192e-07,-4.20331e-07,-2.80414e-07,-1.69799e-07,-1.11004e-07,-7.64422e-08,-4.79624e-08,-2.76501e-08,-1.73847e-08,-1.16749e-08
3.79803e-03,2.55148e-03,1.83424e-03,1.36549e-03,9.36291e-04,5.85682e-04,3.83239e-04,2.60017e-04,1.55628e-04,8.02733e-05,4.26484e-05,2.26753e-05,8.18974e-06,5.57778e-08,-2.76356e-06,-3.57776e-06,-3.53484e-06,-2.90168e-06,-2.26888e-06,-1.76436e-06,-1.22882e-06,-7.91575e-07,-5.34676e-07,-3.76210e-07,-2.42100e-07,-1.41239e-07,-8.99891e-08,-6.08229e-08,-3.74595e-08,-2.12484e-08,-1.32323e-08,-8.83419e-09
3.56962e-03,2.41771e-03,1.74517e-03,1.30178e-03,8.93501e-04,5.58800e-04,3.65230e-04,2.47361e-04,1.47530e-04,7.55470e-05,3.96904e-05,2.07214e-05,7.04129e-06,-5.47078e-07,-3.10294e-06,-3.78067e-06,-3.63440e-06,-2.94415e-06,-2.28787e-06,-1.77287e-06,-1.23100e-06,-7.91292e-07,-5.33896e-07,-3.75438e-07,-2.41512e-07,-1.40881e-07,-8.97697e-08,-6.06844e-08,-3.73836e-08,-2.12120e-08,-1.32129e-08,-8.82292e-09
3.74159e-03,2.50122e-03,1.79984e-03,1.34666e-03,9.33069e-04,5.93160e-04,3.94278e-04,2.71492e-04,1.65830e-04,8.80229e-05,4.83164e-05,2.67991e-05,1.08115e-05,1.47917e-06,-1.98483e-06,-3.15000e-06,-3.37437e-06,-2.87963e-06,-2.29371e-06,-1.80271e-06,-1.26693e-06,-8.21008e-07,-5.56066e-07,-3.91709e-07,-2.52152e-07,-1.47019e-07,-9.35897e-08,-6.32030e-08,-3.88859e-08,-2.20349e-08,-1.37127e-08,-9.15048e-09
3.72433e-03,2.55135e-03,1.87876e-03,1.44075e-03,1.03597e-03,6.94921e-04,4.87980e-04,3.55183e-04,2.35554e-04,1.41594e-04,8.96855e-05,5.91094e-05,3.38401e-05,1.62768e-05,7.69020e-06,3.27230e-06,5.04951e-08,-1.51199e-06,-1.94643e-06,-1.96969e-06,-1.75551e-06,-1.39153e-06,-1.07674e-06,-8.31151e-07,-5.80528e-07,-3.56801e-07,-2.28371e-07,-1.50820e-07,-8.73450e-08,-4.43828e-08,-2.46629e-08,-1.48166e-08
6.45957e-03,4.39402e-03,3.21416e-03,2.45542e-03,1.77391e-03,1.22188e-03,8.94651e-04,6.83028e-04,4.85482e-04,3.19394e-04,2.19784e-04,1.56749e-04,1.00859e-04,5.86450e-05,3.60824e-05,2.33895e-05,1.29332e-05,6.49822e-06,3.50222e-06,1.97895e-06,8.84419e-07,3.03516e-07,8.32438e-08,-5.71420e-09,-4.86718e-08,-5.69631e-08,-5.04307e-08,-4.21364e-08,-3.19822e-08,-2.21600e-08,-1.59321e-08,-1.18880e-08
3.64999e-03,2.47756e-03,1.80973e-03,1.37716e-03,9.79962e-04,6.48593e-04,4.50105e-04,3.24406e-04,2.12871e-04,1.26989e-04,8.05409e-05,5.36716e-05,3.18366e-05,1.68951e-05,9.62666e-06,5.83749e-06,2.93963e-06,1.30629e-06,6.10728e-07,2.85506e-07,7.45495e-08,-1.95386e-08,-4.51439e-08,-4.94341e-08,-4.49819e-08,-3.53528e-08,-2.74496e-08,-2.15617e-08,-1.56931e-08,-1.06269e-08,-7.58755e-09,-5.65707e-09
6.23369e-03,4.14465e-03,2.97838e-03,2.23910e-03,1.58193e-03,1.05712e-03,7.54705e-04,5.66715e-04,3.99423e-04,2.65643e-04,1.87568e-04,1.38134e-04,9.33844e-05,5.81093e-05,3.81637e-05,2.63068e-05,1.59108e-05,8.96622e-06,5.42912e-06,3.46925e-06,1.91170e-06,9.56363e-07,5.19196e-07,2.98278e-07,1.45242e-07,5.55209e-08,2.12798e-08,6.58427e-09,-1.57433e-09,-4.45785e-09,-4.56693e-09,-4.05263e-09
6.45938e-03,4.39258e-03,3.20862e-03,2.44251e-03,1.74768e-03,1.18019e-03,8.46706e-04,6.37088e-04,4.49789e-04,3.00346e-04,2.13437e-04,1.58341e-04,1.08089e-04,6.79003e-05,4.48035e-05,3.09046e-05,1.86083e-05,1.03509e-05,6.14962e-06,3.83630e-06,2.02101e-06,9.34935e-07,4.56666e-07,2.26294e-07,7.76147e-08,1.50085e-09,-2.07195e-08,-2.62331e-08,-2.51573e-08,-2.00971e-08,-1.55062e-08,-1.20580e-08
6.53542e-03,4.48397e-03,3.29696e-03,2.52227e-03,1.81368e-03,1.22938e-03,8.83013e-04,6.64042e-04,4.67803e-04,3.11305e-04,2.20590e-04,1.63233e-04,1.10967e-04,6.91478e-05,4.51172e-05,3.06946e-05,1.80229e-05,9.63815e-06,5.46675e-06,3.23029e-06,1.53886e-06,5.86578e-07,2.02706e-07,3.76813e-08,-5.03469e-08,-7.67477e-08,-7.19544e-08,-6.14338e-08,-4.70918e-08,-3.25799e-08,-2.32398e-08,-1.71707e-08
6.42885e-03,4.40538e-03,3.24024e-03,2.48208e-03,1.78993e-03,1.21958e-03,8.81041e-04,6.66398e-04,4.73153e-04,3.18016e-04,2.27500e-04,1.69989e-04,1.17319e-04,7.48210e-05,5.00749e-05,3.49806e-05,2.14212e-05,1.21422e-05,7.33169e-06,4.64004e-06,2.49247e-06,1.18143e-06,5.91921e-07,3.02511e-07,1.11597e-07,1.05123e-08,-2.08529e-08,-2.98622e-08,-3.01591e-08,-2.48380e-08,-1.94887e-08,-1.53278e-08
6.45938e-03,4.39258e-03,3.20862e-03,2.44251e-03,1.74768e-03,1.18019e-03,8.46717e-04,6.37105e-04,4.49813e-04,3.00373e-04,2.13462e-04,1.58361e-04,1.08102e-04,6.79057e-05,4.48044e-05,3.09031e-05,1.86051e-05,1.03473e-05,6.14619e-06,3.83325e-06,2.01856e-06,9.33116e-07,4.55303e-07,2.25255e-07,7.68857e-08,1.03622e-09,-2.10341e-08,-2.64553e-08,-2.53003e-08,-2.01813e-08,-1.55598e-08,-1.20942e-08
6.07608e-03,3.87430e-03,2.68944e-03,1.96394e-03,1.34286e-03,8.68319e-04,6.04836e-04,4.44393e-04,3.03422e-04,1.92306e-04,1.29072e-04,9.04155e-05,5.70736e-05,3.25577e-05,1.97456e-05,1.26542e-05,6.89526e-06,3.40399e-06,1.80044e-06,9.94615e-07,4.23328e-07,1.26557e-07,1.79103e-08,-2.35089e-08,-4.07776e-08,-4.03816e-08,-3.40925e-08,-2.78740e-08,-2.08359e-08,-1.42970e-08,-1.02328e-08,-7.61764e-09
