tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23,tg_24,tg_25,tg_26,tg_27,tg_28,tg_29,tg_30,tg_31
1.66466e-02,1.15660e-02,8.44170e-03,6.36324e-03,4.45936e-03,2.91335e-03,2.02105e-03,1.47273e-03,9.96915e-04,6.33252e-04,4.32057e-04,3.09971e-04,2.03217e-04,1.21719e-04,7.68842e-05,5.08751e-05,2.87496e-05,1.46355e-05,7.85834e-06,4.33906e-06,1.77593e-06,4.17271e-07,-7.88676e-08,-2.59529e-07,-3.19904e-07,-2.91019e-07,-2.40424e-07,-1.95243e-07,-1.45789e-07,-1.00419e-07,-7.22702e-08,-5.41095e-08
8.87032e-03,5.37588e-03,3.56975e-03,2.51313e-03,1.64650e-03,1.00947e-03,6.65774e-04,4.62094e-04,2.90430e-04,1.64667e-04,9.96685e-05,6.34796e-05,3.52301e-05,1.68991e-05,8.52709e-06,4.44056e-06,1.57311e-06,1.79648e-07,-2.84378e-07,-4.26723e-07,-4.42785e-07,-3.74325e-07,-3.00787e-07,-2.41159e-07,-1.79510e-07,-1.23283e-07,-8.93799e-08,-6.73687e-08,-4.73192e-08,-3.11850e-08,-2.19492e-08,-1.62373e-08
1.00066e-02,6.11974e-03,4.07623e-03,2.87058e-03,1.87978e-03,1.15463e-03,7.65347e-04,5.34619e-04,3.39061e-04,1.94109e-04,1.18162e-04,7.54307e-05,4.18005e-05,1.98418e-05,9.79636e-06,4.90990e-06,1.51749e-06,-8.38210e-08,-5.79689e-07,-7.02504e-07,-6.69817e-07,-5.43538e-07,-4.28105e-07,-3.39006e-07,-2.49419e-07,-1.69424e-07,-1.21913e-07,-9.13675e-08,-6.37749e-08,-4.17578e-08,-2.92477e-08,-2.15534e-08
1.31742e-02,8.68629e-03,6.11796e-03,4.49570e-03,3.07630e-03,1.97538e-03,1.36143e-03,9.89829e-04,6.67614e-04,4.18463e-04,2.78969e-04,1.94392e-04,1.21657e-04,6.81582e-05,4.01725e-05,2.47110e-05,1.22555e-05,4.88202e-06,1.65957e-06,1.66059e-07,-7.35696e-07,-1.02613e-06,-1.00048e-06,-8.96000e-07,-7.35863e-07,-5.51072e-07,-4.22163e-07,-3.30948e-07,-2.42003e-07,-1.65695e-07,-1.19700e-07,-9.02236e-08
1.03856e-02,6.40072e-03,4.28581e-03,3.02925e-03,1.99099e-03,1.22839e-03,8.18365e-04,5.74964e-04,3.67940e-04,2.13365e-04,1.31536e-04,8.50120e-05,4.79720e-05,2.34136e-05,1.19748e-05,6.30587e-06,2.27245e-06,2.81045e-07,-3.93363e-07,-6.05029e-07,-6.34134e-07,-5.38611e-07,-4.33479e-07,-3.47637e-07,-2.58599e-07,-1.77290e-07,-1.28286e-07,-9.65105e-08,-6.76205e-08,-4.44334e-08,-3.11987e-08,-2.30340e-08
1.00066e-02,6.11995e-03,4.07672e-03,2.87135e-03,1.88081e-03,1.15569e-03,7.66224e-04,5.35257e-04,3.39399e-04,1.94179e-04,1.18098e-04,7.53051e-05,4.16481e-05,1.96967e-05,9.67182e-06,4.80588e-06,1.43914e-06,-1.38622e-07,-6.19074e-07,-7.31589e-07,-6.89128e-07,-5.55524e-07,-4.36019e-07,-3.44488e-07,-2.52892e-07,-1.71417e-07,-1.23166e-07,-9.22033e-08,-6.42812e-08,-4.20389e-08,-2.94194e-08,-2.16659e-08
9.78531e-03,5.99410e-03,3.99792e-03,2.81882e-03,1.84858e-03,1.13717e-03,7.54486e-04,5.27311e-04,3.34526e-04,1.91497e-04,1.16526e-04,7.43410e-05,4.11475e-05,1.94854e-05,9.58508e-06,4.77553e-06,1.44368e-06,-1.21643e-07,-6.00999e-07,-7.15378e-07,-6.76477e-07,-5.46686e-07,-4.29758e-07,-3.39942e-07,-2.49880e-07,-1.69617e-07,-1.22005e-07,-9.14140e-08,-6.37942e-08,-4.17639e-08,-2.92496e-08,-2.15537e-08
1.00051e-02,6.11195e-03,4.05730e-03,2.83970e-03,1.83799e-03,1.11277e-03,7.33575e-04,5.14856e-04,3.33075e-04,1.98679e-04,1.26649e-04,8.46554e-05,5.00797e-05,2.60784e-05,1.43117e-05,8.19201e-06,3.58453e-06,1.10018e-06,1.34239e-07,-2.53243e-07,-4.30743e-07,-4.30978e-07,-3.71385e-07,-3.09272e-07,-2.37274e-07,-1.66593e-07,-1.22095e-07,-9.25584e-08,-6.52581e-08,-4.30617e-08,-3.02883e-08,-2.23756e-08
1.64438e-02,1.18628e-02,8.95312e-03,6.95642e-03,5.06419e-03,3.45983e-03,2.48943e-03,1.86723e-03,1.30323e-03,8.51688e-04,5.93710e-04,4.35254e-04,2.96388e-04,1.89851e-04,1.29862e-04,9.35248e-05,6.03555e-05,3.66639e-05,2.36263e-05,1.58803e-05,9.26396e-06,4.85533e-06,2.67831e-06,1.51376e-06,6.68281e-07,1.56051e-07,-3.71852e-08,-1.12850e-07,-1.42855e-07,-1.35528e-07,-1.16030e-07,-9.72427e-08
1.04629e-02,6.59728e-03,4.50707e-03,3.23806e-03,2.16436e-03,1.35812e-03,9.21063e-04,6.62597e-04,4.43801e-04,2.79189e-04,1.88977e-04,1.34768e-04,8.80433e-05,5.30674e-05,3.41334e-05,2.32110e-05,1.38636e-05,7.75311e-06,4.68468e-06,2.99627e-06,1.65754e-06,8.34048e-07,4.54102e-07,2.60055e-07,1.23832e-07,4.25780e-08,1.11010e-08,-2.42614e-09,-9.69902e-09,-1.16961e-08,-1.10253e-08,-9.81431e-09
5.71042e-03,3.40350e-03,2.24078e-03,1.56933e-03,1.02481e-03,6.29983e-04,4.19864e-04,2.96266e-04,1.92043e-04,1.14644e-04,7.34773e-05,4.97210e-05,3.02936e-05,1.67725e-05,1.00149e-05,6.38106e-06,3.48870e-06,1.75733e-06,9.61746e-07,5.57220e-07,2.62976e-07,1.01683e-07,3.68856e-08,8.46299e-09,-7.56042e-09,-1.34583e-08,-1.35425e-08,-1.22523e-08,-1.01050e-08,-7.63957e-09,-5.88216e-09,-4.64369e-09
6.26568e-03,3.69589e-03,2.41036e-03,1.67220e-03,1.07851e-03,6.54655e-04,4.33739e-04,3.06038e-04,1.99696e-04,1.21097e-04,7.90136e-05,5.44073e-05,3.39261e-05,1.93216e-05,1.18273e-05,7.70276e-06,4.33997e-06,2.26678e-06,1.28510e-06,7.72298e-07,3.88009e-07,1.68572e-07,7.57543e-08,3.24852e-08,5.60060e-09,-7.19470e-09,-1.02204e-08,-1.03697e-08,-9.20154e-09,-7.28465e-09,-5.73811e-09,-4.58972e-09
7.84160e-03,4.81805e-03,3.23178e-03,2.28915e-03,1.50685e-03,9.30977e-04,6.24191e-04,4.45027e-04,2.95014e-04,1.83440e-04,1.22945e-04,8.69167e-05,5.61478e-05,3.33796e-05,2.12036e-05,1.42552e-05,8.37715e-06,4.59079e-06,2.71915e-06,1.70449e-06,9.13724e-07,4.38917e-07,2.26210e-07,1.20927e-07,4.99764e-08,1.04693e-08,-3.16390e-09,-8.04882e-09,-9.65095e-09,-8.82593e-09,-7.39942e-09,-6.12065e-09
5.70880e-03,3.39834e-03,2.23137e-03,1.55663e-03,1.01040e-03,6.17568e-04,4.11300e-04,2.91329e-04,1.90838e-04,1.16114e-04,7.59110e-05,5.23332e-05,3.26651e-05,1.86144e-05,1.13954e-05,7.41973e-06,4.17738e-06,2.17855e-06,1.23257e-06,7.38824e-07,3.69320e-07,1.58842e-07,7.01490e-08,2.90096e-08,3.65972e-09,-8.16396e-09,-1.07696e-08,-1.07077e-08,-9.38927e-09,-7.38081e-09,-5.79410e-09,-4.62552e-09
5.70896e-03,3.39847e-03,2.23148e-03,1.55672e-03,1.01047e-03,6.17620e-04,4.11341e-04,2.91362e-04,1.90864e-04,1.16133e-04,7.59255e-05,5.23449e-05,3.26740e-05,1.86208e-05,1.14002e-05,7.42347e-06,4.18006e-06,2.18041e-06,1.23393e-06,7.39860e-07,3.70050e-07,1.59335e-07,7.05041e-08,2.92772e-08,3.84958e-09,-8.03768e-09,-1.06792e-08,-1.06399e-08,-9.34163e-09,-7.34925e-09,-5.77175e-09,-4.60889e-09
5.74320e-03,3.42677e-03,2.25475e-03,1.57599e-03,1.02552e-03,6.28747e-04,4.19933e-04,2.98256e-04,1.96145e-04,1.20023e-04,7.89366e-05,5.47568e-05,3.44971e-05,1.99270e-05,1.23770e-05,8.18171e-06,4.72164e-06,2.55256e-06,1.50415e-06,9.44306e-07,5.12577e-07,2.54600e-07,1.38367e-07,7.99063e-08,3.92718e-08,1.50810e-08,5.57813e-09,1.35169e-09,-1.11558e-09,-2.07423e-09,-2.15223e-09,-1.99838e-09
7.36909e-03,4.48608e-03,2.98794e-03,2.10418e-03,1.37602e-03,8.44356e-04,5.63180e-04,3.99739e-04,2.63334e-04,1.62175e-04,1.07527e-04,7.51463e-05,4.77092e-05,2.76688e-05,1.71310e-05,1.12204e-05,6.32273e-06,3.25966e-06,1.79864e-06,1.03605e-06,4.70561e-07,1.57479e-07,3.31871e-08,-1.90655e-08,-4.52770e-08,-5.02916e-08,-4.54770e-08,-3.92082e-08,-3.11727e-08,-2.29116e-08,-1.73338e-08,-1.35129e-08
5.70896e-03,3.39849e-03,2.23152e-03,1.55679e-03,1.01060e-03,6.17788e-04,4.11511e-04,2.91513e-04,1.90975e-04,1.16193e-04,7.59500e-05,5.23475e-05,3.26601e-05,1.85990e-05,1.13775e-05,7.40237e-06,4.16238e-06,2.16684e-06,1.22350e-06,7.31747e-07,3.64318e-07,1.55543e-07,6.78723e-08,2.73780e-08,2.58859e-09,-8.80009e-09,-1.11781e-08,-1.09841e-08,-9.55813e-09,-7.47442e-09,-5.85058e-09,-4.66186e-09
1.32555e-02,8.83356e-03,6.16654e-03,4.43032e-03,2.89259e-03,1.71069e-03,1.07488e-03,7.10567e-04,4.19086e-04,2.20781e-04,1.26069e-04,7.66776e-05,4.04292e-05,1.84705e-05,9.05132e-06,4.66129e-06,1.69241e-06,2.91628e-07,-1.73738e-07,-3.24544e-07,-3.59116e-07,-3.14067e-07,-2.58231e-07,-2.11144e-07,-1.61141e-07,-1.14220e-07,-8.50941e-08,-6.56975e-08,-4.75467e-08,-3.24454e-08,-2.34997e-08,-1.78052e-08
8.41076e-03,7.31457e-03,6.53168e-03,5.92383e-03,5.25630e-03,4.56512e-03,4.04267e-03,3.63172e-03,3.16744e-03,2.67792e-03,2.30620e-03,2.01529e-03,1.69104e-03,1.36524e-03,1.13037e-03,9.57722e-04,7.66502e-04,5.93600e-04,4.72259e-04,3.82690e-04,2.86255e-04,2.01446e-04,1.46413e-04,1.09235e-04,7.47509e-05,4.59848e-05,2.99186e-05,2.01384e-05,1.18506e-05,5.81811e-06,2.76505e-06,1.10381e-06
9.91028e-03,6.32000e-03,4.37283e-03,3.18655e-03,2.17317e-03,1.39398e-03,9.56009e-04,6.88041e-04,4.54699e-04,2.76267e-04,1.79280e-04,1.22521e-04,7.55695e-05,4.24981e-05,2.57799e-05,1.66997e-05,9.38984e-06,4.94047e-06,2.85104e-06,1.76171e-06,9.40975e-07,4.62817e-07,2.51979e-07,1.47433e-07,7.54134e-08,3.25436e-08,1.53993e-08,7.46439e-09,2.41887e-09,-1.03056e-10,-8.83968e-10,-1.10108e-09
7.65587e-03,4.75465e-03,3.23530e-03,2.32410e-03,1.55227e-03,9.64623e-04,6.40453e-04,4.47076e-04,2.84115e-04,1.64925e-04,1.03114e-04,6.83356e-05,4.06375e-05,2.19582e-05,1.29026e-05,8.14716e-06,4.43980e-06,2.26310e-06,1.27389e-06,7.71365e-07,4.01858e-07,1.92258e-07,1.02074e-07,5.82220e-08,2.85947e-08,1.13811e-08,4.70201e-09,1.71519e-09,-8.34316e-11,-8.74414e-10,-1.03750e-09,-1.01748e-09
1.41252e-02,9.66525e-03,7.00363e-03,5.26573e-03,3.69547e-03,2.43366e-03,1.70849e-03,1.26145e-03,8.69199e-04,5.62844e-04,3.89117e-04,2.81864e-04,1.87045e-04,1.14126e-04,7.37574e-05,5.01337e-05,2.97239e-05,1.63216e-05,9.61312e-06,5.95646e-06,3.10737e-06,1.41185e-06,6.67787e-07,3.10590e-07,8.16775e-08,-3.27553e-08,-6.33707e-08,-6.83037e-08,-6.21377e-08,-4.93757e-08,-3.86341e-08,-3.06081e-08
1.19634e-02,7.84662e-03,5.51212e-03,4.04719e-03,2.77242e-03,1.78752e-03,1.23825e-03,9.04677e-04,6.13983e-04,3.87915e-04,2.60869e-04,1.83713e-04,1.17252e-04,6.81418e-05,4.21823e-05,2.76067e-05,1.55434e-05,8.02223e-06,4.44891e-06,2.58985e-06,1.21415e-06,4.51364e-07,1.45236e-07,1.30800e-08,-5.81976e-08,-7.99764e-08,-7.57932e-08,-6.64141e-08,-5.31406e-08,-3.89901e-08,-2.93420e-08,-2.27374e-08
1.19634e-02,7.84663e-03,5.51217e-03,4.04730e-03,2.77263e-03,1.78786e-03,1.23863e-03,9.05053e-04,6.14294e-04,3.88114e-04,2.60977e-04,1.83758e-04,1.17242e-04,6.81008e-05,4.21321e-05,2.75563e-05,1.54985e-05,7.98618e-06,4.42042e-06,2.56724e-06,1.19785e-06,4.40399e-07,1.37542e-07,7.48891e-09,-6.19321e-08,-8.22428e-08,-7.72771e-08,-6.74365e-08,-5.37815e-08,-3.93581e-08,-2.95720e-08,-2.28907e-08
1.20137e-02,7.92547e-03,5.59699e-03,4.12957e-03,2.84641e-03,1.84892e-03,1.28923e-03,9.47752e-04,6.48886e-04,4.15214e-04,2.83004e-04,2.02096e-04,1.31699e-04,7.88749e-05,5.03996e-05,3.40826e-05,2.02335e-05,1.12734e-05,6.81723e-06,4.38237e-06,2.46155e-06,1.28207e-06,7.35052e-07,4.52136e-07,2.48657e-07,1.20773e-07,6.62167e-08,3.92377e-08,2.04807e-08,9.48265e-09,4.91727e-09,2.75926e-09
1.19754e-02,7.86315e-03,5.52926e-03,4.06352e-03,2.78691e-03,1.79947e-03,1.24814e-03,9.13010e-04,6.20676e-04,3.93055e-04,2.64952e-04,1.87035e-04,1.19793e-04,6.99698e-05,4.35440e-05,2.86550e-05,1.62798e-05,8.51579e-06,4.79829e-06,2.84775e-06,1.38790e-06,5.62936e-07,2.22054e-07,6.87583e-08,-2.05299e-08,-5.62755e-08,-5.95597e-08,-5.46714e-08,-4.52398e-08,-3.40015e-08,-2.59410e-08,-2.02855e-08
1.77209e-02,1.51106e-02,1.31011e-02,1.14472e-02,9.54115e-03,7.50069e-03,5.96038e-03,4.78975e-03,3.55727e-03,2.41543e-03,1.68696e-03,1.21032e-03,7.78599e-04,4.48357e-04,2.72837e-04,1.76501e-04,1.00018e-04,5.30883e-05,2.88176e-05,1.44029e-05,2.33394e-06,-4.44833e-06,-6.42628e-06,-6.54551e-06,-5.71406e-06,-4.29476e-06,-3.19097e-06,-2.39772e-06,-1.64060e-06,-1.02726e-06,-6.85781e-07,-4.83184e-07
1.18285e-02,7.76542e-03,5.45903e-03,4.01068e-03,2.74952e-03,1.77439e-03,1.23008e-03,8.99244e-04,6.10651e-04,3.85973e-04,2.59597e-04,1.82809e-04,1.16647e-04,6.77566e-05,4.19171e-05,2.74132e-05,1.54149e-05,7.94022e-06,4.39286e-06,2.54963e-06,1.18803e-06,4.35326e-07,1.34659e-07,5.73271e-09,-6.28834e-08,-8.26937e-08,-7.75180e-08,-6.75754e-08,-5.38512e-08,-3.93886e-08,-2.95870e-08,-2.28987e-08
9.90078e-03,6.29201e-03,4.32436e-03,3.12227e-03,2.09940e-03,1.32670e-03,9.05269e-04,6.54591e-04,4.40942e-04,2.78801e-04,1.89227e-04,1.35125e-04,8.83473e-05,5.32784e-05,3.42956e-05,2.33524e-05,1.39935e-05,7.87706e-06,4.80281e-06,3.10756e-06,1.75771e-06,9.20093e-07,5.27994e-07,3.23890e-07,1.76420e-07,8.35726e-08,4.41190e-08,2.48040e-08,1.16356e-08,4.23351e-09,1.38997e-09,1.88855e-10
9.90009e-03,6.29171e-03,4.32426e-03,3.12229e-03,2.09951e-03,1.32685e-03,9.05432e-04,6.54751e-04,4.41092e-04,2.78935e-04,1.89347e-04,1.35234e-04,8.84426e-05,5.33589e-05,3.43643e-05,2.34119e-05,1.40421e-05,7.91537e-06,4.83386e-06,3.13329e-06,1.77777e-06,9.35175e-07,5.39808e-07,3.33434e-07,1.83758e-07,8.89207e-08,4.82337e-08,2.80837e-08,1.41127e-08,6.01527e-09,2.74005e-09,1.25219e-09
9.90054e-03,6.29188e-03,4.32428e-03,3.12222e-03,2.09939e-03,1.32671e-03,9.05285e-04,6.54610e-04,4.40964e-04,2.78823e-04,1.89248e-04,1.35145e-04,8.83660e-05,5.32952e-05,3.43106e-05,2.33658e-05,1.40049e-05,7.88641e-06,4.81063e-06,3.11420e-06,1.76306e-06,9.24254e-07,5.31344e-07,3.26661e-07,1.78611e-07,8.52230e-08,4.54237e-08,2.58685e-08,1.24631e-08,4.84943e-09,1.87049e-09,5.77097e-10
1.08810e-02,7.02536e-03,4.88304e-03,3.55593e-03,2.41199e-03,1.53586e-03,1.05253e-03,7.63196e-04,5.15856e-04,3.28045e-04,2.24267e-04,1.61435e-04,1.06790e-04,6.53696e-05,4.26279e-05,2.93421e-05,1.78209e-05,1.01684e-05,6.26355e-06,4.08404e-06,2.32856e-06,1.22577e-06,7.04172e-07,4.30775e-07,2.32291e-07,1.07104e-07,5.41254e-08,2.84569e-08,1.13134e-08,2.11914e-09,-1.08432e-09,-2.21703e-09
9.90078e-03,6.29201e-03,4.32436e-03,3.12228e-03,2.09943e-03,1.32676e-03,9.05352e-04,6.54686e-04,4.41036e-04,2.78876e-04,1.89279e-04,1.35157e-04,8.83593e-05,5.32754e-05,3.42860e-05,2.33404e-05,1.39811e-05,7.86607e-06,4.79363e-06,3.09998e-06,1.75202e-06,9.16105e-07,5.25110e-07,3.21743e-07,1.74945e-07,8.26496e-08,4.35000e-08,2.43690e-08,1.13564e-08,4.06901e-09,1.28505e-09,1.17719e-10
6.75791e-03,4.09457e-03,2.72565e-03,1.92443e-03,1.26769e-03,7.87394e-04,5.30179e-04,3.78034e-04,2.48750e-04,1.51511e-04,9.89405e-05,6.81167e-05,4.24716e-05,2.42269e-05,1.48888e-05,9.75649e-06,5.57097e-06,2.98160e-06,1.74549e-06,1.09186e-06,5.92269e-07,2.96253e-07,1.63570e-07,9.68826e-08,5.03259e-08,2.21777e-08,1.07348e-08,5.36188e-09,1.88773e-09,1.05011e-10,-4.74131e-10,-6.53600e-10
9.88245e-03,6.28141e-03,4.31762e-03,3.11771e-03,2.09659e-03,1.32509e-03,9.04266e-04,6.53920e-04,4.40532e-04,2.78566e-04,1.89079e-04,1.35024e-04,8.82848e-05,5.32423e-05,3.42730e-05,2.33373e-05,1.39846e-05,7.87206e-06,4.79976e-06,3.10557e-06,1.75658e-06,9.19491e-07,5.27642e-07,3.23670e-07,1.76296e-07,8.35107e-08,4.40843e-08,2.47831e-08,1.16244e-08,4.22814e-09,1.38709e-09,1.87161e-10
1.49285e-02,1.05430e-02,7.83242e-03,5.97925e-03,4.22122e-03,2.73874e-03,1.86037e-03,1.31489e-03,8.42526e-04,4.90010e-04,3.05283e-04,2.01083e-04,1.18290e-04,6.28774e-05,3.63353e-05,2.25780e-05,1.20170e-05,5.94407e-06,3.24653e-06,1.90536e-06,9.43025e-07,4.15356e-07,1.97621e-07,9.65046e-08,3.23650e-08,-8.45879e-10,-1.12153e-08,-1.43347e-08,-1.46099e-08,-1.28836e-08,-1.09535e-08,-9.32196e-09
1.53084e-02,1.12023e-02,8.61466e-03,6.81010e-03,5.04053e-03,3.46484e-03,2.46958e-03,1.81602e-03,1.21832e-03,7.44153e-04,4.81117e-04,3.26052e-04,1.97791e-04,1.08149e-04,6.35350e-05,3.97613e-05,2.10981e-05,1.01627e-05,5.26753e-06,2.84503e-06,1.14241e-06,2.59899e-07,-6.43832e-08,-1.87981e-07,-2.37456e-07,-2.29703e-07,-2.02531e-07,-1.75275e-07,-1.42629e-07,-1.09414e-07,-8.64797e-08,-7.02259e-08
1.19978e-02,7.99361e-03,5.62978e-03,4.09528e-03,2.72711e-03,1.65888e-03,1.07180e-03,7.28074e-04,4.46164e-04,2.47779e-04,1.49210e-04,9.57976e-05,5.48392e-05,2.84306e-05,1.61802e-05,9.97153e-06,5.28826e-06,2.63439e-06,1.46365e-06,8.81101e-07,4.59457e-07,2.22999e-07,1.21514e-07,7.18733e-08,3.78234e-08,1.73763e-08,8.98095e-09,4.94066e-09,2.20890e-09,6.72755e-10,7.86152e-11,-1.73243e-10
1.17842e-02,7.89189e-03,5.57948e-03,4.07120e-03,2.72046e-03,1.66085e-03,1.07601e-03,7.32481e-04,4.49911e-04,2.50449e-04,1.51073e-04,9.71164e-05,5.56690e-05,2.88976e-05,1.64602e-05,1.01501e-05,5.38622e-06,2.68441e-06,1.49179e-06,8.98135e-07,4.68342e-07,2.27279e-07,1.23817e-07,7.32132e-08,3.85101e-08,1.76779e-08,9.12867e-09,5.01645e-09,2.23790e-09,6.77030e-10,7.42160e-11,-1.80820e-10
8.08898e-03,4.87848e-03,3.15722e-03,2.13834e-03,1.31103e-03,7.29913e-04,4.40632e-04,2.83703e-04,1.63731e-04,8.54891e-05,4.92134e-05,3.05518e-05,1.68780e-05,8.47033e-06,4.72394e-06,2.87704e-06,1.51315e-06,7.53900e-07,4.22024e-07,2.57121e-07,1.37172e-07,6.89745e-08,3.90589e-08,2.40573e-08,1.34412e-08,6.77065e-09,3.87149e-09,2.39516e-09,1.32568e-09,6.58880e-10,3.61017e-10,2.10623e-10
1.16763e-02,7.79651e-03,5.49674e-03,4.00083e-03,2.66545e-03,1.62193e-03,1.04811e-03,7.12032e-04,4.36330e-04,2.42281e-04,1.45860e-04,9.36132e-05,5.35521e-05,2.77273e-05,1.57519e-05,9.68518e-06,5.11204e-06,2.52386e-06,1.38446e-06,8.19116e-07,4.11811e-07,1.85468e-07,8.98130e-08,4.40166e-08,1.36797e-08,-3.27233e-09,-9.31882e-09,-1.16185e-08,-1.24851e-08,-1.21486e-08,-1.13747e-08,-1.05730e-08
1.16706e-02,7.79178e-03,5.49278e-03,3.99752e-03,2.66287e-03,1.62007e-03,1.04675e-03,7.11016e-04,4.35644e-04,2.41870e-04,1.45609e-04,9.34596e-05,5.34810e-05,2.77144e-05,1.57671e-05,9.71431e-06,5.15028e-06,2.56501e-06,1.42489e-06,8.57708e-07,4.47244e-07,2.17077e-07,1.18291e-07,6.99657e-08,3.68145e-08,1.69032e-08,8.72657e-09,4.79134e-09,2.13105e-09,6.36122e-10,5.89849e-11,-1.84804e-10
1.16861e-02,7.80266e-03,5.49928e-03,4.00076e-03,2.66329e-03,1.61870e-03,1.04476e-03,7.08917e-04,4.33691e-04,2.40268e-04,1.44331e-04,9.24402e-05,5.27341e-05,2.72109e-05,1.54146e-05,9.45763e-06,4.98289e-06,2.46170e-06,1.35670e-06,8.10335e-07,4.17746e-07,1.99750e-07,1.07243e-07,6.24860e-08,3.21682e-08,1.42726e-08,7.07910e-09,3.69003e-09,1.45936e-09,2.58038e-10,-1.75465e-10,-3.40933e-10
1.43403e-02,9.81879e-03,7.12661e-03,5.36926e-03,3.77922e-03,2.49574e-03,1.75248e-03,1.29094e-03,8.84177e-04,5.67595e-04,3.90887e-04,2.84100e-04,1.91842e-04,1.22186e-04,8.35579e-05,6.04240e-05,3.94820e-05,2.45749e-05,1.63306e-05,1.13759e-05,7.05989e-06,4.08267e-06,2.53926e-06,1.66596e-06,9.81533e-07,5.08894e-07,2.88992e-07,1.73348e-07,8.87364e-08,3.70941e-08,1.54207e-08,5.45474e-09
1.43474e-02,9.82414e-03,7.13071e-03,5.37246e-03,3.78151e-03,2.49723e-03,1.75346e-03,1.29160e-03,8.84543e-04,5.67732e-04,3.90903e-04,2.84050e-04,1.91743e-04,1.22061e-04,8.34237e-05,6.02873e-05,3.93463e-05,2.44443e-05,1.62068e-05,1.12596e-05,6.95468e-06,3.99086e-06,2.45880e-06,1.59497e-06,9.21325e-07,4.60171e-07,2.48485e-07,1.39017e-07,6.09336e-08,1.55459e-08,-1.88146e-09,-8.82901e-09
1.43450e-02,9.82187e-03,7.12863e-03,5.37058e-03,3.77990e-03,2.49592e-03,1.75239e-03,1.29071e-03,8.83845e-04,5.67221e-04,3.90516e-04,2.83750e-04,1.91528e-04,1.21919e-04,8.33268e-05,6.02203e-05,3.93089e-05,2.44303e-05,1.62068e-05,1.12684e-05,6.97113e-06,4.01207e-06,2.48171e-06,1.61812e-06,9.43703e-07,4.80660e-07,2.67001e-07,1.55715e-07,7.53920e-08,2.75344e-08,8.23332e-09,-1.53556e-10
1.43403e-02,9.81879e-03,7.12661e-03,5.36926e-03,3.77922e-03,2.49574e-03,1.75248e-03,1.29094e-03,8.84177e-04,5.67597e-04,3.90891e-04,2.84107e-04,1.91850e-04,1.22195e-04,8.35664e-05,6.04310e-05,3.94865e-05,2.45770e-05,1.63311e-05,1.13755e-05,7.05888e-06,4.08145e-06,2.53807e-06,1.66490e-06,9.80650e-07,5.08231e-07,2.88488e-07,1.72959e-07,8.84596e-08,3.69132e-08,1.52963e-08,5.36550e-09
1.59826e-02,1.15152e-02,8.69246e-03,6.76036e-03,4.93167e-03,3.38128e-03,2.44239e-03,1.83918e-03,1.29068e-03,8.49033e-04,5.94637e-04,4.37127e-04,2.98167e-04,1.91362e-04,1.31639e-04,9.58596e-05,6.35467e-05,4.05130e-05,2.76305e-05,1.97432e-05,1.26848e-05,7.62536e-06,4.89308e-06,3.29241e-06,1.99408e-06,1.06194e-06,6.11930e-07,3.68691e-07,1.86383e-07,7.27033e-08,2.45108e-08,2.53474e-09
1.38734e-02,9.39527e-03,6.76323e-03,5.06220e-03,3.53728e-03,2.31848e-03,1.61892e-03,1.18744e-03,8.09519e-04,5.17403e-04,3.55373e-04,2.57884e-04,1.73902e-04,1.10574e-04,7.54387e-05,5.43844e-05,3.53364e-05,2.18224e-05,1.43927e-05,9.95709e-06,6.12332e-06,3.50469e-06,2.16056e-06,1.40637e-06,8.20279e-07,4.19653e-07,2.35245e-07,1.39166e-07,6.95889e-08,2.77177e-08,1.04683e-08,2.70986e-09
1.35650e-02,9.33077e-03,6.79577e-03,5.13430e-03,3.62533e-03,2.40230e-03,1.69135e-03,1.24858e-03,8.57277e-04,5.51812e-04,3.80840e-04,2.77295e-04,1.87648e-04,1.19789e-04,8.20573e-05,5.94106e-05,3.88679e-05,2.42158e-05,1.61006e-05,1.12191e-05,6.96404e-06,4.02739e-06,2.50455e-06,1.64281e-06,9.67434e-07,5.01138e-07,2.84271e-07,1.70282e-07,8.69412e-08,3.61384e-08,1.48587e-08,5.09883e-09
7.78961e-03,4.79002e-03,3.21678e-03,2.28144e-03,1.50428e-03,9.30970e-04,6.24856e-04,4.45900e-04,2.96122e-04,1.84934e-04,1.24753e-04,8.88953e-05,5.81650e-05,3.52345e-05,2.28158e-05,1.56319e-05,9.45417e-06,5.38335e-06,3.31792e-06,2.16873e-06,1.24444e-06,6.63291e-07,3.87301e-07,2.41689e-07,1.34876e-07,6.62234e-08,3.63016e-08,2.12728e-08,1.06893e-08,4.42955e-09,1.83829e-09,6.36252e-10
