time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.199166627e-03,1.145638400e-03,1.829452800e-06,5.728192000e-05,2.781737880e+01,2.871000000e+01
6.070000e-06,7.606034094e-04,7.069056000e-04,1.110739200e-06,3.534528000e-05,2.791445558e+01,2.931000000e+01
7.080000e-06,5.243550184e-04,5.072192000e-04,8.480768000e-07,2.536096000e-05,2.767643261e+01,2.832000000e+01
8.520000e-06,3.476444475e-04,3.542400000e-04,4.946240000e-07,1.771200000e-05,2.673578682e+01,2.642000000e+01
1.053000e-05,2.255988028e-04,2.403321600e-04,3.442688000e-07,1.201660800e-05,2.505978535e+01,2.403000000e+01
1.255000e-05,1.619214637e-04,1.745484800e-04,2.485452800e-07,8.727424000e-06,2.333314798e+01,2.221000000e+01
1.456000e-05,1.239355706e-04,1.319347200e-04,2.263987200e-07,6.596736000e-06,2.176955511e+01,2.089000000e+01
1.744000e-05,8.979747613e-05,9.328320000e-05,1.313312000e-07,4.664160000e-06,1.997540551e+01,1.948000000e+01
2.146000e-05,6.162755041e-05,6.237248000e-05,1.098406400e-07,3.118624000e-06,1.816978100e+01,1.802000000e+01
2.549000e-05,4.469686130e-05,4.445056000e-05,9.380800000e-08,2.222528000e-06,1.689590330e+01,1.696000000e+01
2.950000e-05,3.386298510e-05,3.319360000e-05,7.567616000e-08,1.659680000e-06,1.593659880e+01,1.615000000e+01
3.528000e-05,2.405263570e-05,2.379705600e-05,4.413568000e-08,1.189852800e-06,1.485683897e+01,1.497000000e+01
4.330000e-05,1.633728549e-05,1.650496000e-05,3.539776000e-08,8.252480000e-07,1.366625121e+01,1.357000000e+01
5.140000e-05,1.192518815e-05,1.206777600e-05,4.090816000e-08,6.033888000e-07,1.266680644e+01,1.257000000e+01
5.941000e-05,9.183142388e-06,9.336192000e-06,3.421696000e-08,4.668096000e-07,1.184374440e+01,1.171000000e+01
7.095000e-05,6.558202860e-06,6.557376000e-06,1.986105600e-08,3.278688000e-07,1.102736954e+01,1.103000000e+01
8.707000e-05,4.466356725e-06,4.361088000e-06,1.762803200e-08,2.180544000e-07,1.012743149e+01,1.029000000e+01
1.031600e-04,3.139460229e-06,3.004480000e-06,1.895315200e-08,1.502240000e-07,9.656660123e+00,9.940000000e+00
1.192200e-04,2.236560897e-06,2.107596800e-06,1.669126400e-08,1.053798400e-07,9.512181862e+00,9.900000000e+00
1.423300e-04,1.361546254e-06,1.336403200e-06,1.054848000e-08,6.682016000e-08,9.856743998e+00,9.980000000e+00
1.745400e-04,7.053424593e-07,7.822144000e-07,9.073792000e-09,3.911072000e-08,1.087654233e+01,1.015000000e+01
