          83
       50001       60010   2.28958607      -26.6263103               1
       50001       70011  0.642971992      -30.7097950               1
       50001       80012  0.168237194      -38.2806969               1
       50001       90013   7.15141371E-02  -47.4536629               1
       60002       70011   2.94394827      -20.5831776               1
       60002       80012  0.436701059      -30.3257999               1
       60002      100014   8.76072645E-02  -46.4442749               1
       60002      110015   4.71103862E-02  -50.0813522               1
       70003       80012   1.81578112      -21.4572296               1
       70003       90013  0.272927165      -43.8807297               1
       70003      100014  0.164167479      -45.1885681               1
       70003      110015   7.77245462E-02  -49.3206024               1
       80004       90013  0.820874810      -38.9072571               1
       80004      100014  0.365068644      -42.3893127               1
       80004      110015  0.144751713      -47.3517494               1
       80004      140018   2.99615562E-02  -68.3917313               1
       90005      100014  0.880730391      -37.1261482               1
       90005      130017   6.06534630E-02  -52.0611801               1
      100006      110015  0.639101326      -41.9371071               1
      110007      120016  0.597102404      -41.3275223               1
      110007      130017  0.206461146      -43.3345795               1
      120008      130017  0.519793093      -41.0265465               1
      120008      140018  0.185145259      -58.6709595               1
      130009      140018  0.406905979      -57.8311996               1
      130009      150019  0.141685620      -62.7183037               1
      130009      200024   1.62342153E-02  -73.3215103               1
      140010      150019  0.388439626      -60.5410995               1
      140010      160020  0.110076874      -72.8559036               1
      140010      170021   6.80710822E-02  -77.8630066               1
      140010      180022   3.86782996E-02  -79.0090027               1
      140010      190023   2.71114390E-02  -74.7482910               1
      140010      200024   2.11734623E-02  -74.1627121               1
      140010      210025   1.72647983E-02  -73.2870026               1
      150011      160020  0.346843451      -81.4782028               1
      150011      170021  0.152785316      -88.7680206               1
      150011      180022   6.68000653E-02  -91.4575882               1
      150011      200024   2.81991735E-02  -85.5580521               1
      150011      220026   1.60420090E-02  -79.2430801               1
      160012      170021  0.771424830      -74.5821838               1
      160012      180022  0.185240239      -86.7940979               1
      160012      190023   8.35118443E-02  -86.9785614               1
      160012      200024   4.91499752E-02  -88.2074051               1
      160012      210025   3.35199945E-02  -87.1371765               1
      160012      220026   2.29558069E-02  -82.6883392               1
      170013      180022  0.482376903      -81.5132904               1
      180014      190023  0.611464918      -85.2243118               1
      180014      200024  0.190869063      -91.1987457               1
      180014      210025   9.42641944E-02  -91.9020996               1
      180014      220026   5.14202155E-02  -87.4351044               1
      180014      230027   3.37384753E-02  -86.6351624               1
      180014      250029   2.49245875E-02  -81.8064117               1
      190015      200024  0.700384259      -87.0400772               1
      190015      210025  0.234188199      -89.2973862               1
      190015      220026  0.102988109      -84.7838211               1
      190015      230027   5.83687723E-02  -84.7893372               1
      190015      240028   4.40417826E-02  -80.6821136               1
      190015      250029   3.66747305E-02  -79.8578568               1
      190015      260030   3.32351439E-02  -78.1891937               1
      200016      210025  0.847132385      -81.7581558               1
      200016      220026  0.254779845      -77.5490723               1
      200016      230027  0.117407970      -78.8518677               1
      210017      220026   1.03077638      -81.1363373               1
      210017      230027  0.319684774      -81.6034851               1
      210017      240028  0.176474392      -76.5576935               1
      210017      250029  0.123539478      -74.5582428               1
      210017      270031   8.22382197E-02  -72.6924286               1
      210017      280032   6.23244084E-02  -71.7487869               1
      220018      230027   1.12974131      -94.6658783               1
      220018      250029  0.272785604      -83.3859863               1
      220018      260030  0.205043197      -80.1505432               1
      230019      240028   1.21235359      -87.7026901               1
      230019      250029  0.581644416      -83.7165298               1
      230019      270031  0.291302949      -80.4287262               1
      240020      250029   1.47276115      -87.2373962               1
      240020      260030  0.796002567      -83.6690903               1
      240020      270031  0.530142128      -84.1327362               1
      240020      280032  0.328221172      -83.8485947               1
      250021      260030   1.90660822      -84.4075089               1
      250021      270031   1.00735354      -85.7272186               1
      250021      280032  0.549561024      -86.5762711               1
      260022      270031   2.35228944      -84.9796753               1
      260022      280032  0.961570442      -87.9121170               1
      270023      280032   2.65756798      -81.6447678               1
