tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23,tg_24,tg_25,tg_26,tg_27,tg_28,tg_29,tg_30,tg_31,tg_32,tg_33
2.41865e-03,1.79247e-03,1.22389e-03,7.74222e-04,5.23105e-04,3.73021e-04,2.45922e-04,1.52832e-04,1.02909e-04,7.37974e-05,4.80671e-05,3.01191e-05,2.03020e-05,1.44141e-05,9.26328e-06,5.65689e-06,3.73691e-06,2.61311e-06,1.69101e-06,1.00651e-06,6.56580e-07,4.54227e-07,2.88433e-07,1.69592e-07,1.08723e-07,7.43361e-08,4.52734e-08,2.64722e-08,1.69042e-08,1.14944e-08,7.02905e-09,4.08882e-09,2.60439e-09,1.76884e-09
2.07184e-03,1.55740e-03,1.08144e-03,6.96679e-04,4.76922e-04,3.43080e-04,2.27803e-04,1.42101e-04,9.57725e-05,6.87128e-05,4.48282e-05,2.81990e-05,1.90990e-05,1.36254e-05,8.81329e-06,5.41936e-06,3.59899e-06,2.52721e-06,1.64302e-06,9.82871e-07,6.43621e-07,4.46649e-07,2.84635e-07,1.67997e-07,1.08009e-07,7.40097e-08,4.51871e-08,2.64810e-08,1.69355e-08,1.15281e-08,7.05719e-09,4.10863e-09,2.61821e-09,1.77868e-09
1.97211e-03,1.46521e-03,1.00749e-03,6.44520e-04,4.39968e-04,3.16419e-04,2.10619e-04,1.32183e-04,8.96890e-05,6.47322e-05,4.25265e-05,2.69093e-05,1.82906e-05,1.30789e-05,8.47921e-06,5.22515e-06,3.47587e-06,2.44421e-06,1.59167e-06,9.53872e-07,6.25458e-07,4.34488e-07,2.77193e-07,1.63793e-07,1.05398e-07,7.22735e-08,4.41680e-08,2.59102e-08,1.65850e-08,1.12983e-08,6.92351e-09,4.03542e-09,2.57404e-09,1.75014e-09
1.96764e-03,1.46576e-03,1.01154e-03,6.49761e-04,4.44834e-04,3.20528e-04,2.13679e-04,1.34197e-04,9.10477e-05,6.56886e-05,4.31276e-05,2.72713e-05,1.85275e-05,1.32433e-05,8.58186e-06,5.28561e-06,3.51444e-06,2.47027e-06,1.60780e-06,9.62942e-07,6.31102e-07,4.38239e-07,2.79463e-07,1.65056e-07,1.06172e-07,7.27819e-08,4.44620e-08,2.60723e-08,1.66834e-08,1.13622e-08,6.96027e-09,4.05534e-09,2.58597e-09,1.75779e-09
1.96529e-03,1.45844e-03,1.00063e-03,6.39346e-04,4.37512e-04,3.16406e-04,2.12907e-04,1.35672e-04,9.31664e-05,6.77660e-05,4.47702e-05,2.83503e-05,1.92227e-05,1.36985e-05,8.83565e-06,5.41388e-06,3.58534e-06,2.51208e-06,1.62912e-06,9.71768e-07,6.34846e-07,4.39655e-07,2.79482e-07,1.64505e-07,1.05547e-07,7.22126e-08,4.40192e-08,2.57653e-08,1.64680e-08,1.12073e-08,6.86129e-09,3.99656e-09,2.54855e-09,1.73266e-09
1.97655e-03,1.47397e-03,1.01909e-03,6.56292e-04,4.49788e-04,3.23675e-04,2.14510e-04,1.32984e-04,8.89420e-05,6.33712e-05,4.10362e-05,2.57053e-05,1.74105e-05,1.24482e-05,8.09125e-06,5.00917e-06,3.34675e-06,2.36244e-06,1.54557e-06,9.31377e-07,6.13506e-07,4.27868e-07,2.74272e-07,1.62928e-07,1.05273e-07,7.24190e-08,4.44198e-08,2.61440e-08,1.67718e-08,1.14431e-08,7.02253e-09,4.09739e-09,2.61479e-09,1.77812e-09
1.97362e-03,1.46908e-03,1.01211e-03,6.48812e-04,4.43876e-04,3.20011e-04,2.13733e-04,1.34542e-04,9.13227e-05,6.57855e-05,4.29781e-05,2.69501e-05,1.81600e-05,1.28894e-05,8.28502e-06,5.06664e-06,3.35435e-06,2.35148e-06,1.52720e-06,9.13316e-07,5.98182e-07,4.15252e-07,2.64774e-07,1.56408e-07,1.00650e-07,6.90339e-08,4.22141e-08,2.47895e-08,1.58857e-08,1.08344e-08,6.65043e-09,3.88427e-09,2.48220e-09,1.69047e-09
1.97359e-03,1.46898e-03,1.01179e-03,6.48022e-04,4.42625e-04,3.18471e-04,2.12102e-04,1.33178e-04,9.03607e-05,6.51843e-05,4.27727e-05,2.70289e-05,1.83645e-05,1.31395e-05,8.53795e-06,5.28329e-06,3.52910e-06,2.49027e-06,1.62738e-06,9.77826e-07,6.41618e-07,4.45560e-07,2.83845e-07,1.67275e-07,1.07347e-07,7.34275e-08,4.47283e-08,2.61520e-08,1.66977e-08,1.13529e-08,6.94210e-09,4.03846e-09,2.57270e-09,1.74768e-09
1.97359e-03,1.46898e-03,1.01179e-03,6.48023e-04,4.42628e-04,3.18481e-04,2.12132e-04,1.33251e-04,9.04779e-05,6.53343e-05,4.29451e-05,2.71925e-05,1.84988e-05,1.32400e-05,8.59364e-06,5.29786e-06,3.52029e-06,2.46945e-06,1.60016e-06,9.50833e-07,6.18145e-07,4.25975e-07,2.69040e-07,1.57203e-07,1.00311e-07,6.83538e-08,4.14941e-08,2.42130e-08,1.54536e-08,1.05117e-08,6.43734e-09,3.75460e-09,2.39844e-09,1.63364e-09
2.25686e-03,1.67718e-03,1.15075e-03,7.32781e-04,4.97678e-04,3.56110e-04,2.35371e-04,1.46410e-04,9.85819e-05,7.07010e-05,4.60952e-05,2.89541e-05,1.95743e-05,1.39379e-05,8.99188e-06,5.51356e-06,3.65358e-06,2.56113e-06,1.66190e-06,9.92115e-07,6.48655e-07,4.49567e-07,2.86074e-07,1.68582e-07,1.08257e-07,7.41122e-08,4.52030e-08,2.64659e-08,1.69153e-08,1.15093e-08,7.04263e-09,4.09879e-09,2.61148e-09,1.77394e-09
1.44341e-03,1.06799e-03,7.36136e-04,4.74836e-04,3.27801e-04,2.38805e-04,1.62130e-04,1.04447e-04,7.24700e-05,5.32326e-05,3.56641e-05,2.29538e-05,1.57804e-05,1.13785e-05,7.44671e-06,4.63287e-06,3.10514e-06,2.19703e-06,1.44083e-06,8.70141e-07,5.73822e-07,4.00417e-07,2.56743e-07,1.52512e-07,9.85346e-08,6.77853e-08,4.15892e-08,2.44961e-08,1.57304e-08,1.07450e-08,6.60630e-09,3.86405e-09,2.47165e-09,1.68443e-09
2.04232e-03,1.65165e-03,1.24899e-03,8.76542e-04,6.36075e-04,4.75994e-04,3.27465e-04,2.09106e-04,1.41886e-04,1.01608e-04,6.56461e-05,4.06378e-05,2.71056e-05,1.90751e-05,1.21234e-05,7.31073e-06,4.77621e-06,3.30695e-06,2.11408e-06,1.24046e-06,8.00194e-07,5.48560e-07,3.44728e-07,2.00447e-07,1.27402e-07,8.65003e-08,5.22283e-08,3.02667e-08,1.91878e-08,1.29677e-08,7.86996e-09,4.54086e-09,2.87335e-09,1.94081e-09
1.92370e-03,1.44801e-03,1.01630e-03,6.66884e-04,4.64298e-04,3.38774e-04,2.28676e-04,1.45054e-04,9.89021e-05,7.15061e-05,4.69745e-05,2.96688e-05,2.01188e-05,1.43515e-05,9.27214e-06,5.68935e-06,3.76996e-06,2.64170e-06,1.71279e-06,1.02118e-06,6.66857e-07,4.61688e-07,2.93400e-07,1.72639e-07,1.10727e-07,7.57266e-08,4.61284e-08,2.69713e-08,1.72195e-08,1.17054e-08,7.15444e-09,4.15880e-09,2.64714e-09,1.79672e-09
1.90602e-03,1.41447e-03,9.79255e-04,6.38640e-04,4.45934e-04,3.27647e-04,2.23834e-04,1.44240e-04,9.96466e-05,7.27869e-05,4.83702e-05,3.08606e-05,2.10656e-05,1.50941e-05,9.79263e-06,6.02582e-06,3.99738e-06,2.80157e-06,1.81538e-06,1.08070e-06,7.04530e-07,4.86965e-07,3.08795e-07,1.81225e-07,1.15979e-07,7.91697e-08,4.81088e-08,2.80561e-08,1.78736e-08,1.21278e-08,7.39562e-09,4.28842e-09,2.72422e-09,1.84597e-09
1.93021e-03,1.41690e-03,9.58056e-04,6.04100e-04,4.11999e-04,2.99465e-04,2.05058e-04,1.35291e-04,9.65933e-05,7.29490e-05,5.07346e-05,3.39435e-05,2.40117e-05,1.76749e-05,1.18021e-05,7.44176e-06,5.00929e-06,3.54141e-06,2.30887e-06,1.37739e-06,8.96584e-07,6.17815e-07,3.89641e-07,2.26857e-07,1.44087e-07,9.76747e-08,5.87903e-08,3.39185e-08,2.14099e-08,1.44105e-08,8.69732e-09,4.98639e-09,3.13829e-09,2.10992e-09
1.97807e-03,1.47678e-03,1.02388e-03,6.63269e-04,4.57793e-04,3.31691e-04,2.21458e-04,1.37722e-04,9.16117e-05,6.44900e-05,4.06827e-05,2.45022e-05,1.59831e-05,1.10591e-05,6.91449e-06,4.13115e-06,2.69863e-06,1.87787e-06,1.21435e-06,7.26271e-07,4.77196e-07,3.32709e-07,2.13591e-07,1.27348e-07,8.26459e-08,5.71170e-08,3.52839e-08,2.09532e-08,1.35540e-08,9.31901e-09,5.77836e-09,3.41171e-09,2.19928e-09,1.50865e-09
1.97359e-03,1.46897e-03,1.01176e-03,6.47905e-04,4.42374e-04,3.18077e-04,2.11552e-04,1.32557e-04,8.98011e-05,6.47422e-05,4.25169e-05,2.69491e-05,1.83809e-05,1.32013e-05,8.62095e-06,5.36331e-06,3.59844e-06,2.54921e-06,1.67439e-06,1.01269e-06,6.68281e-07,4.66372e-07,2.98849e-07,1.77212e-07,1.14229e-07,7.83806e-08,4.78934e-08,2.80605e-08,1.79296e-08,1.21902e-08,7.44775e-09,4.32463e-09,2.74916e-09,1.86353e-09
1.97359e-03,1.46898e-03,1.01179e-03,6.48023e-04,4.42628e-04,3.18480e-04,2.12129e-04,1.33235e-04,9.04415e-05,6.52698e-05,4.28351e-05,2.70356e-05,1.83195e-05,1.30604e-05,8.43851e-06,5.19158e-06,3.45911e-06,2.44241e-06,1.60414e-06,9.75376e-07,6.48725e-07,4.56541e-07,2.95902e-07,1.77836e-07,1.15842e-07,8.01413e-08,4.94238e-08,2.91923e-08,1.87509e-08,1.27932e-08,7.84040e-09,4.56121e-09,2.90103e-09,1.96607e-09
1.97359e-03,1.46898e-03,1.01179e-03,6.48023e-04,4.42628e-04,3.18480e-04,2.12132e-04,1.33250e-04,9.04739e-05,6.53244e-05,4.29215e-05,2.71485e-05,1.84386e-05,1.31709e-05,8.52299e-06,5.23769e-06,3.47485e-06,2.43776e-06,1.58364e-06,9.47697e-07,6.21830e-07,4.32952e-07,2.77665e-07,1.65657e-07,1.07758e-07,7.47147e-08,4.64271e-08,2.77951e-08,1.81220e-08,1.25521e-08,7.86122e-09,4.69483e-09,3.05568e-09,2.11344e-09
1.97359e-03,1.46898e-03,1.01179e-03,6.48023e-04,4.42628e-04,3.18481e-04,2.12132e-04,1.33250e-04,9.04740e-05,6.53247e-05,4.29228e-05,2.71524e-05,1.84463e-05,1.31827e-05,8.53974e-06,5.25789e-06,3.49528e-06,2.45651e-06,1.59869e-06,9.57422e-07,6.27454e-07,4.35685e-07,2.77818e-07,1.64074e-07,1.05537e-07,7.23459e-08,4.41965e-08,2.59185e-08,1.65866e-08,1.12975e-08,6.92191e-09,4.03394e-09,2.57289e-09,1.74927e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17490e-04,7.33023e-04,5.47755e-04,3.84686e-04,2.81797e-04,2.14299e-04,1.48283e-04,9.75597e-05,6.76916e-05,4.88731e-05,3.17379e-05,1.93246e-05,1.25876e-05,8.62786e-06,5.40207e-06,3.06281e-06,1.91140e-06,1.27186e-06,7.71667e-07,4.33421e-07,2.69877e-07,1.81387e-07,1.09347e-07,6.41840e-08,4.15618e-08,2.87915e-08,1.81602e-08,1.10048e-08,7.27758e-09,5.11220e-09
2.45353e-03,2.15753e-03,1.78878e-03,1.38307e-03,1.08438e-03,8.66201e-04,6.45319e-04,4.50329e-04,3.27541e-04,2.47355e-04,1.69468e-04,1.10231e-04,7.57432e-05,5.42335e-05,3.48568e-05,2.09944e-05,1.35595e-05,9.23050e-06,5.73521e-06,3.22517e-06,2.00083e-06,1.32532e-06,8.00225e-07,4.47366e-07,2.77675e-07,1.86203e-07,1.11977e-07,6.55868e-08,4.24058e-08,2.93418e-08,1.84824e-08,1.11847e-08,7.38876e-09,5.18581e-09
1.62486e-03,1.36906e-03,1.09551e-03,8.28763e-04,6.46234e-04,5.17556e-04,3.89632e-04,2.77316e-04,2.06076e-04,1.58901e-04,1.12127e-04,7.54578e-05,5.33765e-05,3.91801e-05,2.59739e-05,1.61632e-05,1.07103e-05,7.44394e-06,4.73428e-06,2.72975e-06,1.72467e-06,1.15862e-06,7.10226e-07,4.02979e-07,2.52703e-07,1.70727e-07,1.03506e-07,6.10658e-08,3.96871e-08,2.75706e-08,1.74468e-08,1.06070e-08,7.03212e-09,4.94980e-09
2.19947e-03,1.89333e-03,1.53843e-03,1.17200e-03,9.13340e-04,7.28540e-04,5.43798e-04,3.81666e-04,2.79468e-04,2.12424e-04,1.46841e-04,9.64580e-05,6.68159e-05,4.81636e-05,3.12098e-05,1.89579e-05,1.23257e-05,8.43605e-06,5.27399e-06,2.98622e-06,1.86244e-06,1.23908e-06,7.52020e-07,4.22841e-07,2.63659e-07,1.77470e-07,1.07217e-07,6.30866e-08,4.09313e-08,2.83995e-08,1.79453e-08,1.08931e-08,7.21244e-09,5.07100e-09
2.26808e-03,1.99003e-03,1.64851e-03,1.26621e-03,9.78432e-04,7.66279e-04,5.52760e-04,3.69441e-04,2.59240e-04,1.90673e-04,1.27435e-04,8.18721e-05,5.63191e-05,4.06482e-05,2.65822e-05,1.64150e-05,1.08500e-05,7.53844e-06,4.79945e-06,2.77372e-06,1.75615e-06,1.18168e-06,7.25372e-07,4.11754e-07,2.58021e-07,1.74088e-07,1.05277e-07,6.19046e-08,4.01161e-08,2.78022e-08,1.75455e-08,1.06406e-08,7.04289e-09,4.95183e-09
2.17194e-03,1.87049e-03,1.51751e-03,1.14823e-03,8.86729e-04,7.01630e-04,5.20199e-04,3.65549e-04,2.70495e-04,2.08844e-04,1.48450e-04,1.01206e-04,7.25351e-05,5.38841e-05,3.62703e-05,2.29289e-05,1.53718e-05,1.07764e-05,6.91058e-06,4.00889e-06,2.53627e-06,1.70072e-06,1.03576e-06,5.79681e-07,3.57640e-07,2.37569e-07,1.40455e-07,8.04669e-08,5.10153e-08,3.47120e-08,2.14287e-08,1.27118e-08,8.27645e-09,5.74503e-09
2.17598e-03,1.87897e-03,1.53404e-03,1.17523e-03,9.20161e-04,7.37136e-04,5.53385e-04,3.90883e-04,2.87264e-04,2.18519e-04,1.50589e-04,9.80677e-05,6.72041e-05,4.79097e-05,3.05635e-05,1.82357e-05,1.16849e-05,7.90466e-06,4.88101e-06,2.73272e-06,1.69452e-06,1.12490e-06,6.83448e-07,3.86586e-07,2.43011e-07,1.64952e-07,1.00847e-07,6.00964e-08,3.93698e-08,2.75179e-08,1.75259e-08,1.07118e-08,7.12391e-09,5.02404e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17490e-04,7.33022e-04,5.47754e-04,3.84680e-04,2.81784e-04,2.14278e-04,1.48250e-04,9.75190e-05,6.76501e-05,4.88351e-05,3.17082e-05,1.93058e-05,1.25773e-05,8.62345e-06,5.40282e-06,3.06705e-06,1.91684e-06,1.27748e-06,7.76841e-07,4.37640e-07,2.73214e-07,1.84026e-07,1.11214e-07,6.54166e-08,4.24107e-08,2.93984e-08,1.85488e-08,1.12382e-08,7.42848e-09,5.21524e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17490e-04,7.33023e-04,5.47755e-04,3.84687e-04,2.81799e-04,2.14303e-04,1.48291e-04,9.75717e-05,6.77058e-05,4.88876e-05,3.17510e-05,1.93345e-05,1.25944e-05,8.63212e-06,5.40374e-06,3.06236e-06,1.90995e-06,1.26998e-06,7.69657e-07,4.31608e-07,2.68358e-07,1.80141e-07,1.08431e-07,6.35600e-08,4.11231e-08,2.84733e-08,1.79535e-08,1.08790e-08,7.19557e-09,5.05585e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17490e-04,7.33023e-04,5.47755e-04,3.84686e-04,2.81797e-04,2.14299e-04,1.48283e-04,9.75583e-05,6.76886e-05,4.88683e-05,3.17307e-05,1.93158e-05,1.25788e-05,8.62006e-06,5.39620e-06,3.05956e-06,1.91004e-06,1.27172e-06,7.72504e-07,4.34759e-07,2.71269e-07,1.82673e-07,1.10398e-07,6.49588e-08,4.21331e-08,2.92193e-08,1.84472e-08,1.11840e-08,7.39641e-09,5.19479e-09
2.41298e-03,2.08251e-03,1.70170e-03,1.30273e-03,1.01642e-03,8.09916e-04,6.02617e-04,4.20825e-04,3.06787e-04,2.32405e-04,1.60096e-04,1.04907e-04,7.25886e-05,5.23039e-05,3.38929e-05,2.05952e-05,1.33951e-05,9.17006e-06,5.73298e-06,3.24424e-06,2.02103e-06,1.34245e-06,8.12466e-07,4.54789e-07,2.82277e-07,1.89167e-07,1.13589e-07,6.63938e-08,4.28494e-08,2.96039e-08,1.86150e-08,1.12467e-08,7.42151e-09,5.20469e-09
2.19584e-03,1.89835e-03,1.55166e-03,1.18903e-03,9.29716e-04,7.42871e-04,5.55026e-04,3.89619e-04,2.85272e-04,2.16850e-04,1.49970e-04,9.86212e-05,6.84049e-05,4.93758e-05,3.20557e-05,1.95131e-05,1.27079e-05,8.70890e-06,5.45168e-06,3.09008e-06,1.92791e-06,1.28250e-06,7.77818e-07,4.36643e-07,2.71746e-07,1.82560e-07,1.09986e-07,6.45169e-08,4.17557e-08,2.89138e-08,1.82287e-08,1.10412e-08,7.29928e-09,5.12615e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17490e-04,7.33023e-04,5.47755e-04,3.84686e-04,2.81797e-04,2.14299e-04,1.48283e-04,9.75597e-05,6.76916e-05,4.88731e-05,3.17379e-05,1.93246e-05,1.25876e-05,8.62786e-06,5.40207e-06,3.06281e-06,1.91140e-06,1.27186e-06,7.71667e-07,4.33421e-07,2.69877e-07,1.81387e-07,1.09347e-07,6.41840e-08,4.15618e-08,2.87915e-08,1.81602e-08,1.10048e-08,7.27758e-09,5.11220e-09
2.13999e-03,1.84537e-03,1.50717e-03,1.15768e-03,9.09171e-04,7.30140e-04,5.49497e-04,3.89164e-04,2.86984e-04,2.19366e-04,1.52670e-04,1.00974e-04,7.03161e-05,5.09040e-05,3.31517e-05,2.02368e-05,1.32035e-05,9.05975e-06,5.67728e-06,3.21988e-06,2.00874e-06,1.33563e-06,8.09122e-07,4.53296e-07,2.81494e-07,1.88706e-07,1.13351e-07,6.62729e-08,4.27793e-08,2.95596e-08,1.85899e-08,1.12332e-08,7.41338e-09,5.19942e-09
2.27506e-03,1.99974e-03,1.66241e-03,1.28463e-03,9.98624e-04,7.86009e-04,5.69712e-04,3.81396e-04,2.66638e-04,1.94559e-04,1.27728e-04,7.97070e-05,5.31668e-05,3.72489e-05,2.34023e-05,1.38305e-05,8.83393e-06,5.97663e-06,3.70223e-06,2.08796e-06,1.30557e-06,8.74156e-07,5.37463e-07,3.08670e-07,1.96635e-07,1.35023e-07,8.37810e-08,5.07020e-08,3.36226e-08,2.37356e-08,1.52968e-08,9.46201e-09,6.35073e-09,4.51179e-09
2.17275e-03,1.87210e-03,1.52025e-03,1.15139e-03,8.88618e-04,7.01182e-04,5.16038e-04,3.57688e-04,2.61200e-04,1.99779e-04,1.41232e-04,9.68970e-05,7.05249e-05,5.34077e-05,3.70457e-05,2.42888e-05,1.67909e-05,1.20754e-05,7.97160e-06,4.77018e-06,3.08568e-06,2.10369e-06,1.30261e-06,7.39191e-07,4.59153e-07,3.05723e-07,1.80453e-07,1.02660e-07,6.44877e-08,4.34532e-08,2.64516e-08,1.54364e-08,9.91367e-09,6.80290e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17483e-04,7.33005e-04,5.47715e-04,3.84614e-04,2.81702e-04,2.14196e-04,1.48187e-04,9.74893e-05,6.76480e-05,4.88508e-05,3.17364e-05,1.93364e-05,1.26040e-05,8.64492e-06,5.41758e-06,3.07502e-06,1.92077e-06,1.27904e-06,7.76652e-07,4.36546e-07,2.71937e-07,1.82809e-07,1.10211e-07,6.46799e-08,4.18713e-08,2.89971e-08,1.82818e-08,1.10728e-08,7.31946e-09,5.13979e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17490e-04,7.33022e-04,5.47752e-04,3.84672e-04,2.81764e-04,2.14243e-04,1.48195e-04,9.74491e-05,6.75797e-05,4.87732e-05,3.16649e-05,1.92855e-05,1.25727e-05,8.62833e-06,5.41414e-06,3.08046e-06,1.92921e-06,1.28804e-06,7.84878e-07,4.43022e-07,2.76871e-07,1.86581e-07,1.12764e-07,6.62925e-08,4.29448e-08,2.97444e-08,1.87462e-08,1.13440e-08,7.49129e-09,5.25540e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17490e-04,7.33023e-04,5.47756e-04,3.84688e-04,2.81804e-04,2.14316e-04,1.48321e-04,9.76260e-05,6.77786e-05,4.89694e-05,3.18318e-05,1.93998e-05,1.26407e-05,8.66166e-06,5.41575e-06,3.05987e-06,1.90078e-06,1.25811e-06,7.57178e-07,4.20588e-07,2.59299e-07,1.72824e-07,1.03162e-07,6.00409e-08,3.86864e-08,2.67270e-08,1.68334e-08,1.02056e-08,6.76019e-09,4.75848e-09
2.17596e-03,1.87889e-03,1.53368e-03,1.17395e-03,9.17490e-04,7.33023e-04,5.47755e-04,3.84686e-04,2.81797e-04,2.14299e-04,1.48284e-04,9.75624e-05,6.76993e-05,4.88883e-05,3.17670e-05,1.93711e-05,1.26460e-05,8.69198e-06,5.46610e-06,3.11784e-06,1.95450e-06,1.30363e-06,7.90301e-07,4.39868e-07,2.69352e-07,1.77088e-07,1.02532e-07,5.67755e-08,3.46469e-08,2.26552e-08,1.31841e-08,7.26433e-09,4.42505e-09,2.89360e-09
2.08928e-03,1.72789e-03,1.37846e-03,1.04970e-03,8.20086e-04,6.52548e-04,4.80715e-04,3.27419e-04,2.31561e-04,1.70362e-04,1.13096e-04,7.18171e-05,4.89744e-05,3.51986e-05,2.30411e-05,1.43688e-05,9.63375e-06,6.79794e-06,4.42119e-06,2.62311e-06,1.69444e-06,1.15695e-06,7.19091e-07,4.09830e-07,2.54886e-07,1.69357e-07,9.90733e-08,5.52829e-08,3.38799e-08,2.22089e-08,1.29494e-08,7.14262e-09,4.35254e-09,2.84653e-09
2.64245e-03,2.36946e-03,2.01235e-03,1.58629e-03,1.24694e-03,9.85942e-04,7.13651e-04,4.72674e-04,3.25664e-04,2.34320e-04,1.51354e-04,9.35447e-05,6.24907e-05,4.41721e-05,2.83340e-05,1.72881e-05,1.13857e-05,7.91430e-06,5.05748e-06,2.94191e-06,1.87188e-06,1.26264e-06,7.74064e-07,4.34845e-07,2.67557e-07,1.76309e-07,1.02163e-07,5.65064e-08,3.44135e-08,2.24534e-08,1.30268e-08,7.15395e-09,4.34701e-09,2.83734e-09
2.11120e-03,1.80437e-03,1.47745e-03,1.14506e-03,9.01785e-04,7.20146e-04,5.31353e-04,3.61616e-04,2.55192e-04,1.87258e-04,1.23790e-04,7.81852e-05,5.30533e-05,3.79604e-05,2.47058e-05,1.53102e-05,1.02131e-05,7.17672e-06,4.64528e-06,2.74157e-06,1.76391e-06,1.20053e-06,7.43477e-07,4.22107e-07,2.61762e-07,1.73531e-07,1.01243e-07,5.63474e-08,3.44656e-08,2.25585e-08,1.31303e-08,7.23022e-09,4.40044e-09,2.87508e-09
2.15927e-03,1.85417e-03,1.51779e-03,1.16367e-03,9.01852e-04,7.08729e-04,5.13257e-04,3.44259e-04,2.42167e-04,1.78488e-04,1.19655e-04,7.71597e-05,5.32472e-05,3.85356e-05,2.52901e-05,1.56865e-05,1.04148e-05,7.26825e-06,4.65465e-06,2.70801e-06,1.72122e-06,1.15938e-06,7.09321e-07,3.97516e-07,2.44149e-07,1.60680e-07,9.30014e-08,5.14165e-08,3.13232e-08,2.04527e-08,1.18858e-08,6.54462e-09,3.98786e-09,2.61010e-09
2.13866e-03,1.82895e-03,1.49343e-03,1.14817e-03,8.95517e-04,7.08641e-04,5.17507e-04,3.49564e-04,2.46563e-04,1.81735e-04,1.21595e-04,7.82240e-05,5.39548e-05,3.90977e-05,2.57624e-05,1.60892e-05,1.07555e-05,7.55295e-06,4.87362e-06,2.85969e-06,1.82933e-06,1.23842e-06,7.61795e-07,4.29166e-07,2.64500e-07,1.74474e-07,1.01191e-07,5.60032e-08,3.41176e-08,2.22644e-08,1.29192e-08,7.09587e-09,4.31227e-09,2.81503e-09
2.13926e-03,1.83056e-03,1.49736e-03,1.15570e-03,9.05458e-04,7.19282e-04,5.26869e-04,3.55156e-04,2.48295e-04,1.80562e-04,1.17894e-04,7.36009e-05,4.97093e-05,3.56415e-05,2.34974e-05,1.49652e-05,1.02972e-05,7.45739e-06,5.01510e-06,3.09422e-06,2.05927e-06,1.43941e-06,9.17733e-07,5.36307e-07,3.39303e-07,2.28175e-07,1.35089e-07,7.60260e-08,4.67686e-08,3.06876e-08,1.78615e-08,9.79829e-09,5.92875e-09,3.84772e-09
2.13926e-03,1.83056e-03,1.49736e-03,1.15571e-03,9.05512e-04,7.19451e-04,5.27366e-04,3.56338e-04,2.50190e-04,1.82978e-04,1.20636e-04,7.61228e-05,5.16760e-05,3.70061e-05,2.41129e-05,1.49555e-05,9.97810e-06,7.01008e-06,4.53473e-06,2.67387e-06,1.71906e-06,1.16934e-06,7.23787e-07,4.10794e-07,2.54740e-07,1.68901e-07,9.85838e-08,5.49072e-08,3.36109e-08,2.20163e-08,1.28291e-08,7.07382e-09,4.31032e-09,2.81912e-09
2.13926e-03,1.83056e-03,1.49736e-03,1.15571e-03,9.05512e-04,7.19451e-04,5.27365e-04,3.56335e-04,2.50182e-04,1.82965e-04,1.20616e-04,7.61010e-05,5.16584e-05,3.69949e-05,2.41111e-05,1.49617e-05,9.98750e-06,7.01983e-06,4.54297e-06,2.67924e-06,1.72222e-06,1.17105e-06,7.24294e-07,4.10586e-07,2.54305e-07,1.68424e-07,9.81573e-08,5.45823e-08,3.33702e-08,2.18372e-08,1.27110e-08,7.00220e-09,4.26430e-09,2.78811e-09
2.13926e-03,1.83056e-03,1.49736e-03,1.15571e-03,9.05512e-04,7.19451e-04,5.27365e-04,3.56334e-04,2.50181e-04,1.82963e-04,1.20612e-04,7.60924e-05,5.16464e-05,3.69808e-05,2.40963e-05,1.49488e-05,9.97781e-06,7.01329e-06,4.53999e-06,2.67941e-06,1.72392e-06,1.17337e-06,7.26792e-07,4.12796e-07,2.56112e-07,1.69874e-07,9.91890e-08,5.52605e-08,3.38323e-08,2.21629e-08,1.29146e-08,7.12041e-09,4.33814e-09,2.83689e-09
1.99603e-03,1.72159e-03,1.41564e-03,1.09576e-03,8.59442e-04,6.83176e-04,5.01014e-04,3.38800e-04,2.38135e-04,1.74385e-04,1.15218e-04,7.29090e-05,4.96227e-05,3.56171e-05,2.32751e-05,1.44804e-05,9.68480e-06,6.81760e-06,4.42010e-06,2.61243e-06,1.68235e-06,1.14577e-06,7.10072e-07,4.03458e-07,2.50365e-07,1.66077e-07,9.69795e-08,5.40339e-08,3.30850e-08,2.16766e-08,1.26349e-08,6.96941e-09,4.24831e-09,2.77959e-09
