tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23
6.17600e-03,3.19395e-03,1.85744e-03,1.16099e-03,6.56445e-04,3.40191e-04,1.96846e-04,1.23888e-04,7.06334e-05,3.70843e-05,2.17544e-05,1.38531e-05,7.98655e-06,4.25860e-06,2.51972e-06,1.62180e-06,9.23313e-07,5.05670e-07,3.08412e-07,2.03260e-07,1.20538e-07,6.85376e-08,4.31637e-08,2.92119e-08
7.03248e-04,3.73160e-04,2.28436e-04,1.51471e-04,9.33857e-05,5.41656e-05,3.46105e-05,2.37106e-05,1.49568e-05,8.77585e-06,5.61551e-06,3.83231e-06,2.39164e-06,1.38744e-06,8.76899e-07,5.94810e-07,3.61021e-07,2.11136e-07,1.35698e-07,9.33635e-08,5.83656e-08,3.50807e-08,2.30881e-08,1.61938e-08
6.15525e-03,3.17630e-03,1.84399e-03,1.15094e-03,6.49725e-04,3.36175e-04,1.94313e-04,1.22212e-04,6.96448e-05,3.65676e-05,2.14651e-05,1.36821e-05,7.90030e-06,4.21982e-06,2.49829e-06,1.60688e-06,9.11779e-07,4.95671e-07,2.99508e-07,1.95426e-07,1.14210e-07,6.38424e-08,3.96630e-08,2.65665e-08
6.17749e-03,3.19786e-03,1.86160e-03,1.16475e-03,6.59440e-04,3.42285e-04,1.98318e-04,1.24952e-04,7.13343e-05,3.75126e-05,2.20389e-05,1.40542e-05,8.11705e-06,4.33522e-06,2.56579e-06,1.64959e-06,9.35317e-07,5.07937e-07,3.06596e-07,1.99845e-07,1.16623e-07,6.50770e-08,4.03683e-08,2.70038e-08
6.17949e-03,3.19577e-03,1.85814e-03,1.16100e-03,6.55941e-04,3.39443e-04,1.96084e-04,1.23195e-04,7.00709e-05,3.66844e-05,2.14732e-05,1.36529e-05,7.85914e-06,4.18385e-06,2.47079e-06,1.58629e-06,8.98353e-07,4.87629e-07,2.94411e-07,1.92035e-07,1.12227e-07,6.27623e-08,3.90187e-08,2.61546e-08
6.17583e-03,3.19352e-03,1.85676e-03,1.16014e-03,6.55510e-04,3.39346e-04,1.96196e-04,1.23446e-04,7.04393e-05,3.71120e-05,2.18940e-05,1.40390e-05,8.18204e-06,4.42619e-06,2.65101e-06,1.72197e-06,9.88860e-07,5.43682e-07,3.31009e-07,2.17011e-07,1.27293e-07,7.12265e-08,4.41871e-08,2.95189e-08
6.17600e-03,3.19394e-03,1.85739e-03,1.16088e-03,6.56216e-04,3.39789e-04,1.96327e-04,1.23328e-04,7.01097e-05,3.66999e-05,2.15214e-05,1.37427e-05,7.99418e-06,4.34445e-06,2.62933e-06,1.73083e-06,1.01599e-06,5.73965e-07,3.57634e-07,2.38919e-07,1.43163e-07,8.16373e-08,5.12358e-08,3.44561e-08
6.17600e-03,3.19395e-03,1.85744e-03,1.16099e-03,6.56436e-04,3.40167e-04,1.96804e-04,1.23833e-04,7.05672e-05,3.70184e-05,2.16990e-05,1.38110e-05,7.96226e-06,4.25165e-06,2.52270e-06,1.62981e-06,9.34069e-07,5.16259e-07,3.17588e-07,2.10887e-07,1.26207e-07,7.23877e-08,4.58500e-08,3.11418e-08
6.17600e-03,3.19395e-03,1.85744e-03,1.16099e-03,6.56445e-04,3.40194e-04,1.96851e-04,1.23898e-04,7.06524e-05,3.71131e-05,2.17885e-05,1.38881e-05,8.01798e-06,4.28129e-06,2.53376e-06,1.62910e-06,9.23893e-07,5.01922e-07,3.03095e-07,1.97651e-07,1.15419e-07,6.44579e-08,4.00134e-08,2.67833e-08
6.51744e-04,3.35077e-04,1.99886e-04,1.29888e-04,7.86581e-05,4.53171e-05,2.92268e-05,2.04291e-05,1.34127e-05,8.41031e-06,5.77366e-06,4.22204e-06,2.89407e-06,1.88467e-06,1.31513e-06,9.68034e-07,6.48393e-07,4.16343e-07,2.85442e-07,2.05255e-07,1.33678e-07,8.24630e-08,5.46873e-08,3.82567e-08
5.41673e-04,2.84584e-04,1.73239e-04,1.14736e-04,7.11814e-05,4.21757e-05,2.78101e-05,1.97719e-05,1.32151e-05,8.42349e-06,5.84303e-06,4.30123e-06,2.96510e-06,1.93784e-06,1.35360e-06,9.96073e-07,6.66219e-07,4.26760e-07,2.91892e-07,2.09446e-07,1.36038e-07,8.36798e-08,5.53714e-08,3.86678e-08
6.30198e-04,3.47857e-04,2.20317e-04,1.50958e-04,9.72521e-05,5.97225e-05,4.02411e-05,2.89537e-05,1.94929e-05,1.24225e-05,8.56531e-06,6.25011e-06,4.24532e-06,2.71539e-06,1.85750e-06,1.34122e-06,8.74709e-07,5.45233e-07,3.64783e-07,2.57058e-07,1.63380e-07,9.83120e-08,6.39738e-08,4.40950e-08
5.44980e-04,2.90389e-04,1.78095e-04,1.18071e-04,7.26398e-05,4.20081e-05,2.68505e-05,1.84867e-05,1.18414e-05,7.18940e-06,4.80804e-06,3.44761e-06,2.31927e-06,1.49143e-06,1.03793e-06,7.66297e-07,5.18315e-07,3.38140e-07,2.35493e-07,1.71778e-07,1.13955e-07,7.16960e-08,4.82906e-08,3.42029e-08
5.39712e-04,2.88306e-04,1.77544e-04,1.18336e-04,7.35292e-05,4.32815e-05,2.82322e-05,1.98429e-05,1.30663e-05,8.19307e-06,5.61628e-06,4.10046e-06,2.80603e-06,1.82572e-06,1.27449e-06,9.39176e-07,6.30552e-07,4.06240e-07,2.79381e-07,2.01447e-07,1.31648e-07,8.14988e-08,5.41937e-08,3.79903e-08
5.34132e-04,2.83456e-04,1.74265e-04,1.16633e-04,7.34854e-05,4.44533e-05,2.98249e-05,2.14701e-05,1.44877e-05,9.23444e-06,6.33756e-06,4.58714e-06,3.07022e-06,1.92243e-06,1.29002e-06,9.16857e-07,5.87193e-07,3.60422e-07,2.39032e-07,1.67723e-07,1.06474e-07,6.43185e-08,4.21466e-08,2.92941e-08
5.34096e-04,2.83307e-04,1.73935e-04,1.16102e-04,7.27243e-05,4.35452e-05,2.89326e-05,2.06790e-05,1.38887e-05,8.88425e-06,6.17155e-06,4.54425e-06,3.13027e-06,2.04147e-06,1.42233e-06,1.04396e-06,6.95727e-07,4.43870e-07,3.02599e-07,2.16546e-07,1.40200e-07,8.59631e-08,5.67445e-08,3.95522e-08
2.76427e-03,1.27505e-03,6.94638e-04,4.16125e-04,2.28311e-04,1.17429e-04,6.90323e-05,4.47648e-05,2.69710e-05,1.54679e-05,9.94385e-06,6.92064e-06,4.49869e-06,2.78191e-06,1.87117e-06,1.34074e-06,8.71373e-07,5.44044e-07,3.65396e-07,2.58598e-07,1.65340e-07,1.00139e-07,6.54899e-08,4.53122e-08
5.49654e-04,2.90522e-04,1.77877e-04,1.18461e-04,7.40072e-05,4.41911e-05,2.93019e-05,2.09112e-05,1.40223e-05,8.95609e-06,6.21501e-06,4.57293e-06,3.14775e-06,2.05159e-06,1.42880e-06,1.04842e-06,6.98461e-07,4.45446e-07,3.03567e-07,2.17168e-07,1.40540e-07,8.61259e-08,5.68267e-08,3.95947e-08
4.82866e-04,2.56238e-04,1.57888e-04,1.05894e-04,6.68188e-05,4.03916e-05,2.70534e-05,1.94617e-05,1.31663e-05,8.48426e-06,5.92506e-06,4.38003e-06,3.02977e-06,1.98374e-06,1.38583e-06,1.01908e-06,6.80488e-07,4.34876e-07,2.96797e-07,2.12561e-07,1.37734e-07,8.45153e-08,5.58195e-08,3.89242e-08
5.35552e-04,2.84646e-04,1.74992e-04,1.16910e-04,7.32782e-05,4.38877e-05,2.91568e-05,2.08339e-05,1.39867e-05,8.94166e-06,6.20835e-06,4.56953e-06,3.14633e-06,2.05112e-06,1.42866e-06,1.04839e-06,6.98497e-07,4.45496e-07,3.03613e-07,2.17206e-07,1.40568e-07,8.61451e-08,5.68400e-08,3.96041e-08
5.36453e-04,2.79954e-04,1.68897e-04,1.10953e-04,6.82366e-05,4.01562e-05,2.64091e-05,1.87723e-05,1.25695e-05,8.04408e-06,5.60324e-06,4.13985e-06,2.86546e-06,1.87929e-06,1.31506e-06,9.68444e-07,6.47830e-07,4.14759e-07,2.83480e-07,2.03272e-07,1.31923e-07,8.10933e-08,5.36414e-08,3.74556e-08
5.49184e-04,2.98494e-04,1.86740e-04,1.25890e-04,7.87189e-05,4.59189e-05,2.92180e-05,1.98326e-05,1.23072e-05,7.06048e-06,4.43516e-06,2.98700e-06,1.84479e-06,1.06895e-06,6.81956e-07,4.69760e-07,2.93401e-07,1.78391e-07,1.18792e-07,8.42535e-08,5.46212e-08,3.39976e-08,2.29214e-08,1.63484e-08
5.34097e-04,2.83307e-04,1.73935e-04,1.16102e-04,7.27244e-05,4.35456e-05,2.89343e-05,2.06833e-05,1.38985e-05,8.90239e-06,6.19539e-06,4.57013e-06,3.15437e-06,2.05906e-06,1.43311e-06,1.04945e-06,6.96058e-07,4.41027e-07,2.98684e-07,2.12484e-07,1.36547e-07,8.30803e-08,5.45282e-08,3.78463e-08
5.34096e-04,2.83307e-04,1.73935e-04,1.16102e-04,7.27243e-05,4.35452e-05,2.89326e-05,2.06790e-05,1.38888e-05,8.88432e-06,6.17169e-06,4.54448e-06,3.13058e-06,2.04185e-06,1.42269e-06,1.04427e-06,6.95939e-07,4.43974e-07,3.02629e-07,2.16532e-07,1.40155e-07,8.59059e-08,5.66896e-08,3.95036e-08
5.34096e-04,2.83307e-04,1.73935e-04,1.16102e-04,7.27243e-05,4.35452e-05,2.89326e-05,2.06790e-05,1.38888e-05,8.88432e-06,6.17169e-06,4.54448e-06,3.13058e-06,2.04185e-06,1.42269e-06,1.04427e-06,6.95939e-07,4.43974e-07,3.02629e-07,2.16532e-07,1.40155e-07,8.59059e-08,5.66896e-08,3.95036e-08
1.81751e-03,9.78097e-04,5.94114e-04,3.88520e-04,2.34443e-04,1.32861e-04,8.37514e-05,5.70348e-05,3.59638e-05,2.12385e-05,1.37037e-05,9.42134e-06,5.92335e-06,3.45128e-06,2.17982e-06,1.47296e-06,8.86390e-07,5.12329e-07,3.26253e-07,2.23245e-07,1.39393e-07,8.44980e-08,5.64901e-08,4.03936e-08
1.55937e-03,8.65260e-04,5.37357e-04,3.57058e-04,2.18636e-04,1.25264e-04,7.93927e-05,5.42327e-05,3.43092e-05,2.03537e-05,1.31979e-05,9.11929e-06,5.77287e-06,3.39104e-06,2.15554e-06,1.46341e-06,8.84689e-07,5.12678e-07,3.26499e-07,2.23087e-07,1.38805e-07,8.37009e-08,5.56959e-08,3.96772e-08
1.73239e-03,9.18503e-04,5.53993e-04,3.61410e-04,2.18445e-04,1.24607e-04,7.91242e-05,5.42197e-05,3.44046e-05,2.04135e-05,1.31952e-05,9.07418e-06,5.70088e-06,3.31669e-06,2.09238e-06,1.41314e-06,8.50749e-07,4.92847e-07,3.14944e-07,2.16387e-07,1.35959e-07,8.30365e-08,5.58502e-08,4.01222e-08
1.79671e-03,9.71509e-04,5.95842e-04,3.94425e-04,2.42346e-04,1.40351e-04,8.98438e-05,6.17565e-05,3.91652e-05,2.31137e-05,1.48350e-05,1.01293e-05,6.30468e-06,3.62920e-06,2.27058e-06,1.52389e-06,9.11190e-07,5.24938e-07,3.34394e-07,2.29360e-07,1.43943e-07,8.78645e-08,5.90791e-08,4.24249e-08
1.81748e-03,9.77970e-04,5.93835e-04,3.88096e-04,2.33901e-04,1.32328e-04,8.33324e-05,5.67504e-05,3.58419e-05,2.12558e-05,1.37860e-05,9.52780e-06,6.03202e-06,3.54242e-06,2.25066e-06,1.52706e-06,9.22200e-07,5.33623e-07,3.39317e-07,2.31493e-07,1.43720e-07,8.64371e-08,5.73867e-08,4.08042e-08
1.81745e-03,9.77853e-04,5.93549e-04,3.87586e-04,2.33067e-04,1.31191e-04,8.21104e-05,5.56037e-05,3.49392e-05,2.07368e-05,1.35739e-05,9.52325e-06,6.19494e-06,3.78698e-06,2.49791e-06,1.74922e-06,1.09591e-06,6.53557e-07,4.21601e-07,2.88454e-07,1.77390e-07,1.03945e-07,6.68875e-08,4.61177e-08
1.81751e-03,9.78097e-04,5.94114e-04,3.88519e-04,2.34438e-04,1.32846e-04,8.37228e-05,5.69933e-05,3.59083e-05,2.11738e-05,1.36387e-05,9.36103e-06,5.87385e-06,3.41792e-06,2.16012e-06,1.46329e-06,8.86457e-07,5.18616e-07,3.34829e-07,2.32278e-07,1.47745e-07,9.13165e-08,6.18911e-08,4.46631e-08
1.81751e-03,9.78098e-04,5.94115e-04,3.88520e-04,2.34443e-04,1.32862e-04,8.37519e-05,5.70356e-05,3.59662e-05,2.12454e-05,1.37174e-05,9.44204e-06,5.95183e-06,3.48411e-06,2.21104e-06,1.49965e-06,9.04855e-07,5.21699e-07,3.29517e-07,2.22769e-07,1.36094e-07,8.00561e-08,5.21007e-08,3.64421e-08
2.30269e-03,1.21911e-03,7.31465e-04,4.73098e-04,2.81536e-04,1.56868e-04,9.74705e-05,6.55969e-05,4.08144e-05,2.37846e-05,1.52058e-05,1.03857e-05,6.48600e-06,3.75506e-06,2.36058e-06,1.58918e-06,9.51744e-07,5.47064e-07,3.46615e-07,2.36079e-07,1.46493e-07,8.81898e-08,5.86354e-08,4.17484e-08
1.35870e-03,7.20103e-04,4.35972e-04,2.85909e-04,1.74326e-04,1.00704e-04,6.47208e-05,4.48323e-05,2.88303e-05,1.73648e-05,1.13581e-05,7.88484e-06,5.00707e-06,2.94591e-06,1.87453e-06,1.27455e-06,7.73508e-07,4.51721e-07,2.90479e-07,2.00584e-07,1.26787e-07,7.79042e-08,5.26388e-08,3.79503e-08
1.82586e-03,9.97066e-04,6.14077e-04,4.06537e-04,2.48839e-04,1.43071e-04,9.10774e-05,6.24344e-05,3.96085e-05,2.35041e-05,1.52064e-05,1.04709e-05,6.59139e-06,3.84285e-06,2.42652e-06,1.63820e-06,9.83526e-07,5.66004e-07,3.58550e-07,2.43970e-07,1.51065e-07,9.06534e-08,6.00962e-08,4.26816e-08
1.82083e-03,9.81129e-04,5.96442e-04,3.90113e-04,2.35202e-04,1.32905e-04,8.34359e-05,5.65628e-05,3.54379e-05,2.07632e-05,1.33110e-05,9.10487e-06,5.69269e-06,3.29941e-06,2.07676e-06,1.40040e-06,8.41477e-07,4.86403e-07,3.10186e-07,2.12712e-07,1.33320e-07,8.12206e-08,5.45361e-08,3.91366e-08
1.81805e-03,9.79429e-04,5.96077e-04,3.90783e-04,2.36617e-04,1.34439e-04,8.46764e-05,5.74512e-05,3.59199e-05,2.09104e-05,1.32998e-05,9.02581e-06,5.58583e-06,3.20040e-06,1.99673e-06,1.33775e-06,7.98552e-07,4.59496e-07,2.92576e-07,2.00705e-07,1.26090e-07,7.71546e-08,5.20369e-08,3.74909e-08
1.81752e-03,9.78166e-04,5.94270e-04,3.88772e-04,2.34803e-04,1.33283e-04,8.41505e-05,5.73700e-05,3.61904e-05,2.13381e-05,1.37201e-05,9.38972e-06,5.85999e-06,3.37940e-06,2.11427e-06,1.41710e-06,8.44333e-07,4.83526e-07,3.06112e-07,2.08777e-07,1.30135e-07,7.89678e-08,5.29359e-08,3.79733e-08
1.81751e-03,9.78098e-04,5.94114e-04,3.88520e-04,2.34444e-04,1.32866e-04,8.37639e-05,5.70578e-05,3.60019e-05,2.12899e-05,1.37575e-05,9.47026e-06,5.96022e-06,3.47179e-06,2.18850e-06,1.47423e-06,8.81776e-07,5.05075e-07,3.18734e-07,2.16289e-07,1.33640e-07,8.01903e-08,5.32594e-08,3.79347e-08
1.81751e-03,9.78097e-04,5.94114e-04,3.88520e-04,2.34443e-04,1.32861e-04,8.37514e-05,5.70348e-05,3.59638e-05,2.12385e-05,1.37037e-05,9.42134e-06,5.92335e-06,3.45128e-06,2.17982e-06,1.47296e-06,8.86390e-07,5.12329e-07,3.26253e-07,2.23245e-07,1.39393e-07,8.44980e-08,5.64901e-08,4.03936e-08
1.81046e-03,9.60499e-04,5.86720e-04,3.88420e-04,2.38996e-04,1.38127e-04,8.77815e-05,5.97127e-05,3.72191e-05,2.14427e-05,1.34675e-05,9.02506e-06,5.49092e-06,3.07832e-06,1.88079e-06,1.23447e-06,7.13716e-07,3.93253e-07,2.39728e-07,1.57746e-07,9.37193e-08,5.40528e-08,3.49542e-08,2.44946e-08
2.09335e-03,1.10129e-03,6.63727e-04,4.33250e-04,2.62044e-04,1.49126e-04,9.41042e-05,6.39202e-05,3.99642e-05,2.32146e-05,1.47140e-05,9.94536e-06,6.11677e-06,3.47155e-06,2.14175e-06,1.41611e-06,8.24955e-07,4.56606e-07,2.78241e-07,1.82318e-07,1.07111e-07,6.05734e-08,3.83640e-08,2.63711e-08
2.09700e-03,1.10262e-03,6.63229e-04,4.31608e-04,2.59763e-04,1.46961e-04,9.24152e-05,6.27035e-05,3.92557e-05,2.29137e-05,1.46113e-05,9.93614e-06,6.16050e-06,3.52980e-06,2.19488e-06,1.46041e-06,8.57004e-07,4.77349e-07,2.91879e-07,1.91469e-07,1.12328e-07,6.31739e-08,3.97124e-08,2.70836e-08
2.09094e-03,1.10202e-03,6.66375e-04,4.36557e-04,2.65065e-04,1.51055e-04,9.50686e-05,6.42425e-05,3.97925e-05,2.28044e-05,1.42763e-05,9.54678e-06,5.79666e-06,3.24413e-06,1.97987e-06,1.29838e-06,7.49772e-07,4.12385e-07,2.50843e-07,1.64639e-07,9.73943e-08,5.58381e-08,3.59080e-08,2.50424e-08
2.08951e-03,1.09968e-03,6.63732e-04,4.34107e-04,2.63264e-04,1.50175e-04,9.48302e-05,6.43791e-05,4.01744e-05,2.32525e-05,1.46782e-05,9.87885e-06,6.03761e-06,3.39782e-06,2.08116e-06,1.36892e-06,7.94692e-07,4.41332e-07,2.71897e-07,1.81142e-07,1.09762e-07,6.48799e-08,4.28001e-08,3.04335e-08
2.08953e-03,1.09973e-03,6.63824e-04,4.34234e-04,2.63415e-04,1.50315e-04,9.49368e-05,6.44503e-05,4.02070e-05,2.32597e-05,1.46815e-05,9.88709e-06,6.05525e-06,3.42268e-06,2.10614e-06,1.39030e-06,8.08604e-07,4.46726e-07,2.71593e-07,1.77431e-07,1.03651e-07,5.81016e-08,3.64675e-08,2.48616e-08
2.08952e-03,1.09973e-03,6.63824e-04,4.34234e-04,2.63415e-04,1.50315e-04,9.49363e-05,6.44487e-05,4.02019e-05,2.32455e-05,1.46562e-05,9.85208e-06,6.01145e-06,3.37661e-06,2.06491e-06,1.35652e-06,7.86316e-07,4.36068e-07,2.68398e-07,1.78700e-07,1.08228e-07,6.39644e-08,4.22034e-08,3.00188e-08
1.31008e-03,7.15757e-04,4.46313e-04,3.00500e-04,1.88575e-04,1.11492e-04,7.22249e-05,4.99308e-05,3.17288e-05,1.86722e-05,1.19239e-05,8.09713e-06,5.00098e-06,2.84798e-06,1.76084e-06,1.16617e-06,6.81081e-07,3.78612e-07,2.32080e-07,1.53198e-07,9.11946e-08,5.25811e-08,3.39451e-08,2.37400e-08
2.30369e-03,1.24267e-03,7.60638e-04,5.01681e-04,3.05948e-04,1.74828e-04,1.10271e-04,7.46988e-05,4.64551e-05,2.67720e-05,1.68443e-05,1.13118e-05,6.90215e-06,3.88264e-06,2.37831e-06,1.56352e-06,9.04515e-07,4.97128e-07,3.01255e-07,1.96502e-07,1.14799e-07,6.45336e-08,4.06759e-08,2.78515e-08
2.08680e-03,1.08852e-03,6.51330e-04,4.22732e-04,2.54096e-04,1.43636e-04,9.01182e-05,6.08928e-05,3.78120e-05,2.17850e-05,1.37149e-05,9.21925e-06,5.63470e-06,3.17721e-06,1.95075e-06,1.28535e-06,7.46231e-07,4.12294e-07,2.51393e-07,1.65138e-07,9.76216e-08,5.58050e-08,3.57528e-08,2.48431e-08
2.08256e-03,1.09441e-03,6.60305e-04,4.32232e-04,2.62920e-04,1.50941e-04,9.60127e-05,6.56432e-05,4.13302e-05,2.41628e-05,1.53757e-05,1.04179e-05,6.41994e-06,3.64771e-06,2.25092e-06,1.48796e-06,8.66230e-07,4.78948e-07,2.91552e-07,1.90855e-07,1.11980e-07,6.32307e-08,3.99930e-08,2.74577e-08
2.08862e-03,1.09742e-03,6.60191e-04,4.29703e-04,2.58469e-04,1.45891e-04,9.15202e-05,6.20503e-05,3.89910e-05,2.31007e-05,1.50805e-05,1.05486e-05,6.83168e-06,4.15067e-06,2.72085e-06,1.89354e-06,1.17489e-06,6.91449e-07,4.39958e-07,2.96814e-07,1.78709e-07,1.01895e-07,6.39404e-08,4.31237e-08
2.08953e-03,1.09973e-03,6.63821e-04,4.34224e-04,2.63390e-04,1.50264e-04,9.48635e-05,6.43647e-05,4.01198e-05,2.31878e-05,1.46303e-05,9.85403e-06,6.04075e-06,3.42199e-06,2.11145e-06,1.39790e-06,8.16913e-07,4.54413e-07,2.78353e-07,1.83320e-07,1.08456e-07,6.18186e-08,3.93917e-08,2.71977e-08
2.08953e-03,1.09973e-03,6.63824e-04,4.34234e-04,2.63414e-04,1.50312e-04,9.49285e-05,6.44341e-05,4.01778e-05,2.32151e-05,1.46284e-05,9.83224e-06,6.00521e-06,3.38498e-06,2.08082e-06,1.37482e-06,8.03330e-07,4.48652e-07,2.76763e-07,1.83862e-07,1.10312e-07,6.40011e-08,4.13940e-08,2.89104e-08
2.08953e-03,1.09973e-03,6.63824e-04,4.34234e-04,2.63415e-04,1.50315e-04,9.49371e-05,6.44509e-05,4.02078e-05,2.32600e-05,1.46803e-05,9.88380e-06,6.04915e-06,3.41415e-06,2.09700e-06,1.38173e-06,8.01821e-07,4.42438e-07,2.69248e-07,1.76429e-07,1.03839e-07,5.89799e-08,3.75500e-08,2.59447e-08
2.08953e-03,1.09973e-03,6.63824e-04,4.34234e-04,2.63415e-04,1.50315e-04,9.49371e-05,6.44509e-05,4.02078e-05,2.32600e-05,1.46803e-05,9.88380e-06,6.04915e-06,3.41415e-06,2.09700e-06,1.38173e-06,8.01821e-07,4.42438e-07,2.69248e-07,1.76429e-07,1.03839e-07,5.89799e-08,3.75500e-08,2.59447e-08
2.20492e-03,1.06838e-03,6.03110e-04,3.72734e-04,2.12866e-04,1.15548e-04,7.14751e-05,4.84103e-05,3.05611e-05,1.81323e-05,1.17191e-05,8.04321e-06,5.02785e-06,2.90456e-06,1.82547e-06,1.23392e-06,7.50189e-07,4.45521e-07,2.94208e-07,2.09543e-07,1.38803e-07,9.00801e-08,6.35010e-08,4.72136e-08
3.18990e-03,1.61414e-03,9.30426e-04,5.79698e-04,3.28896e-04,1.73285e-04,1.03046e-04,6.71338e-05,4.04703e-05,2.29894e-05,1.44857e-05,9.80078e-06,6.05871e-06,3.46939e-06,2.16407e-06,1.45087e-06,8.69385e-07,5.05431e-07,3.26702e-07,2.28166e-07,1.47500e-07,9.35345e-08,6.49614e-08,4.78511e-08
2.25274e-03,1.10180e-03,6.25148e-04,3.86286e-04,2.18647e-04,1.16000e-04,6.99157e-05,4.63021e-05,2.85869e-05,1.67250e-05,1.07888e-05,7.43291e-06,4.68597e-06,2.73662e-06,1.73282e-06,1.17592e-06,7.15671e-07,4.23303e-07,2.77680e-07,1.96387e-07,1.28937e-07,8.30446e-08,5.83322e-08,4.33294e-08
2.17296e-03,1.05173e-03,5.98486e-04,3.75633e-04,2.20688e-04,1.24506e-04,7.92447e-05,5.45846e-05,3.47789e-05,2.05749e-05,1.31679e-05,8.93846e-06,5.50972e-06,3.13870e-06,1.95591e-06,1.31655e-06,7.99545e-07,4.76581e-07,3.16514e-07,2.26694e-07,1.51124e-07,9.85144e-08,6.95261e-08,5.16520e-08
2.19263e-03,1.06061e-03,5.99699e-04,3.72441e-04,2.14957e-04,1.18606e-04,7.43656e-05,5.08219e-05,3.22826e-05,1.91675e-05,1.23478e-05,8.43785e-06,5.24329e-06,3.01033e-06,1.88460e-06,1.27135e-06,7.72431e-07,4.59418e-07,3.04146e-07,2.17171e-07,1.44284e-07,9.38411e-08,6.61951e-08,4.92032e-08
2.20492e-03,1.06838e-03,6.03110e-04,3.72734e-04,2.12866e-04,1.15548e-04,7.14751e-05,4.84103e-05,3.05611e-05,1.81323e-05,1.17191e-05,8.04321e-06,5.02785e-06,2.90456e-06,1.82547e-06,1.23392e-06,7.50189e-07,4.45521e-07,2.94208e-07,2.09543e-07,1.38803e-07,9.00801e-08,6.35010e-08,4.72136e-08
2.20492e-03,1.06837e-03,6.03104e-04,3.72717e-04,2.12815e-04,1.15427e-04,7.12817e-05,4.81637e-05,3.02794e-05,1.78636e-05,1.14983e-05,7.87718e-06,4.93122e-06,2.87387e-06,1.83251e-06,1.26052e-06,7.88543e-07,4.85081e-07,3.29787e-07,2.40126e-07,1.62566e-07,1.07034e-07,7.58130e-08,5.63517e-08
2.20492e-03,1.06838e-03,6.03110e-04,3.72734e-04,2.12866e-04,1.15548e-04,7.14752e-05,4.84104e-05,3.05611e-05,1.81324e-05,1.17191e-05,8.04328e-06,5.02794e-06,2.90470e-06,1.82573e-06,1.23437e-06,7.50990e-07,4.46695e-07,2.95560e-07,2.10896e-07,1.39958e-07,9.08619e-08,6.39541e-08,4.74263e-08
6.88522e-04,3.62108e-04,2.21112e-04,1.48206e-04,9.45206e-05,5.85057e-05,3.99623e-05,2.90213e-05,1.95537e-05,1.22135e-05,8.12707e-06,5.68302e-06,3.62113e-06,2.13606e-06,1.36810e-06,9.41452e-07,5.87605e-07,3.60303e-07,2.44688e-07,1.78398e-07,1.21421e-07,8.07694e-08,5.78561e-08,4.34758e-08
2.28472e-03,1.10992e-03,6.27053e-04,3.87474e-04,2.20968e-04,1.19575e-04,7.37207e-05,4.97854e-05,3.13284e-05,1.85337e-05,1.19575e-05,8.19772e-06,5.11896e-06,2.95403e-06,1.85484e-06,1.25267e-06,7.60599e-07,4.50960e-07,2.97354e-07,2.11511e-07,1.39890e-07,9.06535e-08,6.38438e-08,4.74378e-08
2.31187e-03,1.14307e-03,6.55063e-04,4.09374e-04,2.36044e-04,1.28802e-04,7.96870e-05,5.38682e-05,3.38932e-05,2.00354e-05,1.29192e-05,8.85419e-06,5.52681e-06,3.18660e-06,1.99775e-06,1.34623e-06,8.13921e-07,4.79457e-07,3.14076e-07,2.22062e-07,1.45764e-07,9.37677e-08,6.57076e-08,4.86569e-08
2.20116e-03,1.06711e-03,6.03145e-04,3.73376e-04,2.13819e-04,1.16537e-04,7.23680e-05,4.91854e-05,3.11810e-05,1.85846e-05,1.20526e-05,8.29353e-06,5.19814e-06,3.00955e-06,1.89327e-06,1.27979e-06,7.77233e-07,4.60390e-07,3.03101e-07,2.15233e-07,1.42019e-07,9.18103e-08,6.45478e-08,4.79037e-08
2.21930e-03,1.08443e-03,6.17619e-04,3.84262e-04,2.19903e-04,1.17786e-04,7.08343e-05,4.62693e-05,2.76175e-05,1.52280e-05,9.25526e-06,6.05063e-06,3.59374e-06,1.98848e-06,1.22448e-06,8.24082e-07,5.06970e-07,3.10817e-07,2.12932e-07,1.56989e-07,1.08529e-07,7.33424e-08,5.31078e-08,4.02049e-08
2.20484e-03,1.06814e-03,6.02682e-04,3.72148e-04,2.12156e-04,1.14845e-04,7.08932e-05,4.79812e-05,3.03310e-05,1.80911e-05,1.17785e-05,8.14846e-06,5.15090e-06,3.01676e-06,1.91771e-06,1.30787e-06,8.02896e-07,4.80280e-07,3.18092e-07,2.26609e-07,1.49790e-07,9.67996e-08,6.79621e-08,5.03609e-08
2.20492e-03,1.06838e-03,6.03110e-04,3.72735e-04,2.12868e-04,1.15555e-04,7.14888e-05,4.84329e-05,3.05965e-05,1.81811e-05,1.17748e-05,8.10043e-06,5.08159e-06,2.94881e-06,1.85953e-06,1.25921e-06,7.65243e-07,4.51792e-07,2.95175e-07,2.07327e-07,1.34101e-07,8.42601e-08,5.76750e-08,4.18119e-08
