,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.511862039634811e-06,-2.1784488089454857e-07,-1.7154574044343604e-07,-1.0041396669215403e-07,-2.4882494325232837e-06,-7.1500773026405e-08,1.0415924560961216e-09,2.891510170692811e-10,-5.766865748328918e-10,-3.552066620521957e-09,-3.050165232672876e-07,0.00018063067623877468,-3.8829597082427714e-05,-3.161821069371666e-05,-2.7300860340517692e-05,-0.00022913397769346622,0.005127085283222184,0.1329832779590681,0.26651927356510197,0.16164499522737547,0.12198425328458574,0.46881735958861975,0.6637800929056763,-4.335766301395373e-05,3.301273397626752e-05,3.3231929151570226e-05,3.624949325860104e-05,0.00026251019677146537,-0.0017760612646407403
dB/dt tg02,5.8422746267894474e-06,6.771782250960234e-07,5.404217899543945e-07,2.496021515131374e-07,-4.10630779550741e-06,-3.81307311867993e-08,1.3047961563037258e-09,8.793388803416056e-10,5.549747517015462e-10,4.779279184637258e-09,-2.1638616000677845e-07,6.944533827672023e-05,-3.425011711839412e-05,-3.170855591343335e-05,-3.437513752622137e-05,-0.00029958792348865477,0.0036181366559620153,0.06883161405478974,0.18045442245971038,0.11321910433566046,0.08650745083248057,0.3043063412479372,0.471612721768564,-2.3079289925431357e-05,2.399833856716357e-05,2.708201213068733e-05,3.4051743569285195e-05,0.0002634676795769973,-0.0012612108267377876
dB/dt tg03,4.0797418554790505e-06,8.423698997006204e-07,6.379849781304826e-07,2.321026941273733e-07,-4.120622458178142e-06,-1.7684478372027973e-08,1.215012081753082e-09,1.0093529019285302e-09,9.784012443279787e-10,7.487760905613895e-09,-1.3922673645415832e-07,1.1383120679889654e-05,-2.5870258394613684e-05,-2.6015189310642192e-05,-3.1149123491803605e-05,-0.000261073800797182,0.0023135762146252984,0.030201752766433734,0.09997293181384312,0.0675924279507739,0.05295617626775417,0.16026585883391578,0.3039364023203503,-1.0662498800557852e-05,1.4329012368498964e-05,1.840610235638157e-05,2.575527384821197e-05,0.00020265396457514953,-0.0008123838790326456
dB/dt tg04,2.5750867340849295e-06,6.641511569587383e-07,4.6530590241122527e-07,9.970887969158078e-08,-3.1975486444078275e-06,-7.209163415350277e-09,9.253250697375884e-10,8.488777367163146e-10,9.275945020672061e-10,6.639604299161526e-09,-8.206346654460868e-08,-1.0102264031128747e-05,-1.6658782059254167e-05,-1.7942933666039626e-05,-2.2706020212273125e-05,-0.00017572745309854505,0.0013538764739346844,0.011007781863254218,0.0384228710069803,0.03184468937614817,0.026565766181372085,0.060126660370328,0.1794452592520416,-4.310244919445288e-06,6.556452141633683e-06,1.021898480618136e-05,1.5936949351276717e-05,0.0001247699846692455,-0.000479420388483565
dB/dt tg05,1.7144375859755727e-06,4.94388569084761e-07,3.2117026106408345e-07,2.609816434479832e-08,-2.3427108967962044e-06,-3.2617555593189944e-09,6.768796640561033e-10,6.566122876005868e-10,7.523646467848104e-10,5.12066220308962e-09,-5.2449692855158486e-08,-1.4060717293045841e-05,-1.0720412163195527e-05,-1.2223869776665348e-05,-1.598778531375252e-05,-0.00011457246304958567,0.0008599317900297622,0.004100007427627052,0.00839824391018847,0.013404964948373746,0.012788274310808666,0.01612238125927164,0.11483180837922885,-1.9230307030108214e-06,2.7739259403031377e-06,5.623328625648156e-06,9.763822358529336e-06,7.613429552299827e-05,-0.0003067134915702035
dB/dt tg06,1.1919969432249989e-06,3.681449910797035e-07,2.2132868855233503e-07,-1.1889864743757167e-08,-1.7122046524605208e-06,-1.6301068020182095e-09,4.937047314527382e-10,4.995729343576415e-10,5.883819090538516e-10,3.837788370754567e-09,-3.5697204243816036e-08,-1.3267982473232093e-05,-6.992120752782624e-06,-8.412764237395639e-06,-1.1287595644055016e-05,-7.54143879466069e-05,0.0005820234152564873,0.0014421715847171687,-0.005726397224832376,0.003816181993322997,0.005422519013303933,-0.0031723194766382088,0.07822663214958452,-9.407144731930928e-07,9.88802609353759e-07,3.072682035718819e-06,6.021407301702925e-06,4.708678659803353e-05,-0.00020891477908750936
dB/dt tg07,7.482345314235058e-07,2.490572450265639e-07,1.3433925776744396e-07,-3.286838633383928e-08,-1.1122274996477725e-06,-6.973766940616772e-10,3.175125155389099e-10,3.387199914147073e-10,4.102131140667565e-10,2.5391169066425784e-09,-2.225233071141927e-08,-1.0603657199807082e-05,-3.873787225205537e-06,-5.036757255147979e-06,-6.9830104326451075e-06,-4.27100713595685e-05,0.0003602269006415892,0.00011129832512801874,-0.013138266917875795,-0.0024855822384013755,0.0002807005570690118,-0.012912186707981764,0.04880835698388816,-3.83935771432382e-07,-2.5755458419221543e-09,1.2382441705683508e-06,3.03878048734044e-06,2.432008248226062e-05,-0.00013034718393019822
dB/dt tg08,4.294530214744887e-07,1.5843798668320082e-07,7.610093801243762e-08,-3.3993290157599306e-08,-6.507602422381812e-07,-2.51072521366789e-10,1.8016004710701304e-10,2.0574658912275896e-10,2.573422673716979e-10,1.5067255789438721e-09,-1.3014150075863308e-08,-7.563455427731526e-06,-1.816660428744228e-06,-2.631384101383026e-06,-3.814099110639757e-06,-2.1344943041147153e-05,0.00020884898009320904,-0.00036372493477037607,-0.013587539042643596,-0.0049484907322280445,-0.002178206380218837,-0.014068954869177802,0.028565657332653985,-1.222712146437866e-07,-2.2879295150570065e-07,3.0611901890462354e-07,1.2275960530455715e-06,1.0697376903181955e-05,-7.630171998733223e-05
dB/dt tg09,2.649074756602288e-07,1.0744716058969348e-07,4.767419215180631e-08,-2.7929855646663928e-08,-4.0436432305007057e-07,-1.0446451853464743e-10,1.0701044045048105e-10,1.3038856859023173e-10,1.6799607993857204e-10,9.434105827059825e-10,-8.349332051168419e-09,-5.481996989039822e-06,-9.038534509343778e-07,-1.4565871293161578e-06,-2.2064455378738518e-06,-1.1632106037555592e-05,0.00013295167256866425,-0.0004158760962633687,-0.011051633388088023,-0.004920677290842683,-0.0026593002923186154,-0.011787958212258828,0.018331661327505914,-3.965213500368105e-08,-1.379937119727136e-07,3.9822215156736376e-08,5.098772992652857e-07,5.179999317071055e-06,-4.898284528298881e-05
dB/dt tg10,1.743881813822129e-07,7.66393651718088e-08,3.246479767563109e-08,-2.1676715239251293e-08,-2.671646537326229e-07,-5.206863094123427e-11,6.702768483583803e-11,8.663720544248453e-11,1.147259927154656e-10,6.255914550320326e-10,-5.778612903925566e-09,-4.107203354952146e-06,-4.875109267324955e-07,-8.618476878747373e-07,-1.3594024057703655e-06,-6.938625808941058e-06,9.1395740573411e-05,-0.0003713132897469839,-0.00834285308713589,-0.004210282183424217,-0.002489349742125828,-0.009248736608980965,0.01268719556050132,-1.2313541375605914e-08,-2.3122281355734433e-08,-8.817905391861515e-09,2.2925532252833008e-07,2.8472995658123307e-06,-3.391543148198349e-05
