,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.491557114595012e-06,-2.1911878917122567e-07,-1.1201151559165128e-07,3.916577455074247e-08,-2.484585503860599e-06,-7.187295898950921e-08,1.0242612772412704e-09,2.4060004011387537e-10,-6.582242751242686e-10,-3.397863871258903e-09,-3.0232157571335306e-07,0.0001884506482355706,-3.83570799023446e-05,-3.0205582857171246e-05,-2.4260286611391472e-05,-0.0002317232695117969,0.005028758230482404,0.13396103578207827,0.2660680715714293,0.15585942313501835,0.11387022364288478,0.47823594288136434,0.6590750137472483,-4.5288748136755296e-05,3.2660283451653014e-05,3.2117761101590875e-05,3.3669625603261746e-05,0.00026435792548133724,-0.0017247393573385794
dB/dt tg02,5.820025466939965e-06,6.74235095875333e-07,5.903952344433689e-07,3.7599601200940155e-07,-4.111530287017995e-06,-3.8337384573182885e-08,1.2844704838212354e-09,8.285962507043294e-10,4.626945857321057e-10,4.86995078266948e-09,-2.1441987315084026e-07,7.345426063023223e-05,-3.385806083130974e-05,-3.056855512405151e-05,-3.179336591364594e-05,-0.0003009972420011548,0.003547441474037559,0.06943388422090999,0.18037839315677437,0.10966484809834019,0.08138982360934552,0.3107866013910743,0.46814450338774377,-2.411490763764109e-05,2.374867067922984e-05,2.6305148912394002e-05,3.210548013584077e-05,0.0002646112598503088,-0.0012244647319759865
dB/dt tg03,4.061554303662187e-06,8.402578015165046e-07,6.75520983117291e-07,3.2999194273316775e-07,-4.130804506214017e-06,-1.7781728578665473e-08,1.1971675286808009e-09,9.672152249293518e-10,8.991481031791221e-10,7.540447306073984e-09,-1.3792967699883256e-07,1.3087876155966797e-05,-2.559379365370172e-05,-2.5245455936991178e-05,-2.9340420137605506e-05,-0.00026172252074283913,0.0022675352916339026,0.030537073861081742,0.10007912269542373,0.06596737581790257,0.05044698306961942,0.16375034942186487,0.30162618584253187,-1.114433623583835e-05,1.4180470124131092e-05,1.7978160674124653e-05,2.457397883544311e-05,0.00020325440680006696,-0.0007885390194728386
dB/dt tg04,2.5625917765970456e-06,6.631718001399284e-07,4.896498671148534e-07,1.6430523671577537e-07,-3.2073695404607766e-06,-7.246184370435696e-09,9.124114729139667e-10,8.199109465255229e-10,8.72202616681468e-10,6.668746483875142e-09,-8.127777879443986e-08,-9.536953351941961e-06,-1.649047707135602e-05,-1.751796227513424e-05,-2.167129455538727e-05,-0.0001758674950419678,0.0013263749058826963,0.011179439325256427,0.038531292383928405,0.031531349876462986,0.025859914795235212,0.06128487011014394,0.17803111403372288,-4.505569900485249e-06,6.481842578286395e-06,1.0052510471666808e-05,1.5392281490274044e-05,0.00012494389597336942,-0.00046523204042693393
dB/dt tg05,1.705586867150841e-06,4.938568184409849e-07,3.367170372504224e-07,6.8431524867544e-08,-2.3497856080106004e-06,-3.2757124225880054e-09,6.676435636941244e-10,6.370579176262601e-10,7.146428593394429e-10,5.136580676613511e-09,-5.1933650654246145e-08,-1.3893970003857248e-05,-1.0613012523223876e-05,-1.1991156790826495e-05,-1.5400147931543265e-05,-0.00011445454527052708,0.0008421213114219117,0.004199156201407377,0.00844640576354764,0.013628545962192184,0.012854533952040977,0.016203650237757352,0.113894315797078,-2.0100343880931707e-06,2.7331871667183197e-06,5.570827597543489e-06,9.529085185469287e-06,7.607834659265114e-05,-0.00029755940670055434
dB/dt tg06,1.185551976097922e-06,3.678586053912443e-07,2.3128280205443962e-07,1.6139784468923963e-08,-1.716702897444329e-06,-1.6348627306514937e-09,4.869892883543952e-10,4.862785025043488e-10,5.625797029307499e-10,3.845826125163819e-09,-3.5337152885938404e-08,-1.3245322124399347e-05,-6.920094048306272e-06,-8.28616709530073e-06,-1.0954006567817149e-05,-7.518761910821003e-05,0.0005697564133396989,0.0015058958957045356,-0.005727443773982571,0.004232493793958327,0.005799265145266016,-0.003548337235425933,0.07756730553965734,-9.830782173965792e-07,9.650132202902536e-07,3.0669845083950894e-06,5.934343877835048e-06,4.692865610795437e-05,-0.00020263040432206766
dB/dt tg07,7.439599412447641e-07,2.489541057623651e-07,1.3956860445081517e-07,-1.7114594442542466e-08,-1.1141044453057914e-06,-6.975229215904948e-10,3.1310631137631963e-10,3.3093136080001023e-10,3.9499573571445296e-10,2.5408271569785544e-09,-2.2020886411903062e-08,-1.0642769236916228e-05,-3.830224731880801e-06,-4.986350565836493e-06,-6.838398033780166e-06,-4.2448310273312655e-05,0.00035246815979070653,0.00015023816024419852,-0.013175325512753718,-0.0020335431065571096,0.0007694452277436768,-0.0134748438336258,0.04838054166778222,-4.011144642263992e-07,-1.439880073841991e-08,1.2520060859683761e-06,3.0361890869507435e-06,2.4124706049905636e-05,-0.00012638710213527704
dB/dt tg08,4.268153274831965e-07,1.5842758536008752e-07,7.819445045549813e-08,-2.665034263924863e-08,-6.507626328714524e-07,-2.498254525115858e-10,1.7750532284601545e-10,2.0182110857996225e-10,2.496246141503706e-10,1.5046373026370833e-09,-1.2874316665990603e-08,-7.614123971409196e-06,-1.7923314262151227e-06,-2.620101039892162e-06,-3.7729076828714847e-06,-2.111960680393345e-05,0.00020424283587831807,-0.0003400173927982396,-0.013629938683704233,-0.00458848724373353,-0.0017507583753833952,-0.014573060170130726,0.02830466247238937,-1.278398794096073e-07,-2.3354151808247948e-07,3.1742123830880533e-07,1.2479155828873523e-06,1.0530772312985943e-05,-7.395851998388959e-05
dB/dt tg09,2.631669917058193e-07,1.0746192911132635e-07,4.8412361360759706e-08,-2.447332708157001e-08,-4.0362493423090067e-07,-1.0323051003510991e-10,1.053071860760254e-10,1.2830901040678008e-10,1.6390657534343032e-10,9.401630056420715e-10,-8.257615763709158e-09,-5.525578038104205e-06,-8.891720280655932e-07,-1.4570462167834472e-06,-2.200270926134045e-06,-1.1460093713750515e-05,0.00012996800284649222,-0.00039942646214772437,-0.011081134585403845,-0.0046650599508285834,-0.0023358514808607947,-0.012167475726891449,0.01815929889530311,-4.165699066353895e-08,-1.3976041605386029e-07,4.419418189008588e-08,5.255655587861558e-07,5.058845128219618e-06,-4.746732964810554e-05
dB/dt tg10,1.731703704688704e-07,7.665334808767568e-08,3.2628780076873094e-08,-2.0048904072668775e-08,-2.662083886344067e-07,-5.1090168668482924e-11,6.58720980979442e-11,8.546666224581558e-11,1.1244549989273408e-10,6.222506459810735e-10,-5.714293991643378e-09,-4.1420166353511475e-06,-4.781012027213762e-07,-8.649422087126209e-07,-1.3636988388118328e-06,-6.811810241964198e-06,8.932025418017899e-05,-0.0003588926504327287,-0.008357873247769307,-0.0040351076574375285,-0.002255044201534649,-0.009520258469444261,0.012565761991167882,-1.3173658822571544e-08,-2.3643557613585225e-08,-9.35910986803558e-09,2.3676534361609348e-07,2.764313359922795e-06,-3.2861350365886764e-05
