,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,6.414152293652891e-06,-5.755533702449742e-08,-1.8311259368520205e-07,-1.5701707764164074e-07,-3.871275426032982e-06,-6.762420099948887e-08,2.851841528198527e-10,-1.2748341311207797e-10,-8.204701149171265e-10,-1.056940576635284e-09,-3.117458851836342e-07,0.00015577396427116034,-2.2565734112961882e-05,-2.01867275883121e-05,-1.751970049697097e-05,-0.0002417501968631111,0.0056568937600136645,0.12503827544595345,0.16027079505456435,0.1376404587806457,0.12559155163939242,0.6374101794544564,0.6742927491666334,-3.8202304905166115e-05,2.3847106457478375e-05,2.6368222896667868e-05,2.9290668696845552e-05,0.00026194879431961265,-0.0020975340189987777
dB/dt tg02,5.1449821415470225e-06,9.071649215373159e-07,6.051549115986767e-07,2.835026851980141e-07,-4.8244405750001426e-06,-3.638121931576331e-08,6.776376265041771e-10,5.310020240962268e-10,3.1733899570306385e-10,5.972172820780821e-09,-2.2119064023182561e-07,5.87537654419055e-05,-2.2534046554855814e-05,-2.317914414880998e-05,-2.611271685829049e-05,-0.0002834616824309535,0.0039961215603340206,0.06514246844621799,0.11949619319762098,0.10397225778959585,0.0952934672297529,0.4197842223379251,0.4792056460566352,-2.0508045139519202e-05,1.9139656115025077e-05,2.3218611832793485e-05,2.9488897206260515e-05,0.0002499725759620243,-0.0014896398279708764
dB/dt tg03,3.7276668590741705e-06,1.1232202745179687e-06,7.715645064814558e-07,3.228588717370108e-07,-4.514497672773942e-06,-1.6461106792817616e-08,7.865205397498117e-10,7.927344754707774e-10,8.437147515772731e-10,8.232684452899325e-09,-1.4297213907712094e-07,5.395199921422561e-06,-1.916100237830202e-05,-2.1154750672267854e-05,-2.6211391815601797e-05,-0.00024323867473778063,0.0025692895879002274,0.027592040986565505,0.07812061246686196,0.0692876630010697,0.06382787145178856,0.22358490059888755,0.3103074761744091,-9.235069529371381e-06,1.3172138334932787e-05,1.7342155807190708e-05,2.4080975073637433e-05,0.00019063412811872975,-0.0009639056990214316
dB/dt tg04,2.4022110471503886e-06,8.236235101073175e-07,5.225747369954847e-07,1.2386002206588392e-07,-3.3373489121503125e-06,-6.9648045902270625e-09,6.690970832721003e-10,7.267488922139825e-10,8.536149963442451e-10,6.83542987989687e-09,-8.456352847333421e-08,-1.0977520706860422e-05,-1.3716618501771468e-05,-1.568004651904203e-05,-2.0115019161712357e-05,-0.00015591901022087774,0.0015105903705058253,0.010394232334039097,0.04194251235715895,0.03851972426388762,0.035825444216554696,0.07883322762413604,0.18385536321935658,-3.87178364499119e-06,7.2909280431658416e-06,1.0471851316432396e-05,1.5591756389760877e-05,0.00011103914559621985,-0.0005707529245406505
dB/dt tg05,1.6137756373962968e-06,5.621581855621694e-07,3.219319208779601e-07,2.562140395386313e-09,-2.3805578188238956e-06,-3.370377362589708e-09,5.272377601313179e-10,5.905536304766146e-10,7.160245868457723e-10,5.096682177007813e-09,-5.4059584488734466e-08,-1.3182618512731544e-05,-9.659795978822626e-06,-1.1249094002143131e-05,-1.4625997847852886e-05,-9.704561024447303e-05,0.0009605764288668048,0.004222776876661866,0.021102402706065858,0.020564453204638986,0.019548494131709934,0.014249184809374382,0.11768907219424521,-1.8484292739755898e-06,3.910218537895278e-06,6.179283749923809e-06,9.802131728052605e-06,6.331650392596528e-05,-0.00036519720556411715
dB/dt tg06,1.1343293488789856e-06,3.9816826697237337e-07,2.072238902883686e-07,-4.5881957855413964e-08,-1.7171563120168394e-06,-1.6872944257431296e-09,4.117488039276401e-10,4.701909865708391e-10,5.79734948125181e-10,3.780497533319802e-09,-3.694789649974634e-08,-1.263956944822504e-05,-6.870866018965382e-06,-8.116221883004737e-06,-1.0645921931645208e-05,-6.234609868625213e-05,0.0006533863650826712,0.00148180597009731,0.009063499514953192,0.010025946466342774,0.010025858835421866,-0.01260385913189018,0.0805188451695396,-9.047579579936229e-07,2.0370474863682796e-06,3.6394367397202357e-06,6.201163481161663e-06,3.725267939561274e-05,-0.0002497844470342055
dB/dt tg07,7.193227294124044e-07,2.503400427032437e-07,1.1240344976728499e-07,-6.895015194552562e-08,-1.098926821225716e-06,-6.590454954934833e-10,2.884982033928767e-10,3.359390717050332e-10,4.2014865887639505e-10,2.477632411676837e-09,-2.3143110030355536e-08,-1.0467965730564998e-05,-4.274503777052713e-06,-5.136352521081572e-06,-6.800975400672463e-06,-3.423386736991548e-05,0.00040670721839895026,-2.0017585682433668e-05,4.288825509956441e-05,0.0018880645953707443,0.0026331330575600806,-0.024924772187237345,0.05048880979478067,-3.3267884031720623e-07,6.817521583972858e-07,1.6363835624859995e-06,3.190779128584913e-06,1.7816476152255767e-05,-0.00015659076827843373
dB/dt tg08,4.1187553631787665e-07,1.3643620392029962e-07,4.6734949491403645e-08,-6.975253114938172e-08,-6.232009348293174e-07,-2.4026154324663214e-10,1.7862975650046184e-10,2.1227294222304872e-10,2.6884381393708254e-10,1.4210328264440653e-09,-1.3568948596580957e-08,-7.391833307491743e-06,-2.2799459750675246e-06,-2.796219600820279e-06,-3.7436786798230383e-06,-1.5896198865941118e-05,0.00023663390714703328,-0.000423315679183525,-0.004586024728127277,-0.0026354550089404375,-0.0015872357848701847,-0.024343770029917954,0.029627195989472506,-1.0526954471500974e-07,3.3964408572201483e-09,4.461116952308859e-07,1.2182597712143715e-06,6.629839318645883e-06,-9.188675277857153e-05
dB/dt tg09,2.5118397496520423e-07,7.87548189523721e-08,1.872713913294735e-08,-5.8506780799056874e-08,-3.728948999281041e-07,-1.25727096796275e-10,1.132786353739074e-10,1.3708364555838167e-10,1.7553070207005829e-10,8.504056859172129e-10,-8.73298117320585e-09,-5.23608006650161e-06,-1.2509632975248863e-06,-1.5650550119256793e-06,-2.121257360041165e-06,-7.908865338243811e-06,0.00015127405516366735,-0.0004016859542248438,-0.005511578474049882,-0.003874448510006665,-0.0028731154883920697,-0.019251443437097313,0.019074679021596392,-4.700338680579613e-08,-1.5173372238620157e-07,3.199364064785067e-08,4.0670683388212867e-07,2.5881797830800227e-06,-5.917071976063209e-05
dB/dt tg10,1.6291544734878313e-07,5.010131846652424e-08,8.244369132250395e-09,-4.5448189493405865e-08,-2.386957031419304e-07,-6.679774879869376e-11,7.496171800943564e-11,9.23504731931411e-11,1.1970636600875612e-10,5.448206221706735e-10,-6.042951985283066e-09,-3.923798923172708e-06,-7.222638912040072e-07,-9.220254066619224e-07,-1.2692036111078499e-06,-4.362600577353202e-06,0.0001040330807002329,-0.00036352351100033654,-0.0051055193254261775,-0.003846840498581258,-0.0030067582713908963,-0.014540073034402957,0.013200512693583345,-1.818750606783057e-08,-1.3699956240426153e-07,-7.535760365536989e-08,1.04823212527238e-07,1.1972062559399227e-06,-4.0960597761071484e-05
dB/dt tg11,9.223887760575499e-08,2.9295917434861825e-08,3.74300004694604e-09,-2.9191035155123858e-08,-1.342543278579831e-07,-2.4559430276202613e-11,4.246250921857653e-11,5.3696263535612624e-11,7.102188091402953e-11,3.071070234280329e-10,-3.8156775280966485e-09,-2.7184959217309664e-06,-3.4187957437562876e-07,-4.486702616046865e-07,-6.349528084595464e-07,-2.1983761163346692e-06,6.516473204678142e-05,-0.0003018380338261953,-0.0038714450681794385,-0.003097971104367684,-0.002520858959270558,-0.009187669924040591,0.008333539260334016,1.0087318837324833e-09,-4.7992126778181865e-08,-5.789718400669976e-08,-5.007798631238762e-09,7.05924633533741e-07,-2.5872767553347716e-05
dB/dt tg12,4.8371909410946695e-08,1.6264828004352398e-08,1.887480592983672e-09,-1.6889188084148876e-08,-7.064896768766932e-08,-7.2317882195912255e-12,2.186393920805979e-11,2.8540853731175582e-11,3.875847092795656e-11,1.6140855910780416e-10,-2.325786021005951e-09,-1.80593302887572e-06,-1.426207207593436e-07,-1.930970537304013e-07,-2.837330384824684e-07,-1.0558125801372359e-06,3.934581291123403e-05,-0.00022638221769448802,-0.002507863517573846,-0.002117791341114942,-0.001788543120358485,-0.005259615993760215,0.00507690123729526,6.9022266618056026e-09,2.270006021819292e-08,-5.592564488061248e-09,-6.146759693615136e-09,5.078193003864566e-07,-1.5774736783362963e-05
