,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,6.408122910568223e-06,-1.9092418230922306e-07,-1.585437687958986e-07,-4.179255041180292e-08,-3.8087914454620154e-06,-6.802076594542726e-08,3.5656306088174966e-10,-1.8582980353856516e-10,-9.022265917854744e-10,-1.1505616932763541e-09,-3.116186414180197e-07,0.00016054844353917313,-2.4337556030431826e-05,-1.8578349186852617e-05,-1.3665964391005744e-05,-0.0002442633762961921,0.005681257398437354,0.12595860819586266,0.17294548593695666,0.1300505127088954,0.11155333735383535,0.6449673671201737,0.6746670774393279,-3.921419703917397e-05,2.5358446320363456e-05,2.4929207775666868e-05,2.5314213392164645e-05,0.0002653045419959551,-0.0021127636750737965
dB/dt tg02,5.143863597333169e-06,7.958946042054993e-07,6.459211471366845e-07,4.3776295287715687e-07,-4.8260663731700835e-06,-3.660843740590454e-08,7.463054282195677e-10,4.707469771758462e-10,1.9172244632189332e-10,6.033271799596199e-09,-2.2117523817380413e-07,6.12787887038005e-05,-2.39971286144412e-05,-2.1820026940255e-05,-2.2380476828288713e-05,-0.000287867888233145,0.004014806537593996,0.06570025539487907,0.1282257986427835,0.09872195185433978,0.08537858466095508,0.42543314288298023,0.47963518127042976,-2.10607920302822e-05,2.022161364330587e-05,2.214477029722832e-05,2.609058152871065e-05,0.00025398267931367994,-0.0015009586279888935
dB/dt tg03,3.728194261962246e-06,1.038840061373971e-06,8.130560289176614e-07,4.717417950825299e-07,-4.547591405528247e-06,-1.657153381622369e-08,8.435311805550831e-10,7.408510217856152e-10,7.15950979156821e-10,8.359220177789239e-09,-1.430008694381189e-07,6.482728190558102e-06,-2.020699949865035e-05,-2.0163141613186364e-05,-2.3212595876751462e-05,-0.0002475729529422938,0.0025820949403592415,0.027890628453534554,0.08299517744150524,0.06629427773820852,0.05795394415402454,0.22704226073488054,0.3106706978279655,-9.489920157760071e-06,1.3802632715505327e-05,1.6674929967145995e-05,2.1653285536557165e-05,0.00019412364731274175,-0.0009714887207720564
dB/dt tg04,2.4021936130414352e-06,7.669341390589506e-07,5.536634834616213e-07,2.3585031797389855e-07,-3.3734142650558438e-06,-7.0121311063845975e-09,7.090510764002754e-10,6.897229665785301e-10,7.544594023098704e-10,6.9532806523937015e-09,-8.458704428859401e-08,-1.0569847362592933e-05,-1.4328333229302315e-05,-1.5084984275420046e-05,-1.8172245244607908e-05,-0.00015886781532180297,0.001518295729032348,0.01054289803925409,0.043675847447650885,0.03735114771585703,0.033276669042537066,0.08031276011083939,0.18408587876407406,-3.980250189559182e-06,7.542596676248334e-06,1.0164298010580087e-05,1.4235175112437715e-05,0.00011329052012264382,-0.0005752855418999991
dB/dt tg05,1.6132913277925663e-06,5.239349573152329e-07,3.4377846559410104e-07,8.30720199073752e-08,-2.4100927444043485e-06,-3.39294204827632e-09,5.546101914600126e-10,5.646854449727243e-10,6.432342177037234e-10,5.188456796833366e-09,-5.407307811523561e-08,-1.3019144879484202e-05,-1.0004994027302398e-05,-1.0898558706178823e-05,-1.339773138971398e-05,-9.890195362488531e-05,0.0009654817847287485,0.0043073589415936414,0.021248327982258446,0.020323014651686573,0.018725375861278194,0.014710944182169212,0.11783402455972508,-1.9009187817240939e-06,3.980327027309262e-06,6.055222122857603e-06,9.072546778556468e-06,6.468435555100177e-05,-0.00036808614408307024
dB/dt tg06,1.133712737336593e-06,3.7222033525862836e-07,2.2254381283258036e-07,1.2226157978497057e-08,-1.739795196131671e-06,-1.6989218969645658e-09,4.304909001712351e-10,4.5196318879603604e-10,5.263065855213315e-10,3.8493896635949925e-09,-3.695565021778232e-08,-1.2580855014772006e-05,-7.058445903840285e-06,-7.91091772194151e-06,-9.864235556530925e-06,-6.351347785150384e-05,0.0006567176604058703,0.001535218726661764,0.008455576556612941,0.01023589185945215,0.010073462534395571,-0.012626244617250565,0.08061526550712636,-9.313793353850972e-07,2.029084206782854e-06,3.602829708026463e-06,5.815788149766307e-06,3.807882595102907e-05,-0.00025174994428147143
dB/dt tg07,7.187378145259567e-07,2.354445560288978e-07,1.216108391772265e-07,-3.223988938567707e-08,-1.1139071965661508e-06,-6.640661549265829e-10,2.9933729851262895e-10,3.248093167762152e-10,3.856847803427752e-10,2.522650804508505e-09,-2.3146429375454238e-08,-1.0465374501453488e-05,-4.340967920051116e-06,-5.045801776564767e-06,-6.393650830763916e-06,-3.4836786235316344e-05,0.0004087703228768171,1.1637440569212655e-05,-0.0009405680765811667,0.0023459787535199833,0.003208599284522279,-0.025213960176920777,0.05054628763258726,-3.4350192179120713e-07,6.399629108390696e-07,1.6496026999665897e-06,3.0530279374722914e-06,1.8210489961569553e-05,-0.00015781215849808007
dB/dt tg08,4.1145411772106485e-07,1.2963619974113497e-07,5.130673705608498e-08,-4.9898840763980365e-08,-6.316922412786422e-07,-2.4228238796402527e-10,1.8362672930111596e-10,2.0657552296214476e-10,2.497244177184355e-10,1.4464170840513721e-09,-1.356966469411851e-08,-7.404632036595223e-06,-2.2799045849359435e-06,-2.7740365643097973e-06,-3.5828517885562085e-06,-1.614764599573338e-05,0.00023782377980036902,-0.000404588550402555,-0.0055265837489382455,-0.002158480774819299,-0.0008821867945404421,-0.02467205650412138,0.029658515658841134,-1.0943594770293805e-07,-3.1200379132124514e-08,4.7025628320340606e-07,1.2048400472269025e-06,6.767098818612763e-06,-9.259492355304966e-05
dB/dt tg09,2.5092371400836074e-07,7.586176368508007e-08,2.0996000995722744e-08,-4.7518928965936865e-08,-3.778247439430765e-07,-1.2678677461612317e-10,1.1545133431281902e-10,1.3415221092334467e-10,1.6468143790097052e-10,8.651797983621946e-10,-8.732858723502803e-09,-5.248426544834127e-06,-1.2317185957229583e-06,-1.5670671437802505e-06,-2.0640798176639347e-06,-8.01784616938988e-06,0.0001520303513536953,-0.0003889551472413351,-0.006242396115085417,-0.0034856949530399396,-0.002258937694627857,-0.019519113770051007,0.019093722809690118,-4.9238229245337744e-08,-1.6883564465172626e-07,4.905163339833608e-08,4.2349065343791294e-07,2.631431007943704e-06,-5.962271797837063e-05
dB/dt tg10,1.627745697580915e-07,4.9034908984726814e-08,9.404598093527934e-09,-3.907286351964292e-08,-2.417354337184519e-07,-6.738648680313487e-11,7.582153899563712e-11,9.080444049537149e-11,1.1325237101469391e-10,5.539813452951287e-10,-6.042672644503993e-09,-3.934997660372371e-06,-7.010691544333944e-07,-9.307294412598788e-07,-1.2528474038500602e-06,-4.41403690308998e-06,0.00010455338638334375,-0.000354272887989264,-0.0056313105214833,-0.0035553758643671893,-0.0025236900623416205,-0.014741079697416877,0.013213356342898469,-1.9434294471253128e-08,-1.4104534641698443e-07,-6.683526870794918e-08,1.2160079351611186e-07,1.2095110913213678e-06,-4.127213529755861e-05
