X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
40.000,0.000,0.000,3.769,300.000,0.0,1.0e-06,0.080
40.000,0.000,0.000,2.736,3317.432,0.5,3.5e-05,0.843
40.000,0.000,0.000,2.706,3180.617,0.6,4.8e-05,0.823
40.000,0.000,0.000,2.705,3010.756,0.6,6.3e-05,0.801
40.000,0.000,0.000,5.000,2240.256,0.8,7.4e-05,0.762
40.000,0.000,0.000,0.000,333.783,0.0,1.0e-06,0.025
