tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20
3.92669e-04,2.38660e-04,1.56605e-04,9.50667e-05,5.35984e-05,3.35235e-05,2.27059e-05,1.43299e-05,8.67233e-06,5.88103e-06,4.31806e-06,3.02815e-06,2.07379e-06,1.53387e-06,1.19728e-06,8.74953e-07,6.24674e-07,4.71659e-07,3.70180e-07,2.70891e-07,1.91039e-07
3.92680e-04,2.38677e-04,1.56628e-04,9.50918e-05,5.36213e-05,3.35412e-05,2.27181e-05,1.43354e-05,8.67182e-06,5.87721e-06,4.31264e-06,3.02200e-06,2.06795e-06,1.52883e-06,1.19309e-06,8.71883e-07,6.22695e-07,4.70424e-07,3.69450e-07,2.70630e-07,1.91100e-07
3.92669e-04,2.38660e-04,1.56605e-04,9.50667e-05,5.35983e-05,3.35234e-05,2.27058e-05,1.43297e-05,8.67223e-06,5.88095e-06,4.31800e-06,3.02811e-06,2.07377e-06,1.53386e-06,1.19728e-06,8.74958e-07,6.24683e-07,4.71668e-07,3.70189e-07,2.70899e-07,1.91046e-07
3.92669e-04,2.38659e-04,1.56603e-04,9.50635e-05,5.35935e-05,3.35177e-05,2.26999e-05,1.43245e-05,8.66851e-06,5.87872e-06,4.31700e-06,3.02836e-06,2.07500e-06,1.53552e-06,1.19908e-06,8.76701e-07,6.26179e-07,4.72887e-07,3.71157e-07,2.71567e-07,1.91435e-07
3.91480e-04,2.38229e-04,1.56677e-04,9.55199e-05,5.42115e-05,3.41208e-05,2.32330e-05,1.47441e-05,8.95953e-06,6.08059e-06,4.45899e-06,3.11563e-06,2.12025e-06,1.55826e-06,1.20926e-06,8.76889e-07,6.20845e-07,4.65646e-07,3.63516e-07,2.64405e-07,1.85471e-07
4.03935e-04,2.46577e-04,1.61984e-04,9.80515e-05,5.47868e-05,3.38356e-05,2.25958e-05,1.39784e-05,8.26168e-06,5.51002e-06,4.00567e-06,2.79208e-06,1.91400e-06,1.42328e-06,1.11810e-06,8.24750e-07,5.94812e-07,4.52635e-07,3.57402e-07,2.63328e-07,1.86882e-07
4.07576e-04,2.49906e-04,1.65319e-04,1.01365e-04,5.78350e-05,3.64986e-05,2.48633e-05,1.57392e-05,9.47868e-06,6.34466e-06,4.57567e-06,3.11378e-06,2.04247e-06,1.45071e-06,1.09304e-06,7.64417e-07,5.23565e-07,3.85094e-07,2.97963e-07,2.16804e-07,1.54545e-07
3.92669e-04,2.38659e-04,1.56604e-04,9.50656e-05,5.35971e-05,3.35221e-05,2.27046e-05,1.43287e-05,8.67145e-06,5.88040e-06,4.31763e-06,3.02792e-06,2.07375e-06,1.53393e-06,1.19740e-06,8.75120e-07,6.24855e-07,4.71833e-07,3.70339e-07,2.71024e-07,1.91140e-07
3.94286e-04,2.39957e-04,1.57617e-04,9.57757e-05,5.40447e-05,3.38153e-05,2.29042e-05,1.44505e-05,8.73825e-06,5.92008e-06,4.34285e-06,3.04221e-06,2.08112e-06,1.53811e-06,1.19995e-06,8.76422e-07,6.25429e-07,4.72080e-07,3.70427e-07,2.71005e-07,1.91076e-07
3.91989e-04,2.38730e-04,1.57067e-04,9.57312e-05,5.42411e-05,3.40540e-05,2.31241e-05,1.46219e-05,8.85299e-06,5.99750e-06,4.39681e-06,3.07614e-06,2.10077e-06,1.55049e-06,1.20831e-06,8.81455e-07,6.28318e-07,4.73886e-07,3.71624e-07,2.71700e-07,1.91447e-07
4.01911e-04,2.45138e-04,1.61154e-04,9.78791e-05,5.51248e-05,3.43938e-05,2.32235e-05,1.45889e-05,8.77617e-06,5.92253e-06,4.33289e-06,3.02786e-06,2.06802e-06,1.52751e-06,1.19150e-06,8.70321e-07,6.21242e-07,4.69052e-07,3.68143e-07,2.69417e-07,1.90016e-07
3.92840e-04,2.39200e-04,1.57661e-04,9.69082e-05,5.62882e-05,3.66044e-05,2.58114e-05,1.71204e-05,1.08025e-05,7.39027e-06,5.33519e-06,3.54880e-06,2.19313e-06,1.44514e-06,1.00513e-06,6.21061e-07,3.62575e-07,2.28821e-07,1.53154e-07,9.09532e-08,5.09436e-08
2.54720e-04,1.60211e-04,1.08408e-04,6.83386e-05,4.04215e-05,2.64197e-05,1.86333e-05,1.23981e-05,7.98257e-06,5.67801e-06,4.31982e-06,3.13952e-06,2.21410e-06,1.66511e-06,1.31211e-06,9.65924e-07,6.92048e-07,5.22664e-07,4.09710e-07,2.98912e-07,2.09793e-07
3.92738e-04,2.38882e-04,1.57042e-04,9.58306e-05,5.47040e-05,3.47621e-05,2.39120e-05,1.53408e-05,9.34357e-06,6.26699e-06,4.50060e-06,3.03232e-06,1.96450e-06,1.38706e-06,1.04504e-06,7.36060e-07,5.10929e-07,3.80200e-07,2.96304e-07,2.16095e-07,1.52685e-07
4.48337e-04,2.70291e-04,1.77827e-04,1.09222e-04,6.23201e-05,3.91497e-05,2.64063e-05,1.63521e-05,9.50523e-06,6.15943e-06,4.33316e-06,2.88588e-06,1.87940e-06,1.34562e-06,1.02860e-06,7.37098e-07,5.18193e-07,3.87301e-07,3.01596e-07,2.18579e-07,1.52503e-07
4.48816e-04,2.70559e-04,1.77765e-04,1.08747e-04,6.15542e-05,3.83763e-05,2.57482e-05,1.59040e-05,9.28998e-06,6.08774e-06,4.34115e-06,2.94709e-06,1.96011e-06,1.42349e-06,1.09783e-06,7.92371e-07,5.59053e-07,4.18061e-07,3.25308e-07,2.35295e-07,1.63662e-07
8.30469e-04,5.00036e-04,3.26221e-04,1.97157e-04,1.10432e-04,6.82925e-05,4.53868e-05,2.74578e-05,1.52941e-05,9.38822e-06,6.21234e-06,3.77380e-06,2.18558e-06,1.42207e-06,1.01212e-06,6.75037e-07,4.50456e-07,3.28274e-07,2.52630e-07,1.81976e-07,1.27092e-07
4.28889e-04,2.54995e-04,1.67133e-04,1.04067e-04,6.22600e-05,4.17878e-05,3.02417e-05,2.05509e-05,1.31803e-05,9.06831e-06,6.56258e-06,4.39017e-06,2.76377e-06,1.88116e-06,1.36585e-06,9.13961e-07,6.00172e-07,4.27565e-07,3.21902e-07,2.25437e-07,1.53022e-07
4.48848e-04,2.70785e-04,1.78266e-04,1.09641e-04,6.27993e-05,3.96887e-05,2.69472e-05,1.68178e-05,9.81292e-06,6.32685e-06,4.39942e-06,2.86469e-06,1.80542e-06,1.25711e-06,9.40953e-07,6.60153e-07,4.57073e-07,3.39168e-07,2.63314e-07,1.90676e-07,1.33296e-07
4.50154e-04,2.72063e-04,1.79483e-04,1.10704e-04,6.35679e-05,4.01497e-05,2.71595e-05,1.67923e-05,9.63251e-06,6.10024e-06,4.17386e-06,2.66715e-06,1.65320e-06,1.14158e-06,8.51962e-07,5.98301e-07,4.16289e-07,3.10695e-07,2.42511e-07,1.76830e-07,1.24514e-07
4.49224e-04,2.71445e-04,1.79160e-04,1.10684e-04,6.37642e-05,4.04164e-05,2.74284e-05,1.70211e-05,9.79482e-06,6.21035e-06,4.24804e-06,2.70935e-06,1.67273e-06,1.15045e-06,8.55707e-07,5.98689e-07,4.15291e-07,3.09415e-07,2.41272e-07,1.75791e-07,1.23737e-07
4.47071e-04,2.70712e-04,1.79084e-04,1.10993e-04,6.42227e-05,4.08781e-05,2.78520e-05,1.73781e-05,1.00698e-05,6.42281e-06,4.41443e-06,2.82917e-06,1.75202e-06,1.20502e-06,8.94760e-07,6.23451e-07,4.29963e-07,3.18672e-07,2.47395e-07,1.79297e-07,1.25547e-07
4.49158e-04,2.71376e-04,1.79095e-04,1.10632e-04,6.37307e-05,4.03985e-05,2.74216e-05,1.70242e-05,9.80422e-06,6.22160e-06,4.25923e-06,2.71927e-06,1.68051e-06,1.15641e-06,8.60298e-07,6.01836e-07,4.17287e-07,3.10732e-07,2.42168e-07,1.76314e-07,1.24004e-07
4.49158e-04,2.71376e-04,1.79095e-04,1.10632e-04,6.37305e-05,4.03981e-05,2.74211e-05,1.70236e-05,9.80357e-06,6.22108e-06,4.25887e-06,2.71914e-06,1.68063e-06,1.15669e-06,8.60653e-07,6.02222e-07,4.17636e-07,3.11015e-07,2.42385e-07,1.76448e-07,1.24061e-07
4.49146e-04,2.71353e-04,1.79063e-04,1.10594e-04,6.37003e-05,4.03816e-05,2.74171e-05,1.70318e-05,9.81887e-06,6.23711e-06,4.27307e-06,2.72976e-06,1.68695e-06,1.16008e-06,8.62234e-07,6.02301e-07,4.16924e-07,3.10080e-07,2.41449e-07,1.75639e-07,1.23453e-07
4.48993e-04,2.71212e-04,1.78951e-04,1.10526e-04,6.36784e-05,4.03859e-05,2.74349e-05,1.70576e-05,9.84653e-06,6.26300e-06,4.29622e-06,2.74880e-06,1.70109e-06,1.17042e-06,8.69752e-07,6.06829e-07,4.19065e-07,3.10852e-07,2.41433e-07,1.75033e-07,1.22597e-07
4.49158e-04,2.71376e-04,1.79095e-04,1.10632e-04,6.37307e-05,4.03985e-05,2.74216e-05,1.70241e-05,9.80409e-06,6.22147e-06,4.25910e-06,2.71916e-06,1.68043e-06,1.15636e-06,8.60266e-07,6.01825e-07,4.17292e-07,3.10744e-07,2.42184e-07,1.76332e-07,1.24021e-07
4.49153e-04,2.71365e-04,1.79079e-04,1.10610e-04,6.37083e-05,4.03798e-05,2.74078e-05,1.70168e-05,9.80262e-06,6.22308e-06,4.26212e-06,2.72279e-06,1.68384e-06,1.15923e-06,8.62631e-07,6.03565e-07,4.18480e-07,3.11582e-07,2.42794e-07,1.76728e-07,1.24260e-07
4.49037e-04,2.71685e-04,1.79602e-04,1.11222e-04,6.42836e-05,4.08692e-05,2.78110e-05,1.73173e-05,1.00028e-05,6.35882e-06,4.35638e-06,2.78054e-06,1.71486e-06,1.17672e-06,8.72911e-07,6.08349e-07,4.20214e-07,3.12074e-07,2.42746e-07,1.76375e-07,1.23829e-07
4.55406e-04,2.76007e-04,1.82628e-04,1.13142e-04,6.53947e-05,4.15608e-05,2.82671e-05,1.75870e-05,1.01447e-05,6.43835e-06,4.40237e-06,2.80095e-06,1.71920e-06,1.17412e-06,8.67307e-07,6.01258e-07,4.13231e-07,3.05859e-07,2.37387e-07,1.72145e-07,1.20726e-07
4.49158e-04,2.71376e-04,1.79095e-04,1.10632e-04,6.37307e-05,4.03985e-05,2.74216e-05,1.70242e-05,9.80419e-06,6.22158e-06,4.25921e-06,2.71926e-06,1.68050e-06,1.15641e-06,8.60302e-07,6.01841e-07,4.17292e-07,3.10736e-07,2.42172e-07,1.76317e-07,1.24006e-07
4.49003e-04,2.71100e-04,1.78732e-04,1.10239e-04,6.34204e-05,4.02140e-05,2.73432e-05,1.70434e-05,9.87929e-06,6.30732e-06,4.33865e-06,2.78295e-06,1.72446e-06,1.18656e-06,8.81426e-07,6.14668e-07,4.24456e-07,3.15007e-07,2.44851e-07,1.77736e-07,1.24661e-07
4.52986e-04,2.74920e-04,1.82064e-04,1.12808e-04,6.51137e-05,4.12839e-05,2.79986e-05,1.73444e-05,9.94741e-06,6.28336e-06,4.28211e-06,2.71794e-06,1.66944e-06,1.14427e-06,8.49342e-07,5.93314e-07,4.11291e-07,3.06423e-07,2.38973e-07,1.74160e-07,1.22623e-07
4.66408e-04,2.77786e-04,1.80836e-04,1.09822e-04,6.19473e-05,3.85579e-05,2.57534e-05,1.56538e-05,8.78186e-06,5.45064e-06,3.66548e-06,2.29806e-06,1.40403e-06,9.65790e-07,7.22728e-07,5.12656e-07,3.62241e-07,2.74193e-07,2.16551e-07,1.60108e-07,1.14251e-07
4.49161e-04,2.71387e-04,1.79126e-04,1.10713e-04,6.39059e-05,4.06632e-05,2.77492e-05,1.73937e-05,1.01639e-05,6.53512e-06,4.51738e-06,2.90408e-06,1.78855e-06,1.21346e-06,8.85106e-07,5.98527e-07,3.97301e-07,2.84580e-07,2.14464e-07,1.49683e-07,1.00677e-07
4.44760e-04,2.66679e-04,1.74795e-04,1.07150e-04,6.12371e-05,3.86071e-05,2.61098e-05,1.61558e-05,9.28638e-06,5.89538e-06,4.04347e-06,2.59236e-06,1.61301e-06,1.11708e-06,8.35426e-07,5.87912e-07,4.09708e-07,3.06058e-07,2.39028e-07,1.74390e-07,1.22860e-07
2.92437e-04,1.87159e-04,1.28606e-04,8.23539e-05,4.91047e-05,3.18025e-05,2.18982e-05,1.38145e-05,8.09748e-06,5.21871e-06,3.62640e-06,2.36275e-06,1.49626e-06,1.05030e-06,7.93318e-07,5.64079e-07,3.96447e-07,2.97704e-07,2.33313e-07,1.70816e-07,1.20697e-07
4.48795e-04,2.71307e-04,1.79233e-04,1.10937e-04,6.41171e-05,4.07827e-05,2.77666e-05,1.72929e-05,9.97348e-06,6.31748e-06,4.30621e-06,2.72527e-06,1.66148e-06,1.12939e-06,8.32170e-07,5.76473e-07,3.96940e-07,2.94688e-07,2.29425e-07,1.67054e-07,1.17652e-07
4.39397e-04,2.64073e-04,1.73719e-04,1.07118e-04,6.16763e-05,3.91296e-05,2.65946e-05,1.65375e-05,9.53758e-06,6.05471e-06,4.14299e-06,2.64109e-06,1.62804e-06,1.11784e-06,8.30320e-07,5.80173e-07,4.02168e-07,2.99628e-07,2.33706e-07,1.70388e-07,1.20049e-07
6.45585e-04,3.94414e-04,2.59006e-04,1.56917e-04,8.84165e-05,5.53619e-05,3.75494e-05,2.36934e-05,1.42073e-05,9.44405e-06,6.74388e-06,4.50799e-06,2.87445e-06,1.98199e-06,1.45025e-06,9.70762e-07,6.28028e-07,4.36353e-07,3.18985e-07,2.13379e-07,1.36718e-07
3.78243e-04,2.47874e-04,1.77669e-04,1.23412e-04,8.41620e-05,6.27296e-05,4.93290e-05,3.68257e-05,2.60103e-05,1.91774e-05,1.45879e-05,1.02268e-05,6.61842e-06,4.48970e-06,3.18064e-06,1.99589e-06,1.17416e-06,7.40657e-07,4.93447e-07,2.90048e-07,1.60081e-07
4.64292e-04,2.99014e-04,2.09730e-04,1.40760e-04,9.13641e-05,6.50871e-05,4.93710e-05,3.56244e-05,2.47492e-05,1.84068e-05,1.43342e-05,1.05155e-05,7.29161e-06,5.28433e-06,3.97156e-06,2.69273e-06,1.72115e-06,1.16032e-06,8.15449e-07,5.10242e-07,2.98092e-07
3.78090e-04,2.47327e-04,1.76507e-04,1.21201e-04,8.06618e-05,5.84880e-05,4.48736e-05,3.26363e-05,2.26527e-05,1.66982e-05,1.28501e-05,9.27747e-06,6.34351e-06,4.58453e-06,3.46839e-06,2.40708e-06,1.61030e-06,1.14697e-06,8.55410e-07,5.86643e-07,3.86260e-07
3.63870e-04,2.35781e-04,1.67559e-04,1.15050e-04,7.69010e-05,5.61484e-05,4.34478e-05,3.20639e-05,2.28003e-05,1.72409e-05,1.35866e-05,1.00865e-05,7.06858e-06,5.16010e-06,3.89976e-06,2.66215e-06,1.71431e-06,1.16314e-06,8.22083e-07,5.18270e-07,3.05327e-07
3.80319e-04,2.48711e-04,1.77196e-04,1.21245e-04,8.03051e-05,5.80517e-05,4.45200e-05,3.25159e-05,2.28803e-05,1.71799e-05,1.34751e-05,9.96023e-06,6.95638e-06,5.06850e-06,3.82642e-06,2.61025e-06,1.68112e-06,1.14163e-06,8.07956e-07,5.10581e-07,3.01793e-07
3.79254e-04,2.46683e-04,1.74938e-04,1.19119e-04,7.85622e-05,5.66598e-05,4.34061e-05,3.16971e-05,2.23367e-05,1.68132e-05,1.32244e-05,9.81337e-06,6.88613e-06,5.03646e-06,3.81381e-06,2.61104e-06,1.68748e-06,1.14882e-06,8.14534e-07,5.15752e-07,3.05381e-07
3.78094e-04,2.47332e-04,1.76513e-04,1.21211e-04,8.06939e-05,5.85768e-05,4.50588e-05,3.29983e-05,2.32589e-05,1.74706e-05,1.36999e-05,1.01188e-05,7.05754e-06,5.13441e-06,3.86990e-06,2.63292e-06,1.68944e-06,1.14290e-06,8.05806e-07,5.06481e-07,2.97478e-07
3.76467e-04,2.46063e-04,1.75506e-04,1.20462e-04,8.01697e-05,5.81938e-05,4.47692e-05,3.27964e-05,2.31307e-05,1.73866e-05,1.36441e-05,1.00883e-05,7.04646e-06,5.13369e-06,3.87478e-06,2.64185e-06,1.69986e-06,1.15305e-06,8.15047e-07,5.14098e-07,3.03131e-07
3.64337e-04,2.35385e-04,1.66857e-04,1.14319e-04,7.63571e-05,5.57978e-05,4.32448e-05,3.20018e-05,2.28444e-05,1.73349e-05,1.37018e-05,1.02094e-05,7.18457e-06,5.26344e-06,3.99022e-06,2.73528e-06,1.76973e-06,1.20555e-06,8.54932e-07,5.41175e-07,3.20030e-07
3.80474e-04,2.48974e-04,1.77459e-04,1.21430e-04,8.03607e-05,5.80155e-05,4.44310e-05,3.23952e-05,2.27577e-05,1.70728e-05,1.33868e-05,9.89648e-06,6.91840e-06,5.04829e-06,3.81810e-06,2.61312e-06,1.69128e-06,1.15469e-06,8.21714e-07,5.23544e-07,3.12590e-07
3.78092e-04,2.47329e-04,1.76510e-04,1.21207e-04,8.06885e-05,5.85716e-05,4.50540e-05,3.29944e-05,2.32561e-05,1.74688e-05,1.36988e-05,1.01184e-05,7.05768e-06,5.13476e-06,3.87033e-06,2.63337e-06,1.68985e-06,1.14326e-06,8.06123e-07,5.06746e-07,2.97693e-07
3.78092e-04,2.47329e-04,1.76510e-04,1.21207e-04,8.06885e-05,5.85715e-05,4.50538e-05,3.29939e-05,2.32554e-05,1.74680e-05,1.36979e-05,1.01177e-05,7.05730e-06,5.13469e-06,3.87049e-06,2.63373e-06,1.69030e-06,1.14370e-06,8.06510e-07,5.07037e-07,2.97872e-07
3.78055e-04,2.47274e-04,1.76440e-04,1.21126e-04,8.06070e-05,5.84975e-05,4.49902e-05,3.29460e-05,2.32268e-05,1.74547e-05,1.36965e-05,1.01282e-05,7.07703e-06,5.15814e-06,3.89441e-06,2.65544e-06,1.70735e-06,1.15620e-06,8.15216e-07,5.11600e-07,2.99098e-07
3.78092e-04,2.47329e-04,1.76510e-04,1.21207e-04,8.06885e-05,5.85715e-05,4.50538e-05,3.29939e-05,2.32554e-05,1.74679e-05,1.36979e-05,1.01176e-05,7.05724e-06,5.13464e-06,3.87044e-06,2.63370e-06,1.69029e-06,1.14370e-06,8.06512e-07,5.07046e-07,2.97885e-07
3.77984e-04,2.47209e-04,1.76387e-04,1.21093e-04,8.05948e-05,5.84984e-05,4.49986e-05,3.29589e-05,2.32397e-05,1.74646e-05,1.37025e-05,1.01289e-05,7.07279e-06,5.15152e-06,3.88717e-06,2.64894e-06,1.70284e-06,1.15362e-06,8.14170e-07,5.12067e-07,3.00571e-07
3.78092e-04,2.47329e-04,1.76510e-04,1.21207e-04,8.06885e-05,5.85715e-05,4.50538e-05,3.29939e-05,2.32554e-05,1.74679e-05,1.36979e-05,1.01177e-05,7.05729e-06,5.13469e-06,3.87049e-06,2.63374e-06,1.69031e-06,1.14371e-06,8.06515e-07,5.07041e-07,2.97875e-07
3.94288e-04,2.56757e-04,1.82386e-04,1.24507e-04,8.23511e-05,5.94874e-05,4.55864e-05,3.32437e-05,2.33280e-05,1.74642e-05,1.36593e-05,1.00589e-05,6.99297e-06,5.07313e-06,3.81396e-06,2.58546e-06,1.65163e-06,1.11276e-06,7.81649e-07,4.88921e-07,2.85717e-07
3.85227e-04,2.56120e-04,1.85835e-04,1.30059e-04,8.78865e-05,6.40387e-05,4.90625e-05,3.54051e-05,2.41732e-05,1.74614e-05,1.31346e-05,9.14371e-06,5.91602e-06,4.03126e-06,2.87409e-06,1.82321e-06,1.08789e-06,6.95349e-07,4.68764e-07,2.79831e-07,1.56999e-07
4.04475e-04,2.62344e-04,1.83166e-04,1.20758e-04,7.61736e-05,5.30029e-05,3.95807e-05,2.82598e-05,1.96112e-05,1.46633e-05,1.14904e-05,8.49060e-06,5.92410e-06,4.30867e-06,3.24652e-06,2.20891e-06,1.41941e-06,9.62935e-07,6.81533e-07,4.31341e-07,2.55920e-07
3.10796e-04,1.94612e-04,1.36147e-04,9.32740e-05,6.28560e-05,4.64948e-05,3.64602e-05,2.73649e-05,1.98344e-05,1.52115e-05,1.21067e-05,9.07301e-06,6.40587e-06,4.69621e-06,3.55867e-06,2.43580e-06,1.57232e-06,1.06874e-06,7.56533e-07,4.77932e-07,2.82276e-07
2.76568e-04,1.92247e-04,1.43247e-04,1.02398e-04,7.07347e-05,5.25364e-05,4.10331e-05,3.05159e-05,2.18118e-05,1.65302e-05,1.30393e-05,9.68305e-06,6.78171e-06,4.94549e-06,3.73311e-06,2.54363e-06,1.63421e-06,1.10648e-06,7.80612e-07,4.90974e-07,2.88544e-07
3.78469e-04,2.47827e-04,1.77078e-04,1.21806e-04,8.12425e-05,5.90131e-05,4.53391e-05,3.30285e-05,2.29792e-05,1.69972e-05,1.31453e-05,9.58287e-06,6.65611e-06,4.88194e-06,3.73311e-06,2.60869e-06,1.73238e-06,1.20737e-06,8.72216e-07,5.63916e-07,3.39804e-07
3.92236e-04,2.55170e-04,1.79892e-04,1.20901e-04,7.83099e-05,5.56241e-05,4.20936e-05,3.03169e-05,2.10575e-05,1.56917e-05,1.22621e-05,9.05365e-06,6.34112e-06,4.64143e-06,3.52042e-06,2.41670e-06,1.56649e-06,1.06881e-06,7.59024e-07,4.81429e-07,2.85479e-07
3.55507e-04,2.29803e-04,1.62683e-04,1.10980e-04,7.35309e-05,5.32971e-05,4.10016e-05,3.00645e-05,2.12493e-05,1.60130e-05,1.25992e-05,9.35098e-06,6.56328e-06,4.80201e-06,3.63735e-06,2.49076e-06,1.60941e-06,1.09502e-06,7.75754e-07,4.90510e-07,2.89898e-07
3.35093e-04,2.07623e-04,1.38428e-04,8.55589e-05,4.92711e-05,3.13307e-05,2.14915e-05,1.37502e-05,8.42660e-06,5.75833e-06,4.24947e-06,2.99485e-06,2.06037e-06,1.52912e-06,1.19668e-06,8.77063e-07,6.27747e-07,4.74675e-07,3.72837e-07,2.72936e-07,1.92414e-07
6.93059e-04,3.98718e-04,2.52414e-04,1.49356e-04,8.25804e-05,5.10854e-05,3.41881e-05,2.09575e-05,1.19275e-05,7.48584e-06,5.05805e-06,3.15957e-06,1.89059e-06,1.26176e-06,9.14732e-07,6.21136e-07,4.19679e-07,3.07588e-07,2.37335e-07,1.71245e-07,1.19700e-07
5.23486e-04,3.28104e-04,2.19988e-04,1.36318e-04,7.87148e-05,5.01885e-05,3.45067e-05,2.21017e-05,1.34533e-05,9.04000e-06,6.51018e-06,4.39432e-06,2.83151e-06,1.96924e-06,1.45134e-06,9.80461e-07,6.40640e-07,4.48788e-07,3.30361e-07,2.22925e-07,1.44160e-07
5.22468e-04,3.27272e-04,2.19380e-04,1.35998e-04,7.86754e-05,5.03014e-05,3.46923e-05,2.23200e-05,1.36603e-05,9.21781e-06,6.65853e-06,4.50767e-06,2.91079e-06,2.02626e-06,1.49378e-06,1.00893e-06,6.58773e-07,4.61091e-07,3.39123e-07,2.28562e-07,1.47601e-07
9.95231e-04,5.98124e-04,3.88336e-04,2.32570e-04,1.28824e-04,7.92010e-05,5.26942e-05,3.23084e-05,1.86520e-05,1.19993e-05,8.34122e-06,5.41103e-06,3.35522e-06,2.27217e-06,1.64345e-06,1.08872e-06,6.99508e-07,4.84590e-07,3.53883e-07,2.36750e-07,1.51910e-07
5.23022e-04,3.29158e-04,2.21683e-04,1.38165e-04,8.02415e-05,5.13291e-05,3.53359e-05,2.26229e-05,1.37314e-05,9.19234e-06,6.59579e-06,4.43189e-06,2.84226e-06,1.97018e-06,1.44870e-06,9.76435e-07,6.36863e-07,4.45676e-07,3.27859e-07,2.21109e-07,1.42927e-07
5.24887e-04,3.29529e-04,2.21158e-04,1.36982e-04,7.87350e-05,4.97688e-05,3.38371e-05,2.12933e-05,1.26749e-05,8.38324e-06,5.98756e-06,4.03717e-06,2.63559e-06,1.87361e-06,1.41589e-06,9.94499e-07,6.81564e-07,4.98041e-07,3.80366e-07,2.69042e-07,1.83006e-07
