,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-0.00020468667374997943,1.770347717920889e-05,2.7558021506677385e-11,1.4587566958863597e-11,1.2243530946513303e-12,-0.0001300225726701321,-8.370633394515886e-06,6.208729658337966e-07,-9.54326968920882e-12,-1.0894550167931116e-12,2.2176892768707683e-12,0.026511230249425595,0.0013420057570686708,-0.00010053313870051504,1.280368952481893e-09,1.6043741246331963e-10,2.4973872708287905e-10,0.164345111517234,-0.26088098456037273,-0.012473386049548285,6.59545057640957e-07,1.482313650226253e-07,2.132663677082413e-07,-3.229050173880716e-05,-0.0006664469492936862,8.650716333685113e-05,-1.3310651548540112e-09,-1.5705024780667686e-10,-1.0983233077671985e-10
dB/dt tg02,-0.0001500246007556669,2.6175705530794888e-05,3.310856300647546e-11,1.4879506763733937e-11,1.2198121905199818e-12,-8.006716377392063e-05,-1.5555003315783696e-05,1.2370351728391256e-06,-1.052130392293201e-11,-1.1010966157275999e-12,2.2168831793790925e-12,0.0155519805815073,0.001945046911632277,-0.0001935599696639135,1.4351628786949713e-09,1.6217922014254187e-10,2.494140416362282e-10,0.10036444327346908,-0.09381890113734356,-0.027339432166856963,6.907620260035493e-07,1.4841522122582441e-07,2.131488489138405e-07,-1.987352884864333e-05,-0.0008058875486160617,0.00016435173593470456,-1.4423093121227409e-09,-1.579094243000603e-10,-1.0976953389499325e-10
dB/dt tg03,-0.00010616010842861975,2.999382966512739e-05,4.046376643287474e-11,1.5269222795477387e-11,1.2139773583226514e-12,-5.347593282485389e-05,-1.7853466981344178e-05,1.8357807693993268e-06,-1.181866487039894e-11,-1.1167720095281782e-12,2.216497315691121e-12,0.009941718714266154,0.002071621929450318,-0.00027952050970490763,1.6404204386593587e-09,1.6452643242156408e-10,2.490228345000178e-10,0.06646934584223328,0.017199495193966616,-0.04338074750249339,7.322304234471343e-07,1.4869399951925316e-07,2.1300975218065402e-07,-1.3261546665318485e-05,-0.0007858309182024154,0.00023536180207658436,-1.589890469120075e-09,-1.5907842874291772e-10,-1.0967894956505467e-10
dB/dt tg04,-6.439574804030222e-05,2.8751120681151873e-05,2.657640013269502e-11,1.450111192083126e-11,1.2223063111532205e-12,-3.3452225732108926e-05,-1.7126439866084066e-05,2.43842775371734e-06,-9.357131159490969e-12,-1.0848250236982658e-12,2.209891017656457e-12,0.005900424378689602,0.001882832021173281,-0.00035943632283787756,1.2512774801851563e-09,1.5967761644967508e-10,2.493453851778243e-10,0.041126063365014176,0.10533760406631058,-0.06184473082118386,6.526272870657955e-07,1.4778715831517134e-07,2.1306004234630264e-07,-8.28524863458582e-06,-0.0006558818441368704,0.00030070416381152625,-1.3094839178177129e-09,-1.5655144171578525e-10,-1.0991954054804977e-10
dB/dt tg05,-3.555438740433819e-05,2.005217215798069e-05,1.9835538682894418e-11,1.4115597720658072e-11,1.2251064903456986e-12,-1.908389341248045e-05,-1.3436816286675237e-05,2.761331501030914e-06,-8.157513583938826e-12,-1.0684243837086931e-12,2.2037723369418697e-12,0.003101805768540242,0.0014067247136942674,-0.0003903110401827306,1.0617790466307864e-09,1.5716648702511313e-10,2.4934231555215377e-10,0.02310876999723346,0.1457637202147768,-0.07585695348257492,6.135129681545499e-07,1.47218827586131e-07,2.1299686231661267e-07,-4.722064723826459e-06,-0.0004485917563494255,0.00032540660898328007,-1.172686883338339e-09,-1.5519267703451806e-10,-1.1006558370679139e-10
dB/dt tg06,-2.2597582734248314e-05,1.1010680490921414e-05,1.0801822568098689e-10,1.88940633293711e-11,1.1625113019654336e-12,-1.1657806838378876e-05,-9.809002241009779e-06,2.6638713012042353e-06,-2.3763978948358804e-11,-1.263918736968763e-12,2.2211684857623184e-12,0.001719655420264114,0.0009824421710865458,-0.0003623242006234791,3.529835274696661e-09,1.866347943850485e-10,2.459093171224365e-10,0.013886019593211067,0.14368834431694943,-0.07796339593927523,1.1153583567426985e-06,1.517789674517161e-07,2.1194843929189083e-07,-2.8823714267873964e-06,-0.0002915526091807032,0.00030270893970825956,-2.9488748830425752e-09,-1.7018201118679127e-10,-1.0877414657545649e-10
dB/dt tg07,-1.6386287082254282e-05,4.1713593302730504e-06,5.5914547704162905e-11,1.6115094348575002e-11,1.1956045252446264e-12,-7.54855360322436e-06,-7.043402453400751e-06,2.3664286642825114e-06,-1.4666151199823957e-11,-1.1492812787451556e-12,2.2040716491643097e-12,0.000996326992664466,0.000673227037527382,-0.0003100679029608215,2.0896713143745216e-09,1.692782700814533e-10,2.4749177900120563e-10,0.008829664901317183,0.12723089617059188,-0.0730994219167163,8.230674107862283e-07,1.488439414216672e-07,2.1232309883754104e-07,-1.864185662089239e-06,-0.00018821499243538422,0.00026071888205567525,-1.9103277558070867e-09,-1.6125650557492872e-10,-1.0959853297365003e-10
dB/dt tg08,-1.2001931009538671e-05,-1.6831717385209592e-06,-3.7322781706208966e-10,-2.259463018817956e-12,1.4252756088991867e-12,-4.347065553292301e-06,-4.448755314271533e-06,1.8482576866479349e-06,5.407776482255271e-11,-3.9442960886073604e-13,2.1138822390754353e-12,0.00047066795411614967,0.00039475597004796166,-0.000229361839107582,-8.852034233688738e-09,5.524270051554081e-11,2.593070672895186e-10,0.0049344260611002425,0.1005193453407862,-0.06108253886446808,-1.334034273264575e-06,1.303406541859307e-07,2.1557903691418048e-07,-1.0707768430839566e-06,-0.00010301915548010507,0.00019599673033303083,6.064187084055906e-09,-1.0291895286723848e-10,-1.1480396050484647e-10
dB/dt tg09,-9.023047547483222e-06,-5.050659628961689e-06,-6.10710468651965e-10,4.3565056634106234e-11,8.415624738164149e-13,-2.262942335506622e-06,-2.489838784519875e-06,1.1946421282277103e-06,1.9851166779381977e-11,-2.2739812538870553e-12,2.3143553752183014e-12,0.0001674162090706623,0.0001959660417813182,-0.0001353390639782103,-4.0422718525301715e-09,3.3883867086746897e-10,2.2833719661698e-10,0.002445731201049268,0.07042161133662049,-0.04322109636642419,3.388618121351541e-07,1.752536173100468e-07,2.0664371586643215e-07,-5.543229315641028e-07,-4.8337338892525385e-05,0.00012040528376264684,3.7684976541402185e-09,-2.477243872719889e-10,-1.0208446081619625e-10
dB/dt tg10,-7.1683674443649085e-06,-5.735308108025368e-06,-9.07336360965205e-09,6.97872020046453e-11,5.053514737381831e-13,-1.3225213647183145e-06,-1.5198855210780045e-06,7.075627985983038e-07,1.1360492310221668e-09,-3.3502155812341603e-12,2.4255804354288614e-12,5.491889994088947e-05,0.00010454823894420912,-6.974870774339276e-05,-1.7884428284355993e-07,5.012212552582022e-10,2.1037574406170579e-10,0.001353913364897928,0.05034198934027997,-0.028397078204480727,-3.344753685878021e-05,2.0085109471591683e-07,2.0141573801306181e-07,-3.215423362600761e-07,-2.5716270761359947e-05,6.704140320572866e-05,1.3978234533784376e-07,-3.30554682174224e-10,-9.482932477404645e-11
