X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
120.000,0.000,0.000,7.008,19.537,0.0,1.0e-06,0.100
120.000,0.000,0.000,8.209,18.634,0.2,1.2e-04,0.470
120.000,0.000,0.000,9.654,14.808,0.4,1.2e-04,0.366
120.000,0.000,0.000,8.355,17.353,0.5,1.1e-04,0.393
120.000,0.000,0.000,8.026,25.891,0.3,1.0e-04,0.479
120.000,0.000,0.000,0.000,31.277,0.3,9.9e-05,0.505
