,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,6.919387182617849e-06,3.3769390425844085e-07,9.338505626060458e-08,4.278958547663673e-08,-2.376707132308504e-06,-7.383504692272075e-08,-3.2494830517222027e-12,-3.138685618575057e-10,-1.0251434005243364e-09,-5.571538606172316e-09,-3.2988698001046594e-07,0.0001849080685045277,-1.773795561724252e-05,-1.8528813471248278e-05,-1.8149345348484458e-05,-0.00022541097339601624,0.006488139095075319,0.1372814532010138,0.12610569463537272,0.13707066875024562,0.14638897653729793,0.7739196257336669,0.7089127356865805,-4.186802212012402e-05,1.9961122349605867e-05,2.5361807554162897e-05,3.1022565960643865e-05,0.0002799779268522038,-0.002572762809948026
dB/dt tg02,5.765890894250116e-06,1.542877216521541e-06,1.0975295364256276e-06,6.376808086976453e-07,-4.535431756017399e-06,-4.0004470166340095e-08,4.5165798592146275e-10,4.3512016469467616e-10,2.947991856852858e-10,5.525639890283869e-09,-2.3726108024619062e-07,7.501001440113294e-05,-1.8974111912363337e-05,-2.2557920526651305e-05,-2.8391784234138976e-05,-0.00032143491581204734,0.0046487591256345875,0.07226465721507142,0.09481650875754867,0.10342831714333733,0.11040329142727966,0.5308320298613983,0.5107068673012684,-2.264134142060351e-05,1.6507097139385684e-05,2.282981281617521e-05,3.1872146003032813e-05,0.0002959145764393064,-0.0018519327196210307
dB/dt tg03,4.261301838145823e-06,1.717389438833109e-06,1.235448297679453e-06,6.466436390450738e-07,-4.852389304197884e-06,-1.8597439291566166e-08,6.159006962524693e-10,7.445398672411024e-10,8.974381538465216e-10,9.698435986012624e-09,-1.5479708691644608e-07,1.444585294036885e-05,-1.6725372193417325e-05,-2.095442041796623e-05,-2.8513567016149094e-05,-0.0002943178751600623,0.0030194693488244397,0.031788677096251036,0.06299628335784295,0.06859618397867209,0.0726981537380469,0.29605109997635554,0.33380904098128295,-1.048370937886924e-05,1.1635953975324722e-05,1.714358114933902e-05,2.5894075654713806e-05,0.0002368647951214466,-0.00120941677188872
dB/dt tg04,2.7780650652706668e-06,1.2857444742207076e-06,8.837679623475753e-07,3.693560033900388e-07,-3.882822171212488e-06,-7.750719391264608e-09,5.620766068567634e-10,7.165774747169893e-10,9.39154786378733e-10,8.809900118613536e-09,-9.190349933115228e-08,-7.886976406380723e-06,-1.2405450114083684e-05,-1.5796499423730073e-05,-2.198075996093403e-05,-0.00019943981291513325,0.0017834233430964296,0.011928361590350092,0.035216877635709985,0.037960223283502174,0.039579131966030454,0.11492143954377837,0.19856016331183643,-4.333398131473304e-06,6.724751377338441e-06,1.047098048701515e-05,1.6731115389573577e-05,0.00014582107736760361,-0.0007187845386150487
dB/dt tg05,1.8793010680461466e-06,9.122759886692087e-07,5.979398447297156e-07,1.908546961079245e-07,-2.8821608419470682e-06,-3.51316235366296e-09,4.600376379237536e-10,5.952104599898642e-10,7.970453578062648e-10,6.859094749238344e-09,-5.888286436202012e-08,-1.2857950258647144e-05,-8.999628603808711e-06,-1.145707532025942e-05,-1.5969892803549267e-05,-0.0001286256020994178,0.0011374733098734454,0.004488363940183429,0.019010253086378076,0.02017146512850301,0.020636920556174446,0.03009970572999256,0.1274100233249684,-1.9369309348786826e-06,3.820659752787005e-06,6.261859755665655e-06,1.0477568783752248e-05,8.718071350789722e-05,-0.00046092482572697294
dB/dt tg06,1.317040743350974e-06,6.461545289020777e-07,4.034293902684456e-07,8.843837291081291e-08,-2.1107174729829972e-06,-1.6940039490529549e-09,3.661737639518127e-10,4.755519984609573e-10,6.407165024560659e-10,5.145551675008721e-09,-4.0109757852290466e-08,-1.2819519822174352e-05,-6.544597302534512e-06,-8.277040331230445e-06,-1.1478216525038e-05,-8.271316873143356e-05,0.0007716797376274213,0.00148588638768396,0.009441230373121228,0.00976735616521036,0.009748162727987585,-0.008441374686519185,0.0868928953104136,-9.123953134572554e-07,2.1277114505151767e-06,3.7010282231846267e-06,6.5020642141773754e-06,5.1971152864450665e-05,-0.0003141968289572186
dB/dt tg07,8.264166416592795e-07,3.9657341814641935e-07,2.2900531732414497e-07,1.2027497978698199e-08,-1.3589263166833612e-06,-6.709891908999371e-10,2.6082831392046226e-10,3.3825177404620217e-10,4.558078506311193e-10,3.3672489289165033e-09,-2.493802124769211e-08,-1.053352026008558e-05,-4.186350649524535e-06,-5.219261852420762e-06,-7.155294700612244e-06,-4.457470468732729e-05,0.0004772315111526224,1.5188076305161905e-06,0.0019992873517034352,0.0018009891673436164,0.0015941215296120842,-0.027974807622381286,0.05409602693750918,-3.4113049772937424e-07,8.407763023535908e-07,1.6659318895312086e-06,3.2108474374730656e-06,2.464099625220223e-05,-0.00019551347090928078
dB/dt tg08,4.6691760116351964e-07,2.1077448156101375e-07,1.0784642943742512e-07,-2.4914848797877865e-08,-7.67607058614012e-07,-2.4151405450004175e-10,1.6535924170536915e-10,2.1304727691572981e-10,2.8576876557589867e-10,1.916662827364679e-09,-1.449847937110775e-08,-7.43840176189074e-06,-2.327734422971249e-06,-2.833698030378271e-06,-3.816774809836707e-06,-1.9919050368913674e-05,0.00027563247332165015,-0.0004196373396879974,-0.00223305720787456,-0.002596399755000414,-0.0027496401358734286,-0.02968091120916892,0.031487149507308916,-1.0670615135294073e-07,1.3195349990352483e-07,4.591110043918002e-07,1.135615205328868e-06,8.740021655240682e-06,-0.00011376361696751541
dB/dt tg09,2.832378510161002e-07,1.2098275759504674e-07,5.5238744263554706e-08,-2.9638286673572685e-08,-4.5986534355117614e-07,-9.626785930141444e-11,1.081709945152539e-10,1.3844177744041055e-10,1.8503939324213455e-10,1.152763941590134e-09,-9.285793673008896e-09,-5.386831478636477e-06,-1.3489872716353662e-06,-1.604664845291106e-06,-2.132237368345913e-06,-9.800630774019943e-06,0.00017549097985854553,-0.0004584077271310877,-0.0034233961915028713,-0.0037368441341368015,-0.0037846180507511797,-0.023916962543356873,0.020179710456201466,-3.068396798498581e-08,-6.687886750792567e-08,5.743496292286591e-08,3.587666552823552e-07,3.3090585660018042e-06,-7.29043973509939e-05
dB/dt tg10,1.8292962189149266e-07,7.456724025863107e-08,3.07768351588084e-08,-2.602929476813916e-08,-2.92400614083823e-07,-4.4476847334172444e-11,7.335096741156947e-11,9.33226361546832e-11,1.2448668948122633e-10,7.33806816122414e-10,-6.4258485228434335e-09,-4.036636869432773e-06,-8.179837391397121e-07,-9.521731014086725e-07,-1.2533121316971657e-06,-5.351021324502351e-06,0.000120811559769256,-0.00040614465309665374,-0.0034631111873449872,-0.003691826378211077,-0.0036695170301330677,-0.017991754746387627,0.013968380368464638,-5.786094001070686e-09,-9.426648771316361e-08,-5.1693836936230487e-08,8.402524129879361e-08,1.4682123470123612e-06,-5.046960843611198e-05
dB/dt tg11,1.0193457028394239e-07,3.911311980457479e-08,1.4000922316607283e-08,-1.898378767582425e-08,-1.6030934048191646e-07,-1.834622680982461e-11,4.2862157386806585e-11,5.4158290747560277e-11,7.22509304831229e-11,4.0138731858213736e-10,-4.026867349976799e-09,-2.7441983893315913e-06,-4.0980866500137014e-07,-4.631860210284734e-07,-6.046851968440162e-07,-2.4456355303231836e-06,7.516915662360591e-05,-0.00031184411466911245,-0.0028646744641671242,-0.0029905781775935907,-0.0029294090761127593,-0.011472446152454501,0.00875393650864455,4.350560253870557e-09,-5.46164049065423e-08,-5.217088446050828e-08,-1.4253617612679083e-08,6.415655577631268e-07,-3.163945239215462e-05
dB/dt tg12,5.3171537283148585e-08,1.940510042344926e-08,6.106492403932435e-09,-1.1757981642236e-08,-8.30672168181096e-08,-9.046143158754146e-12,2.298618282478033e-11,2.88850742055631e-11,3.871380701233316e-11,2.0657482844384264e-10,-2.459464758821167e-09,-1.7965720966817557e-06,-1.8595647348400648e-07,-2.0415757303899203e-07,-2.6679147411645064e-07,-1.1240287614447336e-06,4.55428567373306e-05,-0.000220831490539372,-0.0019808385002960966,-0.002031066902253979,-0.0019719271356037574,-0.006466622482376094,0.005344771205802872,5.725605195944525e-09,2.4410727996476064e-09,-1.4280109088278777e-09,4.331442396350719e-09,4.808415595712946e-07,-1.9328966263442515e-05
