,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-2.5723062580355537e-05,8.133980255760185e-05,8.269562812305002e-11,4.553877863405849e-12,5.735054705847021e-13,-2.163817572324897e-05,-1.4610678258087263e-05,4.933032301366708e-06,-3.342161434256644e-12,-7.765655636159519e-13,2.7602375261047427e-12,0.007762758119299233,0.002079939234406626,-0.0010603681062528205,4.0118352406708243e-10,1.2349594890847507e-10,2.3197970963051167e-10,0.05671289178827624,0.054186249143477215,-0.14972881719850487,3.1806410436829203e-07,1.1933606993262993e-07,1.8760392494480488e-07,-1.1277698476657315e-05,-0.0005506149793086056,0.001035434174026875,-4.1339638570599986e-10,-1.1516122486949027e-10,-7.445034640595785e-11
dB/dt tg02,-1.7993061706328586e-05,4.56059555382036e-05,8.28978397935673e-11,4.5434196816259625e-12,5.735191631135601e-13,-1.1966605851223169e-05,-9.602324935217729e-06,4.789396226604277e-06,-3.3311721084280046e-12,-7.759498875680495e-13,2.757050927082112e-12,0.003742558457945613,0.001342762070644971,-0.0010037819310963298,4.0003256422573094e-10,1.2332762697755819e-10,2.3192796941709474e-10,0.030953098706667195,0.07249582942924605,-0.15250833555159532,3.1725184759756903e-07,1.192654719390996e-07,1.875958632158494e-07,-6.25021494871454e-06,-0.00032491803168952025,0.0009718957540585446,-4.126953722569467e-10,-1.1506359973809533e-10,-7.45361088342237e-11
dB/dt tg03,-1.698881535987126e-05,2.1056379203225728e-05,8.318563254772887e-11,4.5305504378913034e-12,5.736357529632419e-13,-6.9553095382444925e-06,-6.2089905612573415e-06,4.387799300711125e-06,-3.317366943209181e-12,-7.752561192768417e-13,2.753764625434889e-12,0.0017941609517532692,0.0008475874314420025,-0.0009006831652122764,3.9861962177399463e-10,1.2313794808520726e-10,2.3188571856344078e-10,0.017677517885870315,0.07205504145788823,-0.14509765554244275,3.162500287197015e-07,1.1919705661274666e-07,1.8759107656428206e-07,-3.6389732159647296e-06,-0.00018606158093922598,0.0008667568192917149,-4.1185523933298193e-10,-1.1495582236720955e-10,-7.462698846499565e-11
dB/dt tg04,-1.7942272467962545e-05,6.043322453478608e-07,8.243144956217698e-11,4.544227750732148e-12,5.723689229046936e-13,-3.51046622589108e-06,-3.3378316610937403e-06,3.720620203805252e-06,-3.3349733138492465e-12,-7.752334454928883e-13,2.7500365724002888e-12,0.0005897345983412623,0.00043347822598473,-0.0007455085553698708,4.0012308670762127e-10,1.2314019555482035e-10,2.3168735915485662e-10,0.008628706119208152,0.06147671858930966,-0.128412399538257,3.173062197530243e-07,1.1902583013590073e-07,1.8754534596864452e-07,-1.8382968098258006e-06,-7.957052913795075e-05,0.0007126255265172885,-4.1249157582577417e-10,-1.1493530565011895e-10,-7.469898394707207e-11
dB/dt tg05,-1.7952459619980507e-05,-1.0802056782280115e-05,8.19832020330925e-11,4.546578883310479e-12,5.713701817156173e-13,-1.5402867634260265e-06,-1.5573698936321359e-06,2.8876452328334854e-06,-3.340283159078894e-12,-7.746767479359073e-13,2.7443247637483392e-12,2.2640342043820005e-05,0.00018314940962189564,-0.000564638350756881,4.0039530960068174e-10,1.229999284219343e-10,2.3148628119268615e-10,0.0035331611951582853,0.045871416306857746,-0.10415440952579007,3.1748865419376245e-07,1.1882782566592546e-07,1.8750045331086719e-07,-8.045475032205434e-07,-2.295754992707793e-05,0.0005356988059647926,-4.1243089203671774e-10,-1.148389308541119e-10,-7.482923689394409e-11
dB/dt tg06,-1.688125004347779e-05,-1.4046304788034587e-05,8.607803649655315e-11,4.423672630629886e-12,5.759935793186671e-13,-7.773012574713984e-07,-8.250516698824616e-07,2.24014519997603e-06,-3.200226484830508e-12,-7.702942824422411e-13,2.7348196226278427e-12,-0.00012226258563216428,8.485755281505455e-05,-0.00043040961198942537,3.8693893571089843e-10,1.2179124492125418e-10,2.3183163980930442e-10,0.0016181515923477025,0.03428194744213617,-0.08362463823824155,3.079654052412505e-07,1.1891905954113153e-07,1.876041549669626e-07,-4.0292235427476105e-07,-4.767348833455768e-06,0.0004051241876491548,-4.0521670753345577e-10,-1.1422594705719904e-10,-7.51849092541441e-11
dB/dt tg07,-1.5455503864483824e-05,-1.432308131555301e-05,8.352303284611031e-11,4.483833803652417e-12,5.722593826738298e-13,-4.5592481136102863e-07,-4.968851960447077e-07,1.7527615637666614e-06,-3.273076144141418e-12,-7.714912145536734e-13,2.730788465019427e-12,-0.000140920774631962,4.366085841793788e-05,-0.0003324388556776268,3.9357160780149145e-10,1.2214860373279803e-10,2.3137943637309073e-10,0.0008499379855634975,0.026395929600399732,-0.06735441206969699,3.1264059587355033e-07,1.1858803870998325e-07,1.8747912149409975e-07,-2.3360973610159467e-07,8.98790664107027e-07,0.0003099263248710207,-4.08475089213774e-10,-1.1437252441356522e-10,-7.521223260835454e-11
dB/dt tg08,-1.3410843248281835e-05,-1.316175759303286e-05,6.7197847979443e-11,4.91879046562846e-12,5.510427075311999e-13,-2.5738835071294874e-07,-2.8970055446159294e-07,1.2453290787130372e-06,-3.782767815409524e-12,-7.838560894430526e-13,2.7354124836568544e-12,-0.0001196172528478509,2.0194320983765822e-05,-0.00023291320871870848,4.413263915055085e-10,1.256395240529025e-10,2.29211152379964e-10,0.0004101060850695401,0.0191863880143511,-0.049712940337388045,3.463759665162175e-07,1.173083452447093e-07,1.868680265567904e-07,-1.2938766904245656e-07,2.5446727911352034e-06,0.00021322630990076912,-4.3308320065432644e-10,-1.1602588732402759e-10,-7.462763882971953e-11
dB/dt tg09,-1.0989506894441417e-05,-1.1034554422129544e-05,1.0730859679829806e-10,3.7951342405792835e-12,6.000840925787585e-13,-1.5222946015526432e-07,-1.7932795473795874e-07,7.710129442099599e-07,-2.481026222461496e-12,-7.485874373308369e-13,2.6902527729062816e-12,-8.250594071229393e-05,9.966353135686177e-06,-0.00014192570048388327,3.1802494487402387e-10,1.1572154093782878e-10,2.3374451450545685e-10,0.00020906215663452332,0.01345068268804842,-0.03256241604164238,2.5919616307896565e-07,1.1953025742305856e-07,1.8814248075166886e-07,-7.487034413687772e-08,1.9134666099913338e-06,0.00012494762544457374,-3.6844800844463185e-10,-1.111630597301802e-10,-7.691978983401719e-11
dB/dt tg10,-9.115528186868807e-06,-9.215641333913833e-06,1.3021676233150048e-10,3.1448460877578865e-12,6.27709718536876e-13,-1.0631099242213393e-07,-1.2884187890451098e-07,4.5665281005166677e-07,-1.7300201012667166e-12,-7.27788676314885e-13,2.6592366272238754e-12,-5.691432257942274e-05,6.161626411434491e-06,-8.244460732755337e-05,2.4667278358925286e-10,1.098438833185588e-10,2.3621223767579433e-10,0.00013593607318475434,0.010140925263176925,-0.020822431728204527,2.0872770779157387e-07,1.2063903622108335e-07,1.8885004533890122e-07,-5.153844975868689e-08,1.1870172122747989e-06,6.757914630692973e-05,-3.308793061588044e-10,-1.0826590314918e-10,-7.83658993692434e-11
