,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-7.15912104789365e-05,8.567730726576544e-05,7.777332180719092e-11,3.3710243747957593e-11,1.8252600371372767e-12,-1.434729766698599e-05,-2.075651867163235e-05,4.45075832849913e-06,-2.297650076517338e-11,-1.5034075714264739e-12,2.5012768149163503e-12,0.005669513978589494,0.001975071476792815,-0.0007257222306710354,3.925839247316011e-09,2.0141069353473935e-10,2.663713728117304e-10,0.04333317344309488,0.018431659829677708,-0.11090856618882662,1.2562754488997299e-06,1.8148270739331343e-07,2.265624146113555e-07,-8.642549954725199e-06,-0.0005248639268647127,0.000694789105720313,-3.692768084593042e-09,-1.9810887545098278e-10,-1.0872972866398269e-10
dB/dt tg02,-4.5992111176134857e-05,5.930861248863519e-05,7.516861504535073e-11,3.3603291072011784e-11,1.8254782711539896e-12,-8.398019065058558e-06,-1.6063542059009456e-05,4.7398190631334875e-06,-2.2859690060798458e-11,-1.502016911839861e-12,2.498122473600259e-12,0.002961015317561405,0.0015013657450251364,-0.0007488629276359728,3.900770633978827e-09,2.0111286210640267e-10,2.6630325090964685e-10,0.02501069767015861,0.046465333414925473,-0.12592709270378516,1.2533464165987466e-06,1.8136596327416586e-07,2.265243402197594e-07,-5.060206740830029e-06,-0.00036723690197530836,0.0007098482448419037,-3.671807954009932e-09,-1.9792158229204353e-10,-1.0880465551812517e-10
dB/dt tg03,-3.3763010798935776e-05,3.602995957933474e-05,7.173909111281706e-11,3.346988763701657e-11,1.826154634148715e-12,-5.148806351300254e-06,-1.1623977216149308e-05,4.617847876439171e-06,-2.2710428565975115e-11,-1.5004792117992028e-12,2.4948578342001472e-12,0.0015566909109216353,0.0010667758087294984,-0.0007097843246817208,3.868604938261916e-09,2.0077486899984925e-10,2.662502887724145e-10,0.015082030329372283,0.0539321983150705,-0.12911942795889064,1.2497644342538298e-06,1.8126567309472164e-07,2.2649210228946166e-07,-3.103605840291755e-06,-0.00024191706951839006,0.0006683801663156785,-3.6449182423450912e-09,-1.977128492821186e-10,-1.0888595066302729e-10
dB/dt tg04,-2.5934050259035458e-05,1.2823599353797896e-05,7.79808452900163e-11,3.3635010653246807e-11,1.8208090514769314e-12,-2.764867004222691e-06,-7.014408057230295e-06,4.149627306777979e-06,-2.2930569338305914e-11,-1.5000521655925465e-12,2.4915254290738235e-12,0.0006072382583248864,0.0006232345534617244,-0.0006166606472984712,3.918245450060647e-09,2.008173277888627e-10,2.6597600233470447e-10,0.007869643840031536,0.050592122577806646,-0.1229049164714657,1.2531774733036728e-06,1.8097811815679424e-07,2.2639899369500135e-07,-1.666844932545626e-06,-0.00012570571070879164,0.0005773790173422087,-3.6862165081723917e-09,-1.9768852670482427e-10,-1.0891770550978192e-10
dB/dt tg05,-2.111088067485688e-05,-3.236266582159285e-06,8.091962953033011e-11,3.368126502344026e-11,1.816763125480361e-12,-1.2951759927015896e-06,-3.621547571037002e-06,3.366382960683603e-06,-2.3013650095449134e-11,-1.4985417602302944e-12,2.486193594492957e-12,0.00010548407769232539,0.0003031133335549949,-0.0004815344146805988,3.937997470162309e-09,2.006071248439658e-10,2.656991623140341e-10,0.003485928923825973,0.03938068176699281,-0.105851207193445,1.2534841887928514e-06,1.806643052543882e-07,2.2629914734013446e-07,-7.788569999857605e-07,-5.111411616256192e-05,0.0004496103606725702,-3.7025736637288303e-09,-1.9751147074534118e-10,-1.0900449966733966e-10
dB/dt tg06,-1.8305657307898017e-05,-9.560997808001532e-06,4.043293817364446e-11,3.2341364588073795e-11,1.8376064032543145e-12,-6.818918217147065e-07,-2.028313900136977e-06,2.6775876400951816e-06,-2.140798047236615e-11,-1.4901322612571405e-12,2.4757032131901492e-12,-4.9475843361650985e-05,0.00015732203499668849,-0.0003712415230390261,3.5851626058570943e-09,1.983553151175525e-10,2.662041418803454e-10,0.0017024458094321467,0.029618198437786125,-0.0881554076146993,1.2204761615381974e-06,1.8094715005494364e-07,2.2639651237459062e-07,-4.075566372562333e-07,-2.1478040677643013e-05,0.00034659300242724,-3.4082607221163402e-09,-1.962643389428956e-10,-1.094173843130748e-10
dB/dt tg07,-1.6188319088593494e-05,-1.1560651103342978e-05,6.350480717578072e-11,3.3029981922546314e-11,1.822073339891061e-12,-4.076842183455703e-07,-1.2579562235903527e-06,2.129598213940817e-06,-2.2273772552484627e-11,-1.4918395262787725e-12,2.4727312434050772e-12,-8.672014741251099e-05,8.974946283918862e-05,-0.00028761401017521484,3.777668314213437e-09,1.9909370643619686e-10,2.6556386644442833e-10,0.0009356329888592291,0.022669855953011436,-0.07279235811421746,1.2364049019142152e-06,1.803636949301179e-07,2.2620014457924993e-07,-2.415244336429221e-07,-9.678536261038033e-06,0.0002687356973984852,-3.568645912120176e-09,-1.9658184603045465e-10,-1.0935404836826407e-10
dB/dt tg08,-1.376583139430663e-05,-1.1641620190912943e-05,2.175957791133113e-10,3.787936619313795e-11,1.7304694083044901e-12,-2.309811689450364e-07,-7.439599308242741e-07,1.5419503839179047e-06,-2.8220613391370447e-11,-1.5135557906129493e-12,2.482739423891506e-12,-8.472553878753966e-05,4.730423176246988e-05,-0.00020144932180900447,5.091900833854979e-09,2.0584072205380303e-10,2.624644340111826e-10,0.0004694548430225704,0.016275470237520868,-0.055217790033821094,1.3522595291485573e-06,1.7786609202014485e-07,2.2536179626758385e-07,-1.348090896048507e-07,-3.7001852775751273e-06,0.0001883967427939223,-4.664280097870968e-09,-2.000173941717143e-10,-1.0835833841512469e-10
dB/dt tg09,-1.1184211878812877e-05,-1.02152955434574e-05,-1.6911593153041462e-10,2.5466857535337837e-11,1.946403608071046e-12,-1.3479093641307892e-07,-4.5874268581533744e-07,9.829445288041486e-07,-1.3107018316191128e-11,-1.448630242838618e-12,2.425772574788897e-12,-6.201149444531015e-05,2.615888643237016e-05,-0.00012261559284118596,1.7606164102368191e-09,1.8699336378861164e-10,2.6898100970345253e-10,0.0002422401415371276,0.011279120427532626,-0.037469694678930014,1.0500780430441753e-06,1.825378018204537e-07,2.2695997270183847e-07,-7.722341050120576e-08,-1.8387958055261212e-06,0.00011458299590386616,-1.8863519201734884e-09,-1.900522795547329e-10,-1.1148160332020328e-10
dB/dt tg10,-9.246974658896013e-06,-8.682155349136134e-06,-4.178727511342938e-10,1.830015476173072e-11,2.068136492078482e-12,-9.29704444157811e-08,-3.295617365720764e-07,6.096406620704643e-07,-2.7542934638981347e-12,-1.4097575725566961e-12,2.3881368270360313e-12,-4.357082373729562e-05,1.7566981918763042e-05,-7.1539614791513e-05,-4.837953084708794e-10,1.7587302760803075e-10,2.7254044692528675e-10,0.00015647669486286097,0.00849660509922018,-0.025048267550385427,8.271517399066804e-07,1.849694890914682e-07,2.2779378429146895e-07,-5.2576346365737416e-08,-1.4326129882591653e-06,6.655076399077863e-05,-8.27065484052947e-12,-1.84127354415856e-10,-1.1337652640698705e-10
