,sensitivity,confidence
$\mathrm{thk}_{1}$,3.2848214671416933,1.935830856216552
$\mathrm{thk}_{2}$,1.6710399274518066,1.0526751210218788
$\mathrm{thk}_{3}$,1.7178128572231322,1.020045703608675
$\mathrm{thk}_{4}$,1.8838340804054474,1.1434934099399636
$\mathrm{thk}_{5}$,1.2646686715585824,0.8039731691554246
$\mathrm{thk}_{6}$,1.789677294997361,1.1453325564091892
$\mathrm{thk}_{7}$,1.271705631039719,0.7717272647121137
$\mathrm{thk}_{8}$,1.3227891807816539,0.8392665030255608
$\mathrm{thk}_{9}$,1.506012391524024,0.9558649197496234
$\rho_{1}$,20.706436270343076,12.849683474743939
$\rho_{2}$,10.954904175151913,6.942928090395693
$\rho_{3}$,3.1695509612629227,1.97337579135794
$\rho_{4}$,1.5306317153165858,0.9582937744942717
$\rho_{5}$,1.2145794187404788,0.7483554592652542
$\rho_{6}$,1.6312269051015762,1.0334488142223401
$\rho_{7}$,1.1994943423107052,0.719459514240264
$\rho_{8}$,3.450259581349008,2.2005289349776733
$\rho_{9}$,0.9140565650738925,0.5382364199857621
$\rho_{10}$,2.286341630580166,1.3669377214763687
