tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20
1.65480e-03,1.02642e-03,6.91625e-04,4.37084e-04,2.58980e-04,1.68070e-04,1.16500e-04,7.45028e-05,4.47295e-05,2.95986e-05,2.11071e-05,1.42263e-05,9.33060e-06,6.67827e-06,5.06989e-06,3.55898e-06,2.40427e-06,1.71302e-06,1.26723e-06,8.49624e-07,5.36515e-07
1.65480e-03,1.02642e-03,6.91625e-04,4.37084e-04,2.58980e-04,1.68070e-04,1.16500e-04,7.45014e-05,4.47253e-05,2.95901e-05,2.10939e-05,1.42067e-05,9.30552e-06,6.65182e-06,5.04520e-06,3.53965e-06,2.39262e-06,1.70742e-06,1.26580e-06,8.51757e-07,5.40532e-07
1.65480e-03,1.02642e-03,6.91625e-04,4.37084e-04,2.58980e-04,1.68070e-04,1.16500e-04,7.45016e-05,4.47263e-05,2.95933e-05,2.11003e-05,1.42187e-05,9.32384e-06,6.67329e-06,5.06669e-06,3.55790e-06,2.40481e-06,1.71430e-06,1.26878e-06,8.51173e-07,5.37820e-07
1.65480e-03,1.02642e-03,6.91625e-04,4.37084e-04,2.58980e-04,1.68070e-04,1.16500e-04,7.45016e-05,4.47263e-05,2.95933e-05,2.11003e-05,1.42187e-05,9.32383e-06,6.67326e-06,5.06663e-06,3.55780e-06,2.40469e-06,1.71422e-06,1.26877e-06,8.51252e-07,5.37973e-07
5.44913e-03,3.15504e-03,1.98277e-03,1.14728e-03,6.15694e-04,3.70731e-04,2.42773e-04,1.45652e-04,8.14650e-05,5.07752e-05,3.43073e-05,2.15743e-05,1.30930e-05,8.84451e-06,6.44778e-06,4.35305e-06,2.85800e-06,2.00492e-06,1.46912e-06,9.75982e-07,6.11514e-07
2.71048e-03,1.72233e-03,1.17112e-03,7.38946e-04,4.34556e-04,2.79097e-04,1.91309e-04,1.20356e-04,7.03889e-05,4.52011e-05,3.12199e-05,2.00908e-05,1.24474e-05,8.52059e-06,6.26396e-06,4.26053e-06,2.81184e-06,1.97804e-06,1.45193e-06,9.66223e-07,6.06326e-07
1.61863e-03,9.89492e-04,6.58881e-04,4.11365e-04,2.40927e-04,1.55245e-04,1.07173e-04,6.83601e-05,4.10735e-05,2.72877e-05,1.95667e-05,1.33033e-05,8.82042e-06,6.36539e-06,4.86042e-06,3.43116e-06,2.32780e-06,1.66267e-06,1.23204e-06,8.27484e-07,5.23376e-07
1.63858e-03,1.01836e-03,6.89231e-04,4.39472e-04,2.64132e-04,1.73784e-04,1.21891e-04,7.89755e-05,4.79666e-05,3.19131e-05,2.27853e-05,1.53215e-05,9.98551e-06,7.10341e-06,5.36749e-06,3.75088e-06,2.52619e-06,1.79739e-06,1.32876e-06,8.90461e-07,5.62137e-07
1.65535e-03,1.02721e-03,6.92512e-04,4.37916e-04,2.59564e-04,1.68408e-04,1.16659e-04,7.45049e-05,4.46377e-05,2.94799e-05,2.09881e-05,1.41206e-05,9.24695e-06,6.61274e-06,5.01786e-06,3.52134e-06,2.37849e-06,1.69459e-06,1.25360e-06,8.40508e-07,5.30794e-07
1.65519e-03,1.02766e-03,6.94054e-04,4.41330e-04,2.65197e-04,1.75203e-04,1.23697e-04,8.09588e-05,4.95892e-05,3.29068e-05,2.31491e-05,1.49606e-05,9.01226e-06,5.85562e-06,4.04787e-06,2.50331e-06,1.47947e-06,9.52423e-07,6.52853e-07,4.03130e-07,2.37797e-07
1.65480e-03,1.02642e-03,6.91625e-04,4.37084e-04,2.58980e-04,1.68070e-04,1.16500e-04,7.45032e-05,4.47315e-05,2.96033e-05,2.11153e-05,1.42387e-05,9.34620e-06,6.69383e-06,5.08358e-06,3.56871e-06,2.40934e-06,1.71485e-06,1.26704e-06,8.47880e-07,5.34118e-07
1.65480e-03,1.02642e-03,6.91625e-04,4.37084e-04,2.58979e-04,1.68069e-04,1.16500e-04,7.45014e-05,4.47260e-05,2.95927e-05,2.10991e-05,1.42155e-05,9.31625e-06,6.66035e-06,5.04890e-06,3.53504e-06,2.37983e-06,1.69077e-06,1.24848e-06,8.36569e-07,5.29878e-07
1.65480e-03,1.02642e-03,6.91625e-04,4.37084e-04,2.58980e-04,1.68070e-04,1.16500e-04,7.45016e-05,4.47263e-05,2.95932e-05,2.11003e-05,1.42186e-05,9.32380e-06,6.67321e-06,5.06655e-06,3.55761e-06,2.40431e-06,1.71361e-06,1.26796e-06,8.50279e-07,5.36981e-07
1.65480e-03,1.02642e-03,6.91625e-04,4.37084e-04,2.58980e-04,1.68070e-04,1.16500e-04,7.45016e-05,4.47263e-05,2.95933e-05,2.11003e-05,1.42187e-05,9.32382e-06,6.67325e-06,5.06660e-06,3.55774e-06,2.40456e-06,1.71400e-06,1.26846e-06,8.50873e-07,5.37574e-07
6.42395e-03,3.85719e-03,2.49411e-03,1.48537e-03,8.22130e-04,5.06160e-04,3.36951e-04,2.05863e-04,1.16899e-04,7.30923e-05,4.89838e-05,2.98869e-05,1.69197e-05,1.04705e-05,6.96822e-06,4.13085e-06,2.35461e-06,1.48486e-06,1.00697e-06,6.18169e-07,3.65150e-07
7.61535e-03,4.73594e-03,3.13514e-03,1.90026e-03,1.06224e-03,6.54054e-04,4.33637e-04,2.63186e-04,1.48275e-04,9.22437e-05,6.16726e-05,3.76022e-05,2.13189e-05,1.32152e-05,8.80006e-06,5.20563e-06,2.94524e-06,1.83740e-06,1.23106e-06,7.42247e-07,4.29482e-07
7.60881e-03,4.70927e-03,3.10439e-03,1.87381e-03,1.04499e-03,6.43331e-04,4.26840e-04,2.59344e-04,1.46160e-04,9.08160e-05,6.05734e-05,3.67646e-05,2.07001e-05,1.27498e-05,8.44608e-06,4.96942e-06,2.80220e-06,1.74763e-06,1.17262e-06,7.09553e-07,4.12708e-07
7.61579e-03,4.71111e-03,3.10269e-03,1.86954e-03,1.04004e-03,6.39034e-04,4.23482e-04,2.57183e-04,1.45096e-04,9.03578e-05,6.04336e-05,3.68338e-05,2.08515e-05,1.29015e-05,8.57681e-06,5.06465e-06,2.86295e-06,1.78674e-06,1.19848e-06,7.24254e-07,4.20373e-07
7.61651e-03,4.71248e-03,3.10455e-03,1.87167e-03,1.04192e-03,6.40386e-04,4.24319e-04,2.57467e-04,1.44955e-04,9.00319e-05,6.00453e-05,3.64477e-05,2.05281e-05,1.26497e-05,8.38511e-06,4.93991e-06,2.79143e-06,1.74486e-06,1.17329e-06,7.11937e-07,4.15192e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40472e-04,4.24388e-04,2.57506e-04,1.44964e-04,9.00303e-05,6.00439e-05,3.64511e-05,2.05359e-05,1.26569e-05,8.38952e-06,4.93956e-06,2.78705e-06,1.73878e-06,1.16690e-06,7.06209e-07,4.10818e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40474e-04,4.24394e-04,2.57524e-04,1.45012e-04,9.01120e-05,6.01544e-05,3.65849e-05,2.06694e-05,1.27678e-05,8.47121e-06,4.98048e-06,2.79173e-06,1.72399e-06,1.14324e-06,6.79372e-07,3.86931e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40473e-04,4.24389e-04,2.57506e-04,1.44965e-04,9.00306e-05,6.00435e-05,3.64492e-05,2.05310e-05,1.26485e-05,8.37765e-06,4.92413e-06,2.77044e-06,1.72379e-06,1.15478e-06,6.98632e-07,4.07969e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40473e-04,4.24389e-04,2.57506e-04,1.44965e-04,9.00307e-05,6.00439e-05,3.64505e-05,2.05346e-05,1.26551e-05,8.38712e-06,4.93639e-06,2.78323e-06,1.73486e-06,1.16326e-06,7.03355e-07,4.09098e-07
2.35103e-03,1.47860e-03,1.00175e-03,6.34183e-04,3.77724e-04,2.46848e-04,1.72355e-04,1.11136e-04,6.67533e-05,4.34974e-05,3.00926e-05,1.90260e-05,1.11683e-05,7.10820e-06,4.83947e-06,2.95131e-06,1.73447e-06,1.12148e-06,7.76527e-07,4.88966e-07,2.96219e-07
7.30833e-03,4.41395e-03,2.84963e-03,1.68057e-03,9.15085e-04,5.54301e-04,3.63893e-04,2.19037e-04,1.22676e-04,7.60817e-05,5.07497e-05,3.08556e-05,1.74371e-05,1.07842e-05,7.17434e-06,4.24895e-06,2.41694e-06,1.52023e-06,1.02821e-06,6.28924e-07,3.70142e-07
7.58562e-03,4.70824e-03,3.11457e-03,1.88992e-03,1.06125e-03,6.57331e-04,4.38392e-04,2.67977e-04,1.52000e-04,9.48884e-05,6.35112e-05,3.86909e-05,2.18578e-05,1.34909e-05,8.94745e-06,5.26717e-06,2.96787e-06,1.84774e-06,1.23708e-06,7.45942e-07,4.32005e-07
7.63671e-03,4.72875e-03,3.11633e-03,1.87798e-03,1.04317e-03,6.38893e-04,4.21508e-04,2.54049e-04,1.41718e-04,8.73017e-05,5.78248e-05,3.48199e-05,1.94559e-05,1.19216e-05,7.87064e-06,4.61750e-06,2.60045e-06,1.62262e-06,1.09031e-06,6.61697e-07,3.86498e-07
7.61627e-03,4.71197e-03,3.10379e-03,1.87068e-03,1.04089e-03,6.39503e-04,4.23649e-04,2.57086e-04,1.44859e-04,9.01021e-05,6.02012e-05,3.66487e-05,2.07232e-05,1.28136e-05,8.51606e-06,5.02971e-06,2.84594e-06,1.77863e-06,1.19487e-06,7.23651e-07,4.20992e-07
7.61647e-03,4.71232e-03,3.10412e-03,1.87055e-03,1.03955e-03,6.36833e-04,4.19948e-04,2.52581e-04,1.40299e-04,8.61427e-05,5.70610e-05,3.46541e-05,1.99360e-05,1.27841e-05,8.90789e-06,5.69887e-06,3.56718e-06,2.43081e-06,1.75113e-06,1.14878e-06,7.17402e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40468e-04,4.24378e-04,2.57487e-04,1.44935e-04,8.99975e-05,6.00114e-05,3.64239e-05,2.05181e-05,1.26472e-05,8.38545e-06,4.94064e-06,2.79105e-06,1.74365e-06,1.17177e-06,7.10514e-07,4.14199e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40474e-04,4.24392e-04,2.57517e-04,1.44993e-04,9.00818e-05,6.01172e-05,3.65478e-05,2.06452e-05,1.27612e-05,8.47947e-06,5.00277e-06,2.81932e-06,1.74937e-06,1.16376e-06,6.92499e-07,3.92813e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40473e-04,4.24389e-04,2.57507e-04,1.44965e-04,9.00308e-05,6.00440e-05,3.64508e-05,2.05355e-05,1.26569e-05,8.38983e-06,4.94032e-06,2.78800e-06,1.73966e-06,1.16761e-06,7.06629e-07,4.10952e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40473e-04,4.24389e-04,2.57507e-04,1.44965e-04,9.00308e-05,6.00439e-05,3.64507e-05,2.05351e-05,1.26561e-05,8.38886e-06,4.93914e-06,2.78685e-06,1.73871e-06,1.16690e-06,7.06247e-07,4.10865e-07
7.61651e-03,4.71249e-03,3.10459e-03,1.87173e-03,1.04201e-03,6.40473e-04,4.24389e-04,2.57507e-04,1.44965e-04,9.00308e-05,6.00439e-05,3.64507e-05,2.05351e-05,1.26562e-05,8.38889e-06,4.93919e-06,2.78692e-06,1.73878e-06,1.16697e-06,7.06309e-07,4.10910e-07
2.93081e-03,1.87399e-03,1.28862e-03,8.30344e-04,5.05450e-04,3.37798e-04,2.41371e-04,1.60945e-04,1.01090e-04,6.86005e-05,4.91964e-05,3.25408e-05,2.01016e-05,1.33249e-05,9.36299e-06,5.90877e-06,3.56817e-06,2.33755e-06,1.62563e-06,1.02147e-06,6.12640e-07
3.32916e-03,2.17219e-03,1.51273e-03,9.85513e-04,6.06732e-04,4.07675e-04,2.91566e-04,1.93775e-04,1.20557e-04,8.08689e-05,5.73355e-05,3.73505e-05,2.26633e-05,1.48063e-05,1.02837e-05,6.40272e-06,3.81736e-06,2.47839e-06,1.71221e-06,1.06807e-06,6.36349e-07
