,sensitivity,confidence
$\mathrm{thk}_{1}$,2.9399055708726465,1.9359762230299637
$\mathrm{thk}_{2}$,2.3569268952013958,1.4632045056269227
$\mathrm{thk}_{3}$,1.5309272917807302,0.9172724921638041
$\mathrm{thk}_{4}$,1.0588974651330232,0.7095872322357082
$\mathrm{thk}_{5}$,1.5032652648947482,0.9477787829095117
$\mathrm{thk}_{6}$,1.5161048562230597,0.9199870725821352
$\mathrm{thk}_{7}$,1.3544347731895678,0.828915106464264
$\mathrm{thk}_{8}$,1.861122042169982,1.166433083421508
$\mathrm{thk}_{9}$,1.2730025404274075,0.7795387023995106
$\rho_{1}$,17.8434465786617,11.148762381425495
$\rho_{2}$,9.759459751008194,6.006371944362511
$\rho_{3}$,3.670240272879995,2.2790307136872014
$\rho_{4}$,1.3460276737758348,0.8389242800808969
$\rho_{5}$,1.498246265672395,0.9201640389617358
$\rho_{6}$,1.9527963660291578,1.1953717892355025
$\rho_{7}$,1.1952718150462762,0.7351230940353953
$\rho_{8}$,3.008358616850649,1.9437589459734503
$\rho_{9}$,1.1649764364057,0.7424281510251383
$\rho_{10}$,2.8349101132172927,1.7102094891763557
