5.72200e-01,5.14980e+00,2.53980e+00,2.28582e+01
7.33400e-01,6.60060e+00,3.45120e+00,3.10608e+01
9.40400e-01,8.46360e+00,3.39640e+00,3.05676e+01
1.23180e+00,1.10862e+01,2.24160e+00,2.01744e+01
1.58820e+00,1.42938e+01,3.06120e+00,2.75508e+01
2.08580e+00,1.87722e+01,4.39200e+00,3.95280e+01
2.72580e+00,2.45322e+01,5.68240e+00,5.11416e+01
3.50440e+00,3.15396e+01,5.14440e+00,4.62996e+01
4.51400e+00,4.06260e+01,3.59660e+00,3.23694e+01
0.00000e+00,0.00000e+00,3.24160e+00,2.91744e+01
