,sensitivity,confidence
$\mathrm{thk}_{1}$,3.6667013447402907,2.4222598996860363
$\mathrm{thk}_{2}$,1.6993244758312631,1.0332677023464372
$\mathrm{thk}_{3}$,1.5249827713395738,1.003646317200219
$\mathrm{thk}_{4}$,1.3618075432138779,0.8296191837755985
$\mathrm{thk}_{5}$,1.8813554359423577,1.1436006895023192
$\mathrm{thk}_{6}$,1.1036841548908543,0.6968867185589845
$\mathrm{thk}_{7}$,1.0201960078661862,0.6471408016829723
$\mathrm{thk}_{8}$,1.3365590571213115,0.8253800342615708
$\mathrm{thk}_{9}$,0.8179440594199615,0.4954818531823477
$\rho_{1}$,25.849846132272944,15.586398984325257
$\rho_{2}$,11.152356615259647,6.641950692788687
$\rho_{3}$,2.782839552534726,1.7629557346736568
$\rho_{4}$,1.4513079614856712,0.8989558853790663
$\rho_{5}$,1.2340915774375716,0.8015707162440123
$\rho_{6}$,2.2944443064680264,1.425366629056133
$\rho_{7}$,1.381407786334995,0.8902341249956277
$\rho_{8}$,4.249018875256077,2.6457680301014936
$\rho_{9}$,0.9375882037979636,0.6017739874405195
$\rho_{10}$,1.7000034085751494,1.0437102913932144
