7.68000e-01,6.91200e+00,6.00000e+01,5.40000e+02,1.00000e-02,1.10000e-02,2.00000e-07,1.80000e-06,1.56000e-02,1.40400e-01
5.56800e-01,5.01120e+00,6.56820e+02,5.91138e+03,1.00000e-01,9.00000e-01,5.60000e-06,5.04000e-05,1.67800e-01,1.00000e+00
5.45400e-01,4.90860e+00,6.33297e+02,5.69968e+03,1.20000e-01,1.00000e+00,8.60000e-06,7.74000e-05,1.56200e-01,1.00000e+00
5.44400e-01,4.89960e+00,5.98102e+02,5.38292e+03,1.20000e-01,1.00000e+00,1.32000e-05,1.18800e-04,1.48200e-01,1.00000e+00
1.00000e+00,9.00000e+00,4.55957e+02,4.10361e+03,1.60000e-01,1.00000e+00,1.96000e-05,1.76400e-04,1.41800e-01,1.00000e+00
0.00000e+00,0.00000e+00,6.72656e+01,6.05390e+02,1.00000e-02,1.10000e-02,2.00000e-07,1.80000e-06,5.40000e-03,4.86000e-02
