,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,6.712350984873438e-06,2.3620643927253991e-07,5.454409160613137e-08,2.6460217339810752e-08,-3.927504321781294e-06,-6.862521947573469e-08,2.5049048317133385e-10,-1.1032880410151371e-10,-7.733868205607452e-10,-7.618252278584315e-10,-3.130253192995822e-07,0.0001604573592321277,-2.170699755477277e-05,-2.0538647498965424e-05,-1.927975880166716e-05,-0.00026089277127197736,0.005644967636813877,0.1270230487190892,0.15377946007915483,0.13869118141551118,0.13120006992792688,0.6557138032817285,0.6768979184277998,-3.9040983661008365e-05,2.2690557661023958e-05,2.629305455360269e-05,3.0765099919232394e-05,0.0002775693184073223,-0.002082664523304402
dB/dt tg02,5.345241955889736e-06,1.1415119520005202e-06,7.866042183771298e-07,4.0030439065827726e-07,-4.982098389406338e-06,-3.677781922530893e-08,6.401505497945565e-10,5.432075500614676e-10,3.773587803631392e-10,6.472469624628853e-09,-2.220825230295093e-07,6.040533502900866e-05,-2.1751627585780635e-05,-2.340073154723262e-05,-2.7748852639836793e-05,-0.00030256442760491096,0.003987034208386708,0.06593087184759615,0.1143313179634538,0.1040906663785088,0.09866528554520294,0.4267719854968293,0.4810220604611796,-2.0878708354664207e-05,1.8187824283635865e-05,2.3024505625240433e-05,3.062563647967256e-05,0.000263115624920794,-0.0014789843293665816
dB/dt tg03,3.840316734050838e-06,1.285030269453399e-06,8.911596492675327e-07,3.8422111584171395e-07,-4.677312045684756e-06,-1.65309699415918e-08,7.508915266077095e-10,7.976697023436516e-10,8.967304703098949e-10,8.702389158432767e-09,-1.434154367368495e-07,5.486891277246108e-06,-1.851420877455316e-05,-2.121784865024257e-05,-2.7409174300055747e-05,-0.0002572923392497003,0.0025608146380665434,0.02773432020909479,0.07451063736523546,0.06873018974636687,0.06523215090859456,0.22284870983871716,0.31119592953505015,-9.340534761171646e-06,1.2486045245368692e-05,1.7075292387538387e-05,2.4744666052631477e-05,0.0001992509033996635,-0.0009561337244732348
dB/dt tg04,2.4509201541025805e-06,9.168784921235126e-07,5.882249666974859e-07,1.4865777178084465e-07,-3.4430143983338723e-06,-6.94147438525506e-09,6.394351399016075e-10,7.246025987348733e-10,8.872963877408741e-10,7.130454295463796e-09,-8.463792978852045e-08,-1.124501119255617e-05,-1.3245382382860526e-05,-1.560962087416164e-05,-2.0750358558443515e-05,-0.00016299519005565576,0.0015021296473519755,0.010352552533696257,0.0398838862067405,0.0376652546513815,0.03585903095447178,0.0747739870041813,0.18397647846806828,-3.886291236832106e-06,6.8810445802956986e-06,1.0201843971814242e-05,1.580640096234613e-05,0.00011492435981139627,-0.0005649082155324486
dB/dt tg05,1.6342721814842618e-06,6.182126723826096e-07,3.604164199409874e-07,1.3452374640609589e-08,-2.443490287611471e-06,-3.33880932961971e-09,5.035718884374823e-10,5.851573978372823e-10,7.358101584792525e-10,5.27082169677672e-09,-5.3999154358095734e-08,-1.3435859078659485e-05,-9.325632877260321e-06,-1.1131207554486216e-05,-1.4932454921974606e-05,-0.00010044672456169247,0.0009532155734637903,0.004164534950558225,0.020043307720962057,0.019747958771243242,0.019057082430796863,0.010169880697535221,0.11753342347277558,-1.84387714442524e-06,3.675541193029396e-06,5.956489116963314e-06,9.813378023206007e-06,6.497790722934045e-05,-0.0003607424362952499
dB/dt tg06,1.1428188568631182e-06,4.3425065756866845e-07,2.321735478919989e-07,-3.9732913413315866e-08,-1.7553812697758228e-06,-1.6606030591172438e-09,3.931399637988817e-10,4.6374543095004e-10,5.910387265119739e-10,3.886631928174073e-09,-3.685927637956858e-08,-1.2843264228468409e-05,-6.637377461969071e-06,-7.993841642476878e-06,-1.0780531347187524e-05,-6.411357776112574e-05,0.0006475100677926547,0.0014326450870780472,0.008629862083564348,0.009356551703009232,0.009392233240887785,-0.015782757171623123,0.08030996079192215,-8.962639623106231e-07,1.9093727730902604e-06,3.4733988972322897e-06,6.140258598874473e-06,3.803692230357383e-05,-0.0002464242771626823
dB/dt tg07,7.209617485390697e-07,2.7083778744145925e-07,1.2728796150966998e-07,-6.500657542672635e-08,-1.118032693848132e-06,-6.422147105307239e-10,2.7545778778384415e-10,3.296495871765655e-10,4.2469278683095933e-10,2.5316035491505878e-09,-2.3061626553615958e-08,-1.0602706563398961e-05,-4.137577536831098e-06,-5.032641565066377e-06,-6.82100852141394e-06,-3.499017069082417e-05,0.0004025702951124704,-5.047502126762906e-05,9.96867739875699e-05,0.001441539592231473,0.002037613244937484,-0.026871315051747977,0.05030138449386856,-3.256966040410588e-07,6.370834918755273e-07,1.537372428780797e-06,3.1118376367791277e-06,1.8134554467209166e-05,-0.00015431230717736312
dB/dt tg08,4.108993904065109e-07,1.4653562884965614e-07,5.4941091244485977e-08,-6.679302905968739e-08,-6.30973371681216e-07,-2.3309434471820044e-10,1.7070535036120546e-10,2.07249726580103e-10,2.694119654424902e-10,1.4437139962633609e-09,-1.3509837954973703e-08,-7.461953911499043e-06,-2.21719244790698e-06,-2.726474944887377e-06,-3.716195940457785e-06,-1.616613756331528e-05,0.00023401409861850564,-0.00043550133879154,-0.004275373103817905,-0.0028498983593637783,-0.002010897306270013,-0.02524749066200842,0.029492391328473984,-1.0211652709522477e-07,3.1560696467320684e-09,4.0544833734700713e-07,1.1627700759619962e-06,6.766455895825121e-06,-9.047471073242703e-05
dB/dt tg09,2.499607518647072e-07,8.407337322850672e-08,2.373135083786799e-08,-5.601906484069037e-08,-3.7637000749115094e-07,-1.232775189475663e-10,1.0845092742817164e-10,1.3337271461518513e-10,1.747651684078688e-10,8.609471809628493e-10,-8.692881697614134e-09,-5.273070682355511e-06,-1.2246845008851069e-06,-1.5218775720639607e-06,-2.0893010931616364e-06,-8.035350637615646e-06,0.00014955641519668163,-0.00040510574500073705,-0.005160840051919329,-0.003951429222894471,-0.0031420573130751125,-0.019631284867756036,0.018983209771768497,-4.6080724406211755e-08,-1.4086700449163963e-07,2.096184360088157e-08,3.7802829952778986e-07,2.6851440609635026e-06,-5.8247831359902964e-05
dB/dt tg10,1.6194784773170355e-07,5.311945344141657e-08,1.1549827919100011e-08,-4.337327794740743e-08,-2.4056182938899125e-07,-6.596445544641157e-11,7.195292897150814e-11,8.966735695827948e-11,1.1864811406654118e-10,5.506481821901356e-10,-6.015608199131932e-09,-3.946923404603598e-06,-7.127377178364968e-07,-8.960167064378377e-07,-1.243751232391936e-06,-4.4425051492261105e-06,0.00010285459229975395,-0.0003641101527089684,-0.004794255604358313,-0.0038541068013717046,-0.0031701180627060864,-0.014690495047805922,0.01313792882708407,-1.7953751319968383e-08,-1.268583087997582e-07,-7.388446021525876e-08,9.384666529456121e-08,1.2786369882135712e-06,-4.032443956611961e-05
