X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
30.000,0.000,0.000,3.787,300.000,0.0,1.0e-06,0.080
30.000,0.000,0.000,2.742,3327.391,0.5,3.5e-05,0.839
30.000,0.000,0.000,2.711,3189.234,0.6,4.7e-05,0.819
30.000,0.000,0.000,2.710,3016.938,0.6,6.2e-05,0.797
30.000,0.000,0.000,5.000,2242.609,0.8,7.4e-05,0.759
30.000,0.000,0.000,0.000,333.773,0.0,1.0e-06,0.025
