,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,6.7287681916508866e-06,2.07191046833104e-07,2.3927270901528283e-07,3.7701109609064795e-07,-3.747983078030722e-06,-6.995452144445997e-08,2.507373542514623e-10,-2.486059043751331e-10,-9.402010918048883e-10,-8.863319729873488e-10,-3.116397971097169e-07,0.0001719584528227463,-2.164043178250344e-05,-1.6373970799329587e-05,-1.1550879078326655e-05,-0.00027003863630090173,0.005547256529500562,0.12988046862946903,0.15807523361088519,0.12033468078647103,0.10426981544022118,0.6936965915990977,0.6737816171227867,-4.1479215019803456e-05,2.2557639728621887e-05,2.2410900536592607e-05,2.2871889195307123e-05,0.0002887139243310798,-0.0020252085751869533
dB/dt tg02,5.361141348853374e-06,1.132951004648042e-06,9.865255199683742e-07,7.978971586353375e-07,-5.003148105042207e-06,-3.751023095057666e-08,6.378950884741614e-10,3.9192152571702404e-10,1.2781096486599039e-10,6.817283891833077e-09,-2.2126230195676476e-07,6.626528392405327e-05,-2.168499264728398e-05,-1.978367777609588e-05,-2.0312057783706254e-05,-0.0003162328079928167,0.0039203838503099634,0.0675610742672139,0.11750690411736289,0.09143309153192875,0.0798639939671027,0.4532250544058821,0.479153503084803,-2.219790397106473e-05,1.8061894225226583e-05,2.0038641172825953e-05,2.392040982812801e-05,0.00027528484615996056,-0.001439254536675567
dB/dt tg03,3.849148931671344e-06,1.2842729362408115e-06,1.0644840893903203e-06,7.39662818873203e-07,-4.791677249452251e-06,-1.6861040412006498e-08,7.478727985689814e-10,6.633190874529478e-10,6.46117768730251e-10,9.213109487123954e-09,-1.429302473020637e-07,7.794982243804907e-06,-1.8449267001605998e-05,-1.8513082964228736e-05,-2.147224239545866e-05,-0.0002699031013995555,0.0025184047105018246,0.028521368419790655,0.07643225230896299,0.06151857927933139,0.05427788468530773,0.2373717839055536,0.3100790717625265,-9.93458846885902e-06,1.2365984987831442e-05,1.5142425833226642e-05,1.998432434192893e-05,0.00020917296344059795,-0.0009307501231830722
dB/dt tg04,2.450716825598566e-06,9.153899941406509e-07,7.090515695951998e-07,4.038560988873991e-07,-3.5588107106962977e-06,-7.0650179413612125e-09,6.36650722540036e-10,6.26846546171056e-10,6.948419038429233e-10,7.5642522733448e-09,-8.430251839148445e-08,-1.0544594890820555e-05,-1.3180913631213237e-05,-1.3939557371110744e-05,-1.6931682299093724e-05,-0.00017102300900507852,0.001476143516563167,0.010689121416647532,0.04065524017759603,0.034817900394175164,0.031252603308445356,0.07952040124487106,0.1832079310897926,-4.127237103761831e-06,6.771003111927332e-06,9.238634669551082e-06,1.316445662204019e-05,0.00012081306248663507,-0.0005496006603056814
dB/dt tg05,1.6300732565606384e-06,6.159217008122306e-07,4.4263845273383535e-07,1.9177385151288358e-07,-2.53370096509888e-06,-3.3878894869162297e-09,5.00809366537762e-10,5.157128356281823e-10,5.953850483888903e-10,5.591016932344298e-09,-5.3737857689113546e-08,-1.3261276539214012e-05,-9.259231992284946e-06,-1.0111944404397675e-05,-1.2527520962429295e-05,-0.00010513539167299227,0.0009357656856553412,0.004328609472690815,0.020174429638372817,0.019104148489833814,0.017681732283190903,0.010433937045820076,0.11693899104878826,-1.95390549087929e-06,3.5801023339875978e-06,5.505715469575072e-06,8.396233025375443e-06,6.822532820823657e-05,-0.0003506645573457801
dB/dt tg06,1.1375843786625759e-06,4.3216998674085317e-07,2.889187681560262e-07,8.64588225869563e-08,-1.821254744835934e-06,-1.6803396316722527e-09,3.9028066840323046e-10,4.1389531625388453e-10,4.882369479441284e-10,4.116510294205965e-09,-3.665193813593897e-08,-1.2865171307747569e-05,-6.5704476113532295e-06,-7.367060905561982e-06,-9.2496494811246e-06,-6.681218214493955e-05,0.000635077142280681,0.0015227599094511403,0.008428066340853196,0.0097828708308417,0.0096113905439082,-0.017317240588404993,0.07984029596008281,-9.484202723598545e-07,1.8304157893302396e-06,3.2790297304533595e-06,5.387908336128409e-06,3.9782636159966935e-05,-0.0002393542234815272
dB/dt tg07,7.160281259563695e-07,2.695315092523123e-07,1.6119259723937114e-07,1.3122728333905758e-08,-1.1586451595198614e-06,-6.470779950827765e-10,2.72630848117941e-10,2.9826766861334054e-10,3.584349358808333e-10,2.6733203295666e-09,-2.290988050955591e-08,-1.0703237165537254e-05,-4.075485035562493e-06,-4.724109918200905e-06,-6.018474903529565e-06,-3.617312257428998e-05,0.00039440254930481373,-4.318574966606201e-06,-0.00029096362365074605,0.0024610917100437446,0.0031926121155952136,-0.02908582462707637,0.04995881731873486,-3.444171119315199e-07,5.815497028684825e-07,1.5051146710663993e-06,2.8348725079234184e-06,1.8790267718603977e-05,-0.00014974356976431915
dB/dt tg08,4.0722219726221556e-07,1.4624818971574691e-07,7.207817923148362e-08,-2.5282188624988618e-08,-6.51842231440304e-07,-2.3344448549559735e-10,1.681955112120177e-10,1.9032668657768455e-10,2.3256806803317927e-10,1.5179806366555524e-09,-1.3408229460128274e-08,-7.555557964215651e-06,-2.167314745441252e-06,-2.6182294428841076e-06,-3.392279741398314e-06,-1.6524256356016997e-05,0.00022900982880693998,-0.00041001937785242965,-0.00467511939017759,-0.0017694936831251355,-0.0006617827479910452,-0.027161327868723304,0.029263411263553304,-1.0820820817568559e-07,-2.6016884059767525e-08,4.323070660396729e-07,1.1249950790152378e-06,6.881469201940204e-06,-8.771428504192983e-05
dB/dt tg09,2.4743791120539876e-07,8.442861131296241e-08,3.262067954977543e-08,-3.32810460523082e-08,-3.872494382088937e-07,-1.232288902408074e-10,1.0634469702499344e-10,1.240332806130507e-10,1.5372937920653532e-10,9.011538069509679e-10,-8.622846935346076e-09,-5.342225002964239e-06,-1.1870145724220373e-06,-1.4926517483814086e-06,-1.9673619414156123e-06,-8.119992515244802e-06,0.00014625941932326953,-0.0003873079694396056,-0.005481923980412468,-0.003063357098593685,-0.0019875582502172015,-0.021016118033088615,0.0188253451935344,-4.922379710976604e-08,-1.5316503446257078e-07,4.761869287633935e-08,4.0010663372163715e-07,2.658992869753847e-06,-5.644071657245306e-05
dB/dt tg10,1.602425510027609e-07,5.378318037650661e-08,1.639103831344275e-08,-3.0254095128175297e-08,-2.465690182298046e-07,-6.577593878542668e-11,7.022798664888806e-11,8.427238834875561e-11,1.0601405029590082e-10,5.739207258946289e-10,-5.965637212657105e-09,-4.000620332782951e-06,-6.850149466357199e-07,-8.950263454914753e-07,-1.202568334123603e-06,-4.443363867862415e-06,0.00010055018305140492,-0.000350884031521216,-0.005028395994082553,-0.003182609741761534,-0.002270575626163214,-0.015655477570562112,0.013025140991411882,-1.9590295262441016e-08,-1.298305545632734e-07,-5.943696983120099e-08,1.1836746383962308e-07,1.2341038541482665e-06,-3.906372617755174e-05
