,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.152431357577363e-06,-3.886810914318055e-07,-2.634485995559182e-07,-8.677972849477063e-08,-2.423364250825118e-06,-6.820842672488064e-08,1.0384155699679043e-09,2.1050595858214364e-10,-7.222806276895898e-10,-3.295173996935579e-09,-2.8972923941865565e-07,0.00016440401222017346,-3.9497081403954776e-05,-3.0079182889862117e-05,-2.242783148783405e-05,-0.00019867641665038843,0.004488869347807644,0.12645056143842345,0.26820256166103973,0.16461979616697636,0.12019514354366269,0.5152110600126136,0.6353441314406888,-4.0592035542533184e-05,3.639650804490383e-05,3.4259107349441516e-05,3.345639747012989e-05,0.00023653957338072592,-0.0014467872877001256
dB/dt tg02,5.621766919534346e-06,4.968312705896005e-07,4.265455700781289e-07,2.57667837535265e-07,-3.84947771100151e-06,-3.655191182408562e-08,1.3433107397806555e-09,8.503620659584465e-10,4.2907193862569344e-10,4.4205809408657e-09,-2.0506677114052934e-07,6.221081777858582e-05,-3.5538190585343843e-05,-3.117348531372528e-05,-3.053800867241721e-05,-0.0002603244336841301,0.0031579817709333578,0.06569474362591447,0.18730928827529472,0.11910760198062349,0.08836166047080442,0.3467653722243675,0.4503141719635847,-2.1709354952788013e-05,2.7241128508241008e-05,2.869092685508011e-05,3.253108330851405e-05,0.00023844980651377108,-0.0010250616653953272
dB/dt tg03,3.989819719457911e-06,7.071644515465327e-07,5.485510957270612e-07,2.4505766561826285e-07,-3.877315719077696e-06,-1.7031846528308896e-08,1.2804172589115703e-09,1.0233419642411355e-09,9.023319522578959e-10,7.068971472561866e-09,-1.3188139671449227e-07,8.775626238205842e-06,-2.7450283453988508e-05,-2.633020057035817e-05,-2.893190753051625e-05,-0.00023020924342849694,0.002016428579032944,0.02890043332492512,0.10923482039229788,0.07447239066475327,0.056812014649377476,0.1917321309478445,0.29002671433499566,-1.0074566619138255e-05,1.6975273820836352e-05,2.0160638473894235e-05,2.5468307930913045e-05,0.00018544156906334089,-0.0006599900865938847
dB/dt tg04,2.5654565228126683e-06,5.795352264420013e-07,4.0606585160822553e-07,1.0879886671854812e-07,-3.04909120693856e-06,-6.940553055063032e-09,9.978250804056757e-10,8.878811679497129e-10,9.017251507253786e-10,6.388922409093433e-09,-7.776784559908439e-08,-1.0947784333908189e-05,-1.8126946709588435e-05,-1.8686136960533223e-05,-2.188993216697257e-05,-0.00015762171802476837,0.001179117539410331,0.010468629526878988,0.046861625634660016,0.037721407083900114,0.03056607153475731,0.07762381984403878,0.17127283366174814,-4.069262579819227e-06,8.305884117980084e-06,1.1658985177506015e-05,1.6354366543076615e-05,0.00011533349026147924,-0.000389674093036852
dB/dt tg05,1.72903329461506e-06,4.3609048211783037e-07,2.765728766228061e-07,2.6017211685518956e-08,-2.256542482034596e-06,-3.1111702891676577e-09,7.428124580845553e-10,7.007173577661809e-10,7.517044970182415e-10,4.98462977954264e-09,-4.968228002791523e-08,-1.4429019810059833e-05,-1.1897806299416195e-05,-1.2989538224926555e-05,-1.580355510652875e-05,-0.00010361732269909738,0.0007478086198139965,0.003796356054921837,0.01468447463535784,0.017682840786201286,0.016010275449999306,0.024321610168319897,0.10953509853898151,-1.7968817383416977e-06,3.828415332932371e-06,6.642374022723746e-06,1.0299132093497796e-05,7.034655882281369e-05,-0.00024919843357592696
dB/dt tg06,1.2118292123620848e-06,3.254088239412506e-07,1.8562668970483145e-07,-1.8409407082142384e-08,-1.6599647151558035e-06,-1.525362115722892e-09,5.493841832538907e-10,5.409344162927113e-10,5.988288131965725e-10,3.761880816094995e-09,-3.377771353565439e-08,-1.348923690004664e-05,-7.880593736950632e-06,-9.070092307344585e-06,-1.1359979223944614e-05,-6.833306033394487e-05,0.0005051131480986961,0.0012308036129599499,-0.0014920412929617976,0.006687718589576233,0.007786705148477695,-0.0003742476793543141,0.07452800680862123,-8.602632437762239e-07,1.5763296890354865e-06,3.7425826390046775e-06,6.484509964750974e-06,4.31223963088739e-05,-0.00016956534054687327
dB/dt tg07,7.653041245190664e-07,2.1956252631759952e-07,1.0690964587254941e-07,-4.4081426142919174e-08,-1.082754706153747e-06,-6.241095866658234e-10,3.5884520286122986e-10,3.7224256419700527e-10,4.252609829781824e-10,2.4993145509419614e-09,-2.100754739285547e-08,-1.0748563008873639e-05,-4.435934358245024e-06,-5.503349728652959e-06,-7.1516213941158484e-06,-3.845514668275079e-05,0.0003115236962721911,-3.6197046821908187e-05,-0.011079755616924309,-0.0010629327627898434,0.0016562194040782225,-0.013876730016330987,0.046385730415548936,-3.327193368391246e-07,1.9916080737204856e-07,1.5665073423990168e-06,3.335089280329105e-06,2.1664519412346387e-05,-0.00010555955573861673
dB/dt tg08,4.394905292515843e-07,1.3892120790932128e-07,5.6024437785710716e-08,-4.64415974936288e-08,-6.318559482279625e-07,-2.0435778217762794e-10,2.0645413220794928e-10,2.2872804648905913e-10,2.7075292623618076e-10,1.478389294378568e-09,-1.2239800649884024e-08,-7.643936998794263e-06,-2.0999922022717e-06,-2.8920314145106205e-06,-3.948601610971162e-06,-1.878886306359762e-05,0.00017966232193495794,-0.0004574618147306981,-0.013171572905675027,-0.00462186560279124,-0.001638061235043202,-0.016492321845221133,0.027039683993541404,-9.184566077973716e-08,-2.4142960977071673e-07,3.9353829090662574e-07,1.344508492172114e-06,8.921957178001644e-06,-6.15627123879211e-05
dB/dt tg09,2.69824736535769e-07,9.381172822958861e-08,3.279037608021349e-08,-3.9039303932997544e-08,-3.894987973411159e-07,-7.423467847081148e-11,1.2358283917736773e-10,1.4567016467136524e-10,1.780755497050174e-10,9.175966562439552e-10,-7.826437374479667e-09,-5.523001381745479e-06,-1.0418006751508338e-06,-1.5933557159892244e-06,-2.2852929638824368e-06,-9.923775703037078e-06,0.00011384444054213984,-0.0004764159063645449,-0.011304266496594169,-0.00506465932729204,-0.0025363043047453406,-0.014149561932845243,0.017291371305514985,-2.0652134737612485e-08,-2.0279070864864455e-07,3.32014276524061e-08,5.319776013240085e-07,3.945446346434456e-06,-3.9391453135659904e-05
dB/dt tg10,1.7626525766165892e-07,6.67210342141028e-08,2.130466124841838e-08,-3.0833081549793547e-08,-2.546374321290809e-07,-3.2139938080367597e-11,7.761473948936627e-11,9.680742551120043e-11,1.2190247002392876e-10,6.015554663256199e-10,-5.404142798219801e-09,-4.124819304644081e-06,-5.536974640169401e-07,-9.306119642635323e-07,-1.3977186372981115e-06,-5.731166541531903e-06,7.799630527432874e-05,-0.00041120549592571043,-0.008792724733664251,-0.004515287346245106,-0.0025530747155592406,-0.011161059107841553,0.01193729946294025,-5.679235675664566e-12,-8.320697510809631e-08,-4.303022468234682e-08,2.1039193141857736e-07,1.9830027313623918e-06,-2.7211806566109177e-05
