,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.1750280629115805e-06,-4.156960662524522e-07,-3.2307849953961326e-07,-1.9800074804670086e-07,-2.443476003447399e-06,-6.782348802279492e-08,1.077145973687533e-09,2.532596535280592e-10,-6.649932016345351e-10,-3.4022636087137577e-09,-2.9238787620663613e-07,0.0001578073681497132,-4.044764428300639e-05,-3.139819386022774e-05,-2.4642391175637186e-05,-0.00019714659269844613,0.004586421083192796,0.12547161090697698,0.27186001038387886,0.16953590531266666,0.12657211412584676,0.5059366414304866,0.6401046851278834,-3.899063672214213e-05,3.717645077309794e-05,3.5382937988892146e-05,3.5443457504940304e-05,0.00023532392909870027,-0.0014953771873414297
dB/dt tg02,5.645332357682864e-06,4.74607421252879e-07,3.7566555445398403e-07,1.570216303780006e-07,-3.854714104342495e-06,-3.633611918701803e-08,1.3838504810070488e-09,8.975705894793729e-10,4.983647152646854e-10,4.350711084487344e-09,-2.0699288797112282e-07,5.8831632715366956e-05,-3.631222950648184e-05,-3.227505929890521e-05,-3.24780726202191e-05,-0.0002594645945913413,0.003227746206567272,0.06509409580109095,0.18942952801003196,0.12219116339255126,0.09252270315631667,0.34003992098360014,0.453793311255891,-2.0845215386656252e-05,2.7788794205482665e-05,2.9508678721034646e-05,3.407181567957495e-05,0.0002376119178074057,-0.0010597072113264145
dB/dt tg03,4.008816718549835e-06,6.899199615141013e-07,5.09584289786297e-07,1.6616904542482725e-07,-3.872781212056966e-06,-1.6928587910844594e-08,1.3146101216187486e-09,1.0639765253232543e-09,9.642020248592729e-10,7.0213860982343e-09,-1.3314658131091992e-07,7.349691681473979e-06,-2.7987019860223e-05,-2.7102692936879438e-05,-3.0334772754606463e-05,-0.00022975443809271267,0.0020617235375551997,0.028567957348451314,0.11008275254277694,0.07593965922788092,0.05896884517241335,0.18783868066413137,0.2923319826045776,-9.669822439788507e-06,1.7289741235075343e-05,2.0642084538317915e-05,2.643659192643456e-05,0.0001849264583222689,-0.0006824265655646053
dB/dt tg04,2.5784308921810317e-06,5.677047306893686e-07,3.801026373389984e-07,5.572026749196447e-08,-3.0415928941753363e-06,-6.900248251843962e-09,1.0220232572827454e-09,9.167137294088376e-10,9.463465772071409e-10,6.35768405751788e-09,-7.853267720746883e-08,-1.140240879091271e-05,-1.8440263420197787e-05,-1.9133712679684355e-05,-2.272033213634653e-05,-0.00015747992453451863,0.0012061260724466262,0.010300660307093685,0.04690594426065554,0.03805820205154083,0.03126742315574282,0.07612564337714056,0.1726801502905886,-3.9048813503543e-06,8.445303640411013e-06,1.1872193232654152e-05,1.682226267285944e-05,0.00011513347425143509,-0.00040301351154520656
dB/dt tg05,1.7381592728027223e-06,4.281933927725069e-07,2.595030053031816e-07,-9.316995030962085e-09,-2.2502762606663203e-06,-3.0955692514108794e-09,7.596873668521628e-10,7.206631968020343e-10,7.827380877576687e-10,4.9647867696541025e-09,-5.018411719734606e-08,-1.4543726948985216e-05,-1.2083352879145515e-05,-1.3247227996319017e-05,-1.6287865541869827e-05,-0.00010367300449062704,0.0007652690611461272,0.0037013730502394077,0.014443208015789884,0.017538407230661017,0.016048941608461906,0.024035748205047554,0.11046686004966481,-1.7242823557150684e-06,3.888597555506327e-06,6.728749838431114e-06,1.0510892205559434e-05,7.03493000246433e-05,-0.0002577947341914621
dB/dt tg06,1.2184407608118287e-06,3.2012973099422194e-07,1.7435951506120443e-07,-4.208651743633747e-08,-1.6556235978450668e-06,-1.5198691279305996e-09,5.612747449021717e-10,5.54786251560956e-10,6.203883516778899e-10,3.749890307976235e-09,-3.4127807952456336e-08,-1.3482979737953927e-05,-7.993282558166505e-06,-9.218782386756438e-06,-1.1641225779485263e-05,-6.848866647396935e-05,0.0005171199026996558,0.001171268437219484,-0.0018063019879823777,0.006360331718221591,0.007538307873705421,-9.650834223301864e-05,0.07518323267151054,-8.256651662035983e-07,1.6011769580687423e-06,3.771080976011409e-06,6.568788141477201e-06,4.32293297866581e-05,-0.00017545911153365039
dB/dt tg07,7.696671498122386e-07,2.1658545323420115e-07,1.0068111154635062e-07,-5.7545014412757866e-08,-1.0807228046239302e-06,-6.238445937122498e-10,3.6623042582237487e-10,3.8059274604887644e-10,4.38185781889996e-10,2.494432455305593e-09,-2.123271754267042e-08,-1.0693857947359726e-05,-4.493400567015107e-06,-5.570202031481362e-06,-7.2772916631489555e-06,-3.865815024773688e-05,0.0003191015864206165,-7.133706241843596e-05,-0.011368904191164111,-0.001436862127371513,0.0012826205016680243,-0.013323008178425475,0.04681126592296756,-3.1948653965227154e-07,2.0512210678964698e-07,1.564631435416997e-06,3.342327870615271e-06,2.1822597870555874e-05,-0.0001092658866317262
dB/dt tg08,4.4217048686491483e-07,1.3754913352306007e-07,5.3265018614886435e-08,-5.275178782694169e-08,-6.316662417431312e-07,-2.0574153993418738e-10,2.1053851204924053e-10,2.3310176799935484e-10,2.774003582414037e-10,1.478404549410367e-09,-1.2375961168491774e-08,-7.585237633572708e-06,-2.1252883547412683e-06,-2.9136322917053903e-06,-3.986181677762055e-06,-1.8975958158368128e-05,0.00018414837147865768,-0.0004781525752757228,-0.01337366024697496,-0.004925829162737658,-0.0019833721922379076,-0.015954556302943724,0.02729968230598407,-8.817418311815206e-08,-2.4046275059131735e-07,3.863901561589869e-07,1.3276056428761035e-06,9.066912531956724e-06,-6.374927120450849e-05
dB/dt tg09,2.7158974727661507e-07,9.317568635805635e-08,3.160127554334927e-08,-4.199729597302408e-08,-3.901035682111048e-07,-7.562852111851533e-11,1.2599232246523045e-10,1.4808616567477458e-10,1.8162801636915733e-10,9.195190447755178e-10,-7.915804578232448e-09,-5.474802231518252e-06,-1.0543381820390173e-06,-1.5994523381524458e-06,-2.292108258095831e-06,-1.0070867628348026e-05,0.00011674364491174676,-0.0004905564414700825,-0.011435851468626357,-0.005281369771943371,-0.0028032180282612207,-0.013733421142533045,0.01746330301504367,-1.9698499508981442e-08,-2.016369322233695e-07,2.9795072358088618e-08,5.173805816006807e-07,4.053289635361069e-06,-4.08021800373574e-05
dB/dt tg10,1.7750032004827814e-07,6.642541666805632e-08,2.0822868096119788e-08,-3.220521048882642e-08,-2.55505799722169e-07,-3.324272894702594e-11,7.913635629828176e-11,9.823051271822401e-11,1.2389328571146707e-10,6.040249364580082e-10,-5.466836970955563e-09,-4.087165495929981e-06,-5.608438390533049e-07,-9.318801632485114e-07,-1.3950282298197189e-06,-5.840678531831731e-06,8.000978423973088e-05,-0.00042185781623364,-0.00887843969288286,-0.0046631420378865085,-0.002747678528964948,-0.010861560834235338,0.012058539801190463,2.1065393927979056e-10,-8.14137585352307e-08,-4.267263292078369e-08,2.0256309314178236e-07,2.0566908546490837e-06,-2.819135244193171e-05
