X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
100.000,0.000,0.000,3.789,300.000,0.0,1.0e-06,0.080
100.000,0.000,0.000,2.798,3266.871,0.6,3.0e-05,0.849
100.000,0.000,0.000,2.756,3140.216,0.6,4.5e-05,0.806
100.000,0.000,0.000,2.753,2971.477,0.6,6.6e-05,0.772
100.000,0.000,0.000,5.000,2261.676,0.8,8.4e-05,0.751
100.000,0.000,0.000,0.000,338.427,0.0,1.0e-06,0.030
