time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
1.255000e-05,5.954878530e-05,7.373640000e-05,2.488840000e-08,1.032309600e-05,2.979413165e+02,2.585300000e+02
1.456000e-05,2.187960434e-05,3.273160000e-05,4.506400000e-08,4.582424000e-06,4.534091488e+02,3.468200000e+02
1.744000e-05,1.727731531e-06,4.150360000e-06,5.547000000e-08,5.810504000e-07,1.823436203e+03,1.016830000e+03
2.146000e-05,-5.445110791e-06,-7.712480000e-06,1.726880000e-08,1.079747200e-06,-6.003412755e+02,-4.758400000e+02
2.549000e-05,-6.208368728e-06,-7.500920000e-06,1.725160000e-09,1.050128800e-06,-4.129056440e+02,-3.640500000e+02
2.950000e-05,-5.386777130e-06,-7.621320000e-06,1.369292000e-08,1.066984800e-06,-3.557920025e+02,-2.822400000e+02
3.528000e-05,-3.881347694e-06,-3.789160000e-06,1.656360000e-09,5.304824000e-07,-3.285359407e+02,-3.338800000e+02
4.330000e-05,-2.361434047e-06,-2.681480000e-06,1.002932000e-08,3.754072000e-07,-3.252284323e+02,-2.988100000e+02
5.140000e-05,-1.431820347e-06,-1.412292000e-06,5.615800000e-09,1.977208800e-07,-3.411311110e+02,-3.442500000e+02
5.941000e-05,-8.845236447e-07,-7.683240000e-07,3.565560000e-09,1.075653600e-07,-3.694423360e+02,-4.058600000e+02
7.095000e-05,-4.382843069e-07,-3.458920000e-07,2.289320000e-09,4.842488000e-08,-4.388953033e+02,-5.138900000e+02
8.707000e-05,-1.808243886e-07,-1.274176000e-07,1.850720000e-09,1.783846400e-08,-5.629890774e+02,-7.108800000e+02
1.031600e-04,-7.256110479e-08,-5.784360000e-08,1.885120000e-09,8.098104000e-09,-7.800648940e+02,-9.072900000e+02
1.192200e-04,-2.467613969e-08,-2.911960000e-08,1.904040000e-09,4.076744000e-09,-1.258014183e+03,-1.126640000e+03
