X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
100.000,0.000,0.000,3.746,300.000,0.0,1.0e-06,0.080
100.000,0.000,0.000,2.785,3228.801,0.6,3.0e-05,0.848
100.000,0.000,0.000,2.740,3115.044,0.6,4.5e-05,0.803
100.000,0.000,0.000,2.737,2952.390,0.6,6.5e-05,0.767
100.000,0.000,0.000,5.000,2262.849,0.8,8.8e-05,0.738
100.000,0.000,0.000,0.000,337.720,0.0,1.0e-06,0.028
