,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.394256275303563e-06,-5.121483989582391e-07,-3.922553962492302e-07,-3.2026422688539614e-07,-3.136524813400696e-06,-7.02125733278724e-08,1.3585124942397792e-09,5.436237711191869e-10,-2.3465893062657286e-10,-1.3906144161392493e-09,-2.9286749685311297e-07,0.00019166084825325124,-4.128794522270274e-05,-3.408929963862322e-05,-3.1550832031495704e-05,-0.0002470617749617926,0.004563208402030905,0.13115792036960763,0.33985126070234417,0.14661003589355967,0.09305061435538049,0.362204502063564,0.6405339125931306,-4.8112944524901545e-05,3.201377575758476e-05,3.072406673842853e-05,3.561110942383296e-05,0.00025692302308234495,-0.001481562959577418
dB/dt tg02,5.536991767364008e-06,2.7441740080389307e-07,2.757480262438412e-07,2.3327051013630432e-08,-4.193880206568846e-06,-3.698140227933495e-08,1.497462602055767e-09,9.46105077159943e-10,6.54292530770034e-10,5.0499229695333226e-09,-2.0583619972139464e-07,7.248262927917796e-05,-3.488719112866188e-05,-3.158026888112875e-05,-3.5351281606151654e-05,-0.0002899731193898705,0.003187865865120277,0.0671359918098299,0.22043326723168066,0.09722870989712007,0.06266545165780307,0.2248522369667401,0.4508505164570372,-2.5299106736655328e-05,2.1979022053875494e-05,2.3575871954310686e-05,3.1458753902736106e-05,0.00024324010034615742,-0.0010423890911024785
dB/dt tg03,3.7510393394532785e-06,4.849800339540573e-07,4.306829061160926e-07,7.883366576661807e-08,-3.903798518781012e-06,-1.680156553039174e-08,1.3075866876683069e-09,9.658645696362741e-10,9.337782238443072e-10,6.816555418136287e-09,-1.3150850806669882e-07,1.0614742665553631e-05,-2.524653779417718e-05,-2.451646905452969e-05,-3.023634937762844e-05,-0.00024196824479604003,0.002022264910519283,0.02887841357916474,0.110800536915455,0.05381937827217645,0.0361823798455363,0.11239197482993363,0.28849898440566774,-1.145293244122659e-05,1.1992158575674574e-05,1.5128912656552066e-05,2.28148568332755e-05,0.00018130080410702051,-0.0006667795890927403
dB/dt tg04,2.3013815523528478e-06,3.925789926995965e-07,3.178635429747783e-07,1.0267963336998119e-08,-2.865631252978595e-06,-7.036750663531786e-09,9.377882739352732e-10,7.523335413935365e-10,8.106489420036523e-10,5.626007521477989e-09,-7.705812760794596e-08,-9.83174825347293e-06,-1.5286979811339023e-05,-1.5994097776772172e-05,-2.0918251402327106e-05,-0.00015574318486284762,0.001175372444229675,0.01096074456032898,0.03008293127537948,0.022235480758353885,0.016889923703644432,0.03851901276669644,0.16930124918354458,-4.762233272225613e-06,4.46702897331152e-06,7.783705179011352e-06,1.3476891676152058e-05,0.000107310697306399,-0.0003912002242561879
dB/dt tg05,1.5088211531984317e-06,3.1440729480756036e-07,2.2949425701484098e-07,-1.9131314947397456e-08,-2.0568188066127044e-06,-3.2596041955695287e-09,6.576692343274535e-10,5.618198183567646e-10,6.3795374835968e-10,4.252144046130929e-09,-4.920539231363791e-08,-1.3816550809902225e-05,-9.299126005446437e-06,-1.057743068581317e-05,-1.4448320670457693e-05,-0.00010072623871183995,0.0007452309062139835,0.004307419470990963,-0.005784496810059171,0.007355705252282296,0.007581607649399096,0.00823264958357948,0.10822413961461405,-2.180320616400114e-06,1.2715981554148253e-06,4.062835696994026e-06,8.144936252976426e-06,6.501771274175261e-05,-0.0002500537416729056
dB/dt tg06,1.0415825587907035e-06,2.56517195859451e-07,1.6896323959939376e-07,-3.0028615574628856e-08,-1.4930430841020293e-06,-1.6378756784597582e-09,4.6320076730973287e-10,4.195820087235066e-10,4.933769227100488e-10,3.176054787698249e-09,-3.3569422206252486e-08,-1.3293259806259786e-05,-5.741746555151334e-06,-7.167174349304599e-06,-1.016811886314545e-05,-6.68837252351591e-05,0.0005052317540363019,0.0016153078263006534,-0.020247881439531355,0.0002573304311257636,0.0028909346228451105,-0.0042693746335365455,0.0738901285919847,-1.0758686236687312e-06,1.7751391659013507e-08,2.142409141193431e-06,5.064509287888291e-06,4.071878157207235e-05,-0.00017073244754468045
dB/dt tg07,6.503754977590466e-07,1.931326216652824e-07,1.1036837857124754e-07,-3.502884971352736e-08,-9.68755635145034e-07,-7.208617114012232e-10,2.838823878568636e-10,2.7959039897425146e-10,3.414806286119319e-10,2.103881720106144e-09,-2.1008754064704487e-08,-1.0677253687747871e-05,-2.9364589486528315e-06,-4.244029192093215e-06,-6.327403713595959e-06,-3.8634128078040655e-05,0.00031364852087682125,0.0002676859054595704,-0.024796256369657026,-0.0038609977060144185,-0.00020323982421295374,-0.01011699461695791,0.04627429802862881,-4.5602842480507886e-07,-4.3049008501280494e-07,8.387834628528432e-07,2.6434223266244287e-06,2.1672069298350216e-05,-0.00010694578934144258
dB/dt tg08,3.7199705646157627e-07,1.362793559980837e-07,6.652234279832249e-08,-3.149791872209183e-08,-5.676517674700926e-07,-2.997268390340637e-10,1.5041582738112094e-10,1.6697984103086995e-10,2.132803993109041e-10,1.2493388467243923e-09,-1.2335727129354069e-08,-7.521617904958787e-06,-1.216824632673398e-06,-2.203328098773239e-06,-3.507283942547485e-06,-1.970409446826943e-05,0.0001823776249567301,-0.00019416579734268962,-0.020838212952599997,-0.00497250546860166,-0.001582610198198914,-0.010388390489478042,0.027181675702941128,-1.7618362761851752e-07,-2.9339834989549696e-07,2.1120883213650338e-07,1.1500272964194983e-06,9.922830461080655e-06,-6.285053070645167e-05
dB/dt tg09,2.3083012546069252e-07,1.0076954252571692e-07,4.495081770764771e-08,-2.4423229348996335e-08,-3.5759515512474543e-07,-1.3654541304863296e-10,8.442553463808595e-11,1.0565419108597815e-10,1.407523924782358e-10,7.944213777860041e-10,-7.960870325206345e-09,-5.4991795878876486e-06,-5.482198757523345e-07,-1.2398746436794236e-06,-2.0988388556939658e-06,-1.119030768152078e-05,0.00011668832752788396,-0.0003008144602303727,-0.014968141974294524,-0.004446250508838994,-0.0017815206128146829,-0.008555085020522915,0.01754196963546855,-7.044160774458761e-08,-5.7239595627334374e-08,5.878024364165953e-08,5.564701908501172e-07,5.188171787017068e-06,-4.058491965728284e-05
dB/dt tg10,1.531181693796239e-07,7.64763604235675e-08,3.254683148202572e-08,-1.85685276546035e-08,-2.3959453283169743e-07,-6.843898126729678e-11,5.0225816281367417e-11,7.046783667012589e-11,9.758632216040604e-11,5.355773029590435e-10,-5.524109016996387e-09,-4.167863923909155e-06,-2.709691065184431e-07,-7.498901679640314e-07,-1.3412561508697622e-06,-6.929354632603451e-06,8.03575358239906e-05,-0.0003003014373964691,-0.01034748236784948,-0.00364262845379537,-0.0016389880721897456,-0.006723300955978559,0.012169787970215925,-2.8059532737660917e-08,8.457810285097422e-08,3.451437552860679e-08,3.018519664843e-07,3.0561720164891956e-06,-2.817360776351463e-05
