,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.138257784532966e-06,-4.820880641482044e-07,-4.203048850520507e-07,-3.9137368148425387e-07,-3.2534208757686494e-06,-6.779090944243557e-08,1.2840016910185263e-09,5.598133637426199e-10,-1.6159844846949065e-10,-7.266564574793519e-10,-2.810985101182723e-07,0.00017984770831886126,-3.973125736012921e-05,-3.369800233912785e-05,-3.168752242331169e-05,-0.0002356230979334311,0.004111276585444312,0.12639977421416385,0.3075318707447351,0.14246592270214312,0.09253769484361618,0.36470615739040707,0.6189747194091513,-4.649645405203824e-05,3.054087060164638e-05,3.050202841123639e-05,3.5591975044739974e-05,0.0002435559305265271,-0.0012611223910086124
dB/dt tg02,5.3212799680524326e-06,2.688409298229985e-07,2.1429676915747286e-07,-5.560637783583737e-08,-4.0903874136074495e-06,-3.57196622255366e-08,1.406058026038337e-09,9.374859822266982e-10,6.733553470766864e-10,4.954003961992311e-09,-1.968632555865376e-07,6.656747958873833e-05,-3.35014317481004e-05,-3.1088156693693656e-05,-3.4888234947245736e-05,-0.0002679976301095212,0.0028600530043038437,0.0646669893068646,0.20010195814124662,0.0950263287863455,0.06264533068892456,0.22847579881800745,0.43409218256002896,-2.4456663589558758e-05,2.0984891225479407e-05,2.3374574214607724e-05,3.115315555743654e-05,0.00022672625504678673,-0.0008841787669574338
dB/dt tg03,3.601588139193571e-06,4.747223893297138e-07,3.737984593647739e-07,1.753211430377234e-08,-3.7350847354607557e-06,-1.6247518585704476e-08,1.2260971956703918e-09,9.50050803043998e-10,9.28784628362827e-10,6.4452283992093626e-09,-1.254674301396172e-07,8.16407743994538e-06,-2.4293137400390066e-05,-2.4138068268100643e-05,-2.9687296454188643e-05,-0.00022156413458139184,0.0018083852401586601,0.027802287234804175,0.10202685204127779,0.053159465905921896,0.036460917895635894,0.11568623078918668,0.27706203768506393,-1.1083198699801127e-05,1.1550713906965107e-05,1.503369961588345e-05,2.2518927336854174e-05,0.0001676574588375718,-0.0005642157896644875
dB/dt tg04,2.2158651544871107e-06,3.876382509824496e-07,2.8075646722933266e-07,-2.6882340963261155e-08,-2.727565825012596e-06,-6.8171924938347144e-09,8.819762702685655e-10,7.402427197053072e-10,8.020033391359108e-10,5.288359094707433e-09,-7.345452182371876e-08,-1.074267296570847e-05,-1.4828851239329426e-05,-1.5805873777679702e-05,-2.0552415539335128e-05,-0.00014250375256531363,0.0010491615976489766,0.010539365880449026,0.02979195784031585,0.022471068322262536,0.017238333169565856,0.04053978837684109,0.16242226283347022,-4.616008894624984e-06,4.441070005251296e-06,7.788308452078628e-06,1.3314190641198884e-05,9.881933461725173e-05,-0.00033075048989958226
dB/dt tg05,1.4561306786099582e-06,3.0863492706375396e-07,2.0334737299317697e-07,-4.4159934090197235e-08,-1.955204212476112e-06,-3.158809063483542e-09,6.220484293402516e-10,5.539842812976447e-10,6.310018094912431e-10,3.992528750201636e-09,-4.688071583643214e-08,-1.420451229406847e-05,-9.125230867209503e-06,-1.0494322548332192e-05,-1.4218165249909824e-05,-9.213103783732585e-05,0.0006643147453069136,0.004116830605136407,-0.0026980486545765234,0.007835627494205027,0.007865832034152436,0.009202525357030873,0.10375936576600232,-2.1132616921109864e-06,1.3803052006846114e-06,4.0942481777687115e-06,8.053067446655798e-06,5.956549250590038e-05,-0.00021131409195160658
dB/dt tg06,1.0070210516919402e-06,2.4914893572582564e-07,1.4938902776540267e-07,-4.820592617944177e-08,-1.4188411630519862e-06,-1.5846312629512842e-09,4.4118143307882883e-10,4.147616142531304e-10,4.884447973500624e-10,2.9816022842326054e-09,-3.1972077392462464e-08,-1.3482838821433416e-05,-5.713301722000194e-06,-7.137062061317849e-06,-1.002146476364769e-05,-6.11208286999144e-05,0.0004498763899392846,0.0015162663515105215,-0.016195658124425246,0.0007512158554921367,0.0030949424623654617,-0.003955845681727746,0.07080713781346241,-1.040432862293686e-06,1.4270905623867703e-07,2.173865153996219e-06,5.007708041920393e-06,3.706348387128294e-05,-0.00014423350615931047
dB/dt tg07,6.302234073535641e-07,1.8483258849897706e-07,9.688993232237061e-08,-4.71597382104756e-08,-9.204588079580464e-07,-6.93977006795284e-10,2.7344734244891764e-10,2.7733312283169143e-10,3.3862948652514194e-10,1.974933923238085e-09,-2.0004652623955506e-08,-1.0766895981743978e-05,-2.989867112972978e-06,-4.2458710035279576e-06,-6.24724825774854e-06,-3.523219337524724e-05,0.00027895941281355137,0.00021867845018366098,-0.021053289745655998,-0.0034617453430251647,-9.05225518131129e-05,-0.010263594141673833,0.04432577966912355,-4.3811146233866707e-07,-3.4768048451690097e-07,8.589567727127326e-07,2.6102998254071682e-06,1.950846985957549e-05,-9.032883173273829e-05
dB/dt tg08,3.6114995164137696e-07,1.2825368942737798e-07,5.772970013980435e-08,-3.915181499681091e-08,-5.38911286540715e-07,-2.853565374993671e-10,1.473474248122414e-10,1.663025961877246e-10,2.1189648474701872e-10,1.1717725080732085e-09,-1.1743521791580892e-08,-7.56917046504386e-06,-1.2856125322461878e-06,-2.215275193331284e-06,-3.4672796466569815e-06,-1.7884818362983946e-05,0.0001619918872387081,-0.00021994305934560206,-0.01827815680126472,-0.004718030516597255,-0.0015443614770727205,-0.010720317846768317,0.026025512339524246,-1.665823619012255e-07,-2.716898444797016e-07,2.170184112148044e-07,1.12904529928694e-06,8.766242747560695e-06,-5.307392395041989e-05
dB/dt tg09,2.2411754503038203e-07,9.378092012480326e-08,3.869597148771576e-08,-2.9719074858437243e-08,-3.3881015133252964e-07,-1.2779336465901977e-10,8.406945439237386e-11,1.0552152596464053e-10,1.3995436358707697e-10,7.434919925023627e-10,-7.575440014714863e-09,-5.527514796925808e-06,-6.005928321769493e-07,-1.2500681372012652e-06,-2.0741806721438107e-06,-1.0091666334269761e-05,0.00010350169175123504,-0.00031628696998038485,-0.013443127344412003,-0.004294389460428222,-0.0017785363196477857,-0.008874973812379464,0.016785373377935064,-6.457919233140968e-08,-6.897815807926458e-08,5.665127075971089e-08,5.400900542062461e-07,4.497815143883024e-06,-3.425740838139114e-05
dB/dt tg10,1.4852441437571296e-07,7.068792273161434e-08,2.787341688915982e-08,-2.243726354233358e-08,-2.2643693232325522e-07,-6.259440351863682e-11,5.0787386889381554e-11,7.051688805620269e-11,9.705186456497031e-11,4.998860261775295e-10,-5.2544481443463355e-09,-4.18631190664659e-06,-3.0651703827918155e-07,-7.56971685767895e-07,-1.3238253936618663e-06,-6.206756574522279e-06,7.118778211307094e-05,-0.0003104997952204748,-0.009486571876721474,-0.0035529739741049877,-0.0016508327238535805,-0.006985748198919427,0.01163800614772567,-2.4138191716793408e-08,6.155518067723686e-08,2.9318182772053736e-08,2.885773873851296e-07,2.6107169351137273e-06,-2.3771202040302098e-05
