,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.041947856409472e-06,-6.848631660038262e-07,-5.70298100408424e-07,-5.469433397540452e-07,-3.2298942392046704e-06,-6.649576840227336e-08,1.4239253330540587e-09,6.048750747501242e-10,-1.274393912061317e-10,-8.44290507021377e-10,-2.8045533429692706e-07,0.0001658143092585773,-4.2288204373805706e-05,-3.487031127802935e-05,-3.260612591546079e-05,-0.0002242474675728374,0.004057986683092058,0.12354131972691056,0.3362545317530231,0.14595021150910262,0.09382218605285358,0.3479881172503283,0.6166291111058964,-4.33399819079712e-05,3.317010824774285e-05,3.16222570855395e-05,3.638689300392494e-05,0.00023355137999508276,-0.0012355926446374651
dB/dt tg02,5.258625515694773e-06,8.031121432257113e-08,8.364971572585963e-08,-1.8387739631934625e-07,-3.992647956359199e-06,-3.5058218912645064e-08,1.542453878157066e-09,9.81677700889733e-10,7.022641309170877e-10,4.675501756605564e-09,-1.9631979472853666e-07,5.964519831504439e-05,-3.561407195915936e-05,-3.203315798477336e-05,-3.555076982834523e-05,-0.0002560566732110294,0.002821444772887842,0.06312331773221112,0.21930774269138756,0.09734985065238722,0.06349877759856529,0.21879481417039037,0.43223746175829,-2.2806177327095846e-05,2.2834638765431684e-05,2.4200857406238797e-05,3.17088248878305e-05,0.00021779395371037985,-0.0008658738971337203
dB/dt tg03,3.5686980429484356e-06,3.2763323874016e-07,2.7771247614262806e-07,-7.310381088893093e-08,-3.6271203733758413e-06,-1.5965183100628202e-08,1.3390884312264477e-09,9.869421661465312e-10,9.510199035898525e-10,6.160094438267533e-09,-1.2512243353177132e-07,5.382227662936985e-06,-2.5780927598496512e-05,-2.4810570649425423e-05,-3.0124442669087057e-05,-0.00021252578441956487,0.0017838300635254901,0.027070742442525688,0.11171180110956838,0.05444150232083118,0.036944926196481154,0.11169932986245258,0.2758761492962079,-1.0343662179526465e-05,1.2575969388151347e-05,1.5557308646826488e-05,2.2866002105494538e-05,0.00016148789530329703,-0.0005525429871476695
dB/dt tg04,2.2029344845690955e-06,2.918120270525175e-07,2.2092979228902807e-07,-8.170627923226384e-08,-2.6477009349794702e-06,-6.709596876142478e-09,9.60910196199427e-10,7.668219850735019e-10,8.176261104256964e-10,5.0840032485112896e-09,-7.329743371889497e-08,-1.1690267391883512e-05,-1.5676713486042295e-05,-1.6221743058488033e-05,-2.081628474054585e-05,-0.0001374466500286766,0.0010354399896111313,0.01020768051627865,0.03197190683064009,0.02297384612091367,0.0174512318164015,0.04006254871580828,0.1618215061015306,-4.312143346659514e-06,4.810650745633642e-06,8.062068929415813e-06,1.3505037765992225e-05,9.560720206883471e-05,-0.00032410608593052615
dB/dt tg05,1.4507985343160567e-06,2.4641339147558307e-07,1.645505456161101e-07,-7.917710745144193e-08,-1.9003727400660394e-06,-3.1130084080764758e-09,6.757676481020843e-10,5.732118797016497e-10,6.424152783117088e-10,3.853717682856227e-09,-4.6805925909465954e-08,-1.4516134222843007e-05,-9.585599321706326e-06,-1.0758394842681307e-05,-1.4387595419443238e-05,-8.931200812134598e-05,0.0006559183175256714,0.003939694402923093,-0.003972113050157725,0.007960801925665568,0.007943593152777899,0.009916355906484686,0.10342916894323068,-1.974648346031399e-06,1.4584904988594286e-06,4.239023370437474e-06,8.163117550247398e-06,5.788398818940656e-05,-0.00020718156522296416
dB/dt tg06,1.004705477801369e-06,2.0847324216649877e-07,1.2325127576772236e-07,-7.163157373076135e-08,-1.3814941770246228e-06,-1.56320901699806e-09,4.775842293414401e-10,4.2887464562907277e-10,4.970018082408467e-10,2.887313834394732e-09,-3.1934720703400457e-08,-1.3557494625981699e-05,-5.950631348711324e-06,-7.309077846178504e-06,-1.0134780459385932e-05,-5.952199136111651e-05,0.0004443395212619295,0.001407976292689125,-0.01881867134321414,0.0006960657751537671,0.0031043252731808193,-0.002913855171513716,0.07061036051814695,-9.715720368255881e-07,1.0782490442798372e-07,2.250603455007361e-06,5.073163018261157e-06,3.617020233976072e-05,-0.00014147317442002164
dB/dt tg07,6.294972160346209e-07,1.627104990517134e-07,8.141564105971197e-08,-6.100010172740916e-08,-8.986723895383029e-07,-6.852955846679218e-10,2.9419365969577875e-10,2.865745410330222e-10,3.44427863491384e-10,1.919874271745589e-09,-1.999094158512489e-08,-1.0739879691464307e-05,-3.0661824132570114e-06,-4.341590865792104e-06,-6.3133705240769764e-06,-3.451159292575744e-05,0.0002756274277839698,0.00015442239610858612,-0.023947698912409412,-0.003615800580517771,-0.00012398220229730244,-0.009249757899160167,0.044222666575216715,-4.08122895678441e-07,-4.139594520658743e-07,8.886781114603451e-07,2.642022610423119e-06,1.9149167448420576e-05,-8.864283573634659e-05
dB/dt tg08,3.6094724350713844e-07,1.1872031482972815e-07,4.9642825265692825e-08,-4.643967745820298e-08,-5.280477882230708e-07,-2.819538048236065e-10,1.5691509508174362e-10,1.716949996781021e-10,2.1544446164206604e-10,1.1441062408105662e-09,-1.174019453166926e-08,-7.520878140295088e-06,-1.282514018061392e-06,-2.260108176377805e-06,-3.500595572287568e-06,-1.7637805939616985e-05,0.00016009906328630442,-0.00025866456024027884,-0.020528626183680804,-0.0048870317215997175,-0.0015924188410539552,-0.00996111286434585,0.025974534843019915,-1.5414655226357455e-07,-3.1135565268013025e-07,2.2364139691648543e-07,1.14094180746836e-06,8.665333384195815e-06,-5.2104177733260124e-05
dB/dt tg09,2.2398879377591632e-07,8.969852860162246e-08,3.4117412475358714e-08,-3.390610605085226e-08,-3.3295485636094373e-07,-1.2638297494176183e-10,8.85247855528278e-11,1.0883805540177366e-10,1.4223219907728164e-10,7.283975215276093e-10,-7.574381538687086e-09,-5.4803227674651905e-06,-5.809940631447565e-07,-1.2724148012758328e-06,-2.0919455728781732e-06,-9.998521239588307e-06,0.00010229413148619938,-0.0003422574286536925,-0.01492570943469844,-0.004436479185251961,-0.0018235565272436863,-0.008348499374267954,0.016754439747567938,-5.8928108272437796e-08,-7.77803849355425e-08,5.757725785213954e-08,5.447039668401619e-07,4.463632497662651e-06,-3.363629943601883e-05
dB/dt tg10,1.4841150096336808e-07,6.901949625419369e-08,2.510527512273255e-08,-2.5016114459977636e-08,-2.2306074923719678e-07,-6.197103326473113e-11,5.286966681937802e-11,7.266290643953611e-11,9.858372575897888e-11,4.910535024094499e-10,-5.2538577853941316e-09,-4.145461877222849e-06,-2.874923486732876e-07,-7.688030540092213e-07,-1.3338219186848604e-06,-6.168339764472139e-06,7.035127623925942e-05,-0.0003293976427003985,-0.010412249999933135,-0.003664215089718598,-0.001688820433676025,-0.006621874301371805,0.011616605105833651,-2.1298955633480526e-08,6.947665340867573e-08,2.940813877592704e-08,2.90510662989908e-07,2.5929370261089937e-06,-2.3340860105317525e-05
dB/dt tg11,8.653595412867539e-08,4.7027155626845946e-08,1.673315657204663e-08,-1.6392857018000675e-08,-1.3163132045594578e-07,-2.5069734309016794e-11,2.6435684363387882e-11,4.225330709207881e-11,6.032529778144823e-11,2.9118993200493195e-10,-3.2966624185803414e-09,-2.854388208706691e-06,-1.1724838619852781e-07,-3.958117685990216e-07,-7.350567676759138e-07,-3.2956850896401393e-06,4.3636753701896135e-05,-0.0002697247965290465,-0.005940939537512579,-0.0025971067229144974,-0.0013416824794009895,-0.004584723405096113,0.0072828939538743,-1.8110753738091119e-09,1.4847520709521857e-07,4.0507239964351795e-08,1.3874251254729683e-07,1.351099312544644e-06,-1.4651650317698552e-05
