X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
175.000,0.000,0.000,6.518,33.027,0.0,1.0e-06,0.100
175.000,0.000,0.000,6.265,21.582,0.2,1.2e-04,0.540
175.000,0.000,0.000,12.299,14.880,0.5,1.3e-04,0.412
175.000,0.000,0.000,7.990,17.399,0.5,1.1e-04,0.386
175.000,0.000,0.000,8.001,26.890,0.3,1.0e-04,0.485
175.000,0.000,0.000,0.000,31.726,0.3,9.9e-05,0.507
