X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
175.000,0.000,0.000,7.640,40.428,0.0,1.0e-06,0.100
175.000,0.000,0.000,5.557,12.631,0.2,1.4e-04,0.487
175.000,0.000,0.000,9.720,13.458,0.4,1.2e-04,0.386
175.000,0.000,0.000,8.248,16.054,0.5,1.2e-04,0.381
175.000,0.000,0.000,8.021,24.422,0.4,1.0e-04,0.472
175.000,0.000,0.000,0.000,31.046,0.3,9.9e-05,0.504
