time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.381747840e-04,6.580992000e-04,8.344320000e-07,5.922892800e-05,4.235871728e+01,4.155000000e+01
6.070000e-06,4.095471185e-04,3.710336000e-04,4.284992000e-07,3.339302400e-05,4.217600346e+01,4.506000000e+01
7.080000e-06,2.845512230e-04,2.540556800e-04,4.271872000e-07,2.286501120e-05,4.159937049e+01,4.489000000e+01
8.520000e-06,1.882036013e-04,1.728691200e-04,2.168211200e-07,1.555822080e-05,4.024987613e+01,4.262000000e+01
1.053000e-05,1.182771997e-04,1.149312000e-04,1.951468800e-07,1.034380800e-05,3.854202404e+01,3.929000000e+01
1.255000e-05,8.080597636e-05,8.173760000e-05,1.721081600e-07,7.356384000e-06,3.708633879e+01,3.682000000e+01
1.456000e-05,5.867359674e-05,6.100800000e-05,1.591718400e-07,5.490720000e-06,3.583865697e+01,3.494000000e+01
1.744000e-05,3.960608114e-05,4.174784000e-05,8.331200000e-08,3.757305600e-06,3.447443121e+01,3.329000000e+01
2.146000e-05,2.499740328e-05,2.650240000e-05,6.008960000e-08,2.385216000e-06,3.315912271e+01,3.189000000e+01
2.549000e-05,1.692273533e-05,1.798752000e-05,5.780672000e-08,1.618876800e-06,3.228388006e+01,3.100000000e+01
2.950000e-05,1.207681852e-05,1.263456000e-05,6.342208000e-08,1.137110400e-06,3.168916328e+01,3.074000000e+01
3.528000e-05,7.923769701e-06,8.079296000e-06,3.001856000e-08,7.271366400e-07,3.114681442e+01,3.075000000e+01
4.330000e-05,4.852669681e-06,4.893760000e-06,2.435859200e-08,4.404384000e-07,3.069838382e+01,3.053000000e+01
5.140000e-05,3.213967478e-06,3.122560000e-06,3.308864000e-08,2.810304000e-07,3.035868637e+01,3.095000000e+01
5.941000e-05,2.268168674e-06,2.169523200e-06,2.967744000e-08,1.952570880e-07,3.008613084e+01,3.099000000e+01
7.095000e-05,1.452573744e-06,1.389932800e-06,1.587782400e-08,1.250939520e-07,3.012333370e+01,3.102000000e+01
8.707000e-05,8.961257797e-07,8.522752000e-07,1.797964800e-08,7.670476800e-08,2.954987201e+01,3.055000000e+01
1.031600e-04,5.967805273e-07,5.641600000e-07,1.538976000e-08,5.077440000e-08,2.920925683e+01,3.032000000e+01
1.192200e-04,4.175316230e-07,4.237760000e-07,1.936249600e-08,3.813984000e-08,2.912109588e+01,2.883000000e+01
1.423300e-04,2.601444947e-07,2.952000000e-07,9.244352000e-09,2.656800000e-08,2.971291887e+01,2.731000000e+01
1.745400e-04,1.495200491e-07,1.963801600e-07,9.215488000e-09,1.767421440e-08,3.059317745e+01,2.551000000e+01
