time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.960192440e-04,6.580992000e-04,8.344320000e-07,3.290496000e-05,4.433319577e+01,4.155000000e+01
6.070000e-06,3.858000050e-04,3.710336000e-04,4.284992000e-07,1.855168000e-05,4.388942132e+01,4.506000000e+01
7.080000e-06,2.709963295e-04,2.540556800e-04,4.271872000e-07,1.270278400e-05,4.297522151e+01,4.489000000e+01
8.520000e-06,1.822953211e-04,1.728691200e-04,2.168211200e-07,8.643456000e-06,4.111492350e+01,4.262000000e+01
1.053000e-05,1.171868605e-04,1.149312000e-04,1.951468800e-07,5.746560000e-06,3.878072532e+01,3.929000000e+01
1.255000e-05,8.156320993e-05,8.173760000e-05,1.721081600e-07,4.086880000e-06,3.685644221e+01,3.682000000e+01
1.456000e-05,6.001985626e-05,6.100800000e-05,1.591718400e-07,3.050400000e-06,3.530072027e+01,3.494000000e+01
1.744000e-05,4.100273158e-05,4.174784000e-05,8.331200000e-08,2.087392000e-06,3.368706424e+01,3.329000000e+01
2.146000e-05,2.602959079e-05,2.650240000e-05,6.008960000e-08,1.325120000e-06,3.227662149e+01,3.189000000e+01
2.549000e-05,1.757296222e-05,1.798752000e-05,5.780672000e-08,8.993760000e-07,3.148251723e+01,3.100000000e+01
2.950000e-05,1.243766997e-05,1.263456000e-05,6.342208000e-08,6.317280000e-07,3.107323336e+01,3.074000000e+01
3.528000e-05,8.023831631e-06,8.079296000e-06,3.001856000e-08,4.039648000e-07,3.088732708e+01,3.075000000e+01
4.330000e-05,4.790130765e-06,4.893760000e-06,2.435859200e-08,2.446880000e-07,3.096500009e+01,3.053000000e+01
5.140000e-05,3.106295325e-06,3.122560000e-06,3.308864000e-08,1.561280000e-07,3.105623460e+01,3.095000000e+01
5.941000e-05,2.164620281e-06,2.169523200e-06,2.967744000e-08,1.084761600e-07,3.103812109e+01,3.099000000e+01
7.095000e-05,1.382895845e-06,1.389932800e-06,1.587782400e-08,6.949664000e-08,3.112687428e+01,3.102000000e+01
8.707000e-05,8.694667395e-07,8.522752000e-07,1.797964800e-08,4.261376000e-08,3.015085297e+01,3.055000000e+01
1.031600e-04,5.984755916e-07,5.641600000e-07,1.538976000e-08,2.820800000e-08,2.915407779e+01,3.032000000e+01
1.192200e-04,4.350285216e-07,4.237760000e-07,1.936249600e-08,2.118880000e-08,2.833492989e+01,2.883000000e+01
1.423300e-04,2.876368054e-07,2.952000000e-07,9.244352000e-09,1.476000000e-08,2.778809484e+01,2.731000000e+01
1.745400e-04,1.784183412e-07,1.963801600e-07,9.215488000e-09,9.819008000e-09,2.719346453e+01,2.551000000e+01
