,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-3.182793463226064e-05,-2.13072872659593e-06,4.445073349290327e-07,1.296497675070461e-09,-5.506622982140672e-12,-9.290945037745165e-06,-4.587492370318457e-06,1.6715237881577312e-06,1.1119270280379489e-07,3.6034319502441505e-10,3.017035652984286e-12,0.003898701085191243,0.0012841593723197956,-0.00024403942305911065,-1.789117266641019e-05,-5.012980840072586e-08,3.349427805840064e-10,0.03277617951102608,0.0738276723950761,-0.08866253226871522,-0.0018093775456511792,-8.532214920817046e-06,2.8146329585638146e-07,-6.57350203582839e-06,-0.0003085716185051114,7.690910773099999e-05,8.060166289908403e-06,2.4776026641837172e-08,-1.7350245016773388e-10
dB/dt tg02,-2.3216542634944553e-05,-6.776353762851274e-06,6.181504931946461e-07,4.30482153747341e-09,-1.5416324861415824e-12,-5.234905502995277e-06,-3.102858994768822e-06,8.228870544892872e-07,1.9971680190564372e-07,4.484700265538024e-10,2.261566012758623e-12,0.0018533232428397427,0.0008445068483107935,-9.35343807537035e-05,-3.131281278172382e-05,-6.70431297521758e-08,4.2870962470227484e-10,0.01811785709729508,0.08108995876425738,-0.07073839020503443,-0.004062666583269167,-6.448636658273201e-06,3.1173478039169125e-07,-3.7010347831789644e-06,-0.0001862937601159979,1.7962526105860034e-05,1.3623381025823592e-05,3.612976278817804e-08,-2.1910638860820278e-10
dB/dt tg03,-1.7597172840059987e-05,-8.029263371462321e-06,6.820096891293804e-07,1.5303669887318357e-08,5.852362943560322e-12,-3.216612223911359e-06,-2.1750976979225376e-06,2.301724864600954e-07,2.7202153595756803e-07,1.645209545322692e-09,1.4311467304807912e-12,0.0009333506060815037,0.000573737258154745,6.744473021201653e-06,-4.163316159919131e-05,-2.4567976816557527e-07,5.272041685455812e-10,0.010895633068198799,0.07836189703578884,-0.05194051614487015,-0.006536750846505875,-2.432861326485183e-05,3.4930663112019737e-07,-2.270532948570017e-06,-0.00011630478110969987,-1.7553806726915226e-05,1.757601000513566e-05,1.3216236704164358e-07,-2.628397514678207e-10
dB/dt tg04,-1.2394332998763628e-05,-7.6004250290270925e-06,6.470478104513463e-07,5.0327084331666866e-08,8.629226928238792e-12,-1.8462079606417872e-06,-1.3897113107187438e-06,-2.7229021398224576e-07,3.219103177873045e-07,7.254558783449565e-09,4.404993630041736e-12,0.00039675655763242456,0.0003487119041337944,8.640047810752259e-05,-4.7601249135365184e-05,-1.0537440370555765e-06,1.267475210144868e-10,0.006065589324273387,0.0693364200003203,-0.029189773003462254,-0.009366591159665863,-0.00013444024069258158,2.5488332326153196e-07,-1.2988937371031445e-06,-6.270443336222123e-05,-4.2058471037897655e-05,1.935230566409165e-05,5.493065201825531e-07,-4.290072174596091e-11
dB/dt tg05,-7.967992450319819e-06,-6.012946846266146e-06,4.875137456312859e-07,1.190831257760439e-07,3.2743115385839155e-10,-9.881361401046324e-07,-8.206318551565606e-07,-5.525082578107802e-07,3.0403697288035987e-07,2.218001919382245e-08,3.990914513144513e-11,0.00011774800050351295,0.0001903120977102123,0.00012325555317526754,-4.2340483411578085e-05,-3.1303796267603897e-06,-5.099671181036415e-09,0.0031040681894106024,0.05654210630644661,-0.0073460954224841574,-0.011319698030770674,-0.0004944502175114365,-4.534038165473381e-07,-6.914160225889597e-07,-2.8665973466674506e-05,-4.885761314759401e-05,1.6298158667922536e-05,1.5861533753923835e-06,3.2185991456131516e-09
dB/dt tg06,-5.329911783075164e-06,-4.550340276766666e-06,3.355830302348726e-07,1.768060877020701e-07,1.828444575608701e-09,-5.965150475027047e-07,-5.245953515315202e-07,-6.078054127521145e-07,2.3547281462855887e-07,4.187876790035687e-08,2.1257724973467275e-10,2.0633783383280632e-05,0.00011112435682476096,0.00012283402021961916,-3.011327140193438e-05,-5.737287742890013e-06,-3.027325741617151e-08,0.0017901176534369826,0.04596182718074422,0.005432595241094797,-0.011102087491147859,-0.0010919471288083626,-4.0677939853641775e-06,-4.149255924979308e-07,-1.3695952649035985e-05,-4.42708926228158e-05,1.0966289651868854e-05,2.8296373296531384e-06,1.8925252423622892e-08
dB/dt tg07,-3.693574451155822e-06,-3.444063359328604e-06,2.202794145803369e-07,2.0735681870266452e-07,6.080769584253707e-09,-3.958369061185006e-07,-3.559246209798342e-07,-5.744599058702125e-07,1.5742616200491478e-07,5.9413783699516414e-08,9.080997555249247e-10,-1.3767275465827797e-05,6.797537681706759e-05,0.00010946326376566474,-1.7374198919135734e-05,-7.913962397104394e-06,-1.2823833134645794e-07,0.0011376068248844374,0.037696441710758845,0.01229307181293245,-0.00964653503771182,-0.0017537987766882833,-2.159181065766115e-05,-2.7371844420422876e-07,-6.578268332106529e-06,-3.701698392282671e-05,5.899403532050398e-06,3.820077200760358e-06,7.805359169058955e-08
dB/dt tg08,-2.2794309846572958e-06,-2.361469667551363e-06,1.0547101125873514e-07,2.043943001559338e-07,1.7367783282170872e-08,-2.4211289076678996e-07,-2.187721342853606e-07,-4.822590784070882e-07,6.450453033959276e-08,7.39874848352458e-08,3.2274714554081965e-09,-3.0012383033639596e-05,3.4848970440766865e-05,8.6160237469609e-05,-3.262081226331492e-06,-9.425593306366751e-06,-4.459769067984175e-07,0.0006539303762046135,0.028898526851400885,0.016323167481123772,-0.0068007909268174085,-0.0025659210688528424,-8.718353430396738e-05,-1.6600935693066727e-07,-1.9585390426447373e-06,-2.7319795965696343e-05,7.409873133119314e-07,4.427317984376896e-06,2.666706419112564e-07
dB/dt tg09,-1.2361902720325991e-06,-1.466963672652884e-06,1.036669960019432e-08,1.5819197304705517e-07,3.553082112808768e-08,-1.381226322991683e-07,-1.2198922153745842e-07,-3.539615513684541e-07,-1.6535601154454574e-08,7.376311127939123e-08,9.079386145037409e-09,-3.295279364707108e-05,1.357374688745454e-05,5.839327891760225e-05,7.822525564138451e-06,-8.740550552988848e-06,-1.2007273543733646e-06,0.00034112684496943657,0.020584850561879416,0.016667310255348858,-0.0031246304791668436,-0.0030944185769910607,-0.0002885536877341644,-9.359347101515835e-08,2.4989454350370576e-07,-1.746585142838062e-05,-2.9154233146311617e-06,4.009418407994989e-06,7.039480525237178e-07
dB/dt tg10,-7.035661139618563e-07,-9.632857989358622e-07,-4.050950502961893e-08,1.0324196362509687e-07,4.846422731016602e-08,-8.674349929334548e-08,-7.281594565643663e-08,-2.5592297320746676e-07,-5.4170603116889824e-08,5.880548060723242e-08,1.628060462368991e-08,-2.999230645021562e-05,4.108794163950523e-06,3.900708121972061e-05,1.1943493095863148e-05,-6.276491114071964e-06,-2.0703608678990125e-06,0.000194757993183944,0.015092812892563163,0.014833381419775514,-0.0005178259685943017,-0.002971492572341894,-0.0005783139722064584,-5.8068576754253504e-08,8.288862089487942e-07,-1.1328398643738808e-05,-4.058600513760747e-06,2.870463762044644e-06,1.201943754012909e-06
