X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
12.500,0.000,0.000,8.908,54.737,0.0,1.0e-06,0.100
12.500,0.000,0.000,8.230,59.662,0.2,9.1e-05,0.604
12.500,0.000,0.000,7.970,33.127,0.3,9.4e-05,0.493
12.500,0.000,0.000,7.946,33.169,0.3,9.9e-05,0.509
12.500,0.000,0.000,7.952,26.736,0.3,1.0e-04,0.485
12.500,0.000,0.000,0.000,21.408,0.4,1.1e-04,0.449
