,sensitivity,confidence
$\mathrm{thk}_{1}$,13.409780781857917,8.440697474860729
$\mathrm{thk}_{2}$,16.40044874630011,10.755586421107717
$\mathrm{thk}_{3}$,7.120874416606585,4.412116828402071
$\mathrm{thk}_{4}$,1.372899068736886,0.8564077186033162
$\mathrm{thk}_{5}$,1.1963807395623753,0.758293993280831
$\mathrm{thk}_{6}$,1.7403309685278252,1.0699348357415268
$\mathrm{thk}_{7}$,1.0854177025416163,0.6603421165102239
$\mathrm{thk}_{8}$,1.0608782943394728,0.6592594482998596
$\mathrm{thk}_{9}$,1.4237887199355062,0.9588433124706722
$\rho_{1}$,24.00648601642939,15.260080024059535
$\rho_{2}$,27.095768117392353,16.713187883868752
$\rho_{3}$,20.366411735978527,12.346567487352589
$\rho_{4}$,2.757915627098044,1.6211284050696158
$\rho_{5}$,6.358471874120546,4.204962153470251
$\rho_{6}$,2.681934304519237,1.6729755028544044
$\rho_{7}$,2.0516348431666067,1.2374606885822104
$\rho_{8}$,1.1321356068054065,0.6804149318045086
$\rho_{9}$,1.3996644993663887,0.8744223124663101
$\rho_{10}$,1.2618065338311786,0.8016268819577131
