6.14400e-01,5.52960e+00,8.39520e+00,7.55568e+01
8.03000e-01,7.22700e+00,6.73360e+00,6.06024e+01
1.00280e+00,9.02520e+00,3.80460e+00,3.42414e+01
1.25600e+00,1.13040e+01,2.39480e+00,2.15532e+01
1.63680e+00,1.47312e+01,2.69140e+00,2.42226e+01
2.10720e+00,1.89648e+01,3.33320e+00,2.99988e+01
2.71920e+00,2.44728e+01,3.86120e+00,3.47508e+01
3.50860e+00,3.15774e+01,4.01360e+00,3.61224e+01
4.52200e+00,4.06980e+01,3.13360e+00,2.82024e+01
0.00000e+00,0.00000e+00,4.13980e+00,3.72582e+01
