,sensitivity,confidence
$\mathrm{thk}_{1}$,5.766688249649888,3.611583108296153
$\mathrm{thk}_{2}$,0.5179890198082767,0.3362180990570871
$\mathrm{thk}_{3}$,0.9687598410137137,0.5911028169495378
$\mathrm{thk}_{4}$,1.4088797337762058,0.880999888964622
$\mathrm{thk}_{5}$,0.8003098273335449,0.5199670714642534
$\mathrm{thk}_{6}$,1.4819638883675705,0.956148070580661
$\mathrm{thk}_{7}$,0.8954856279652924,0.6152232377201934
$\mathrm{thk}_{8}$,1.6941527334203907,1.0867199815708106
$\mathrm{thk}_{9}$,1.2948867542204572,0.7637066029476967
$\rho_{1}$,62.774435185451296,37.0959868703727
$\rho_{2}$,20.917720966752448,13.55343902957684
$\rho_{3}$,3.4336484576220316,2.1019839869962635
$\rho_{4}$,0.8003657321692053,0.45319815500430094
$\rho_{5}$,0.6522712651559726,0.37391360464426393
$\rho_{6}$,2.378685732775831,1.6046799771539588
$\rho_{7}$,1.170650510882011,0.7114583523764408
$\rho_{8}$,2.0809150391597724,1.287663425495719
$\rho_{9}$,1.0853915050479348,0.7340578145007164
$\rho_{10}$,1.1004526755180155,0.6854756945246637
