5.07000e-06
6.07000e-06
7.08000e-06
8.52000e-06
1.05300e-05
1.25500e-05
1.45600e-05
1.74400e-05
2.14600e-05
2.54900e-05
2.95000e-05
3.52800e-05
4.33000e-05
5.14000e-05
5.94100e-05
7.16000e-05
8.76000e-05
1.03600e-04
1.19600e-04
1.43600e-04
1.75600e-04
