tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23,tg_24,tg_25,tg_26,tg_27,tg_28,tg_29,tg_30,tg_31
1.38443e-02,1.13138e-02,7.72895e-03,5.56859e-03,3.77309e-03,2.39307e-03,1.61182e-03,1.13473e-03,7.26020e-04,4.24904e-04,2.68118e-04,1.79123e-04,1.08836e-04,6.15969e-05,3.77880e-05,2.51730e-05,1.51175e-05,8.61822e-06,5.47441e-06,3.75143e-06,2.29124e-06,1.34469e-06,8.70754e-07,5.94684e-07,3.76697e-07,2.22318e-07,1.42749e-07,9.79231e-08,6.23745e-08,3.64676e-08,2.34158e-08,1.62456e-08
1.58223e-02,1.34125e-02,8.65045e-03,5.53067e-03,3.19085e-03,1.70350e-03,1.01224e-03,6.51448e-04,3.80727e-04,2.05928e-04,1.25585e-04,8.24529e-05,4.98665e-05,2.88913e-05,1.83212e-05,1.26443e-05,7.99745e-06,4.84644e-06,3.22000e-06,2.27973e-06,1.45533e-06,8.93082e-07,5.96809e-07,4.18970e-07,2.73272e-07,1.65561e-07,1.08754e-07,7.60463e-08,4.94453e-08,2.96019e-08,1.93273e-08,1.35456e-08
1.56213e-02,1.31757e-02,8.40967e-03,5.35776e-03,3.13856e-03,1.74527e-03,1.08008e-03,7.17068e-04,4.33229e-04,2.41873e-04,1.49872e-04,9.93389e-05,6.03911e-05,3.48092e-05,2.19017e-05,1.49949e-05,9.37658e-06,5.60475e-06,3.68384e-06,2.58643e-06,1.63339e-06,9.92395e-07,6.58788e-07,4.59659e-07,2.97639e-07,1.78943e-07,1.16806e-07,8.12959e-08,5.26316e-08,3.13439e-08,2.03713e-08,1.42261e-08
1.56217e-02,1.31768e-02,8.41155e-03,5.36053e-03,3.14242e-03,1.74981e-03,1.08442e-03,7.20754e-04,4.35730e-04,2.42882e-04,1.49912e-04,9.88848e-05,5.96617e-05,3.40370e-05,2.12077e-05,1.44073e-05,8.93500e-06,5.29743e-06,3.46601e-06,2.42839e-06,1.53051e-06,9.29321e-07,6.17434e-07,4.31300e-07,2.79816e-07,1.68727e-07,1.10451e-07,7.70642e-08,5.00350e-08,2.99066e-08,1.94965e-08,1.36470e-08
1.56217e-02,1.31766e-02,8.41100e-03,5.35942e-03,3.14045e-03,1.74740e-03,1.08271e-03,7.20131e-04,4.36515e-04,2.44879e-04,1.52258e-04,1.01003e-04,6.11278e-05,3.47255e-05,2.14451e-05,1.43962e-05,8.74812e-06,5.05497e-06,3.24083e-06,2.23618e-06,1.38290e-06,8.27275e-07,5.45971e-07,3.79558e-07,2.45418e-07,1.48026e-07,9.70824e-08,6.79333e-08,4.43306e-08,2.66815e-08,1.74941e-08,1.22996e-08
1.56217e-02,1.31766e-02,8.41096e-03,5.35928e-03,3.13999e-03,1.74611e-03,1.08040e-03,7.17060e-04,4.33038e-04,2.41714e-04,1.49835e-04,9.94187e-05,6.05914e-05,3.50743e-05,2.21508e-05,1.51996e-05,9.50881e-06,5.66320e-06,3.69243e-06,2.56502e-06,1.59162e-06,9.44559e-07,6.13127e-07,4.18340e-07,2.63190e-07,1.52876e-07,9.66872e-08,6.55243e-08,4.12112e-08,2.36642e-08,1.49225e-08,1.01892e-08
1.70740e-02,1.30139e-02,6.86897e-03,4.34795e-03,2.61452e-03,1.45776e-03,8.92968e-04,5.89770e-04,3.55212e-04,1.97592e-04,1.22017e-04,8.06200e-05,4.88023e-05,2.79195e-05,1.73366e-05,1.16591e-05,7.07391e-06,4.07980e-06,2.61290e-06,1.79973e-06,1.10509e-06,6.49881e-07,4.20390e-07,2.86956e-07,1.81880e-07,1.07564e-07,6.91356e-08,4.74062e-08,3.01356e-08,1.75877e-08,1.12984e-08,7.85357e-09
1.46632e-02,1.36750e-02,9.24702e-03,6.19218e-03,3.75036e-03,2.05851e-03,1.23607e-03,8.01647e-04,4.71835e-04,2.55693e-04,1.54936e-04,1.00684e-04,5.97460e-05,3.35308e-05,2.04780e-05,1.35984e-05,8.14280e-06,4.62654e-06,2.93049e-06,2.00279e-06,1.21705e-06,7.08630e-07,4.55385e-07,3.08979e-07,1.94516e-07,1.14308e-07,7.30797e-08,4.99020e-08,3.15945e-08,1.83515e-08,1.17458e-08,8.14449e-09
1.47631e-02,1.37308e-02,8.23085e-03,5.02380e-03,3.01746e-03,1.80024e-03,1.18946e-03,8.31173e-04,5.31186e-04,3.12775e-04,1.99432e-04,1.34548e-04,8.25762e-05,4.70561e-05,2.89635e-05,1.92835e-05,1.15030e-05,6.46776e-06,4.03877e-06,2.71868e-06,1.61823e-06,9.24684e-07,5.87130e-07,3.93356e-07,2.43299e-07,1.39952e-07,8.79398e-08,5.93588e-08,3.72732e-08,2.14083e-08,1.35299e-08,9.27036e-09
1.52338e-02,1.42852e-02,8.78863e-03,5.42621e-03,3.15424e-03,1.72379e-03,1.04619e-03,6.85020e-04,4.08200e-04,2.24870e-04,1.38174e-04,9.08550e-05,5.45539e-05,3.08694e-05,1.89991e-05,1.27094e-05,7.68159e-06,4.40414e-06,2.80099e-06,1.91657e-06,1.16789e-06,6.83894e-07,4.42058e-07,3.01210e-07,1.90064e-07,1.11568e-07,7.13430e-08,4.88257e-08,3.10686e-08,1.81353e-08,1.16152e-08,8.03593e-09
1.52218e-02,1.42702e-02,8.77320e-03,5.41561e-03,3.15413e-03,1.73241e-03,1.05581e-03,6.92634e-04,4.12842e-04,2.26955e-04,1.38914e-04,9.09488e-05,5.42906e-05,3.05129e-05,1.86669e-05,1.24320e-05,7.48285e-06,4.27332e-06,2.71253e-06,1.85513e-06,1.13031e-06,6.62433e-07,4.28804e-07,2.92614e-07,1.84993e-07,1.08833e-07,6.97352e-08,4.78060e-08,3.04737e-08,1.78256e-08,1.14351e-08,7.91962e-09
1.52210e-02,1.42681e-02,8.76938e-03,5.40999e-03,3.14692e-03,1.72554e-03,1.05099e-03,6.89967e-04,4.12285e-04,2.27768e-04,1.40210e-04,9.23301e-05,5.55301e-05,3.14617e-05,1.93783e-05,1.29653e-05,7.83108e-06,4.48252e-06,2.84454e-06,1.94170e-06,1.17910e-06,6.87983e-07,4.43554e-07,3.01516e-07,1.89757e-07,1.11125e-07,7.09352e-08,4.84937e-08,3.08392e-08,1.79922e-08,1.15191e-08,7.96762e-09
1.52210e-02,1.42681e-02,8.76944e-03,5.41010e-03,3.14710e-03,1.72583e-03,1.05130e-03,6.90256e-04,4.12498e-04,2.27862e-04,1.40217e-04,9.22883e-05,5.54572e-05,3.13829e-05,1.93108e-05,1.29127e-05,7.79728e-06,4.46326e-06,2.83333e-06,1.93512e-06,1.17614e-06,6.86970e-07,4.43272e-07,3.01550e-07,1.89925e-07,1.11292e-07,7.10758e-08,4.86061e-08,3.09184e-08,1.80422e-08,1.15521e-08,7.99027e-09
1.68743e-02,1.30438e-02,6.83959e-03,4.26233e-03,2.55322e-03,1.42597e-03,8.76221e-04,5.80539e-04,3.51031e-04,1.95965e-04,1.21219e-04,8.02003e-05,4.86344e-05,2.78739e-05,1.73288e-05,1.16589e-05,7.07235e-06,4.07886e-06,2.61351e-06,1.80124e-06,1.10659e-06,6.50648e-07,4.20640e-07,2.87037e-07,1.81959e-07,1.07695e-07,6.92474e-08,4.74769e-08,3.01585e-08,1.75893e-08,1.13008e-08,7.86014e-09
1.34873e-02,1.29828e-02,9.78265e-03,6.89097e-03,4.33660e-03,2.50474e-03,1.56562e-03,1.03983e-03,6.24253e-04,3.44861e-04,2.11190e-04,1.37942e-04,8.17058e-05,4.52103e-05,2.72271e-05,1.79017e-05,1.06123e-05,5.93356e-06,3.69019e-06,2.47857e-06,1.47416e-06,8.45784e-07,5.40550e-07,3.64036e-07,2.25987e-07,1.30063e-07,8.18978e-08,5.55223e-08,3.51444e-08,2.03600e-08,1.29074e-08,8.83486e-09
1.59557e-02,1.50067e-02,9.02445e-03,5.25191e-03,2.80769e-03,1.42680e-03,8.31864e-04,5.32199e-04,3.12029e-04,1.70447e-04,1.05062e-04,6.94928e-05,4.21057e-05,2.41278e-05,1.50512e-05,1.01965e-05,6.26528e-06,3.65996e-06,2.35834e-06,1.62839e-06,1.00528e-06,5.97236e-07,3.90293e-07,2.68464e-07,1.71024e-07,1.01169e-07,6.51567e-08,4.48877e-08,2.87851e-08,1.69495e-08,1.09148e-08,7.57086e-09
1.49555e-02,1.39614e-02,8.46745e-03,5.20205e-03,3.09054e-03,1.78222e-03,1.13743e-03,7.72527e-04,4.78069e-04,2.73040e-04,1.71111e-04,1.14012e-04,6.91675e-05,3.91816e-05,2.40636e-05,1.60379e-05,9.62018e-06,5.45307e-06,3.42948e-06,2.32289e-06,1.39579e-06,8.06440e-07,5.16574e-07,3.48865e-07,2.17655e-07,1.26167e-07,7.98431e-08,5.42370e-08,3.43002e-08,1.98654e-08,1.26273e-08,8.68012e-09
1.52217e-02,1.42693e-02,8.77103e-03,5.41176e-03,3.14836e-03,1.72628e-03,1.05127e-03,6.89998e-04,4.12134e-04,2.27524e-04,1.39943e-04,9.20678e-05,5.52924e-05,3.12703e-05,1.92333e-05,1.28589e-05,7.76643e-06,4.44860e-06,2.82691e-06,1.93300e-06,1.17689e-06,6.88714e-07,4.45034e-07,3.03136e-07,1.91184e-07,1.12154e-07,7.16835e-08,4.90453e-08,3.12043e-08,1.82107e-08,1.16596e-08,8.06369e-09
1.52194e-02,1.42636e-02,8.76094e-03,5.39677e-03,3.12814e-03,1.70452e-03,1.03270e-03,6.75972e-04,4.03883e-04,2.24817e-04,1.40451e-04,9.42075e-05,5.83594e-05,3.44625e-05,2.21016e-05,1.52984e-05,9.61601e-06,5.74744e-06,3.75346e-06,2.60818e-06,1.61783e-06,9.58568e-07,6.20989e-07,4.23089e-07,2.65958e-07,1.54531e-07,9.77250e-08,6.61781e-08,4.15532e-08,2.38206e-08,1.50171e-08,1.02613e-08
1.52210e-02,1.42681e-02,8.76944e-03,5.41010e-03,3.14710e-03,1.72578e-03,1.05115e-03,6.89950e-04,4.11918e-04,2.26946e-04,1.39130e-04,9.11832e-05,5.44631e-05,3.06416e-05,1.88330e-05,1.26536e-05,7.76355e-06,4.57319e-06,2.99944e-06,2.11607e-06,1.34598e-06,8.23206e-07,5.48455e-07,3.83394e-07,2.48078e-07,1.48209e-07,9.58671e-08,6.59932e-08,4.20014e-08,2.44264e-08,1.55536e-08,1.06856e-08
1.52210e-02,1.42681e-02,8.76944e-03,5.41009e-03,3.14710e-03,1.72583e-03,1.05130e-03,6.90255e-04,4.12496e-04,2.27852e-04,1.40192e-04,9.22454e-05,5.53892e-05,3.12913e-05,1.92086e-05,1.28093e-05,7.70387e-06,4.39284e-06,2.78562e-06,1.90528e-06,1.16410e-06,6.88324e-07,4.51179e-07,3.12254e-07,2.01537e-07,1.21991e-07,8.03629e-08,5.64800e-08,3.70775e-08,2.25149e-08,1.48922e-08,1.05527e-08
1.52210e-02,1.42681e-02,8.76944e-03,5.41010e-03,3.14710e-03,1.72583e-03,1.05130e-03,6.90255e-04,4.12495e-04,2.27855e-04,1.40204e-04,9.22703e-05,5.54345e-05,3.13599e-05,1.92923e-05,1.28995e-05,7.79094e-06,4.46247e-06,2.83558e-06,1.93880e-06,1.18029e-06,6.90583e-07,4.46169e-07,3.03865e-07,1.91615e-07,1.12392e-07,7.18261e-08,4.91367e-08,3.12576e-08,1.82385e-08,1.16761e-08,8.07464e-09
1.80747e-02,1.29942e-02,6.32316e-03,3.45828e-03,1.81088e-03,9.31391e-04,5.60065e-04,3.71881e-04,2.29638e-04,1.32401e-04,8.42760e-05,5.71011e-05,3.54189e-05,2.05358e-05,1.27998e-05,8.56688e-06,5.11204e-06,2.88966e-06,1.83175e-06,1.26324e-06,7.91916e-07,4.95335e-07,3.48275e-07,2.60205e-07,1.87095e-07,1.30118e-07,9.68108e-08,7.53045e-08,5.54483e-08,3.86081e-08,2.84717e-08,2.19265e-08
1.77700e-02,1.31779e-02,6.62599e-03,3.64094e-03,1.89673e-03,9.66699e-04,5.77254e-04,3.81512e-04,2.34648e-04,1.34890e-04,8.57824e-05,5.80961e-05,3.60212e-05,2.08810e-05,1.30149e-05,8.71196e-06,5.19916e-06,2.93676e-06,1.85820e-06,1.27837e-06,7.98389e-07,4.97300e-07,3.48572e-07,2.59748e-07,1.86278e-07,1.29288e-07,9.60850e-08,7.47036e-08,5.50009e-08,3.82974e-08,2.82436e-08,2.17522e-08
1.79212e-02,1.27984e-02,6.32192e-03,3.56525e-03,1.92896e-03,1.01695e-03,6.17401e-04,4.10575e-04,2.52362e-04,1.44167e-04,9.08596e-05,6.09863e-05,3.74036e-05,2.14392e-05,1.32326e-05,8.79337e-06,5.21447e-06,2.93745e-06,1.86730e-06,1.29643e-06,8.21759e-07,5.20719e-07,3.69741e-07,2.78381e-07,2.01532e-07,1.40708e-07,1.04833e-07,8.15207e-08,5.99110e-08,4.15979e-08,3.05999e-08,2.35135e-08
1.82289e-02,1.31402e-02,6.40014e-03,3.45115e-03,1.75526e-03,8.73864e-04,5.14801e-04,3.38031e-04,2.07569e-04,1.19851e-04,7.68729e-05,5.25180e-05,3.29106e-05,1.92950e-05,1.21509e-05,8.20191e-06,4.93910e-06,2.81063e-06,1.78010e-06,1.22059e-06,7.57642e-07,4.68150e-07,3.25914e-07,2.41462e-07,1.72175e-07,1.19032e-07,8.83503e-08,6.87298e-08,5.07245e-08,3.54334e-08,2.61988e-08,2.02204e-08
1.80747e-02,1.29941e-02,6.32278e-03,3.45760e-03,1.80981e-03,9.30186e-04,5.59147e-04,3.71343e-04,2.29503e-04,1.32547e-04,8.45272e-05,5.73710e-05,3.56577e-05,2.07146e-05,1.29331e-05,8.66721e-06,5.17754e-06,2.92712e-06,1.85273e-06,1.27450e-06,7.95695e-07,4.95255e-07,3.46879e-07,2.58339e-07,1.85183e-07,1.28502e-07,9.54944e-08,7.42447e-08,5.46679e-08,3.80724e-08,2.80836e-08,2.16335e-08
1.80745e-02,1.29934e-02,6.32122e-03,3.45472e-03,1.80484e-03,9.23556e-04,5.52788e-04,3.66197e-04,2.26435e-04,1.31896e-04,8.53047e-05,5.87503e-05,3.72129e-05,2.20960e-05,1.40760e-05,9.58820e-06,5.82604e-06,3.33157e-06,2.09990e-06,1.42254e-06,8.61636e-07,5.12593e-07,3.44088e-07,2.46803e-07,1.70107e-07,1.14337e-07,8.33581e-08,6.41886e-08,4.70844e-08,3.27590e-08,2.41921e-08,1.86798e-08
1.80747e-02,1.29942e-02,6.32315e-03,3.45827e-03,1.81083e-03,9.31268e-04,5.59865e-04,3.71634e-04,2.29385e-04,1.32196e-04,8.41169e-05,5.69697e-05,3.53104e-05,2.04489e-05,1.27323e-05,8.51656e-06,5.08387e-06,2.88361e-06,1.84028e-06,1.27991e-06,8.12889e-07,5.15815e-07,3.66408e-07,2.75913e-07,1.99728e-07,1.39410e-07,1.03863e-07,8.07813e-08,5.93915e-08,4.12555e-08,3.03564e-08,2.33307e-08
1.80747e-02,1.29942e-02,6.32316e-03,3.45828e-03,1.81087e-03,9.31368e-04,5.59965e-04,3.71604e-04,2.28956e-04,1.31132e-04,8.26262e-05,5.52969e-05,3.36418e-05,1.90615e-05,1.17399e-05,7.88572e-06,4.84534e-06,2.90879e-06,1.98327e-06,1.47151e-06,1.01903e-06,7.00155e-07,5.21133e-07,4.04902e-07,2.99387e-07,2.09817e-07,1.55934e-07,1.20588e-07,8.76745e-08,5.99274e-08,4.34332e-08,3.29323e-08
1.72463e-02,1.38042e-02,7.24721e-03,4.00324e-03,2.07763e-03,1.05025e-03,6.22595e-04,4.09139e-04,2.50081e-04,1.42801e-04,9.03850e-05,6.09759e-05,3.76449e-05,2.17388e-05,1.35058e-05,9.01805e-06,5.36746e-06,3.02290e-06,1.90895e-06,1.31165e-06,8.17714e-07,5.08345e-07,3.55815e-07,2.64842e-07,1.89717e-07,1.31545e-07,9.76793e-08,7.58854e-08,5.58201e-08,3.88292e-08,2.86155e-08,2.20272e-08
1.71286e-02,1.28134e-02,7.34373e-03,4.40369e-03,2.41771e-03,1.26037e-03,7.52813e-04,4.94154e-04,2.99876e-04,1.69836e-04,1.06925e-04,7.17757e-05,4.39991e-05,2.51951e-05,1.55497e-05,1.03403e-05,6.13206e-06,3.42938e-06,2.14481e-06,1.45810e-06,8.94937e-07,5.47543e-07,3.78975e-07,2.79237e-07,1.97758e-07,1.35690e-07,1.00109e-07,7.75059e-08,5.68975e-08,3.94900e-08,2.90391e-08,2.23116e-08
1.79996e-02,1.29044e-02,6.32387e-03,3.50667e-03,1.86284e-03,9.68103e-04,5.84693e-04,3.88977e-04,2.40351e-04,1.38568e-04,8.81470e-05,5.96812e-05,3.69830e-05,2.14174e-05,1.33346e-05,8.91659e-06,5.31376e-06,2.99706e-06,1.89489e-06,1.30318e-06,8.13423e-07,5.06234e-07,3.54568e-07,2.64064e-07,1.89277e-07,1.31311e-07,9.75390e-08,7.57905e-08,5.57569e-08,3.87903e-08,2.85904e-08,2.20101e-08
1.76030e-02,1.24822e-02,5.89399e-03,3.21617e-03,1.76261e-03,9.98309e-04,6.61013e-04,4.76131e-04,3.22372e-04,2.03839e-04,1.37761e-04,9.76834e-05,6.33906e-05,3.80225e-05,2.42992e-05,1.65250e-05,9.96006e-06,5.62697e-06,3.50597e-06,2.34837e-06,1.39544e-06,8.08985e-07,5.30327e-07,3.71801e-07,2.49454e-07,1.63139e-07,1.16304e-07,8.79788e-08,6.33246e-08,4.31498e-08,3.13761e-08,2.39498e-08
1.80744e-02,1.29935e-02,6.32200e-03,3.45680e-03,1.80929e-03,9.30236e-04,5.59467e-04,3.71722e-04,2.29822e-04,1.32719e-04,8.45885e-05,5.73770e-05,3.56338e-05,2.06826e-05,1.29020e-05,8.64018e-06,5.15794e-06,2.91622e-06,1.84821e-06,1.27396e-06,7.97930e-07,4.98501e-07,3.50141e-07,2.61373e-07,1.87770e-07,1.30493e-07,9.70424e-08,7.54606e-08,5.55483e-08,3.86676e-08,2.85107e-08,2.19540e-08
1.80741e-02,1.29914e-02,6.31616e-03,3.44502e-03,1.78734e-03,8.97776e-04,5.24202e-04,3.38569e-04,2.03458e-04,1.16922e-04,7.69271e-05,5.49504e-05,3.75633e-05,2.52558e-05,1.81851e-05,1.38018e-05,9.62455e-06,6.36654e-06,4.42930e-06,3.20376e-06,2.08786e-06,1.29330e-06,8.64443e-07,6.08924e-07,4.01949e-07,2.50616e-07,1.70839e-07,1.24620e-07,8.63053e-08,5.63750e-08,3.97766e-08,2.97478e-08
1.80747e-02,1.29942e-02,6.32316e-03,3.45827e-03,1.81077e-03,9.30949e-04,5.59097e-04,3.70394e-04,2.27593e-04,1.30009e-04,8.19728e-05,5.51592e-05,3.41124e-05,1.99510e-05,1.26762e-05,8.71909e-06,5.46252e-06,3.28317e-06,2.18139e-06,1.55568e-06,1.01401e-06,6.49972e-07,4.58662e-07,3.41969e-07,2.43493e-07,1.66152e-07,1.21629e-07,9.33939e-08,6.77945e-08,4.64474e-08,3.38297e-08,2.58079e-08
1.80747e-02,1.29942e-02,6.32316e-03,3.45829e-03,1.81088e-03,9.31392e-04,5.60067e-04,3.71883e-04,2.29641e-04,1.32418e-04,8.43303e-05,5.72084e-05,3.56037e-05,2.08034e-05,1.31162e-05,8.90309e-06,5.43696e-06,3.15937e-06,2.03869e-06,1.41618e-06,8.84931e-07,5.36415e-07,3.58884e-07,2.53635e-07,1.68340e-07,1.05370e-07,7.14129e-08,5.13087e-08,3.44425e-08,2.14957e-08,1.45497e-08,1.04963e-08
1.62898e-02,1.31153e-02,7.64140e-03,4.50124e-03,2.45711e-03,1.32237e-03,8.33265e-04,5.78747e-04,3.78556e-04,2.33062e-04,1.55738e-04,1.09682e-04,7.08448e-05,4.27211e-05,2.78494e-05,1.95756e-05,1.26011e-05,7.82868e-06,5.33927e-06,3.87488e-06,2.55653e-06,1.61965e-06,1.10580e-06,7.89604e-07,5.22912e-07,3.19468e-07,2.10545e-07,1.47087e-07,9.50038e-08,5.62185e-08,3.62755e-08,2.51460e-08
1.62446e-02,1.32115e-02,8.06488e-03,4.91120e-03,2.68373e-03,1.38429e-03,8.28288e-04,5.52746e-04,3.48295e-04,2.09385e-04,1.39595e-04,9.85847e-05,6.40653e-05,3.89818e-05,2.55539e-05,1.79865e-05,1.15534e-05,7.16291e-06,4.88468e-06,3.54907e-06,2.34770e-06,1.49414e-06,1.02526e-06,7.35757e-07,4.90436e-07,3.01986e-07,2.00321e-07,1.40623e-07,9.12438e-08,5.42888e-08,3.51871e-08,2.44715e-08
1.55840e-02,1.25478e-02,7.46832e-03,4.60375e-03,2.70205e-03,1.56289e-03,1.02470e-03,7.24469e-04,4.76260e-04,2.90785e-04,1.91203e-04,1.32673e-04,8.43760e-05,5.02142e-05,3.24014e-05,2.26172e-05,1.44662e-05,8.92649e-06,6.05623e-06,4.37585e-06,2.86664e-06,1.79887e-06,1.21756e-06,8.62889e-07,5.66861e-07,3.43636e-07,2.24924e-07,1.56214e-07,1.00246e-07,5.88850e-08,3.78109e-08,2.61407e-08
1.61960e-02,1.31449e-02,7.85495e-03,4.68101e-03,2.55336e-03,1.36132e-03,8.49504e-04,5.85709e-04,3.80212e-04,2.32320e-04,1.54478e-04,1.08396e-04,6.97697e-05,4.19790e-05,2.73404e-05,1.92224e-05,1.23932e-05,7.71589e-06,5.27129e-06,3.83050e-06,2.53103e-06,1.60527e-06,1.09655e-06,7.83308e-07,5.18931e-07,3.17118e-07,2.09040e-07,1.46061e-07,9.43594e-08,5.58515e-08,3.60471e-08,2.49926e-08
1.61959e-02,1.31446e-02,7.85409e-03,4.67923e-03,2.54972e-03,1.35481e-03,8.40750e-04,5.75798e-04,3.70385e-04,2.24388e-04,1.48926e-04,1.05034e-04,6.88650e-05,4.30156e-05,2.91128e-05,2.11601e-05,1.41864e-05,9.14720e-06,6.34980e-06,4.63522e-06,3.06625e-06,1.93232e-06,1.30620e-06,9.23636e-07,6.04264e-07,3.63928e-07,2.36844e-07,1.63769e-07,1.04640e-07,6.11346e-08,3.90740e-08,2.69188e-08
