7.35600e-01,6.62040e+00,6.79800e+00,6.11820e+01
1.06040e+00,9.54360e+00,1.42422e+01,1.28180e+02
1.47400e+00,1.32660e+01,1.34828e+01,1.21345e+02
2.07260e+00,1.86534e+01,7.62900e+00,6.86610e+01
2.85720e+00,2.57148e+01,1.30216e+01,1.17194e+02
4.03600e+00,3.63240e+01,1.63042e+01,1.46738e+02
5.59880e+00,5.03892e+01,1.15666e+01,1.04099e+02
0.00000e+00,0.00000e+00,1.08044e+01,9.72396e+01
