,sensitivity,confidence
$\mathrm{thk}_{1}$,5.079951199364423,3.198806067163504
$\mathrm{thk}_{2}$,2.625201181623129,1.669416552911313
$\mathrm{thk}_{3}$,1.0528076247817084,0.6557807436343452
$\mathrm{thk}_{4}$,1.6156394606756421,1.0523332471394542
$\mathrm{thk}_{5}$,1.0941171777312984,0.6919439670825658
$\mathrm{thk}_{6}$,1.3981919496141781,0.863017259687641
$\mathrm{thk}_{7}$,0.9545017347858497,0.595445880978767
$\rho_{1}$,23.173458777375192,14.877193884251364
$\rho_{2}$,9.692581083336085,6.744270050207022
$\rho_{3}$,3.188351658676362,2.019066995548755
$\rho_{4}$,2.019260400879191,1.2440816356939808
$\rho_{5}$,2.0169038066969875,1.3166864513425962
$\rho_{6}$,1.2726119829526539,0.764166495030817
$\rho_{7}$,0.689445502669361,0.4408470762004937
$\rho_{8}$,0.8901482595395355,0.5483975663684975
