,sensitivity,confidence
$\mathrm{thk}_{1}$,3.3001743966218395,1.8846276998788798
$\mathrm{thk}_{2}$,1.8180434115178357,1.1217174809046848
$\mathrm{thk}_{3}$,1.0576626920916785,0.7220230857993692
$\mathrm{thk}_{4}$,2.501931536030657,1.5396512436983822
$\mathrm{thk}_{5}$,1.0831226171874078,0.6921404166370084
$\mathrm{thk}_{6}$,1.5654552105409891,1.0017143847613184
$\mathrm{thk}_{7}$,0.7122217701209564,0.45784515866377795
$\rho_{1}$,26.12097639395065,17.11724067708049
$\rho_{2}$,11.026577185598537,6.986026194490469
$\rho_{3}$,1.955909409729418,1.2123350989804158
$\rho_{4}$,1.088095049123047,0.6898450157950132
$\rho_{5}$,0.7905569153565286,0.5182978473344706
$\rho_{6}$,1.3980149206907255,0.8242859689264455
$\rho_{7}$,1.722248983791211,1.1088895622636015
$\rho_{8}$,1.5081186526929171,0.9676258398498301
