,sensitivity,confidence
$\mathrm{thk}_{1}$,4.333591814041628,2.7890731537220024
$\mathrm{thk}_{2}$,3.6705286986509997,2.40309121149738
$\mathrm{thk}_{3}$,1.0726205372390891,0.6584910376675936
$\mathrm{thk}_{4}$,1.9181966215329211,1.1563094885107925
$\mathrm{thk}_{5}$,1.1784785901589885,0.7053997456024006
$\mathrm{thk}_{6}$,1.305403710931317,0.7535980788202994
$\mathrm{thk}_{7}$,2.4117942086057,1.585506599838542
$\rho_{1}$,18.317859321165574,11.138570077463251
$\rho_{2}$,8.770404365601046,5.3072314034381725
$\rho_{3}$,4.348505242774321,2.696461996906844
$\rho_{4}$,1.8575165464356083,1.201447620648503
$\rho_{5}$,1.1725502673090542,0.7025635675470405
$\rho_{6}$,1.3384425172487042,0.810044725435175
$\rho_{7}$,1.306875254911451,0.8638298979343225
$\rho_{8}$,1.070463587799069,0.6734524024747938
